country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
ML,779,"LABOREX MALI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,780,CAMEC,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,781,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,782,"CHIVA - MEDICA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,783,"EL EMEL PHARMA SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,784,"LABOREX MAURITANIE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,785,MAURIPHARM,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,786,"ORIGINE PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,787,"SOMAPHAR MR",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MU,788,"ANICHEM PHARMACY",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MU,789,"ANICHEM PHARMACY",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MU,790,"UNICORN (MSJ LTD)",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MU,791,"PHARMACIE  NOUVELLE LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
NE,792,"LABOREX NIGER",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
NE,793,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
NE,794,"UBIPHARM NIGER SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TD,795,"SOCIETE BALM - TCHAD S.A/AG",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TD,796,"LABOREX TCHAD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TD,797,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TD,798,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,799,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,800,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,801,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,802,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,803,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TZ,804,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TZ,805,"J.D. PHARMACY LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TZ,806,"LABOREX TANZANIE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
UG,807,"ERIS LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
UG,808,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
UG,809,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
UG,810,"SURGIPHARM UGANDA LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BF,811,"UBIPHARM BURKINA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BF,812,"TEDIS  BURKINA        CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BI,813,CHIMIO,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BI,814,"ALCHEM INDUSTRIES",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BI,815,"IBIS PHARMA / BURUNDI         CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BI,816,"MULTIPHAR (PHARMACIE DE GROS)",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BJ,817,GAPOB,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BJ,818,"U.B. PHAR S.A.",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
BJ,819,"PROMO PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,820,"PHARMACIE DE LA NOBLESSE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,821,"AUXI-EXPORT / RDC        CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,822,"DEPOT PHARMACEUTIQUE EXTRA PLUS",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,823,"CONCORD CONGO",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,824,"COGEZAF / RDC        CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,825,"IBIS PHARMA / RDC           CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CD,826,"DEPOT PHARMACEUTIQUE SAINT SAUVEUR",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,827,"SOGUIMED-UBIPHARM GUINEE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,828,"NAP PHARMA  sarl",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,829,"PROCHIPHAR / GUINEE      CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,830,"TEDIS/ GUINEE       CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,831,"KALOUM PHARMA SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,832,"AMIALSAR  SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,833,"FEELA PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GN,834,"PHARMA GROUPE INTERNATIONAL PGI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MG,835,"SOMAPHAR PLATEFORME",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MG,836,"DICOPROPHAGI SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
ML,837,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,838,"G.C. PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,839,"EL WATANIYA PHARMA SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,840,"ESSALAMA PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,841,"GKDIS PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,842,"W PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,843,"BARAKATT MEDICAL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,844,"RAHMA PHARMA SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,845,SNIM,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,846,"ESSIHA AVIA PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
MR,847,"MAURIMED SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TD,848,"GROUPE AL RAHAMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,849,"TEDIS PHARMA TOGO",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,850,UNIPHART,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,851,"COMPAGNIE PHARMACEUTIQUE AFRICAINE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
TG,852,"UBIPHARM TOGO SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
UG,853,"HML OUGANDA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CG,854,"IBIS PHARMA CONGO CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CF,855,CENTRAPHARM,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,856,"TEDIS COTE D'IVOIRE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,857,"LABOREX ABIDJAN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,858,"MEX P/C DPCI RCI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,859,"LABOREX ABIDJAN YOPOUGON",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,860,COPHARMED,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CI,861,"NOUVELLE PHARMACIE DE LA SANTE PUBLIQUE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,862,"SIAP PHARMA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,863,"PHARMACIE NOUVELLE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,864,"PHIE DE LA CORNE D'AFRIQUE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,865,"PHARMACIE DE LA NATION",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,866,"PHARMACIE DE L'OCEAN INDIEN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,867,"PHARMACIE DE DJIBOUTI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GA,868,"UBIPHARM GABON SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GA,869,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GA,870,PHARMAGABON,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,871,"PHARMACIE ANJOUANAISE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,872,"PHIE TRALENI-GOBADJOU",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,873,"PHARMACIE DES COMORES",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,874,"PHARMACIE DE LA CORNICHE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,875,"MULTIPHAR RWANDA LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,876,"SUN ENTERPRISES SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,877,"KIPHARMA sarl",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,878,DUOPHARM,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,879,"MEX P/C SODIPHARM",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,880,"COPHASE-UBIPHARM SENEGAL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,881,"LABOREX SENEGAL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
ZM,882,"YASH PHARMACEUTICALS LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,883,"PHARMACIE INDEPENDANCE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,884,"PHARMACIE DES ECOLES",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,885,"PHARMACIE ESPERANCE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,886,"DISTRIPHAR / RWANDA           CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,887,"ABACUS PHARMA (A) LTD.",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
ZW,888,"NEW AVAKASH International (Pvt) ltd",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,889,"PHARMACIE PK 12",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GA,890,"TEDIS/ GABON       CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,891,"SOPHAR S.A.",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,892,P.N.A,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,893,"PHARMACIE DE LA REPUBLIQUE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,894,"PAX PHARMA LTD.",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,895,"IBIS PHARMA / RWANDA       CL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
DJ,896,"CAISSE NATIONALE DE LA SECURITE SOCIALE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
GQ,897,GEFARMA,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
KM,898,"PHARMACIE YASSINE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
RW,899,"SOPHAR LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
ZW,900,"SKY PHARMACEUTICALS LTD",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,901,"LABOREX CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,902,"LABOREX CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,903,"LABOREX CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,904,"UBIPHARM CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,905,"UBIPHARM CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,906,"UBIPHARM CAMEROUN",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,907,"PHARMACAM S.A",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
CM,908,"PHARMACAM S.A",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
SN,909,,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
,910,EPDIS,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
,911,EPDIS,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
FR,912,MARCAFA,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737
