country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
72,755,ANICHEM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,756,MSJ,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,757,"PHARMACIE  NOUVELLE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
97,758,SAPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,759,BALMTCHAD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,760,MED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,761,"TCH PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,762,GTPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,763,OCDI,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,764,SOCOPH.,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,765,SOTOMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,766,UNIPHART,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,767,BAHARI,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,768,"JD PHARMACY",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,769,ERIS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,770,LIFEPHARMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,771,CHIMIO,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,772,ALCHEM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,773,"IBIS PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,774,MULTIPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,775,GAPOB,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,776,"U.B. PHAR S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,777,"PROMO PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,778,"PHARMACIE DE LA NOBLESSE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,779,"AUXI EXPORT",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,780,"DEPOT PHARMACEUTIQUE EXTRA PLUS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,781,CONCORD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,782,COGEZAF,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,783,"DEPOT PHARMACEUTIQUE SAINT SAUVEUR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,784,"NAP PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,785,PROCHIPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,786,"KALOUM PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,787,"AMIALSAR ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,788,"FEELA PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,789,"PHARMA GROUPE INTERNATIONAL PGI",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,790,DICOPROPHAGI,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,791,"G.C. PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,792,"EL WATANIYA PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,793,ESSALAMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,794,SALAMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,795,"GKDIS PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,796,"W PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,797,"BARAKATT MEDICAL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,798,"RAHMA PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,799,SNIM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,800,"ESSIHA AVIA PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,801,MAURIMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,802,"GAM PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,803,"COMPAGNIE PHARMACEUTIQUE AFRICAINE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,804,HML,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
83,805,CENTRAPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
103,806,COPHARMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
103,807,"NOUVELLE PHARMACIE DE LA SANTE PUBLIQUE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
102,808,"SIAP PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,809,"PHARMACIE NOUVELLE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,810,"GRANDE PHARMACIE DE LA CORNE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,811,"PHARMACIE DE LA NATION",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,812,"PHARMACIE DE L-OCEAN INDIEN",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,813,"PHARMACIE DE DJIBOUTI",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
89,814,"GRANDE PHARMACIE DES FORESTIERS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
89,815,PHARMAGABON,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,816,"PHARMACIE ANJOUANAISE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,817,"PHIE TRALENI-GOBADJOU",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,818,"PHARMACIE DES COMORES",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,819,"PHARMACIE DE LA CORNICHE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,820,"SUN ENTERPRISES",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,821,KIPHARMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
104,822,DUOPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
104,823,COPHASE,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
100,824,"YASH PHARMACEUTICALS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,825,"PHARMACIE DE L-INDEPENDANCE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,826,"PHARMACIE DES ECOLES",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,827,"PHARMACIE ESPERANCE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,828,DISTRIPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,829,"ABACUS PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
101,830,"NEW AVAKASH INTERNATIONAL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,831,"PHARMACIE PK 12",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,832,SOPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
104,833,P.N.A,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,834,"PHARMACIE DE LA REPUBLIQUE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
98,835,"PAX PHARMA LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
88,836,"CAISSE NATIONALE DE LA SECURITE SOCIALE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
105,837,GEFARMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
85,838,"PHARMACIE YASSINE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
101,839,"SKY PHARMACEUTICALS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
102,840,PHARMACAM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
104,841,SOGEN,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,842,IOTRAD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,843,"A.M.T. PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
115,844,EPDIS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
103,845,"SANOFI AVENTIS CI",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,846,"UNION BENINOISE DE PHARMACIENS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
104,847,"PHARMACIE NATIONALE D-APPROVISIONNEMENT",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
89,848,"SANOFI AVENTIS GABON",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,849,PROPHARMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,850,"SANOFI AVENTIS CONGO",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,851,"VITAL SUPPLIES",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
116,852,MERCAFAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,853,DPBF,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,854,"MEX P/C DPBF",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,855,"LABOREX BRZ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,856,"LABOREX PNR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,857,"LABOREX CONGO",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,858,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,859,TEDIS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,860,"TEDIS C/M BURKINA FASO",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,861,UBIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,862,"PLANETPHARMA S.A.    BF",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,863,"LABOREX BRZ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,864,"LABOREX BRZ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,865,"LABOREX PNR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,866,"LABOREX POINTE NOIRE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,867,"SEP BRZ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,868,"SOCIETE EQUATORIALE PHARMACEUTIQUE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,869,"SEP - BRAZZAVILLE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,870,"SEP PNR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,871,"UBI BRZ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
75,872,"UBI PNR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,873,Beker,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,874,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,875,"DEJEN G/MESKEL BERHE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,876,Dejen,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,877,Dugda,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,878,"DUGDA AGRO INDUSTRY P.L.C",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
73,879,EBG,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,880,ECP,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,881,ECP,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,882,"EAST CANTONMENTS PHARMACY",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,883,"EAST CANTONMENTS PHARMACY LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,884,"ERNEST CHEMIST",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,885,"ERNEST CHEMISTS LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,886,"GOKALS LABOREX LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,887,GOKALS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,888,"OSONS CHEMIST LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,889,"OSONS CHEMISTS LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,890,OSONS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,891,"REISS & CO",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,892,"REISS & CO (GHANA) LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,893,"REISS & CO (GHANA) LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,894,"UNICHEM GH. LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,895,UNICHEM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
74,896,WHL,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,897,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,898,"LABOREX GUINEE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,899,SGIP,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,900,SOGUIMAP,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,901,SODIPH,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,902,"SODIPHARM  S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,903,Harleys,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,904,"HARLEYS LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,905,Highchem,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,906,"HIGHCHEM MARKETING LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,907,"HIGHCHEM MARKETING LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,908,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,909,"LABOREX KENYA LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,910,"LABOREX KENYA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
3,911,Surgipharm,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,912,COFARMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,913,"C O F A R M A",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,914,DROGEMAD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,915,INTERPHARMA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,916,"INTERPHARMA SARL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,917,"MADAPHAR UBIPHARM",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,918,"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,919,MADAPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,920,MADIPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,921,OPHAM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,922,SOMAPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,923,SOPHARMAD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,924,"S O P H A R M A D  S.A",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,925,AFRICA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,926,"AFRICA LAB",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,927,CAMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,928,COPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,929,COPHARMA-UBIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,930,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,931,"LABOREX MALI SA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,932,CAMEC,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,933,"C A M E C",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,934,CHIGHUETTY,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,935,CHIVA,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,936,"CHIVA - MEDICA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,937,"EL EMEL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,938,"EL EMEL PHARMA SA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,939,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,940,"LABOREX MAURITANIE S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,941,"LABOREX MAURITANIE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,942,MAURIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,943,"ORIGINE PH",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,944,"ORIGINE PHARMA  S.A.R.L.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,945,"ORIGINE PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,946,SOMAPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,947,ANICHEM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,948,"Anichem ",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,949,"ANICHEM PHARMACY",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,950,MSJ,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,951,"MSJ LTD - UNICORN TRADING",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,952,"UNICORN (MSJ LTD)",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
72,953,PNL,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
97,954,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
97,955,"LABOREX NIGER",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
97,956,SAPHAR,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
97,957,UBI,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,958,BALMTCHAD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,959,"SOCIETE BALM - TCHAD S.A/AG",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,960,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,961,"LABOREX TCHAD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,962,MED-PHARMT,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,963,"MED PHARMAT",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
84,964,"TCH PHARM",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,965,GTPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,966,OCDI,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,967,SOCOPH.,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,968,SOTOMED,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
99,969,UNIPHART,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,970,Bahari,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,971,"BAHARI PHARMACY LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,972,JD,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,973,"J.D. PHARMACY LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
76,974,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,975,Eris,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,976,"ERIS  LTD",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,977,Laborex,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,978,LifePharma,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
6,979,Surgipharm,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,980,UBIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
80,981,"TEDIS  BURKINA        CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,982,CHIMIO,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,983,"CHIMIO S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,984,"ALCHEM INDUSTRIES",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,985,"IBIS PHARMA / BURUNDI         CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
77,986,"MULTIPHAR (PHARMACIE DE GROS)",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,987,GAPOB,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,988,"U.B. PHAR S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,989,"PROMO PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
79,990,"PROMO-PHARMA SA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,991,"PHARMACIE DE LA NOBLESSE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,992,"AUXI-EXPORT / RDC        CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,993,"DEPOT PHARMACEUTIQUE EXTRA PLUS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,994,"CONCORD CONGO",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,995,"CONCORD CONGO S.P.R.L.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,996,"COGEZAF / RDC        CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,997,"COGEZAF S.A.",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,998,"IBIS PHARMA / RDC           CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
87,999,"DEPOT PHARMACEUTIQUE SAINT SAUVEUR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1000,SODIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1001,"SOGUIMED-UBIPHARM GUINEE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1002,"NAP PHARMA  sarl",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1003,"PROCHIPHAR / GUINEE      CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1004,"TEDIS/ GUINEE       CL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1005,"KALOUM PHARMA SARL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1006,"AMIALSAR  SARL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1007,"FEELA PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
90,1008,"PHARMA GROUPE INTERNATIONAL PGI",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,1009,"SOMAPHAR PLATEFORME",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
113,1010,"DICOPROPHAGI SARL",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,1011,"LABOREX MALI",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
93,1012,TEDIS,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,1013,"SOMAPHAR MR",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
94,1014,"G.C. PHARMA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314
