country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
KE,Harleys,,"TARIVID 200MG 10 TABS",54423
KE,Harleys,,"TAVANIC 500MG TABLETS 5's",310637
KE,Harleys,,"TAVANIC 500MG/+ INFLS VL1",694156
KE,Harleys,,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689
KE,Harleys,,"TAXOTERE 80mg NSL 1+1 EXP",508182
KE,Harleys,,"TELFAST 120MG 10 SOUTH AFRICA",340973
KE,Harleys,,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD",670688
KE,Harleys,,"MONO-TILDIEM 300MG CAP BL2X14 S3 M36 XE",213711
KE,Harleys,,"TILDIEM 60MG TAB BL2X15 M36 XD",481300
KE,Harleys,,"TRITACE 2,5MG  28 TABS",627595
KE,Harleys,,"TRITACE 5MG 28 TABS",627597
KE,Harleys,,"TRITAZIDE 10-12.5MG TAB BL2X14 S3 M36 XD",627667
KE,Harleys,,"TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD",282348
KE,Harleys,,"TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE",209742
KE,Harleys,,"XATRAL 10MG TABCR BL3X10 S3 M36 XD",633072
KE,Harleys,,"XATRAL 2.5MG TABCO BL2X15 S3 M36 XE",639628
KE,Harleys,,"XATRAL 5MG TAB BL4X14 S3 M36 XD",612011
KE,Harleys,,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044
KE,Harleys,,"Product 11",aa001
KE,Harleys,,"Test eam",A001
KE,Harleys,,"Product 1114",aa0014
KE,Harleys,,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680
KE,Harleys,,"TRITACE 10MG 30 CAPS",90099
KE,Harleys,,"PARAFLAM 400-325MG TABCO BL1X10 M36 EX",476714
KE,Harleys,,"PHARMATON ProAGE CAPSULES 60'S",660198
KE,Harleys,,"ASPEGIC 500MG/5ML INJPO BTX20 S3 M24 XM",475989
KE,Harleys,,"COARSUCAM 100-270MG TABCW BL1X3 EX",295768
KE,Harleys,,"COARSUCAM 25-67.5MG TABCWBL1X3 EX",493999
KE,Harleys,,"COARSUCAM 50-135MG TABCWBL1X3 EX",241783
KE,Harleys,,"CORDARONE 150MG/3ML INJ A",245298
KE,Harleys,,"DAONIL 5 MG 100 TABS (EXPORT)",141662
KE,Harleys,,"IMOVANE 30 x 7.5MG",296593
KE,Harleys,,"LACTACYD 1.212G/+ LIQSO B",671563
KE,Harleys,,"LACTACYD 2.032G/+ LIQSO B",671568
KE,Harleys,,"MUCODIL 50MG/+ SYR BTX1 M36 EX",476710
KE,Harleys,,"NASACOR ""T""",120917
KE,Harleys,,"OMIZEC 20MG CAPEM BL4X7 M36 NG",476518
KE,Harleys,,"PALUTHER 40MG/0.5ML INJ AM6 XE",476989
KE,Harleys,,"PALUTHER 80MG/1ML INJ AM6 XE",476985
KE,Harleys,,"PRIMPERAN 10MG/2ML INJ AM12 S3 M36 XD",476716
KE,Harleys,,"PROMOX 2.5G/100ML INJPO BTX1 M36 EX",476942
KE,Harleys,,"PROMOX 250MG CAPEM BL10X10 M36 UG",476996
KE,Harleys,,"PROMOX 250MG CAPEM BTX1000 M36 EX",476997
KE,Harleys,,"PROMOX 500MG CAPEM BL50X10 M36 EX",476715
KE,Harleys,,"PROXACIN 500MG TABCO BL1X10 M36 EX",323469
KE,Harleys,,"PROXACIN 750MG TABS 1X10",323468
KE,Harleys,,"THIOBACTIN 500MG TAB BL1X24 EX",476958
KE,Harleys,,"TRANXENE 5MG CAP BTX30 S2 M36 XE",54430
KE,Harleys,,"TRIMOPRIM 400-80MG TAB BTX1000 M48 EX",494006
KE,Harleys,,"TRIMOPRIM 800-160MG TAB BL10X10 M36 UG",54431
KE,Harleys,,"TRIMOPRIM 800-160MG TAB BL10X100 M36 UG 2",493978
KE,Harleys,,"Tritace Protect 10mg. 20' Export Ghana",223651
KE,Harleys,,"TUSSEX 5G/100ML+ SYR BTX1 M36 EX",476960
KE,Harleys,,"ZEBEN 200MG TAB BL1X2 M60 KE",477012
KE,Harleys,,"AUBAGIO 14MG TABS X 28",651772
KE,Harleys,,"PHARMATON CAPSULES * 30'S",653312
KE,Harleys,,"PHARMATON KIDDI SYRUP 100ML",696079
KE,Harleys,,"PHARMATON KIDDI SYRUP 200ML",696080
KE,Harleys,,"RILUTEK 56 X 50MG",269210
KE,Harleys,,"Rhinaphyto solution FL 100ML",541862
KE,Harleys,,"TRITAZIDE 10MG-25MG CP B/28",627060
KE,Harleys,,Vaxigrip,12131212
KE,Harleys,,"AMARYL 1MG TAB BL2X15 S3 M36 XE",627546
KE,Harleys,,"AMARYL 2MG TAB BL2X15 S3 M36 XE",632892
KE,Harleys,,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610
KE,Harleys,,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042
KE,Harleys,,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
KE,Harleys,,"CO-APROVEL RM 300/12,5MG 28 comp (MVI)",247832
KE,Harleys,,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481
KE,Harleys,,"ESSENTIALE FORTE 300MG CAP BTX50 S3 XE",440221
KE,Harleys,,"INSUMAN BASAL 1000IU 1INJ S3 XN",405018
KE,Harleys,,"INSUMAN COMB30 1000IU 1INJ S3 XE",405039
KE,Harleys,,"INSUMAN RAPID 1000IU 1INJ S3 XE",405069
KE,Harleys,,"RHINATHIOL 2.5G/125ML SYR BTX1 SAF XM",479387
KE,Harleys,,"RHINATHIOL 6.25G/+ SYR BT",479530
KE,Harleys,,"THYMOGLOBULINE 25MG/5ML INJPO VL1 GB",426259
KE,Harleys,,"Xatral 5mg",223652
KE,Harleys,,"AMARYL 3MG TAB BL2X15 S3 XE",261608
KE,Harleys,,"ASAQ 100MG TAB BL25X6 XD",373882
KE,Harleys,,"ASAQ 50MG TAB BLI25X3 XD",373880
KE,Harleys,,"AXACEF 250MG TABCO BL2X7 M36 EX",476931
KE,Harleys,,"BIOFERON 8G/200ML+ SYR BTX1 M30 EX",475994
KE,Harleys,,"BIOZOLE 500MG/+ INFLS VL1 M24 EX",476950
KE,Harleys,,"FLEMING 2.5G/+ INJPO BTX1 M24 EX",476008
KE,Harleys,,"FLEMING 5.6G/70ML+ INJPO BTX1 M24 GH",476029
KE,Harleys,,"HISTACET 10MG TABCO BL2X10 M36 KE",476194
KE,Harleys,,"LANTUS VIAL 10MG 1",223381
KE,Harleys,,"LOTIN 10MG TABCO BL10X10 M36 KE",481580
KE,Harleys,,"MAALOX PLUS SUSP 150ML",357266
KE,Harleys,,"MAALOX PLUS TABS EXPORT 10",338199
KE,Harleys,,"NOSPALGIN 40-500-8MG TAB BL1X12 XM",195442
KE,Harleys,,"PROMOX 250MG CAPEM BTX1000 M36 EX",476984
KE,Harleys,,"RHINATHIOL 10G/200ML SOL BTX1 XM",477825
KE,Harleys,,"ROXICEF 750MG INJPO VL10 M36 KE",477023
KE,Harleys,,"THIOBACTIN 500MG CP B24",280449
KE,Harleys,,"TRIMOPRIM 400-80MG TAB BTX1000 M48 EX",477027
KE,Harleys,,"TUSSEX 5G/100ML+ SYR BTX1 M36 EX",476835
KE,Harleys,,"AMEDIN 10MG TAB BL2X14 M36 UG",475649
KE,Harleys,,"ARTRIN 20-120MG TAB BL3X8 M36 EX",475983
KE,Harleys,,"ASAQ 100MG TAB 25BLIX3 EX",338355
KE,Harleys,,"ASAQ 25MG TAB 25BLIX3 EX",338357
KE,Harleys,,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991
KE,Harleys,,"BLEOMYCINE 15MG INJPO VL10 H FR",312920
KE,Harleys,,"BRUMED 400MG TABSC BL50X10 M36 EX",477047
KE,Harleys,,"COARSUCAM 100-270MG TAB BL1X6 EX",306730
KE,Harleys,,"COARSUCAM 100MG/270 TAB 3'S",306728
KE,Harleys,,"COARSUCAM 25/67.5TAB 3'S",306732
KE,Harleys,,"COARSUCAM 50-135MG TAB BL1X3 EX",341783
KE,Harleys,,"CORDARONE 200MG TAB BL3X10 S3 M36 XD",554523
KE,Harleys,,"EPILIM 200MG TABEC BL10X10 S2 M36 XE",726651
KE,Harleys,,"EURIL 10MG TAB BL2X14 M36 UG",477020
KE,Harleys,,"EURIL 5MG TAB BL2X14 M36 UG",477019
KE,Harleys,,"MEDVITE GOLD VITAMINS TABCO BL3X10 UG",477018
KE,Harleys,,"MEDVITE VITAMINS SYR BTX1 M24 EX",476940
KE,Harleys,,"NO - SPA 40-500-8MG TAB BL1X12 S3 XE",287551
KE,Harleys,,"PROLOX 250-250MG CAPEM BL10X10 M24 UG",476980
KE,Harleys,,"PROMOX 500MG CAPEM BL50X10 M36 UG",476986
KE,Harleys,,"QUINIMAX 125MG TABCO BTX18 M36 XE",187750
KE,Harleys,,"RHINATHIOL 240MG/+ SYR BTX1 M36 XM",323104
KE,Harleys,,"RHINATHIOL 75MG/125ML SYR BTX1 M36 XM",323103
KE,Harleys,,"RHINATHIOL TOUX SECH 240MG/+ SYR BTX1 XM",346663
KE,Harleys,,"SURFLOX 400MG TAB BL1X10 M36 UG",481359
KE,Harleys,,"TAXOTERE 80MG F3 1+1 ZA",209132
KE,Harleys,,"THIOBACTIN 250MG TABCO BL2X8 S3 M36 XM",245863
KE,Harleys,,"TRIMOPRIM 400-80MG TAB BL10X10 M48 EX",477005
KE,Harleys,,"XATRAL 2,5MG B/30 CP PEL (MVI)",213866
KE,Harleys,,"ZEBEN 400MG TAB BL1X1 M48 EX",476947
KE,Highchem,,"AMARYL 1MG 30 TABS",645820
KE,Highchem,,"AMARYL 2MG 30 TABS",645818
KE,Highchem,,"AMARYL 3MG 30'S",632896
KE,Highchem,,"AMARYL 4MG 30 TABS",645819
KE,Highchem,,"AMARYL M SR 2MG 30'S",321233
KE,Highchem,,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013
KE,Highchem,,"AMEDIN 10MG TABS 2X14",475652
KE,Highchem,,"AMEDIN 5MG TABS 2X14",475862
KE,Highchem,,"APIDRA SOLOSTAR 300IU INJ/5",380567
KE,Highchem,,"APROVASC 150/10",539185
KE,Highchem,,"APROVASC 150/5",539183
KE,Highchem,,"APROVASC 300/10",539181
KE,Highchem,,"APROVASC 300/5",539182
KE,Highchem,,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681
KE,Highchem,,"COAPROVEL 300-12.5MG TABCO BL2X14 RM XD",514930
KE,Highchem,,"COAPROVEL RM 150-12.5MG TABCO BL2X14 XD",515056
KE,Highchem,,"ASAQ 100MG TAB 25BLIX3 EX",373881
KE,Highchem,,"ASAQ 100MG TAB BL1X3 XD",373877
KE,Highchem,,"ASAQ 100MG TAB BL1X6 XD",373878
KE,Highchem,,"ASAQ 100MG TAB BL25X6 EX",338356
KE,Highchem,,"ASAQ 100MG TAB BL25X6 XD",373879
KE,Highchem,,"ASAQ 100MG TAB BLI25X3 XD",341781
KE,Highchem,,"ASAQ 25MG TAB 25BLIX3 EX",306725
KE,Highchem,,"ASAQ 25MG TAB BL1X3 XD",373875
KE,Highchem,,"ASAQ 25MG TAB BLI25X3 XD",213860
KE,Highchem,,"ASAQ 50MG TAB 25BLIX3 EX",1
KE,Highchem,,"ASAQ 50MG TAB BL1X3 XD",373876
KE,Highchem,,"ASAQ 50MG TAB BLI25X3 XD",222
KE,Highchem,,"ASPEGIC 1G/5ML INJPO BTX20 S3 M24 EX",477045
KE,Highchem,,"AXACEF 250MG TABCO BL1X10 M36 GH",475987
KE,Highchem,,"AXACEF 500MG TABCO BL1X10 M36 KE",475988
KE,Highchem,,"BIOFERON 305MG CAP 3X10",698116
KE,Highchem,,"BIOFERON 8G/200ML+ SYR BTX1 M30 EX",679090
KE,Highchem,,"BISOLVON LINCTUS 200ML",654229
KE,Highchem,,"BISOLVON TABLETS 8mg * 20's",651737
KE,Highchem,,"BRONCHICUM 6.64G/+ ELIX BTX1 XE",352016
KE,Highchem,,"BRUMED 2G/100ML SYR BTX1 M36 EX",476959
KE,Highchem,,"BRUMED 400MG TABSC BL10X10 M36 EX",476936
KE,Highchem,,"BUSCOPAN AMPOULES 20mg/1ml * 5's",652574
KE,Highchem,,"BUSCOPAN PLUS TABLETS * 50's",653030
KE,Highchem,,"BUSCOPAN TABLETS BP 10mg * 50's",651969
KE,Highchem,,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",655022
KE,Highchem,,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",655023
KE,Highchem,,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",655024
KE,Highchem,,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",655025
KE,Highchem,,"CORDARONE 200MG TAB BL3X10 S3 M36 XD",554510
KE,Highchem,,"Daonil 5 mg tablets 30'Export Ghana",371243
KE,Highchem,,"DULCOLAX TABLETS 5mg * 30's SugarC",693896
KE,Highchem,,"ELOXATINE* 100MG LYO 1FL VTE EX AMO S3",407096
KE,Highchem,,"ELOXATINE* 50MG LYO 1FL VTE EX AMO S3",370351
KE,Highchem,,"ENTEROGERMINA 2BCFU/5ML SUSP BTX10 S3 XE",618677
KE,Highchem,,"EPILIM 12G/300ML SYR BTX1",641849
KE,Highchem,,"EPILIM 200MG TAB BL10X10",728129
KE,Highchem,,"EPILIM 400MG/4ML INJPO VL+S1 M60 XE",649635
KE,Highchem,,"EPILIM CHRONO 333-145MG T",730439
KE,Highchem,,"EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE",643215
KE,Highchem,,"ERCEFURYL 200MG CAP BL2X14",592593
KE,Highchem,,"ERCEFURYL 3.6G/90ML SOL BTX1 S2 EX",671538
KE,Highchem,,"FLAGENTYL 500MG TABCO BL1X4 S3 XE",664051
KE,Highchem,,"FLAGYL 0.5% 100ML VIAFLEX (GFR)",67294
KE,Highchem,,"FLAGYL 400MG 100 TABS",645817
KE,Highchem,,"FLAGYL SUSPENSION 100ML",645815
KE,Highchem,,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963
KE,Highchem,,"FLEMING 2.5G/+ INJPO BTX1 M24 EX",476006
KE,Highchem,,"FLEMING 2.8MG/70ML PO BTX1 M24 EX",476009
KE,Highchem,,"FLEMING 250-125MG TABCO BL2X10 M24 NG",475271
KE,Highchem,,"FLEMING 5.6G/70ML PO BTX1 M24 GH",477034
KE,Highchem,,"FLEMING 500-100MG INJPO VL10 M24 NG",477037
KE,Highchem,,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015
KE,Highchem,,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043
KE,Highchem,,"GUAMET 500MG TABCO BL2X14 M36 KE",390465
KE,Highchem,,"HISTACET 10MG TABCO BL2X10 M36 KE",390470
KE,Highchem,,"HISTACET 60MG/60ML SYR BTX1 M36 KE",264456
KE,Highchem,,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933
KE,Highchem,,"ALLSTAR MEDSU PEN1 XE",516219
KE,Highchem,,"LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE",241634
KE,Highchem,,"LANTUS SOLOSTAR 100IU/ML 3ML 5",615902
KE,Highchem,,"LANTUS VIAL 10MG 1",615926
KE,Highchem,,"LASIX 20MG/2ML INJ AM5 S3 M60 XE",518946
KE,Highchem,,"LASIX 40MG TAB BL2X10 SWI M60 XE",505579
KE,Highchem,,"Maalox 460mg/susp SC20 S3 M36 XE",292174
KE,Highchem,,"MAALOX PLUS SUSP 150ML",506742
KE,Highchem,,"MAALOX PLUS SUSPENSION 350ML (EXPORT)",507364
KE,Highchem,,"MAALOX PLUS TABS EXPORT 10",436418
KE,Highchem,,"MAALOX SUSPENSION 150ML (EXPORT)",506704
KE,Highchem,,"MAALOX SUSPENSION 350ML (EXPORT)",506739
KE,Highchem,,"MUCOSOLVAN L.A 75mg CAPSULES * 10's",653084
KE,Highchem,,"MUCOSOLVAN LIQUID 15mg/5ml * 100ml",651777
KE,Highchem,,"MUCOSOLVAN TABLETS 30mg * 20's",660193
KE,Highchem,,"NOSPA 40MG TAB BL10X10 S3",287552
KE,Highchem,,"NOSPA 40MG TAB BL2X10 XE",287550
KE,Highchem,,"NOSPA 40MG/2ML INJ AM25 XD",508116
KE,Highchem,,"NOSPA 40MG/2ML INJ AM5 XD",289138
KE,Highchem,,"NOSPA 80MG TAB BL2X10 S3",287553
KE,Highchem,,"ORELOX 100MG TABCO BL1X10",298689
KE,Highchem,,"ORELOX 200MG 10CP",374872
KE,Highchem,,"ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE",298693
KE,Highchem,,"ORELOX 800MG/+ GRAN BTX1",298691
KE,Highchem,,"PLAVIX 75MG TABCO BL2X14 M36 XE",544062
KE,Highchem,,"RESONIUM A 453.7G/+ POWD BTX1 M60 XE",258746
KE,Highchem,,"RHINATHIOL 10G/200ML SOL BTX1 XM",660724
KE,Highchem,,"RHINATHIOL 2.5G/125ML SYR BTX1 SAF XM",660728
KE,Highchem,,"RHINATHIOL 6.25G/+ SYR BT",660727
KE,Highchem,,"RHINATHIOL PROMETHAZ 2,5G/+ SYR BTX1 XM",635227
KE,Highchem,,"RIFAFOUR E-275 TABS 84",275807
KE,Highchem,,"RIFINAH 150/75MG TABS 56'S",213847
KE,Highchem,,"RIFINAH 300-150MG TABSC BL2X20 ZA",99114
KE,Highchem,,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451
KE,Highchem,,"ROXICEF 750MG INJPO VL1 M36 KE",476998
KE,Highchem,,"ROXICEF 750MG INJPO VL10 M36 KE",283389
KE,Highchem,,"STILNOX 10MG TABCO BL1X14 S3 M48 XD",636825
KE,Highchem,,"TARGOCID IV 400",692141
KE,Highchem,,"TARGOCID VIAL 200MG 2",263980
KE,Highchem,,"TARIVID 200MG 10 TABS",54423
KE,Highchem,,"TAVANIC 500MG TABLETS 5's",310637
KE,Highchem,,"TAVANIC 500MG/+ INFLS VL1",694156
KE,Highchem,,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689
KE,Highchem,,"TAXOTERE 80mg NSL 1+1 EXP",508182
KE,Highchem,,"TELFAST 120MG 10 SOUTH AFRICA",340973
KE,Highchem,,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD",670688
KE,Highchem,,"MONO-TILDIEM 300MG CAP BL2X14 S3 M36 XE",213711
KE,Highchem,,"TILDIEM 60MG TAB BL2X15 M36 XD",481300
KE,Highchem,,"TRITACE 2,5MG  28 TABS",627595
KE,Highchem,,"TRITACE 5MG 28 TABS",627597
KE,Highchem,,"TRITAZIDE 10-12.5MG TAB BL2X14 S3 M36 XD",627667
KE,Highchem,,"TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD",282348
KE,Highchem,,"TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE",209742
KE,Highchem,,"XATRAL 10MG TABCR BL3X10 S3 M36 XD",633072
KE,Highchem,,"XATRAL 2.5MG TABCO BL2X15 S3 M36 XE",639628
KE,Highchem,,"XATRAL 5MG TAB BL4X14 S3 M36 XD",612011
KE,Highchem,,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044
KE,Highchem,,"Product 11",aa001
KE,Highchem,,"Test eam",A001
KE,Highchem,,"Product 1114",aa0014
KE,Highchem,,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680
KE,Highchem,,"TRITACE 10MG 30 CAPS",90099
KE,Highchem,,"PARAFLAM 400-325MG TABCO BL1X10 M36 EX",476714
