country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
TD,722,Laborex,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TD,723,MED-PHARMT,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TD,724,"TCH PHARM",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TG,725,GTPHARM,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TG,726,OCDI,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TG,727,SOCOPH.,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TG,728,SOTOMED,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TG,729,UNIPHART,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TZ,730,Bahari,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TZ,731,JD,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
TZ,732,Laborex,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
UG,733,Eris,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
UG,734,Laborex,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
UG,735,LifePharma,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
UG,736,Surgipharm,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
