product_description,quantity,country,distributor
Xatral LP Tablets 10mg 30's,34,KE,Harleys
Zoxon 1gm Injection 1's,-45,KE,Harleys
AMARYL M 2mg/500mg 30'S,337,KE,Highchem
AMARYL TABS 1.0mg 30'S,33,KE,Highchem
AMARYL TABS 2.0mg 30'S,402,KE,Highchem
AMARYL TABS 4.0mg 30'S,-12,KE,Highchem
APROVASC 300-10 MG 28'S,-4,KE,Highchem
APROVASC 300-5MG TABS,-9,KE,Highchem
APROVEL 150mg TABS 28'S,23,KE,Highchem
APROVEL 300mg TABS 28'S,20,KE,Highchem
BIOFERON CAPS 30'S,13,KE,Highchem
BRONCHICUM ELIXIR 100ml,43,KE,Highchem
CLEXANE 40mg 2'S,560,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S,26,KE,Highchem
CO-APROVEL TABS 300/12.5mg 28'S,72,KE,Highchem
CORDARONE TAB 200mg 30'S,24,KE,Highchem
EPILIM 200mg TABS EC 100'S,173,KE,Highchem
EPILIM 300ml SYRUP,341,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S,43,KE,Highchem
ERCEFURYL 200mg CAPS 28'S,40,KE,Highchem
FLAGENTYL 500mg TABS,391,KE,Highchem
FLAGYL 100ml SUSPENSION,871,KE,Highchem
FLEMING 875mg+125mg TABS 14'S,209,KE,Highchem
IBEX 200MG CAPSULES 24'S,47,KE,Highchem
LANTUS 10ml VIAL,26,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S,171,KE,Highchem
LASIX 40mg TABS 20'S,1130,KE,Highchem
MAALOX 150ml SUSPENSION,541,KE,Highchem
MAALOX 350ml SUSPENSION,-49,KE,Highchem
MAALOX 460mg SATCHETS LEMON,54,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10,74,KE,Highchem
NO SPA 40mg TABS 100'S,25,KE,Highchem
NO SPA 40mg TABS 20'S,45,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,6,KE,Highchem
NO SPA FORTE 80mg TABS 20'S,3,KE,Highchem
ORELOX 100mg TABS 10'S,70,KE,Highchem
ORELOX 100ml SUSPENSION,149,KE,Highchem
ORELOX 200mg TABS 10'S,195,KE,Highchem
ORELOX 50ml SUSPENSION,119,KE,Highchem
PLAVIX 75mg TABS 28'S,59,KE,Highchem
RHINATHIOL AD 125ml SP,232,KE,Highchem
RHINATHIOL ENFT 125ml SP,234,KE,Highchem
RHINATHIOL PROM 125ml SP,621,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP,48,KE,Highchem
STILNOX 10mg TABS 14'S,1078,KE,Highchem
TAVANIC 500mg TABS 5'S,82,KE,Highchem
TRITACE 10.0mg TABS 30'S,5,KE,Highchem
TRITACE 2.5 MG TABS 28s,68,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S,10,KE,Highchem
XATRAL LP 10mg TABS 30'S,32,KE,Highchem
XATRAL LP TABLETS 5MG*56s,8,KE,Highchem
ALL STAR PEN                  ,0,KE,Laborex
AMARYL M 2MG CP B/30          ,325,KE,Laborex
AMARYL M SR 2MG CP B/30       ,2,KE,Laborex
AMARYL TABS 1MG 30'S          ,33,KE,Laborex
AMARYL TABS 2MG 30'S          ,224,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,5,KE,Laborex
APROVASC 150-5MG CP B/28      ,112,KE,Laborex
APROVASC 300-5MG CP B/28      ,29,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,368,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,1,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,1483,KE,Laborex
CLEXANE 40MG INJ 2'S          ,2722,KE,Laborex
CLEXANE INJ  20MG 2'S         ,981,KE,Laborex
CLEXANE INJ  60MG 2'S         ,2652,KE,Laborex
CLEXANE INJ 80MG 2'S          ,335,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",104,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",143,KE,Laborex
CORDARONE 200MG CP B/30       ,63,KE,Laborex
DAONIL TABS 5MG 100'S         ,39,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,4746,KE,Laborex
EPILIM CHRONO TABS 500MG 100S ,350,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,151,KE,Laborex
EPILIM IV 400MG PER VIAL      ,705,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,809,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,31,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,69,KE,Laborex
FLAGENTYL 500MG CP B/4        ,857,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,1608,KE,Laborex
FLAGYL TABS 400MG 100'S       ,1157,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,55,KE,Laborex
LANTUS 300IU/3ML CART/5       ,12,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,129,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,1306,KE,Laborex
LASIX TABS 40MG 20'S          ,2179,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",502,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,42,KE,Laborex
MAALOX SUSP 350ML             ,320,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,28,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",795,KE,Laborex
NO SPA 40MG CP B/100          ,49,KE,Laborex
NO SPA 40MG CP B/20           ,18,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,4,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,41,KE,Laborex
NO SPA 80MG CP B/20           ,22,KE,Laborex
ORELOX 100MG CP B/10          ,196,KE,Laborex
ORELOX 200MG CP B/10          ,491,KE,Laborex
ORELOX ENF 40MG/5ML SUS/100ML ,304,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,242,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,34,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,876,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,1185,KE,Laborex
RIFAFOUR TABLETS 84'S         ,1734,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,4821,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,134,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,1075,KE,Laborex
TAVANIC 500MG CP B/5          ,130,KE,Laborex
TELFAST 120MG TABS 10'S       ,6,KE,Laborex
TRITACE 5MG TABS 28'S         ,84,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,23,KE,Laborex
"XATRAL 2,5MG CP B/30          ",19,KE,Laborex
XATRAL LP 10MG COMP B/30      ,174,KE,Laborex
XATRAL LP 5MG CP B/56         ,52,KE,Laborex
ALLSTAR PEN,35,KE,Surgipharm
AMARYL M SR TABS 2MG-500mg * 30's,38,KE,Surgipharm
AMARYL M TABS 2mg * 30's,509,KE,Surgipharm
AMARYL TABS 1mg * 30's,235,KE,Surgipharm
AMARYL TABS 2mg * 30's,3,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,13,KE,Surgipharm
APROVASC TAB 150-5MG *28,114,KE,Surgipharm
APROVASC TAB 300-10MG *28,120,KE,Surgipharm
APROVASC TAB 300-5MG *28,64,KE,Surgipharm
APROVEL TABS 150mg * 28's,90,KE,Surgipharm
APROVEL TABS 300mg * 28's,66,KE,Surgipharm
AXACEF TABLETS 250MG * 10,0,KE,Surgipharm
AXACEF TABLETS 250MG * 14's,0,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,0,KE,Surgipharm
BIOFERON CAPS *30,0,KE,Surgipharm
CLEXANE INJ. 20mg * 2,323,KE,Surgipharm
CLEXANE INJ. 40mg * 2,2401,KE,Surgipharm
CLEXANE INJ. 60mg * 2,858,KE,Surgipharm
CLEXANE INJ. 80mg * 2,592,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,155,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,327,KE,Surgipharm
CORDARONE INJECTION 6AMPS 150mg/3ml,0,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,150,KE,Surgipharm
DAONIL TABS 5mg * 100's,750,KE,Surgipharm
DAONIL TABS 5mg * 100's (F),0,KE,Surgipharm
ELOXATIN INJ 100mg * 1,0,KE,Surgipharm
ELOXATIN INJ 50mg * 1,0,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,286,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,617,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,2896,KE,Surgipharm
EPILIM INJECTION 400MG * 1,0,KE,Surgipharm
EPILIM SYRUP 300ml,1609,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,1614,KE,Surgipharm
FLAGYL INFUSION (VIAFLEX)100ml*1,0,KE,Surgipharm
FLAGYL INFUSION (VIAFLEX)100ml*1 (F),0,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1256,KE,Surgipharm
FLAGYL TABS 400mg * 100's,927,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,0,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML,0,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),0,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML,0,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),0,KE,Surgipharm
IMOVANE TABS 7.5mg * 30,0,KE,Surgipharm
LANTUS 10ml VIAL,33,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,8,KE,Surgipharm
LANTUS SOLOSTAR 3ML CART * 1'S (LOOSE),0,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,496,KE,Surgipharm
LASIX AMPS 2ml * 5,0,KE,Surgipharm
LASIX TABS 40mg * 20,3277,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,65,KE,Surgipharm
MONO-TILDIEM LP CAPS 200mg * 28's (F),0,KE,Surgipharm
MONO-TILDIEM S.R CAPS 300mg * 28's,0,KE,Surgipharm
MUCOSOLVAN TABLETS 30mg * 20's,0,KE,Surgipharm
NO SPA INJ. 40mg/2ml * 1'S AMPS,0,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1200,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,190,KE,Surgipharm
ORELOX TABS 100MG *10'S,1021,KE,Surgipharm
ORELOX TABS 100MG *10'S (F),0,KE,Surgipharm
ORELOX TABS 200MG *10'S,1051,KE,Surgipharm
PLAVIX TABS 75mg * 28's,122,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,216,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,0,KE,Surgipharm
ROXICEF INJECTION 750MG * 1's,0,KE,Surgipharm
STILNOX TABS 10MG * 14,1696,KE,Surgipharm
TARGOCID INJ 400mg * 1s,4.5,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,77,KE,Surgipharm
TAVANIC TABS 500mg * 5,259,KE,Surgipharm
TAXOTERE 20mg/1ml * 1 VIAL,1,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,65,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,261,KE,Surgipharm
TRITACE TABS 2.5mg * 30's,0,KE,Surgipharm
TRITACE TABS 5mg * 28's,427,KE,Surgipharm
TRITACE TABS 5mg * 30's,0,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,7,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,17,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,120,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,274,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),120,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,510,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,749,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,3503,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3358,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,302,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,98,KE,Surgipharm
IBEX CAPSULES 2*12,342,KE,Surgipharm
LACTACYD 120ML,0,KE,Surgipharm
LACTACYD 200ML,0,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,558,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,174,KE,Surgipharm
MAALOX SUSPENSION 150ml,150,KE,Surgipharm
MAALOX SUSPENSION 350ml,589,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,2584,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,48,KE,Surgipharm
NO SPA INJ. 40mg/2ml * 5'S AMPS,0,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,45,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,335,KE,Surgipharm
NO SPA TABLETS 40mg * 20,128,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),28,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,505,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,320,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,555,KE,Surgipharm
