MONTH,COUNTRY,DISTRIBUTOR,CUSTOMER,PRODUCT,QUANTITY_UNITS
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),CLEXANE INJ. 80mg * 2,46
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),PLAVIX TABS 75mg * 28's,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),TRITACE TABS 2.5mg * 28's,5
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),TRITACE TABS 5mg * 28's,5
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),TARGOCID INJ 400mg * 1s,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),ENTEROGERMINA VIALS 5ML * 10's,171
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),EPILIM CHRONO TABS 500mg * 100,6
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),LASIX AMPS 2ml * 5,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),LASIX TABS 40mg * 20,1
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),RIFOCIN INJ. 250mg * 1's,91
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),NO SPA INJECTION 40mg/2ml * 25Amps,1
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),ORELOX TABS 200MG *10'S,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),PLAVIX TABS 75mg * 28's,1
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),RESONIUM ADULT POWDER 454G,4
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),RHINATHIOL EXPEC/ADULT SYRUP 125ml,50
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),RHINATHIOL PROMETHAZINE SYRUP 125ml,75
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),DULCOLAX TABLETS 5mg * 30's SugarC,3
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),XATRAL LP TABS 10mg * 30's,1
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),TRITACE TABS 2.5mg * 28's,13
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),TRITACE TABS 5mg * 28's,25
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),AMARYL TABS 1mg * 30's,2
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),APROVASC TAB 150-5MG *28,2
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),STILNOX TABS 10MG * 14,30
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (MSA),LASIX TABS 40mg * 20,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX AMPS 2ml * 5,150
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGYL SUSPENSION 100ml,48
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 40mg * 2,810
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM SYRUP 300ml,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 200MG *10'S,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),XATRAL LP TABLETS 5mg * 56's,2
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN AMPOULES 20mg/1ml * 5's,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 20mg * 2,180
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 80mg * 2,270
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM INJECTION 400MG * 1 ,150
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGENTYL TABS 500mg * 4,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX TABS 40mg * 20,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 100MG *10'S,630
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),RIFOCIN INJ. 250mg * 1's,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TAXOTERE 80mg/4ml * 1 VIAL,14
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN AMPOULES 20mg/1ml * 5's,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),MAALOX PLUS TABLETS 200MG * 40's,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 200MG *10'S,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 150-5MG *28,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 300-5MG *28,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVEL TABS 150mg * 28's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 20mg * 2,180
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 40mg * 2,900
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 60mg * 2,270
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 80mg * 2,210
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CO APROVEL TABS 300mg * 28's,50
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ENTEROGERMINA VIALS 5ML * 10's,1200
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM CHRONO TABS 300mg * 100,80
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM CHRONO TABS 500mg * 100,80
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM EC TABLETS 200mg * 100,30
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM INJECTION 400MG * 1 ,120
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX SUSP 40MG/5ML 100ML,360
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 100MG *10'S,735
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),PLAVIX TABS 75mg * 28's,50
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),RESONIUM ADULT POWDER 454G,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TAVANIC INJ. 500mg VIAL,30
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TAVANIC TABS 500mg * 5,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TRITACE TABS 5mg * 28's,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),XATRAL LP TABS 10mg * 30's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 150-5MG *28,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 300-10MG *28,5
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 300-5MG *28,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVEL TABS 150mg * 28's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVEL TABS 300mg * 28's,5
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CO APROVEL TABS 150mg * 28's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM SYRUP 300ml,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGENTYL TABS 500mg * 4,80
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGYL SUSPENSION 100ml,72
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX AMPS 2ml * 5,80
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX TABS 40mg * 20,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),MAALOX PLUS TABLETS 200MG * 40's,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 200MG *10'S,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),STILNOX TABS 10MG * 14,5
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TARGOCID INJ 400mg * 1s,2
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TRITACE TABS 2.5mg * 28's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN AMPOULES 20mg/1ml * 5's,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN TABLETS BP 10MG * 50S,70
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),RHINATHIOL EXPEC/ADULT SYRUP 125ml,240
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),MAALOX PLUS TABLETS 200MG * 40's,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN AMPOULES 20mg/1ml * 5's,30
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),BUSCOPAN TABLETS BP 10MG * 50S,90
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),AMARYL TABS 2mg * 30's,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVASC TAB 300-5MG *28,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),APROVEL TABS 150mg * 28's,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CO APROVEL TABS 150mg * 28's,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),CO APROVEL TABS 300mg * 28's,40
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ENTEROGERMINA VIALS 5ML * 10's,1800
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM CHRONO TABS 300mg * 100,20
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),EPILIM CHRONO TABS 500mg * 100,60
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGENTYL TABS 500mg * 4,100
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),FLAGYL SUSPENSION 100ml,96
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX AMPS 2ml * 5,50
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),LASIX TABS 40mg * 20,80
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX SUSP 40MG/5ML 100ML,430
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),ORELOX TABS 100MG *10'S,840
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),PLAVIX TABS 75mg * 28's,10
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),TAVANIC TABS 500mg * 5,100
1,KE,SURGIPHARM,AGA KHAN HOSPITAL (NRB),PLAVIX TABS 75mg * 28's,10
1,KE,SURGIPHARM,ARMY DRUG STORE (SUSP A/C),LANTUS 3ml CARTRIDGE * 5's,70
1,KE,SURGIPHARM,AVENUE HEALTHCARE-LANGATA,FLEMING SUSP 457MG/5ML * 70ML,2
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,2
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,3
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,3
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,2
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,2
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 457MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,1
1,KE,SURGIPHARM,AVENUE HEALTHCARE LTD(MSA),FLEMING SUSP 228.5MG/5ML * 70ML,-3
1,KE,SURGIPHARM,BLISS GVS HEALTHCARE LTD.,EPILIM EC TABLETS 200mg * 100,33
1,KE,SURGIPHARM,BLISS GVS HEALTHCARE LTD.,EPILIM CHRONO TABS 500mg * 100,29
1,KE,SURGIPHARM,BLISS GVS HEALTHCARE LTD.,EPILIM SYRUP 300ml,35
1,KE,SURGIPHARM,COPTIC CHURCH NURSING HOME,CLEXANE INJ. 80mg * 2,100
1,KE,SURGIPHARM,FORCES MEM HOSP ,CLEXANE INJ. 80mg * 2,60
1,KE,SURGIPHARM,FORCES MEM HOSP ,EPILIM SYRUP 300ml,20
1,KE,SURGIPHARM,FORCES MEM HOSP ,ENTEROGERMINA VIALS 5ML * 10's,50
1,KE,SURGIPHARM,FORCES MEM HOSP ,EPILIM SYRUP 300ml,10
1,KE,SURGIPHARM,FORCES MEM HOSP ,ENTEROGERMINA VIALS 5ML * 10's,50
1,KE,SURGIPHARM,FORCES MEM HOSP ,RHINATHIOL PROMETHAZINE SYRUP 125ml,50
1,KE,SURGIPHARM,FORCES MEM HOSP ,BIOFERON SUSP 200ML,200
1,KE,SURGIPHARM,FORCES MEM HOSP ,BIOFERON CAPS *30,250
1,KE,SURGIPHARM,FORCES MEM HOSP ,STILNOX TABS 10MG * 14,250
1,KE,SURGIPHARM,FORCES MEM HOSP ,EPILIM EC TABLETS 200mg * 100,10
1,KE,SURGIPHARM,FORCES MEM HOSP ,LANTUS 3ml CARTRIDGE * 5's,6
1,KE,SURGIPHARM,KENYA AIR FORCE ,XATRAL LP TABS 10mg * 30's,20
1,KE,SURGIPHARM,KENYA ASS.OF EPILEPTICS(KAWE),EPILIM EC TABLETS 200mg * 100,240
1,KE,SURGIPHARM,KENYA ASS.OF EPILEPTICS(KAWE),EPILIM SYRUP 300ml,100
1,KE,SURGIPHARM,KENYATTA NATIONAL HOSPITAL,EPILIM EC TABLETS 200mg * 100,250
1,KE,SURGIPHARM,KENYATTA NATIONAL HOSPITAL,EPILIM CHRONO TABS 500mg * 100,180
1,KE,SURGIPHARM,KENYATTA NATIONAL HOSPITAL,EPILIM CHRONO TABS 300mg * 100,100
1,KE,SURGIPHARM,KENYATTA NATIONAL HOSPITAL,TARGOCID INJ 400mg * 1s,30
1,KE,SURGIPHARM,KENYATTA NATIONAL HOSPITAL,XATRAL LP TABS 10mg * 30's,25
1,KE,SURGIPHARM,MISSION FOR ESSENTIAL DRUGS,CLEXANE INJ. 60mg * 2,820
1,KE,SURGIPHARM,MISSION FOR ESSENTIAL DRUGS,EPILIM CHRONO TABS 500mg * 100,115
1,KE,SURGIPHARM,MISSION FOR ESSENTIAL DRUGS,EPILIM CHRONO TABS 500mg * 100,15
1,KE,SURGIPHARM,MISSION FOR ESSENTIAL DRUGS,EPILIM CHRONO TABS 500mg * 100,220
1,KE,SURGIPHARM,MISSION FOR ESSENTIAL DRUGS,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,800
1,KE,SURGIPHARM,MOI TEACHING AND REFERRAL HOSP ,EPILIM SYRUP 300ml,50
1,KE,SURGIPHARM,MOI TEACHING AND REFERRAL HOSP ,EPILIM SYRUP 300ml,400
1,KE,SURGIPHARM,NAZARETH HOSPITAL,CLEXANE INJ. 40mg * 2,35
1,KE,SURGIPHARM,NAZARETH HOSPITAL,CLEXANE INJ. 80mg * 2,40
1,KE,SURGIPHARM,NYERI MED SERV LTD/OUTSPAN HSP,RIFOCIN INJ. 250mg * 1's,50
1,KE,SURGIPHARM,P.C.E.A. KIKUYU HOSPITAL,EPILIM SYRUP 300ml,1
1,KE,SURGIPHARM,P.C.E.A. KIKUYU HOSPITAL,CLEXANE INJ. 80mg * 2,10
1,KE,SURGIPHARM,P.C.E.A. KIKUYU HOSPITAL,ORELOX SUSP 40MG/5ML 50ML,10
1,KE,SURGIPHARM,P.C.E.A. KIKUYU HOSPITAL,ORELOX SUSP 40MG/5ML 100ML,20
1,KE,SURGIPHARM,P.C.E.A. KIKUYU HOSPITAL,XATRAL LP TABLETS 5mg * 56's,2
1,KE,LABOREX,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO TABS 500MG 100S,10
1,KE,LABOREX,CENTRAL BANK OF KENYA,XATRAL LP10MG TABS 30'S,6
1,KE,LABOREX,CENTRAL BANK OF KENYA,LASIX TABS 40MG 20'S,12
1,KE,LABOREX,CENTRAL BANK OF KENYA,BUSCOPAN AMPOULES 20MG 5'S,5
1,KE,LABOREX,CENTRAL BANK OF KENYA,ENTEROGERMINA ORAL SUSP 10X5M£,20
1,KE,LABOREX,CENTRAL BANK OF KENYA,XATRAL LP5MG TABS 56'S,2
1,KE,LABOREX,CENTRAL BANK OF KENYA,TAVANIC 500MG TABS 5'S,20
1,KE,LABOREX,CENTRAL BANK OF KENYA,NO SPA 40MG TABS 100'S       £,2
1,KE,LABOREX,CENTRAL BANK OF KENYA,ORELOX 200MG TABS 10'S,30
1,KE,LABOREX,CENTRAL BANK OF KENYA,AMARYL TABS 1MG 30'S,4
1,KE,LABOREX,CENTRAL BANK OF KENYA,"MUCOSOLVAN 1,5G/100ML SIR    .",25
1,KE,LABOREX,CENTRAL BANK OF KENYA,MAALOX PLUS 200MG TABS 40'S  .,15
1,KE,LABOREX,CENTRAL BANK OF KENYA,ORELOX 100MG TABS 10'S,20
1,KE,LABOREX,CENTRAL BANK OF KENYA,ORELOX 40MG/5ML PAED SUSP100ML,30
1,KE,LABOREX,CENTRAL BANK OF KENYA,"MUCOSOLVAN 1,5G/100ML SIR    .",35
1,KE,LABOREX,CENTRAL BANK OF KENYA,EPILIM CHRONO TABS 500MG 100S,4
1,KE,LABOREX,CENTRAL BANK OF KENYA,APROVEL 150MG TABS 28'S,4
1,KE,LABOREX,CENTRAL BANK OF KENYA,APROVEL 300MG TABS 28'S,8
1,KE,LABOREX,CENTRAL BANK OF KENYA,"COAPROVEL 300/12,5MG TABS 28'S",15
1,KE,LABOREX,CENTRAL BANK OF KENYA,EPILIM SYRUP 300ML,3
1,KE,LABOREX,COPTIC HOSPITAL,CLEXANE 40MG INJECTION,200
1,KE,LABOREX,COPTIC HOSPITAL,LASIX INJECTION 20MG,100
1,KE,LABOREX,FORCES MEMORIAL,TRITACE 2.5MG TABS 28'S,10
1,KE,LABOREX,THE KENYA ARMY,"COAPROVEL 300/12,5MG X 28'S",150
1,KE,LABOREX,KENYA PORTS AUTHORITY,ENTEROGERMINA ORAL SUSP 10X5M£,240
1,KE,LABOREX,KENYA PORTS AUTHORITY,TRITACE 5MG TABS 28'S,2
1,KE,LABOREX,KENYA PORTS AUTHORITY,TRITACE 5MG TABS 28'S,28
1,KE,LABOREX,KENYA PORTS AUTHORITY,EPILIM SYRUP 300ML,3
1,KE,LABOREX,KENYA PORTS AUTHORITY,NO SPA 40MG/2ML AMP 5'S,30
1,KE,LABOREX,KENYA PORTS AUTHORITY,ENTEROGERMINA ORAL SUSP 10X5M£,240
1,KE,LABOREX,MEDS,EPILIM SYRUP 300ML,210
1,KE,LABOREX,MEDS,EPILIM SYRUP 300ML,320
1,KE,LABOREX,MEDS,EPILIM CHRONO 500MG ,348
1,KE,LABOREX,PCEA KIKUYU-GENERAL UNIT,CLEXANE INJ  20MG 2'S,10
1,KE,LABOREX,PCEA KIKUYU-GENERAL UNIT,EPILIM SYRUP 300ML,1
1,KE,LABOREX,TENWEK HOSPITAL,CLEXANE INJ  60MG 2'S,350
1,KE,LABOREX,UNIVERSITY OF NAIROBI STAFF,XATRAL LP10MG TABS 30'S,10
1,KE,LABOREX,UNIVERSITY OF NAIROBI STAFF,EPILIM CHRONO 300MG TABS,20
1,KE,LABOREX,UNIVERSITY OF NAIROBI STAFF,TRITACE 5MG TABS 28'S,10
1,KE,HIGHCHEM,TENWERK MISSION HOSPITAL,CLEXANE 40MG 2's,500
