MONTH,COUNTRY,DISTRIBUTOR,CUSTOMER,PRODUCT,QUANTITY_UNITS
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),ENTEROGERMINA VIALS 5ML * 10's,30
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),EPILIM EC TABLETS 200mg * 100,10
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),EPILIM SYRUP 300ml,40
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),FLAGENTYL TABS 500mg * 4,20
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),FLAGYL SUSPENSION 100ml,100
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),FLAGYL TABS 400mg * 100's,15
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,25
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),LASIX AMPS 2ml * 5,100
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),MONO-TILDIEM CAPS SR 200mg * 28's,6
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),MUCOSOLVAN LIQUID 15mg/5ml * 100ml,60
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),ORELOX SUSP 40MG/5ML 100ML,80
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),ORELOX SUSP 40MG/5ML 50ML,60
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),ORELOX TABS 200MG *10'S,110
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),RHINATHIOL EXPEC/ADULT SYRUP 125ml,120
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),RHINATHIOL INFANT SYRUP 125ml,240
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),RIFOCIN INJ. 250mg * 1's,50
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),TAVANIC INJ. 500mg VIAL,5
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),TAVANIC TABS 500mg * 5,10
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),TRITACE TABS 2.5mg * 28's,15
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),TRITACE TABS 5mg * 28's,15
5,KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),XATRAL LP TABS 10mg * 30's,30
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),AMARYL TABS 1mg * 30's,8
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),APROVASC TAB 150-5MG *28,2
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),BUSCOPAN PLUS TABLETS * 50's,100
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),BUSCOPAN TABLETS BP 10MG * 50S,150
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),CLEXANE INJ. 20mg * 2,27
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),CORDARONE TABLETS 200mg * 30,4
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),ENTEROGERMINA VIALS 5ML * 10's,250
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),EPILIM EC TABLETS 200mg * 100,2
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),EPILIM SYRUP 300ml,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),FLAGYL SUSPENSION 100ml,90
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),FLAGYL TABS 400mg * 100's,21
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),LASIX AMPS 2ml * 5,60
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),LASIX TABS 40mg * 20,30
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),MUCOSOLVAN LIQUID 15mg/5ml * 100ml,100
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),NO SPA INJECTION 40mg/2ml * 25Amps,3
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),ORELOX SUSP 40MG/5ML 100ML,30
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),PLAVIX TABS 75mg * 28's,10
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),RHINATHIOL EXPEC/ADULT SYRUP 125ml,72
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),RHINATHIOL INFANT SYRUP 125ml,72
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),RHINATHIOL PROMETHAZINE SYRUP 125ml,100
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),RIFOCIN INJ. 250mg * 1's,70
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),STILNOX TABS 10MG * 14,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (MSA),TRITACE TABS 2.5mg * 28's,10
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),AMARYL TABS 1mg * 30's,40
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),AMARYL TABS 2mg * 30's,100
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),AMARYL TABS 4mg * 30's,30
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),BUSCOPAN PLUS TABLETS * 50's,1310
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),BUSCOPAN TABLETS BP 10MG * 50S,70
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 20mg * 2,270
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 40mg * 2,360
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 60mg * 2,270
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),CLEXANE INJ. 80mg * 2,180
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),CORDARONE TABLETS 200mg * 30,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),EPILIM CHRONO TABS 500mg * 100,70
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),EPILIM EC TABLETS 200mg * 100,30
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),EPILIM SYRUP 300ml,70
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),FLAGENTYL TABS 500mg * 4,50
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),FLAGYL TABS 400mg * 100's,40
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),FLEMING TABS 1 G * 2*7'S,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),FLEMING TABS 625MG * 14'S,20
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),LASIX AMPS 2ml * 5,200
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),LASIX TABS 40mg * 20,80
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1400
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),NO SPA INJECTION 40mg/2ml * 25Amps,12
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),ORELOX SUSP 40MG/5ML 100ML,72
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),ORELOX TABS 200MG *10'S,10
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),PLAVIX TABS 75mg * 28's,100
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),RESONIUM ADULT POWDER 454G,10
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),STILNOX TABS 10MG * 14,90
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),TAVANIC INJ. 500mg VIAL,60
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),TAVANIC TABS 500mg * 5,50
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),TAXOTERE 80mg/4ml * 1 VIAL,10
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),TRITACE TABS 2.5mg * 28's,80
5,KE,Surgipharm,AGA KHAN HOSPITAL (NRB),TRITACE TABS 5mg * 28's,100
5,KE,Surgipharm,ALFA CHEMIST,BUSCOPAN PLUS TABLETS * 50's,2
5,KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,BUSCOPAN PLUS TABLETS * 50's,20
5,KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,EPILIM CHRONO TABS 500mg * 100,1
5,KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,FLAGYL SUSPENSION 100ml,20
5,KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2
5,KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,ORELOX SUSP 40MG/5ML 100ML,5
5,KE,Surgipharm,ALLMED PHARMACEUTICALS LTD-SAVVANI HSE,EPILIM CHRONO TABS 300mg * 100,1
5,KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,BUSCOPAN PLUS TABLETS * 50's,6
5,KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,ENTEROGERMINA VIALS 5ML * 10's,7
5,KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,FLAGYL SUSPENSION 100ml,15
5,KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1
5,KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,7
5,KE,Surgipharm,AL-RIYADH CHEMIST,EPILIM CHRONO TABS 500mg * 100,1
5,KE,Surgipharm,AL-RIYADH CHEMIST,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1
5,KE,Surgipharm,AM PHARMA SURGICAL LTD,NO SPA TABLETS 40mg * 100's,50
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,AMARYL M TABS 2mg * 30's,12
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,BUSCOPAN AMPOULES 20mg/1ml * 5's,6
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,BUSCOPAN PLUS TABLETS * 50's,32
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,BUSCOPAN TABLETS BP 10MG * 50S,1
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,EPILIM CHRONO TABS 300mg * 100,5
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,EPILIM CHRONO TABS 500mg * 100,5
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,EPILIM SYRUP 300ml,5
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,ERCEFURYL SUSPENSION 90ml,3
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,FLAGYL TABS 400mg * 100's,4
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,FLEMING TABS 1 G * 2*7'S,5
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,IBEX CAPSULES 2*12,26
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,LASIX AMPS 2ml * 5,1
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,LASIX TABS 40mg * 20,5
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,144
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,ORELOX SUSP 40MG/5ML 100ML,2
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,ORELOX TABS 100MG *10'S,2
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,RHINATHIOL PROMETHAZINE SYRUP 125ml,138
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,STILNOX TABS 10MG * 14,20
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,TAVANIC TABS 500mg * 5,10
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,TRITACE TABS 5mg * 28's,3
5,KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD,XATRAL LP TABS 10mg * 30's,5
5,KE,Surgipharm,ARMY DRUG STORE (SUSP A/C),LANTUS 10ml VIAL,50
5,KE,Surgipharm,ARMY DRUG STORE (SUSP A/C),STILNOX TABS 10MG * 14,100
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,BIOFERON CAPS *30,10
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,BUSCOPAN PLUS TABLETS * 50's,1
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,ENTEROGERMINA VIALS 5ML * 10's,1
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,FLAGYL SUSPENSION 100ml,2
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,FLAGYL TABS 400mg * 100's,1
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,MAALOX PLUS TABLETS 200MG * 40's,2
5,KE,Surgipharm,ATOM PHARMACEUTICALS LTD,RHINATHIOL INFANT SYRUP 125ml,6
5,KE,Surgipharm,AVA PHARMACY LTD,CLEXANE INJ. 60mg * 2,10
5,KE,Surgipharm,AVA PHARMACY LTD,ENTEROGERMINA VIALS 5ML * 10's,72
5,KE,Surgipharm,AVA PHARMACY LTD,MAALOX LEMON STICK 460mg/susp *20s,12
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,AMARYL M TABS 2mg * 30's,2
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,AMARYL TABS 4mg * 30's,3
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,APROVASC TAB 300-5MG *28,2
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,BUSCOPAN AMPOULES 20mg/1ml * 5's,1
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,FLAGYL SUSPENSION 100ml,4
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,24
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,ORELOX SUSP 40MG/5ML 100ML,10
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,ORELOX TABS 100MG *10'S,1
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,RHINATHIOL EXPEC/ADULT SYRUP 125ml,2
5,KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,XATRAL LP TABS 10mg * 30's,1
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,AMARYL TABS 4mg * 30's,2
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,BUSCOPAN AMPOULES 20mg/1ml * 5's,4
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,FLAGYL SUSPENSION 100ml,4
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,ORELOX SUSP 40MG/5ML 100ML,4
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,RHINATHIOL EXPEC/ADULT SYRUP 125ml,10
5,KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,RHINATHIOL PROMETHAZINE SYRUP 125ml,8
5,KE,Surgipharm,AVENUE HEALTHCARE - ENTERPRISE,FLEMING TABS 625MG * 14'S,4
5,KE,Surgipharm,AVENUE HEALTHCARE - ENTERPRISE,RHINATHIOL EXPEC/ADULT SYRUP 125ml,4
5,KE,Surgipharm,AVENUE HEALTHCARE - ENTERPRISE,TAVANIC TABS 500mg * 5,1
5,KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,EPILIM SYRUP 300ml,3
5,KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,FLAGYL SUSPENSION 100ml,5
5,KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,30
5,KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,ORELOX SUSP 40MG/5ML 100ML,29
5,KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,XATRAL LP TABS 10mg * 30's,3
5,KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,AMARYL M TABS 2mg * 30's,2
5,KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,AMARYL TABS 4mg * 30's,2
5,KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,APROVASC TAB 300-10MG *28,2
5,KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,BUSCOPAN AMPOULES 20mg/1ml * 5's,4
