MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
1,KE,Laborex,ORELOX ENF 40MG/5ML SUS/100ML ,8631
1,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,6290
1,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1232
1,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,3226
1,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,7128
1,KE,Laborex,RIFAFOUR TABLETS 84'S         ,171
1,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,23
1,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,2501
1,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,5296
1,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,70
1,KE,Laborex,TAVANIC 500MG CP B/5          ,1930
1,KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,42
1,KE,Laborex,"XATRAL 2,5MG CP B/30          ",36
1,KE,Laborex,XATRAL LP 10MG COMP B/30      ,367
1,KE,Laborex,XATRAL LP 5MG CP B/56         ,47
1,KE,Surgipharm,ALLSTAR PEN,813
1,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1383
1,KE,Surgipharm,AMARYL TABS 1mg * 30's,1927
1,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,202
1,KE,Surgipharm,APROVASC TAB 150-5MG *28,336
1,KE,Surgipharm,APROVASC TAB 300-10MG *28,126
1,KE,Surgipharm,APROVASC TAB 300-5MG *28,470
1,KE,Surgipharm,APROVEL TABS 300mg * 28's,683
1,KE,Surgipharm,CLEXANE INJ. 20mg * 2,12
1,KE,Surgipharm,CLEXANE INJ. 40mg * 2,25777
1,KE,Surgipharm,CLEXANE INJ. 60mg * 2,181
1,KE,Surgipharm,CLEXANE INJ. 80mg * 2,542
1,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,676
1,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,1374
1,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,874
1,KE,Surgipharm,ELOXATIN INJ 100mg * 1,14
1,KE,Surgipharm,ELOXATIN INJ 50mg * 1,22
1,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,5
1,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,159
1,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,1757
1,KE,Surgipharm,EPILIM SYRUP 300ml,3174
1,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,6642
1,KE,Surgipharm,LANTUS 10ml VIAL,572
1,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,724
1,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2266
1,KE,Surgipharm,LASIX TABS 40mg * 20,633
1,KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,300
1,KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,5275
1,KE,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,3748
1,KE,Surgipharm,ORELOX TABS 100MG *10'S,1705
1,KE,Surgipharm,ORELOX TABS 200MG *10'S,4644
1,KE,Surgipharm,PLAVIX TABS 75mg * 28's,1533
1,KE,Surgipharm,RESONIUM ADULT POWDER 454G,2
1,KE,Surgipharm,RIFOCIN INJ. 250mg * 1's,75
1,KE,Surgipharm,STILNOX TABS 10MG * 14,6457
1,KE,Surgipharm,TAVANIC INJ. 500mg VIAL,245
1,KE,Surgipharm,TAVANIC TABS 500mg * 5,849
1,KE,Surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,90
1,KE,Surgipharm,TRITACE TABS 2.5mg * 28's,880
1,KE,Surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,588
1,KE,Surgipharm,TRITAZIDE TABS 5/25MG * 28'S,133
1,KE,Surgipharm,XATRAL LP TABLETS 5mg * 56's,75
1,KE,Surgipharm,XATRAL LP TABS 10mg * 30's,1854
1,KE,Surgipharm,BIOFERON CAPS *30  (SANOFI),660
1,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,2273
1,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,12653
1,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,8756
1,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,3912
1,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,612
1,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,56
1,KE,Surgipharm,IBEX CAPSULES 2*12,11534
1,KE,Surgipharm,MAALOX LEMON STICK 460mg/susp *20s,803
1,KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,713
1,KE,Surgipharm,MAALOX SUSPENSION 150ml,33
1,KE,Surgipharm,MAALOX SUSPENSION 350ml,1387
1,KE,Surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,55680
1,KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,207
1,KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,182
1,KE,Surgipharm,NO SPA TABLETS 40mg * 100's,77
1,KE,Surgipharm,NO SPA TABLETS 40mg * 20,200
1,KE,Surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),30
1,KE,Surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,5388
1,KE,Surgipharm,RHINATHIOL INFANT SYRUP 125ml,10813
1,KE,Surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,13661
2,KE,Harleys,Bioferon Capsules 30's,1202
2,KE,Harleys,Bronchicum Elixir S 100ml,12
2,KE,Harleys,Buscopan injection 20mg/ml  - 5s,1451
2,KE,Harleys,Buscopan plus tablets 50's,23229
2,KE,Harleys,Enterogermina Oral Suspension 10 x 5ml,2273
2,KE,Harleys,Ercefuryl 4% Syrup 90ml,22
2,KE,Harleys,Ibex Capsule 2 x 12's,1679
2,KE,Harleys,Mucosolvan liquid 15mg/5ml 100ml,29286
2,KE,Harleys,NO-SPA Tablets 40mg 100's,792
2,KE,Harleys,No-Spa 40mg/2ml Injection 25's,30
2,KE,Harleys,No-Spa Tablets 40mg 20's,3
2,KE,Harleys,Paraflam Tablets 10's,178
2,KE,Harleys,Amaryl M 2mg/500mgtablets 30's,1352
2,KE,Harleys,Amaryl M SR 2mg/500mg tablets 30's,82
2,KE,Harleys,Amaryl Tablets 1mg  30's,761
2,KE,Harleys,Apidra Solostar 300IU pens 5s - COLD CHAIN,32
2,KE,Harleys,Aprovasc 150mg/10mg tablets 28's,1
2,KE,Harleys,Aprovasc 150mg/5mg tablets 28's,256
2,KE,Harleys,Aprovasc 300mg/5mg tablets 28's,2
2,KE,Harleys,Aprovel 300mg tablets 28's,166
2,KE,Harleys,Axacef 250mg Tablets 10's,5
2,KE,Harleys,Axacef 500mg Tablets 10's,59
2,KE,Harleys,Clexane 40mg inj 2's,9073
2,KE,Harleys,Clexane 80mg injection 2's,2663
2,KE,Harleys,Coaprovel Tablets 150/12.5 mg 28's,762
2,KE,Harleys,Eloxatin 5mg/ml  Injection 10ml,18
2,KE,Harleys,Epilim Chrono 300mg  Tablets 100's,411
2,KE,Harleys,Epilim Chrono 500mg  Tablets 100's - DDA,501
2,KE,Harleys,Epilim EC 200mg tablets 100's - DDA,295
2,KE,Harleys,Flagentyl  500mg Tablets 4's,5910
2,KE,Harleys,Fleming 1gm Tablets 14's,1054
2,KE,Harleys,Fleming 228.5mg/5ml Dry Powder For Suspension 70ml,9236
2,KE,Harleys,Lantus 300iu /3ml inj  Cartridges  5'S - COLD CHAIN,8
2,KE,Harleys,Lantus Solostar 100u/3ml 5's PENS - COLD CHAIN,1302
2,KE,Harleys,Lantus vial 10ml - COLD CHAIN,110
2,KE,Harleys,Maalox plus 200mg (4x10),1925
2,KE,Harleys,Orelox 100mg tablets 10's,4
2,KE,Harleys,Orelox 40mg/5ml suspension 100ml,1924
2,KE,Harleys,Orelox 40mg/5ml suspension 50ml,1012
2,KE,Harleys,Plavix 75mg Tablets 28's,444
2,KE,Harleys,Stilnox10mg Tablet's 14's - DDA,5899
2,KE,Harleys,Tavanic Tablets 500mg 5's,1707
2,KE,Harleys,Taxotere 20mg/Vial,166
2,KE,Harleys,Taxotere 80mg/4ml Injection Vial,100
2,KE,Harleys,Tritazide 5mg/25mg Tablets 28's,5
2,KE,Harleys,Xatral 5mg Tablets 56's,86
2,KE,Harleys,Zoxon 1gm Injection 1's,11002
2,KE,Highchem,AMARYL M 2mg/500mg 30'S,375
2,KE,Highchem,AMARYL TABS 1.0mg 30'S,914
2,KE,Highchem,AMARYL TABS 2.0mg 30'S,30
2,KE,Highchem,AMARYL TABS 4.0mg 30'S,12
2,KE,Highchem,APROVASC 150/5mg TABS 28'S,77
2,KE,Highchem,APROVASC 150-10 MG 28'S,81
2,KE,Highchem,APROVASC 300-10 MG 28'S,81
2,KE,Highchem,APROVASC 300-5MG TABS,15
2,KE,Highchem,APROVEL 300mg TABS 28'S,174
2,KE,Highchem,ARTESUNATE AMO 100mg/270mg 3's,28454
2,KE,Highchem,ARTESUNATE AMO.25mg/67.5mg 3's,60984
2,KE,Highchem,ARTESUNATE AMOD 100MG/270 6's,12132
2,KE,Highchem,ARTESUNATE AMOD 50mg/135mg 3's,46324
2,KE,Highchem,BIOFERON CAPS 30'S,133
2,KE,Highchem,CLEXANE 40mg 2'S,823
2,KE,Highchem,CO-APROVEL TABS 150/12.5mg 28'S,299
2,KE,Highchem,CO-APROVEL TABS 300/12.5mg 28'S,55
2,KE,Highchem,CORDARONE TAB 200mg 30'S,587
2,KE,Highchem,ENTEROGERMINA 5.0ml 10'S,545
2,KE,Highchem,EPILIM 200mg TABS EC 100'S,1594
2,KE,Highchem,EPILIM 300ml SYRUP,659
2,KE,Highchem,EPILIM CHRONO 300mg TABS 100'S,790
2,KE,Highchem,EPILIM CHRONO 500mg TABS 100'S,462
2,KE,Highchem,ERCEFURYL 200mg CAPS 28'S,156
2,KE,Highchem,FLAGENTYL 500mg TABS,20
2,KE,Highchem,FLEMING 1000mg+200mg 5's INJ,118
2,KE,Highchem,FLEMING 228.5mg/5ml 70ml SUSPE..,730
2,KE,Highchem,LANTUS SOLOSTAR 3ml 5'S,409
2,KE,Highchem,MAALOX 150ml SUSPENSION,3003
2,KE,Highchem,MAALOX 460mg SATCHETS LEMON,389
2,KE,Highchem,MAALOX PLUS 200MG TABS BL4X10,554
2,KE,Highchem,NO SPA 40mg TABS 100'S,379
2,KE,Highchem,NO SPA 40mg TABS 20'S,313
2,KE,Highchem,NO SPA 40mg/2ml INJECTION 25'S,40
2,KE,Highchem,NO SPA 40mg/2ml INJECTION 5'S,120
2,KE,Highchem,NO SPA FORTE 80mg TABS 20'S,403
2,KE,Highchem,ORELOX 100mg TABS 10'S,481
2,KE,Highchem,ORELOX 100ml SUSPENSION,30
2,KE,Highchem,ORELOX 200mg TABS 10'S,49
2,KE,Highchem,ORELOX 50ml SUSPENSION,10
2,KE,Highchem,PLAVIX 75mg TABS 28'S,457
2,KE,Highchem,RESONIUM 454g ADULT POWDER,48
2,KE,Highchem,RHINATHIOL AD 125ml SP,4605
2,KE,Highchem,RHINATHIOL ENFT 125ml SP,4811
2,KE,Highchem,RHINATHIOL PROM 125ml SP,5222
2,KE,Highchem,RHINATHIOL SUGAR FREE AD 200ml SRP,26
2,KE,Highchem,STILNOX 10mg TABS 14'S,3092
2,KE,Highchem,TAVANIC 500mg TABS 5'S,847
2,KE,Highchem,TAVANIC INJECTION 500mg,150
2,KE,Highchem,TRITAZIDE 5/12.5mg TABS 28'S,6
2,KE,Highchem,TRITAZIDE 5/25mg TABS 28'S,249
2,KE,Highchem,XATRAL 2.5mg TABS 30'S,8
2,KE,Highchem,XATRAL LP 10mg TABS 30'S,238
2,KE,Highchem,XATRAL LP TABLETS 5MG*56s,286
2,KE,Highchem,ZOXON 1000mg,960
2,KE,Surgipharm,ALLSTAR PEN,648
2,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1443
2,KE,Surgipharm,AMARYL TABS 1mg * 30's,1812
2,KE,Surgipharm,AMARYL TABS 2mg * 30's,868
2,KE,Surgipharm,AMARYL TABS 4mg * 30's,652
2,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,179
2,KE,Surgipharm,APROVASC TAB 150-5MG *28,486
2,KE,Surgipharm,APROVASC TAB 300-10MG *28,84
2,KE,Surgipharm,APROVASC TAB 300-5MG *28,412
2,KE,Surgipharm,APROVEL TABS 300mg * 28's,632
2,KE,Surgipharm,AXACEF TABLETS 250MG * 10,399
2,KE,Surgipharm,AXACEF TABLETS 500MG * 10's,571
2,KE,Surgipharm,CLEXANE INJ. 20mg * 2,112
2,KE,Surgipharm,CLEXANE INJ. 40mg * 2,27016
2,KE,Surgipharm,CLEXANE INJ. 80mg * 2,40
2,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,617
2,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,1044
2,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,775
2,KE,Surgipharm,ELOXATIN INJ 100mg * 1,14
2,KE,Surgipharm,ELOXATIN INJ 50mg * 1,22
2,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,242
2,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,2
2,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,1097
2,KE,Surgipharm,EPILIM INJECTION 400MG * 1,129
2,KE,Surgipharm,EPILIM SYRUP 300ml,6651
2,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,5738
2,KE,Surgipharm,FLEMING INJ 1.2GM * 5'S,87
2,KE,Surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),1672
2,KE,Surgipharm,FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),410
2,KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,662
2,KE,Surgipharm,FLEMING TABS 625MG * 14'S(SANOFI),400
2,KE,Surgipharm,LANTUS 10ml VIAL,557
2,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,674
2,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2722
2,KE,Surgipharm,LASIX AMPS 2ml * 5,4388
2,KE,Surgipharm,LASIX TABS 40mg * 20,527
2,KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,249
2,KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,3752
2,KE,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,3001
2,KE,Surgipharm,ORELOX TABS 100MG *10'S,2947
2,KE,Surgipharm,ORELOX TABS 200MG *10'S,3577
2,KE,Surgipharm,PLAVIX TABS 75mg * 28's,1439
2,KE,Surgipharm,RIFOCIN INJ. 250mg * 1's,2559
2,KE,Surgipharm,STILNOX TABS 10MG * 14,5306
2,KE,Surgipharm,TAVANIC INJ. 500mg VIAL,445
2,KE,Surgipharm,TAVANIC TABS 500mg * 5,1845
2,KE,Surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,58
2,KE,Surgipharm,TRITACE TABS 2.5mg * 28's,779
2,KE,Surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,574
2,KE,Surgipharm,TRITAZIDE TABS 5/25MG * 28'S,131
2,KE,Surgipharm,XATRAL LP TABLETS 5mg * 56's,88
2,KE,Surgipharm,XATRAL LP TABS 10mg * 30's,1539
2,KE,Surgipharm,BIOFERON CAPS *30  (SANOFI),652
2,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,1257
2,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,11863
2,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,1438
2,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,412
2,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,1014
2,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,44
2,KE,Surgipharm,IBEX CAPSULES 2*12,10918
2,KE,Surgipharm,MAALOX LEMON STICK 460mg/susp *20s,2057
2,KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,1468
2,KE,Surgipharm,MAALOX SUSPENSION 150ml,27
2,KE,Surgipharm,MAALOX SUSPENSION 350ml,888
2,KE,Surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,53541
2,KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,200
2,KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,176
2,KE,Surgipharm,NO SPA TABLETS 40mg * 100's,198
2,KE,Surgipharm,NO SPA TABLETS 40mg * 20,289
2,KE,Surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),29
2,KE,Surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,4064
2,KE,Surgipharm,RHINATHIOL INFANT SYRUP 125ml,10241
2,KE,Surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,12522
2,KE,Laborex,AMARYL M 2MG CP B/30          ,399
2,KE,Laborex,AMARYL M SR 2MG CP B/30       ,346
2,KE,Laborex,AMARYL TABS 1MG 30'S          ,1127
2,KE,Laborex,AMARYL TABS 2MG 30'S          ,426
2,KE,Laborex,AMARYL TABS 4MG 30'S          ,2307
2,KE,Laborex,APIDRA SOLOSTAR 100IU/ML 3ML/5,148
2,KE,Laborex,APROVASC 150-5MG CP B/28      ,28
2,KE,Laborex,APROVASC 300-5MG CP B/28      ,18
2,KE,Laborex,BRONCHICUM ELIXIR 100ML       ,6942
2,KE,Laborex,BUSCOPAN PLUS TABS 50'S      .,6464
2,KE,Laborex,CLEXANE 40MG INJ 2'S          ,14542
2,KE,Laborex,CLEXANE INJ  20MG 2'S         ,1269
2,KE,Laborex,CLEXANE INJ  60MG 2'S         ,8365
2,KE,Laborex,CLEXANE INJ 80MG 2'S          ,4225
2,KE,Laborex,"CO APROVEL 150/12,5MG RMCP/28 ",1294
2,KE,Laborex,"CO APROVEL 300/12,5MG RMCP/28 ",927
2,KE,Laborex,CORDARONE 200MG CP B/30       ,430
2,KE,Laborex,ENTEROGERMINA 2M/5ML F/10     ,33832
2,KE,Laborex,EPILIM CHRONO TABS 500MG 100S ,1881
2,KE,Laborex,EPILIM EC TABS 200MG 100'S    ,541
2,KE,Laborex,EPILIM IV 400MG PER VIAL      ,144
2,KE,Laborex,EPILIM SYRUP 200MG/5ML 300ML  ,7607
2,KE,Laborex,ERCEFURYL 200MG GELU B/28     ,86
2,KE,Laborex,ERCEFURYL SUSP BUV F/90ML     ,160
2,KE,Laborex,LANTUS 1000UI VIAL 1'S        ,197
2,KE,Laborex,LANTUS 300IU/3ML CART/5       ,826
2,KE,Laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,835
2,KE,Laborex,LASIX INJ 20MG/2ML AMP 5'S    ,13198
2,KE,Laborex,LASIX TABS 40MG 20'S          ,1466
2,KE,Laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",3855
2,KE,Laborex,MAALOX SUSP 350ML             ,14
2,KE,Laborex,MONOTILDIEM SR 200MG TAB 28'S ,17
2,KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",38847
2,KE,Laborex,NO SPA 40MG CP B/100          ,222
2,KE,Laborex,NO SPA 40MG CP B/20           ,38
2,KE,Laborex,NO SPA 40MG INJ 2ML B/25      ,78
