GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
305481,SA,1680,,DUGDA AGRO INDUSTRY P.L.C,ET,EPDIS
626630,SN,1680,,COPHARMA-UBIPHARM,ML,EPDIS
645819,SN,90,,SURGIPHARM LIMITED,KE,EPDIS
645819,SN,180,,SURGIPHARM LIMITED,KE,EPDIS
645819,SN,38,,SURGIPHARM LIMITED,KE,EPDIS
645819,SN,172,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,31,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,14,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,27,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,280,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,140,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,68,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,140,,SURGIPHARM LIMITED,KE,EPDIS
645819,SN,180,,SURGIPHARM LIMITED,KE,EPDIS
645819,SN,60,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,70,,SURGIPHARM LIMITED,KE,EPDIS
645817,SN,1400,,SURGIPHARM LIMITED,KE,EPDIS
626630,SN,240,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,3,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,117,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,480,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,96,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,24,,COPHARMA-UBIPHARM,ML,EPDIS
626630,SN,2160,,COPHARMA-UBIPHARM,ML,EPDIS
671538,SN,1080,,CONCORD CONGO,CD,EPDIS
671538,SN,28,,CONCORD CONGO,CD,EPDIS
671538,SN,6,,CONCORD CONGO,CD,EPDIS
671538,SN,480,,CONCORD CONGO,CD,EPDIS
645818,SN,20,,HML OUGANDA,UG,EPDIS
645818,SN,180,,HML OUGANDA,UG,EPDIS
645819,SN,180,,HML OUGANDA,UG,EPDIS
645819,SN,20,,HML OUGANDA,UG,EPDIS
626630,SN,600,,UBIPHARM BURKINA,BF,EPDIS
626630,SN,720,,TEDIS / POUR CAMED MALI,ML,EPDIS
298693,SN,56,,SURGIPHARM LIMITED,KE,EPDIS
298693,SN,1008,,SURGIPHARM LIMITED,KE,EPDIS
298693,SN,46,,SURGIPHARM LIMITED,KE,EPDIS
298693,SN,10,,SURGIPHARM LIMITED,KE,EPDIS
306226,SN,450,,SURGIPHARM LIMITED,KE,EPDIS
671538,SN,14,,GDE PHIE DES FORESTIERS,GA,EPDIS
312451,SN,70,,SURGIPHARM LIMITED,KE,EPDIS
312451,SN,42,,SURGIPHARM LIMITED,KE,EPDIS
312451,SN,224,,SURGIPHARM LIMITED,KE,EPDIS
312451,SN,1120,,SURGIPHARM LIMITED,KE,EPDIS
615902,SN,120,,SURGIPHARM LIMITED,KE,EPDIS
615902,SN,20,,SURGIPHARM LIMITED,KE,EPDIS
615902,SN,20,,SURGIPHARM LIMITED,KE,EPDIS
615902,SN,560,,SURGIPHARM LIMITED,KE,EPDIS
615902,SN,480,,SURGIPHARM LIMITED,KE,EPDIS
554510,SN,216,,SURGIPHARM LIMITED,KE,EPDIS
645818,SN,1260,,HARLEYS LIMITED,KE,EPDIS
645818,SN,900,,HARLEYS LIMITED,KE,EPDIS
645818,SN,7,,HARLEYS LIMITED,KE,EPDIS
645818,SN,173,,HARLEYS LIMITED,KE,EPDIS
645818,SN,60,,HARLEYS LIMITED,KE,EPDIS
645819,SN,60,,HARLEYS LIMITED,KE,EPDIS
645819,SN,180,,HARLEYS LIMITED,KE,EPDIS
539182,SN,46,,HARLEYS LIMITED,KE,EPDIS
539182,SN,4,,HARLEYS LIMITED,KE,EPDIS
475987,SN,720,,HARLEYS LIMITED,KE,EPDIS
476963,SN,966,,HARLEYS LIMITED,KE,EPDIS
476963,SN,34,,HARLEYS LIMITED,KE,EPDIS
370351,SN,20,,SURGIPHARM LIMITED,KE,EPDIS
407096,SN,10,,SURGIPHARM LIMITED,KE,EPDIS
626630,SN,960,,UBIPHARM BURKINA,BF,EPDIS
626630,SN,120,,UBIPHARM BURKINA,BF,EPDIS
626630,SN,110,,UBIPHARM BURKINA,BF,EPDIS
626630,SN,10,,UBIPHARM BURKINA,BF,EPDIS
671568,SN,490,,EAST CANTONMENTS PHARMACY,GH,EPDIS
671568,SN,980,,EAST CANTONMENTS PHARMACY,GH,EPDIS
671568,SN,15,,EAST CANTONMENTS PHARMACY,GH,EPDIS
671568,SN,20,,EAST CANTONMENTS PHARMACY,GH,EPDIS
285368,SN,20,,LABOREX CONGO,CG,EPDIS
285368,SN,10,,LABOREX NIGER,NE,EPDIS
626998,SN,56,,DUOPHARM,SN,EPDIS
626998,SN,64,,DUOPHARM,SN,EPDIS
626998,SN,71,,DUOPHARM,SN,EPDIS
626998,SN,42,,DUOPHARM,SN,EPDIS
626998,SN,840,,DUOPHARM,SN,EPDIS
626998,SN,120,,DUOPHARM,SN,EPDIS
626998,SN,240,,DUOPHARM,SN,EPDIS
626998,SN,7,,DUOPHARM,SN,EPDIS
626998,SN,360,,DUOPHARM,SN,EPDIS
285368,SN,30,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
626630,SN,360,,UBIPHARM,BJ,EPDIS
626630,SN,360,,UBIPHARM,BJ,EPDIS
626630,SN,10,,UBIPHARM,BJ,EPDIS
626630,SN,110,,UBIPHARM,BJ,EPDIS
671538,SN,20,,LABOREX GUINEE,GN,EPDIS
626630,SN,120,,MAURIPHARM,MR,EPDIS
626630,SN,120,,MAURIPHARM,MR,EPDIS
626998,SN,120,,MEX P/C DPBF,BF,EPDIS
626998,SN,120,,MEX P/C DPBF,BF,EPDIS
626998,SN,80,,MEX P/C DPBF,BF,EPDIS
285368,SN,40,,MEX P/C SODIPHARM,SN,EPDIS
626630,SN,480,,TEDIS BURKINA,BF,EPDIS
626630,SN,76,,TEDIS BURKINA,BF,EPDIS
626630,SN,44,,TEDIS BURKINA,BF,EPDIS
626630,SN,600,,TEDIS BURKINA,BF,EPDIS
285368,SN,10,,TEDIS BURKINA,BF,EPDIS
285368,SN,50,,LABOREX SENEGAL,SN,EPDIS
285368,SN,95,,COPHARMA-UBIPHARM,ML,EPDIS
285368,SN,10,,SEP - POINTE NOIRE,CG,EPDIS
323473,SN,2184,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,2184,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,2184,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,2064,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,2184,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,2184,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,192,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,6,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,18,,SURGIPHARM LIMITED,KE,EPDIS
323473,SN,1200,,SURGIPHARM LIMITED,KE,EPDIS
626630,SN,4320,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,92,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,2040,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,12,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,1920,,UBIPHARM CAMEROUN,CM,EPDIS
285368,SN,160,,UBIPHARM CAMEROUN,CM,EPDIS
671538,SN,120,,SOMAPHAR PLATEFORME,MG,EPDIS
671538,SN,23,,SOMAPHAR PLATEFORME,MG,EPDIS
671538,SN,17,,SOMAPHAR PLATEFORME,MG,EPDIS
285368,SN,20,,UBIPHARM BURKINA,BF,EPDIS
626630,SN,840,,UBIPHARM NIGER SA,NE,EPDIS
285368,SN,40,,COPHARMED,CI,EPDIS
626630,SN,4320,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,3240,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,72,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,2280,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,48,,LABOREX ABIDJAN,CI,EPDIS
626630,SN,2640,,LABOREX ABIDJAN,CI,EPDIS
285368,SN,40,,MEX P/C DPCI RCI,CI,EPDIS
285368,SN,60,,LABOREX CAMEROUN,CM,EPDIS
285368,SN,160,,LABOREX ABIDJAN,CI,EPDIS
285368,SN,25,,TEDIS PHARMA TOGO,TG,EPDIS
285368,SN,30,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
285368,SN,2,,PHARMACIE NOUVELLE,DJ,EPDIS
285368,SN,40,,LABOREX CAMEROUN,CM,EPDIS
285368,SN,100,,LABOREX MALI,ML,EPDIS
285368,SN,20,,UNIPHART,TG,EPDIS
285368,SN,10,,TEDIS COTE D'IVOIRE,CI,EPDIS
285368,SN,50,,UBIPHARM BURKINA,BF,EPDIS
671568,SN,1,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,34,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,35,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,280,,ANICHEM PHARMACY,MU,EPDIS
671538,SN,40,,INTERPHARMA SARL,MG,EPDIS
475652,SN,5,,INTERPHARMA SARL,MG,EPDIS
285368,SN,40,,PHARMAGABON,GA,EPDIS
626630,SN,1320,,GAPOB,BJ,EPDIS
626630,SN,60,,GAPOB,BJ,EPDIS
626630,SN,20,,GAPOB,BJ,EPDIS
626630,SN,600,,GAPOB,BJ,EPDIS
285368,SN,20,,MEX P/C SODIPHARM,SN,EPDIS
285368,SN,25,,TEDIS COTE D'IVOIRE,CI,EPDIS
671568,SN,5,,OSONS CHEMIST LTD,GH,EPDIS
671568,SN,980,,OSONS CHEMIST LTD,GH,EPDIS
671568,SN,15,,OSONS CHEMIST LTD,GH,EPDIS
626630,SN,120,,PHARMACIE DE LA REPUBLIQUE,DJ,EPDIS
626630,SN,30,,PHARMACIE DE LA REPUBLIQUE,DJ,EPDIS
352016,SN,1440,,SURGIPHARM LIMITED,KE,EPDIS
352016,SN,870,,SURGIPHARM LIMITED,KE,EPDIS
352016,SN,4,,SURGIPHARM LIMITED,KE,EPDIS
352016,SN,14,,SURGIPHARM LIMITED,KE,EPDIS
352016,SN,510,,SURGIPHARM LIMITED,KE,EPDIS
528888,SN,2880,,SURGIPHARM LIMITED,KE,EPDIS
528888,SN,2880,,SURGIPHARM LIMITED,KE,EPDIS
528888,SN,240,,SURGIPHARM LIMITED,KE,EPDIS
645818,SN,720,,SURGIPHARM LIMITED,KE,EPDIS
592705,SN,8,,ESSALAMA PHARMA,MR,EPDIS
592705,SN,192,,ESSALAMA PHARMA,MR,EPDIS
285368,SN,30,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
285368,SN,50,,LABOREX SENEGAL,SN,EPDIS
671568,SN,35,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,35,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,35,,ANICHEM PHARMACY,MU,EPDIS
671568,SN,25,,ANICHEM PHARMACY,MU,EPDIS
354883,SN,144,,CENTRAPHARM,CF,EPDIS
354883,SN,124,,CENTRAPHARM,CF,EPDIS
354883,SN,20,,CENTRAPHARM,CF,EPDIS
354883,SN,144,,CENTRAPHARM,CF,EPDIS
354883,SN,144,,CENTRAPHARM,CF,EPDIS
663985,SN,244,,CENTRAPHARM,CF,EPDIS
663985,SN,244,,CENTRAPHARM,CF,EPDIS
663985,SN,244,,CENTRAPHARM,CF,EPDIS
663985,SN,244,,CENTRAPHARM,CF,EPDIS
663985,SN,40,,CENTRAPHARM,CF,EPDIS
671568,SN,420,,OSONS CHEMIST LTD,GH,EPDIS
671568,SN,4,,OSONS CHEMIST LTD,GH,EPDIS
671568,SN,16,,OSONS CHEMIST LTD,GH,EPDIS
671568,SN,560,,OSONS CHEMIST LTD,GH,EPDIS
285368,SN,20,,PROMO PHARMA,BJ,EPDIS
354883,SN,84,,LABOREX MAURITANIE,MR,EPDIS
671568,SN,595,,GOKALS LABOREX LIMITED,GH,EPDIS
671568,SN,11,,GOKALS LABOREX LIMITED,GH,EPDIS
671568,SN,24,,GOKALS LABOREX LIMITED,GH,EPDIS
671568,SN,630,,GOKALS LABOREX LIMITED,GH,EPDIS
475652,SN,185,,GOKALS LABOREX LIMITED,GH,EPDIS
626630,SN,10,,OPHAM,MG,EPDIS
626630,SN,120,,OPHAM,MG,EPDIS
626630,SN,120,,OPHAM,MG,EPDIS
285368,SN,20,,LABOREX CONGO,CG,EPDIS
671538,SN,80,,LABOREX GUINEE,GN,EPDIS
285368,SN,20,,MEX P/C DPCI RCI,CI,EPDIS
405039,SN,120,,LABOREX CONGO,CG,EPDIS
405039,SN,80,,LABOREX CONGO,CG,EPDIS
285368,SN,25,,COPHARMED,CI,EPDIS
285368,SN,15,,COPHARMED,CI,EPDIS
285368,SN,40,,LABOREX CAMEROUN,CM,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,60,,SEP - POINTE NOIRE,CG,EPDIS
626630,SN,1200,,LABOREX MALI,ML,EPDIS
285368,SN,40,,UNIPHART,TG,EPDIS
671568,SN,35,,LABOREX ABIDJAN,CI,EPDIS
671568,SN,35,,LABOREX ABIDJAN,CI,EPDIS
354883,SN,720,,UBIPHARM NIGER SA,NE,EPDIS
663985,SN,224,,PHARMACAM S.A,CM,EPDIS
663985,SN,976,,PHARMACAM S.A,CM,EPDIS
285368,SN,20,,LABOREX CONGO,CG,EPDIS
354883,SN,1152,,LABOREX MALI,ML,EPDIS
285368,SN,200,,LABOREX MALI,ML,EPDIS
354883,SN,144,,PROMO PHARMA,BJ,EPDIS
354883,SN,144,,PROMO PHARMA,BJ,EPDIS
354883,SN,144,,PROMO PHARMA,BJ,EPDIS
354883,SN,144,,SEP - BRAZZAVILLE,CG,EPDIS
354883,SN,144,,UBIPHARM GABON SA,GA,EPDIS
305481,SN,40,,KIPHARMA sarl,RW,EPDIS
305481,SN,15,,KIPHARMA sarl,RW,EPDIS
305481,SN,25,,KIPHARMA sarl,RW,EPDIS
305481,SN,40,,KIPHARMA sarl,RW,EPDIS
311166,SN,108,,KIPHARMA sarl,RW,EPDIS
628389,SN,200,,KIPHARMA sarl,RW,EPDIS
354883,SN,20,,PHARMACIE DE LA CORNICHE,KM,EPDIS
628389,SN,30,,PHARMACIE DE LA CORNICHE,KM,EPDIS
285368,SN,160,,LABOREX ABIDJAN,CI,EPDIS
285368,SN,30,,UBIPHARM TOGO SA,TG,EPDIS
354883,SN,2160,,LABOREX ABIDJAN,CI,EPDIS
671568,SN,210,,UBIPHARM CAMEROUN,CM,EPDIS
626630,SN,1560,,LABOREX CAMEROUN,CM,EPDIS
405039,SN,200,,LABOREX CONGO,CG,EPDIS
354883,SN,100,,LABOREX GUINEE,GN,EPDIS
354883,SN,100,,LABOREX BURKINA,BF,EPDIS
354883,SN,144,,TEDIS BURKINA,BF,EPDIS
671538,SN,40,,INTERPHARMA SARL,MG,EPDIS
285368,SN,20,,MEX P/C SODIPHARM,SN,EPDIS
354883,SN,144,,TEDIS COTE D'IVOIRE,CI,EPDIS
354883,SN,144,,TEDIS COTE D'IVOIRE,CI,EPDIS
285368,SN,50,,UBIPHARM,BJ,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,144,,BARAKATT MEDICAL,MR,EPDIS
354883,SN,70,,GDE PHIE DES FORESTIERS,GA,EPDIS
354883,SN,144,,UNIPHART,TG,EPDIS
354883,SN,144,,UNIPHART,TG,EPDIS
671568,SN,105,,UBIPHARM CAMEROUN,CM,EPDIS
671568,SN,20,,UBIPHARM CAMEROUN,CM,EPDIS
671568,SN,15,,UBIPHARM CAMEROUN,CM,EPDIS
671568,SN,70,,UBIPHARM CAMEROUN,CM,EPDIS
628389,SN,20,,PHARMACIE DES COMORES,KM,EPDIS
354883,SN,36,,MEX P/C DPBF,BF,EPDIS
285368,SN,5,,SEP - POINTE NOIRE,CG,EPDIS
285368,SN,5,,SEP - BRAZZAVILLE,CG,EPDIS
443925,SN,1400,,CHIVA - MEDICA,MR,EPDIS
443925,SN,160,,CHIVA - MEDICA,MR,EPDIS
443925,SN,400,,CHIVA - MEDICA,MR,EPDIS
354883,SN,288,,LABOREX SENEGAL,SN,EPDIS
285368,SN,40,,LABOREX SENEGAL,SN,EPDIS
285368,SN,40,,UBIPHARM TOGO SA,TG,EPDIS
285368,SN,30,,TEDIS COTE D'IVOIRE,CI,EPDIS
626630,SN,120,,PHARMACIE DE LA NATION,DJ,EPDIS
354883,SN,30,,PHARMACIE DE LA NATION,DJ,EPDIS
625681,SN,160,,KIPHARMA sarl,RW,EPDIS
354883,SN,100,,LABOREX TCHAD,TD,EPDIS
354883,SN,90,,LABOREX NIGER,NE,EPDIS
354883,SN,144,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
354883,SN,144,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
354883,SN,144,,UBIPHARM TOGO SA,TG,EPDIS
354883,SN,144,,UBIPHARM TOGO SA,TG,EPDIS
354883,SN,144,,UBIPHARM TOGO SA,TG,EPDIS
354883,SN,144,,UBIPHARM BURKINA,BF,EPDIS
285368,SN,160,,UBIPHARM CAMEROUN,CM,EPDIS
285368,SN,3,,PHIE TRALENI-GOBADJOU,KM,EPDIS
285368,SN,20,,LABOREX CONGO,CG,EPDIS
354883,SN,144,,LABOREX CONGO,CG,EPDIS
671538,SN,80,,LABOREX GUINEE,GN,EPDIS
354883,SN,432,,U.B. PHAR S.A.,BJ,EPDIS
354883,SN,72,,PHARMACIE NOUVELLE,DJ,EPDIS
285368,SN,160,,COPHARMA-UBIPHARM,ML,EPDIS
628389,SN,300,,COGEZAF / RDC        CL,CD,EPDIS
628389,SN,20,,COGEZAF / RDC        CL,CD,EPDIS
354883,SN,144,,SOCIETE BALM - TCHAD S.A/AG,TD,EPDIS
354883,SN,56,,SOCIETE BALM - TCHAD S.A/AG,TD,EPDIS
443925,SN,3000,,ORIGINE PHARMA,MR,EPDIS
443925,SN,90,,ORIGINE PHARMA,MR,EPDIS
443925,SN,2000,,ORIGINE PHARMA,MR,EPDIS
443925,SN,172,,ORIGINE PHARMA,MR,EPDIS
443925,SN,200,,ORIGINE PHARMA,MR,EPDIS
663985,SN,244,,KIPHARMA sarl,RW,EPDIS
663985,SN,244,,KIPHARMA sarl,RW,EPDIS
354883,SN,1440,,LABOREX CAMEROUN,CM,EPDIS
285368,SN,40,,LABOREX CAMEROUN,CM,EPDIS
354883,SN,144,,LABOREX GUINEE,GN,EPDIS
354883,SN,144,,UNIPHART,TG,EPDIS
285368,SN,50,,UBIPHARM TOGO SA,TG,EPDIS
354883,SN,144,,SOGUIMED-UBIPHARM GUINEE,GN,EPDIS
354883,SN,26,,DUOPHARM,SN,EPDIS
354883,SN,144,,DUOPHARM,SN,EPDIS
666654,SN,99,,DUOPHARM,SN,EPDIS
354883,SN,144,,LABOREX CONGO,CG,EPDIS
354883,SN,144,,LABOREX CONGO,CG,EPDIS
285368,SN,10,,LABOREX NIGER,NE,EPDIS
354883,SN,144,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
354883,SN,144,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
354883,SN,720,,UBIPHARM NIGER SA,NE,EPDIS
354883,SN,144,,UBIPHARM MADAGASCAR SA,MG,EPDIS
354883,SN,80,,OPHAM,MG,EPDIS
354883,SN,720,,OPHAM,MG,EPDIS
627332,SN,133,,OPHAM,MG,EPDIS
627332,SN,1200,,OPHAM,MG,EPDIS
627332,SN,194,,OPHAM,MG,EPDIS
627332,SN,2800,,OPHAM,MG,EPDIS
354883,SN,144,,LABOREX BURKINA,BF,EPDIS
