country,distributor,distributor_customer_name,sanofi_customer_name
KE,Laborex,DR WAGANA'S CLINIC            ,DR WAGANA'S CLINIC
KE,Laborex,DR. GOEFFREY KASEMBELI        ,DR.GEOFFREY KASEMBELI         
KE,Laborex,DR. KISIANGANI                ,DR. KISIANGANI
KE,Laborex,DR. MAZAHER H JAFFER          ,CASH SALE CUSTOMER
KE,Laborex,DR. RADIA                     ,DR. RADIA
KE,Laborex,DR.E.M MANUTHU                ,DR.E.M MANUTHU
KE,Laborex,DR.FRANCIS KANYIGI            ,DR.FRANCIS KANYIGI
KE,Laborex,DR.IGNATIUS L.M MUTURI        ,DR. IGNATIUS MUTURI
KE,Laborex,DR.PATROBA ONKOBA             ,DR.PATROBA ONKOBA             
KE,Laborex,EAGLE EYE LASER CENTER LTD    ,EAGLE EYE LASER CENTER LTD    
KE,Laborex,EAGLE PHARM CHEMISTS LTD      ,EAGLEPHARM CHEMIST LTD
KE,Laborex,EAST END CHEMISTS LTD         ,EAST END CHEMISTS LTD
KE,Laborex,EASTLEIGH PHARMACEUTICALS LTD ,EASTLEIGH PHARMACEUTICALS LTD
KE,Laborex,ECODRUGS PHARMACY LTD         ,ECODRUGS PHARMACY LTD
KE,Laborex,ELDOBASE CHEMISTS             ,ELDOBASE CHEMIST
KE,Laborex,ELDOCHEM                      ,ELDOCHEM PHARMACY LTD
KE,Laborex,ELDOFLOREX CHEMIST            ,ELDOFLOREX CHEMIST
KE,Laborex,ELDOHOSP PHARMACEUTICAL LTD EL,ELDOHOSP PHARMACEUTICALS LTD - Eldoret
KE,Laborex,ELDOHOSP PHARMACEUTICAL LTD NB,ELDOHOSP PHARMACEUTICALS LTD - Nairobi
KE,Laborex,ELEMENTAITA PHARMACEUTICALS   ,ELEMENTAITA PHARMACEUTICALS
KE,Laborex,ELGON VIEW HOSPITAL           ,ELGON VIEW HOSPITAL
KE,Laborex,ELIM CENTRAL PHARMACY         ,ELIM CENTRAL PHARMACY
KE,Laborex,ELMART PHARMA LTD             ,ELMART PHARMA LTD             
KE,Laborex,END CHEM PHARMACY             ,END CHEM PHARMACY
KE,Laborex,ESSENTIAL CARDIO SERVICES     ,ESSENTIAL CARDIO SERVICES
KE,Laborex,ETHOPIAN AIRLINES ENTERPRISE  ,ETHOPIAN AIRLINES ENTERPRISE
KE,Laborex,EVANS SUNRISE MEDICAL CENTRE  ,EVANS SUNRISE MEDICAL CENTRE
KE,Laborex,EXECUTIVE CARE PHARMACEUTICAL ,EXECUTIVE CARE PHARMACEUTICAL
KE,Laborex,FAITH PHARMACY                ,FAITH PHHARMACY
KE,Laborex,FAIZ PHARMACY LTD             ,FAIZ PHARMACY - MOMBASA -
KE,Laborex,FAMILY MEDICAL SUPPLIES LTD   ,FAMILY MEDICAL SUPPLIES LTD
KE,Laborex,FANSHO PHARMACY               ,FANSHO PHARMACY
KE,Laborex,FIG TREE HEALTHY OPTIONS      ,FIG TREE HEALTHY OPTIONS
KE,Laborex,FLORIAN CHEMIST               ,FLORIAN CHEMIST               
KE,Laborex,FORCE MEMORIAL HOSPITAL       ,FORCES MEMORIAL HOSPITAL
KE,Laborex,FOUNTAIN HEALTHCARE           ,FOUNTAIN HEALTHCARE
KE,Laborex,FREB PHARMACEUTICALS LTD      ,FREB PHARMACEUTICALS LTD
KE,Laborex,FRIENDS CHEMISTS LTD          ,FRIENDS CHEMISTS LTD
KE,Laborex,FROS CHEMISTS                 ,FROSCHEM CHEMISTS
KE,Laborex,GATEHOUSE MEDICAL CENTRE      ,GATEHOUSE MEDICAL CENTRE
KE,Laborex,GATHIMAINI PHARMACY CO. LTD   ,GATHIMAINI PHARMACY
KE,Laborex,GENERICS AFRICA LTD           ,GENERIC AFRICA LTD
KE,Laborex,GERMAN MEDICAL CENTER         ,GERMAN MEDICAL CENTER
KE,Laborex,GERTRUDES G.CHILDREN BURUBURU ,GERTRUDES G.CHILDREN BURUBURU
KE,Laborex,GETEMBE PHARMACY              ,GETEMBE PHARMACY KISUMUAC
KE,Laborex,GOODLIFE PHARMACY LIMITED     ,GOODLIFE PHARMACY LIMITED
KE,Laborex,GRACEPARK MEDICAL CENTRE      ,GRACEPARK MEDICAL CENTRE
KE,Laborex,GRAND CHEMIST                 ,GRAND CHEMIST
KE,Laborex,GREENLIFE PHARMA LIMITED      ,Greenlife Pharma Ltd
KE,Laborex,GREENMONT MEDICAL CENTER      ,GREENMONT MEDICAL CENTER
KE,Laborex,GUARDIAN CHEMIST              ,GUARDIAN PHARMACEUTICALS
KE,Laborex,HALISI FAMILY HOSPITAL        ,HALISI FAMILY HOSPITAL
KE,Laborex,HARIPHARM PHARMACEUTICALS LTD ,HARIPHARM PHARMACEUTICALS LTD 
KE,Laborex,HARLEY'S LIMITED              ,HARLEYS (NAIROBI) LTD
KE,Laborex,HARTLANE PHARMACEUTICALS LTD  ,HARTLANE PHARMACEUTICALS LTD
KE,Laborex,HAZLET PHARMACY               ,HAZLET PHARMACY               
KE,Laborex,HEALTH AID CHEMIST            ,HEALTH AID CHEMIST
KE,Laborex,HEALTH MEISTER PHARMACY       ,HEALTH MEISTER PHARMACY       
KE,Laborex,HEALTH SOURCE MEDICAL CENTER  ,HEALTH SOURCE MEDICAL CENTER
KE,Laborex,HEALTHWAY CHEMIST             ,HEALTHWAY CHEMIST - TOM MBOYA
KE,Laborex,HEALTHWAYS MEDICAL CENTER     ,HEALTHWAYS MEDICAL CENTER
KE,Laborex,HEMLOCK PHARMACY LTD          ,HEMLOCK PHARMACY LTD
KE,Laborex,HIGHCHEM PHARMACEUTICALS      ,HIGHCHEM PHARMACEUTICALS
KE,Laborex,HIGHRIDGE PHARMACY LTD        ,HIGHRIDGE PHARMACY LTD
KE,Laborex,HIGHTONE PHARMACY             ,HIGHTONE PHARMACY-CASH
KE,Laborex,HIJAZ PHARMACEUTICALS LTD     ,HIJAZ PHARMACEUTICALS LTD     
KE,Laborex,HILLSIDE PHARMACY             ,HILLSIDE PHARMACY
KE,Laborex,HOST PHARMACY                 ,HOST PHARMACY
KE,Laborex,HUNTSCARE PHARMACY            ,HUNTSCARE PHARMACY
KE,Laborex,IMANI HOSPITAL                ,IMANI HOSPITAL
KE,Laborex,IMARA MEDICAL CENTRE          ,IMARA MEDICAL CENTRE
KE,Laborex,INKAMED PHARMACEUTICALS       ,INKAMED PHARMACEUTICALS
KE,Laborex,INSTANT PHARMACY              ,INSTANT PHARMACY
KE,Laborex,ISAJE CHEMIST                 ,ISAJE CHEMIST CASH
KE,Laborex,ISENYA PHARMACY               ,ISENYA PHARMACY
KE,Laborex,ITABUA CHEMIST                ,ITABUA CHEMIST
KE,Laborex,IVORY HEALTH SOLUTIONS        ,IVORY HEALTH SOLUTIONS
KE,Laborex,JACK'S PHARMACY               ,JACKS PHARMACY LTD
KE,Laborex,JALARAM MEDICAL SERVICES      ,JALARAM MEDICAL CENTER
KE,Laborex,JAMBO MEDICAL CLINIC          ,JAMBO MEDICAL CLINIC - MOMBASA
KE,Laborex,JAMII HOSPITAL                ,JAMII HOSPITAL                
KE,Laborex,JANKINPURE MEDPLUS GROUP K LTD,JANKINPURE MEDPLUS GROUP K LTD
KE,Laborex,JARAMOGI OGINGA ODINGA UNI.   ,JARAMOGI OGINGA ODINGA UNI.   
KE,Laborex,JASLIM PHARMACY LTD           ,JASLIM PHARMACY LTD
KE,Laborex,JERUPHARM CHEMIST LTD         ,JERUPHARM CHEMIST LTD         
KE,Laborex,JOCHAM HOSPITAL               ,JOCHAM HOSPITAL LTD - MOMBASA
KE,Laborex,JOKAM PHARMACY                ,JOKAM PHARMACY
KE,Laborex,JOYKIM NURSING HOME           ,JOYKIM NURSING HOME
KE,Laborex,JOYLAND PHARMACY              ,JOYLAND PHARMACY
KE,Laborex,K.I.R.E.C  LTD                ,K.I.R.E.C LTD
KE,Laborex,KABARAK UNIVERSITY            ,KABARAK UNIVERSITY
KE,Laborex,KAIMOSI FRIENDS UNIVERSITY    ,KAIMOSI FRIENDS UNIVERSITY    
KE,Laborex,KAKA MEDICAL CLINIC           ,KAKA MEDICAL CLINIC
KE,Laborex,KAM PHARMACY LTD(IPS)         ,KAM PHARMACY LTD
KE,Laborex,KAM PHARMACY-HARAMBEE LTD     ,KAM PHARMACY LTD
KE,Laborex,KAPSASUR PHARMACY             ,KAPSASUR CHEMIST-CASH
KE,Laborex,KAREN CHEMISTS LTD            ,KAREN CHEMISTS LTD            
KE,Laborex,KAREN HOSPITAL                ,THE KAREN HOSPITAL
KE,Laborex,KARURI STORES PHARMACEUTICALS ,KARURI STORES PHARMACEUTICALS
KE,Laborex,KATEVINE PHARMACY             ,KATEVINE PHARMACY             
KE,Laborex,KAVAKAVA PHARMACY             ,KAVAKAVA PHARMACY LTD
KE,Laborex,KAVIRONDO CHEMIST LIMITED     ,KAVIRONDO CHEMIST LIMITED
KE,Laborex,KEMRI WELLCOME TRUST RES.     ,KEMRI WELLCOME TRUST RES.
KE,Laborex,KENGELENI PHARMACY            ,KENGELENI PHARMACY
KE,Laborex,KENGEN                        ,KENGEN                        
KE,Laborex,KENTONS LTD                   ,KENTONS LIMITED KISUMU AC
KE,Laborex,KENYA AIR FORCE               ,KENYA AIR FORCE
KE,Laborex,KENYA AIRWAYS PLC             ,KENYA AIRWAYS LIMITED
KE,Laborex,KENYA COLLEGE OF ACCOUNTANCY  ,KENYA COLLEGE OF ACCOUNTANCY  
KE,Laborex,KENYA ELECTRICITY GEN.CO.LTD  ,KENYA ELECTRICITY COMPANY
