GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
663998,SN,30,,MEX P/C DPBF,BF,EPDIS
305479,SN,360,,MEX P/C DPBF,BF,EPDIS
305481,SN,40,,MEX P/C DPBF,BF,EPDIS
627327,SN,300,,UBIPHARM BURKINA,BF,EPDIS
305479,SN,1680,,UBIPHARM BURKINA,BF,EPDIS
298693,SN,56,,UBIPHARM BURKINA,BF,EPDIS
298682,SN,240,,UBIPHARM BURKINA,BF,EPDIS
305479,SN,960,,UBIPHARM BURKINA,BF,EPDIS
305481,SN,240,,UBIPHARM BURKINA,BF,EPDIS
305479,SN,1200,,LABOREX BURKINA,BF,EPDIS
298693,SN,56,,LABOREX BURKINA,BF,EPDIS
663982,SN,3960,,TEDIS BURKINA,BF,EPDIS
293665,SN,120,,UBIPHARM BURKINA,BF,EPDIS
626998,SN,360,,TEDIS BURKINA,BF,EPDIS
626998,SN,360,,TEDIS BURKINA,BF,EPDIS
67933,SN,15,,LABOREX BURKINA,BF,EPDIS
627331,SN,200,,LABOREX BURKINA,BF,EPDIS
627314,SN,400,,LABOREX BURKINA,BF,EPDIS
626997,SN,600,,LABOREX BURKINA,BF,EPDIS
627327,SN,200,,LABOREX BURKINA,BF,EPDIS
627326,SN,200,,LABOREX BURKINA,BF,EPDIS
239907,SN,560,,LABOREX BURKINA,BF,EPDIS
436433,SN,720,,LABOREX BURKINA,BF,EPDIS
287553,SN,1120,,LABOREX BURKINA,BF,EPDIS
298801,SN,360,,LABOREX BURKINA,BF,EPDIS
281500,SN,1200,,LABOREX BURKINA,BF,EPDIS
281498,SN,5040,,LABOREX BURKINA,BF,EPDIS
624625,SN,80,,LABOREX BURKINA,BF,EPDIS
628074,SN,960,,LABOREX BURKINA,BF,EPDIS
298682,SN,200,,LABOREX BURKINA,BF,EPDIS
305479,SN,1200,,LABOREX BURKINA,BF,EPDIS
630791,SN,120,,LABOREX BURKINA,BF,EPDIS
630763,SN,80,,LABOREX BURKINA,BF,EPDIS
625767,SN,84,,LABOREX BURKINA,BF,EPDIS
592593,SN,120,,LABOREX BURKINA,BF,EPDIS
354890,SN,1152,,LABOREX BURKINA,BF,EPDIS
342280,SN,1280,,LABOREX BURKINA,BF,EPDIS
625681,SN,1440,,LABOREX BURKINA,BF,EPDIS
277954,SN,6000,,LABOREX BURKINA,BF,EPDIS
311166,SN,720,,LABOREX BURKINA,BF,EPDIS
293665,SN,360,,LABOREX BURKINA,BF,EPDIS
245296,SN,1512,,LABOREX BURKINA,BF,EPDIS
298693,SN,56,,LABOREX BURKINA,BF,EPDIS
252039,SN,770,,LABOREX BURKINA,BF,EPDIS
368552,SN,448,,LABOREX BURKINA,BF,EPDIS
168279,SN,30,,LABOREX BURKINA,BF,EPDIS
305481,SN,160,,LABOREX BURKINA,BF,EPDIS
187750,SN,40,,LABOREX BURKINA,BF,EPDIS
626998,SN,600,,TEDIS BURKINA,BF,EPDIS
320343,SN,360,,LABOREX BURKINA,BF,EPDIS
305479,SN,480,,TEDIS BURKINA,BF,EPDIS
298693,SN,56,,TEDIS BURKINA,BF,EPDIS
627328,SN,600,,UBIPHARM BURKINA,BF,EPDIS
323470,SN,360,,UBIPHARM BURKINA,BF,EPDIS
627328,SN,150,,TEDIS BURKINA,BF,EPDIS
196681,SN,20,,TEDIS BURKINA,BF,EPDIS
298707,SN,120,,TEDIS BURKINA,BF,EPDIS
282319,SN,180,,TEDIS BURKINA,BF,EPDIS
320343,SN,180,,TEDIS BURKINA,BF,EPDIS
98574,SN,40,,TEDIS BURKINA,BF,EPDIS
298707,SN,120,,UBIPHARM BURKINA,BF,EPDIS
298707,SN,50,,MEX P/C DPBF,BF,EPDIS
436433,SN,216,,TEDIS BURKINA,BF,EPDIS
592979,SN,10,,TEDIS BURKINA,BF,EPDIS
268013,SN,60,,TEDIS BURKINA,BF,EPDIS
306218,SN,90,,TEDIS BURKINA,BF,EPDIS
306219,SN,90,,TEDIS BURKINA,BF,EPDIS
630763,SN,30,,TEDIS BURKINA,BF,EPDIS
625681,SN,160,,TEDIS BURKINA,BF,EPDIS
311166,SN,240,,TEDIS BURKINA,BF,EPDIS
293665,SN,120,,TEDIS BURKINA,BF,EPDIS
624622,SN,80,,TEDIS BURKINA,BF,EPDIS
545747,SN,100,,TEDIS BURKINA,BF,EPDIS
239907,SN,100,,TEDIS BURKINA,BF,EPDIS
268012,SN,40,,TEDIS BURKINA,BF,EPDIS
268013,SN,60,,TEDIS BURKINA,BF,EPDIS
306218,SN,90,,TEDIS BURKINA,BF,EPDIS
287553,SN,160,,TEDIS BURKINA,BF,EPDIS
625681,SN,480,,TEDIS BURKINA,BF,EPDIS
662889,SN,50,,TEDIS BURKINA,BF,EPDIS
624775,SN,100,,TEDIS BURKINA,BF,EPDIS
168279,SN,30,,TEDIS BURKINA,BF,EPDIS
98574,SN,40,,TEDIS BURKINA,BF,EPDIS
282319,SN,540,,UBIPHARM BURKINA,BF,EPDIS
320343,SN,720,,UBIPHARM BURKINA,BF,EPDIS
663986,SN,1000,,LABOREX BURKINA,BF,EPDIS
636858,SN,100,,TEDIS BURKINA,BF,EPDIS
252041,SN,840,,TEDIS BURKINA,BF,EPDIS
545747,SN,120,,UBIPHARM BURKINA,BF,EPDIS
287550,SN,480,,UBIPHARM BURKINA,BF,EPDIS
287552,SN,10,,UBIPHARM BURKINA,BF,EPDIS
209742,SN,336,,UBIPHARM BURKINA,BF,EPDIS
268013,SN,100,,UBIPHARM BURKINA,BF,EPDIS
268014,SN,160,,UBIPHARM BURKINA,BF,EPDIS
268015,SN,160,,UBIPHARM BURKINA,BF,EPDIS
516143,SN,10,,UBIPHARM BURKINA,BF,EPDIS
592980,SN,20,,UBIPHARM BURKINA,BF,EPDIS
306216,SN,90,,UBIPHARM BURKINA,BF,EPDIS
306218,SN,360,,UBIPHARM BURKINA,BF,EPDIS
282319,SN,180,,UBIPHARM BURKINA,BF,EPDIS
282345,SN,540,,UBIPHARM BURKINA,BF,EPDIS
247831,SN,20,,UBIPHARM BURKINA,BF,EPDIS
298682,SN,240,,UBIPHARM BURKINA,BF,EPDIS
305481,SN,80,,UBIPHARM BURKINA,BF,EPDIS
630791,SN,150,,UBIPHARM BURKINA,BF,EPDIS
630763,SN,120,,UBIPHARM BURKINA,BF,EPDIS
664047,SN,120,,UBIPHARM BURKINA,BF,EPDIS
293665,SN,120,,UBIPHARM BURKINA,BF,EPDIS
592705,SN,2944,,UBIPHARM BURKINA,BF,EPDIS
609071,SN,720,,UBIPHARM BURKINA,BF,EPDIS
252040,SN,100,,UBIPHARM BURKINA,BF,EPDIS
368552,SN,448,,UBIPHARM BURKINA,BF,EPDIS
639608,SN,300,,UBIPHARM BURKINA,BF,EPDIS
571696,SN,40,,UBIPHARM BURKINA,BF,EPDIS
187747,SN,240,,UBIPHARM BURKINA,BF,EPDIS
187750,SN,50,,UBIPHARM BURKINA,BF,EPDIS
408003,SN,200,,UBIPHARM BURKINA,BF,EPDIS
298711,SN,160,,UBIPHARM BURKINA,BF,EPDIS
545747,SN,20,,MEX P/C DPBF,BF,EPDIS
268012,SN,20,,MEX P/C DPBF,BF,EPDIS
268013,SN,30,,MEX P/C DPBF,BF,EPDIS
298689,SN,15,,MEX P/C DPBF,BF,EPDIS
408003,SN,15,,MEX P/C DPBF,BF,EPDIS
624775,SN,30,,MEX P/C DPBF,BF,EPDIS
663981,SN,1600,,UBIPHARM BURKINA,BF,EPDIS
636858,SN,400,,LABOREX BURKINA,BF,EPDIS
346666,SN,420,,LABOREX BURKINA,BF,EPDIS
252041,SN,2485,,LABOREX BURKINA,BF,EPDIS
282319,SN,360,,LABOREX BURKINA,BF,EPDIS
320343,SN,720,,LABOREX BURKINA,BF,EPDIS
624774,SN,180,,LABOREX BURKINA,BF,EPDIS
665371,SN,320,,TEDIS BURKINA,BF,EPDIS
213848,SN,300,,TEDIS BURKINA,BF,EPDIS
663981,SN,1200,,LABOREX BURKINA,BF,EPDIS
475875,SN,208,,LABOREX BURKINA,BF,EPDIS
307013,SN,200,,LABOREX BURKINA,BF,EPDIS
663983,SN,396,,LABOREX BURKINA,BF,EPDIS
476518,SN,96,,LABOREX BURKINA,BF,EPDIS
671639,SN,480,,LABOREX BURKINA,BF,EPDIS
627314,SN,200,,TEDIS BURKINA,BF,EPDIS
247831,SN,10,,TEDIS BURKINA,BF,EPDIS
264980,SN,20,,TEDIS BURKINA,BF,EPDIS
489541,SN,800,,TEDIS BURKINA,BF,EPDIS
626997,SN,800,,UBIPHARM BURKINA,BF,EPDIS
627327,SN,900,,UBIPHARM BURKINA,BF,EPDIS
639164,SN,640,,UBIPHARM BURKINA,BF,EPDIS
624480,SN,15360,,TEDIS BURKINA,BF,EPDIS
476963,SN,630,,TEDIS BURKINA,BF,EPDIS
539181,SN,40,,TEDIS BURKINA,BF,EPDIS
321233,SN,20,,UBIPHARM BURKINA,BF,EPDIS
663984,SN,375,,UBIPHARM BURKINA,BF,EPDIS
663982,SN,410,,MEX P/C DPBF,BF,EPDIS
476518,SN,192,,UBIPHARM BURKINA,BF,EPDIS
476957,SN,400,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,630,,UBIPHARM BURKINA,BF,EPDIS
320343,SN,360,,LABOREX BURKINA,BF,EPDIS
476963,SN,286,,LABOREX BURKINA,BF,EPDIS
311168,SN,1440,,LABOREX BURKINA,BF,EPDIS
291024,SN,1224,,LABOREX BURKINA,BF,EPDIS
282348,SN,40,,MEX P/C DPBF,BF,EPDIS
489540,SN,1200,,UBIPHARM BURKINA,BF,EPDIS
239907,SN,60,,MEX P/C DPBF,BF,EPDIS
298801,SN,120,,MEX P/C DPBF,BF,EPDIS
282345,SN,100,,MEX P/C DPBF,BF,EPDIS
323487,SN,240,,MEX P/C DPBF,BF,EPDIS
342280,SN,160,,MEX P/C DPBF,BF,EPDIS
625681,SN,160,,MEX P/C DPBF,BF,EPDIS
277954,SN,2560,,MEX P/C DPBF,BF,EPDIS
245296,SN,480,,MEX P/C DPBF,BF,EPDIS
662889,SN,20,,MEX P/C DPBF,BF,EPDIS
306217,SN,630,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,288,,TEDIS BURKINA,BF,EPDIS
287550,SN,160,,TEDIS BURKINA,BF,EPDIS
281500,SN,120,,TEDIS BURKINA,BF,EPDIS
247831,SN,15,,TEDIS BURKINA,BF,EPDIS
323487,SN,240,,TEDIS BURKINA,BF,EPDIS
611732,SN,50,,TEDIS BURKINA,BF,EPDIS
625681,SN,320,,TEDIS BURKINA,BF,EPDIS
662889,SN,100,,TEDIS BURKINA,BF,EPDIS
252040,SN,100,,TEDIS BURKINA,BF,EPDIS
249438,SN,400,,TEDIS BURKINA,BF,EPDIS
368552,SN,112,,TEDIS BURKINA,BF,EPDIS
624622,SN,60,,TEDIS BURKINA,BF,EPDIS
571696,SN,20,,TEDIS BURKINA,BF,EPDIS
187747,SN,30,,TEDIS BURKINA,BF,EPDIS
408003,SN,30,,TEDIS BURKINA,BF,EPDIS
627331,SN,400,,UBIPHARM BURKINA,BF,EPDIS
545747,SN,240,,UBIPHARM BURKINA,BF,EPDIS
287550,SN,480,,UBIPHARM BURKINA,BF,EPDIS
209742,SN,240,,UBIPHARM BURKINA,BF,EPDIS
592979,SN,50,,UBIPHARM BURKINA,BF,EPDIS
268012,SN,160,,UBIPHARM BURKINA,BF,EPDIS
268013,SN,300,,UBIPHARM BURKINA,BF,EPDIS
516143,SN,10,,UBIPHARM BURKINA,BF,EPDIS
592989,SN,40,,UBIPHARM BURKINA,BF,EPDIS
592980,SN,40,,UBIPHARM BURKINA,BF,EPDIS
306216,SN,90,,UBIPHARM BURKINA,BF,EPDIS
306218,SN,360,,UBIPHARM BURKINA,BF,EPDIS
282319,SN,360,,UBIPHARM BURKINA,BF,EPDIS
282345,SN,360,,UBIPHARM BURKINA,BF,EPDIS
247831,SN,25,,UBIPHARM BURKINA,BF,EPDIS
298682,SN,240,,UBIPHARM BURKINA,BF,EPDIS
305481,SN,80,,UBIPHARM BURKINA,BF,EPDIS
630791,SN,150,,UBIPHARM BURKINA,BF,EPDIS
630763,SN,50,,UBIPHARM BURKINA,BF,EPDIS
592593,SN,150,,UBIPHARM BURKINA,BF,EPDIS
664047,SN,200,,UBIPHARM BURKINA,BF,EPDIS
293665,SN,240,,UBIPHARM BURKINA,BF,EPDIS
609071,SN,720,,UBIPHARM BURKINA,BF,EPDIS
264980,SN,50,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,50,,UBIPHARM BURKINA,BF,EPDIS
298689,SN,40,,UBIPHARM BURKINA,BF,EPDIS
252040,SN,200,,UBIPHARM BURKINA,BF,EPDIS
222428,SN,20,,UBIPHARM BURKINA,BF,EPDIS
368552,SN,784,,UBIPHARM BURKINA,BF,EPDIS
624622,SN,240,,UBIPHARM BURKINA,BF,EPDIS
571696,SN,40,,UBIPHARM BURKINA,BF,EPDIS
187747,SN,240,,UBIPHARM BURKINA,BF,EPDIS
187750,SN,216,,UBIPHARM BURKINA,BF,EPDIS
298709,SN,60,,UBIPHARM BURKINA,BF,EPDIS
298711,SN,320,,UBIPHARM BURKINA,BF,EPDIS
213866,SN,60,,UBIPHARM BURKINA,BF,EPDIS
479530,SN,990,,LABOREX BURKINA,BF,EPDIS
306217,SN,1080,,LABOREX BURKINA,BF,EPDIS
627332,SN,200,,UBIPHARM BURKINA,BF,EPDIS
627314,SN,400,,UBIPHARM BURKINA,BF,EPDIS
626997,SN,600,,UBIPHARM BURKINA,BF,EPDIS
311168,SN,1920,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,1440,,UBIPHARM BURKINA,BF,EPDIS
592684,SN,240,,UBIPHARM BURKINA,BF,EPDIS
287553,SN,800,,UBIPHARM BURKINA,BF,EPDIS
298801,SN,240,,UBIPHARM BURKINA,BF,EPDIS
281499,SN,1800,,UBIPHARM BURKINA,BF,EPDIS
281498,SN,11760,,UBIPHARM BURKINA,BF,EPDIS
624625,SN,120,,UBIPHARM BURKINA,BF,EPDIS
551043,SN,900,,UBIPHARM BURKINA,BF,EPDIS
628074,SN,640,,UBIPHARM BURKINA,BF,EPDIS
323487,SN,1680,,UBIPHARM BURKINA,BF,EPDIS
305479,SN,720,,UBIPHARM BURKINA,BF,EPDIS
625767,SN,252,,UBIPHARM BURKINA,BF,EPDIS
624479,SN,6000,,UBIPHARM BURKINA,BF,EPDIS
224938,SN,200,,UBIPHARM BURKINA,BF,EPDIS
277954,SN,3840,,UBIPHARM BURKINA,BF,EPDIS
291024,SN,2064,,UBIPHARM BURKINA,BF,EPDIS
305928,SN,480,,UBIPHARM BURKINA,BF,EPDIS
298693,SN,112,,UBIPHARM BURKINA,BF,EPDIS
298691,SN,144,,UBIPHARM BURKINA,BF,EPDIS
252039,SN,525,,UBIPHARM BURKINA,BF,EPDIS
249438,SN,2400,,UBIPHARM BURKINA,BF,EPDIS
168279,SN,60,,UBIPHARM BURKINA,BF,EPDIS
374872,SN,90,,UBIPHARM BURKINA,BF,EPDIS
209742,SN,60,,TEDIS BURKINA,BF,EPDIS
592979,SN,10,,TEDIS BURKINA,BF,EPDIS
268015,SN,10,,TEDIS BURKINA,BF,EPDIS
592989,SN,20,,TEDIS BURKINA,BF,EPDIS
306218,SN,90,,TEDIS BURKINA,BF,EPDIS
281499,SN,240,,TEDIS BURKINA,BF,EPDIS
282345,SN,90,,TEDIS BURKINA,BF,EPDIS
624625,SN,30,,TEDIS BURKINA,BF,EPDIS
298682,SN,90,,TEDIS BURKINA,BF,EPDIS
305479,SN,240,,TEDIS BURKINA,BF,EPDIS
664047,SN,40,,TEDIS BURKINA,BF,EPDIS
625681,SN,480,,TEDIS BURKINA,BF,EPDIS
277954,SN,3000,,TEDIS BURKINA,BF,EPDIS
291024,SN,576,,TEDIS BURKINA,BF,EPDIS
368552,SN,224,,TEDIS BURKINA,BF,EPDIS
571696,SN,10,,TEDIS BURKINA,BF,EPDIS
476954,SN,48,,LABOREX BURKINA,BF,EPDIS
663982,SN,8250,,LABOREX BURKINA,BF,EPDIS
282348,SN,90,,TEDIS BURKINA,BF,EPDIS
545747,SN,200,,LABOREX BURKINA,BF,EPDIS
268012,SN,50,,LABOREX BURKINA,BF,EPDIS
268013,SN,100,,LABOREX BURKINA,BF,EPDIS
592989,SN,20,,LABOREX BURKINA,BF,EPDIS
306216,SN,90,,LABOREX BURKINA,BF,EPDIS
282319,SN,180,,LABOREX BURKINA,BF,EPDIS
282345,SN,360,,LABOREX BURKINA,BF,EPDIS
551043,SN,360,,LABOREX BURKINA,BF,EPDIS
240939,SN,40,,LABOREX BURKINA,BF,EPDIS
249438,SN,800,,LABOREX BURKINA,BF,EPDIS
639164,SN,320,,LABOREX BURKINA,BF,EPDIS
624622,SN,240,,LABOREX BURKINA,BF,EPDIS
551042,SN,720,,UBIPHARM BURKINA,BF,EPDIS
627327,SN,150,,TEDIS BURKINA,BF,EPDIS
627326,SN,70,,TEDIS BURKINA,BF,EPDIS
342280,SN,320,,TEDIS BURKINA,BF,EPDIS
627328,SN,600,,LABOREX BURKINA,BF,EPDIS
346666,SN,420,,LABOREX BURKINA,BF,EPDIS
310637,SN,10,,LABOREX BURKINA,BF,EPDIS
306219,SN,360,,LABOREX BURKINA,BF,EPDIS
551042,SN,720,,LABOREX BURKINA,BF,EPDIS
479387,SN,960,,MEX P/C DPBF,BF,EPDIS
346666,SN,112,,MEX P/C DPBF,BF,EPDIS
624480,SN,128,,ALCHEM INDUSTRIES,BI,EPDIS
239907,SN,500,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
269069,SN,1500,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
625765,SN,1000,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
625767,SN,420,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624479,SN,960,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
354890,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252041,SN,700,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
323473,SN,1440,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
663983,SN,960,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
664047,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
662889,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252041,SN,700,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252039,SN,700,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252040,SN,800,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
311168,SN,240,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
287550,SN,640,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624625,SN,240,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
630763,SN,480,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
664047,SN,800,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
342280,SN,300,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
662889,SN,500,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252040,SN,800,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
269069,SN,800,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
625765,SN,720,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624479,SN,960,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252041,SN,1400,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252039,SN,700,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
323473,SN,2000,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
663985,SN,488,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252039,SN,700,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
479530,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
626998,SN,360,,GAPOB,BJ,EPDIS
663981,SN,1300,,PROMO PHARMA,BJ,EPDIS
67933,SN,6,,U.B. PHAR S.A.,BJ,EPDIS
627331,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
545747,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
436433,SN,144,,U.B. PHAR S.A.,BJ,EPDIS
628074,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
664047,SN,200,,U.B. PHAR S.A.,BJ,EPDIS
592705,SN,1530,,U.B. PHAR S.A.,BJ,EPDIS
252039,SN,398,,U.B. PHAR S.A.,BJ,EPDIS
368552,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
624775,SN,500,,U.B. PHAR S.A.,BJ,EPDIS
323487,SN,720,,GAPOB,BJ,EPDIS
489540,SN,3600,,GAPOB,BJ,EPDIS
67933,SN,3,,U.B. PHAR S.A.,BJ,EPDIS
311168,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
292174,SN,96,,U.B. PHAR S.A.,BJ,EPDIS
436433,SN,216,,U.B. PHAR S.A.,BJ,EPDIS
287550,SN,1152,,U.B. PHAR S.A.,BJ,EPDIS
289137,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
209742,SN,180,,U.B. PHAR S.A.,BJ,EPDIS
269069,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
592684,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
268015,SN,20,,U.B. PHAR S.A.,BJ,EPDIS
592980,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
287553,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
281498,SN,504,,U.B. PHAR S.A.,BJ,EPDIS
247832,SN,15,,U.B. PHAR S.A.,BJ,EPDIS
323487,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
592593,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
224938,SN,300,,U.B. PHAR S.A.,BJ,EPDIS
541078,SN,150,,U.B. PHAR S.A.,BJ,EPDIS
664047,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
342280,SN,320,,U.B. PHAR S.A.,BJ,EPDIS
638521,SN,10,,U.B. PHAR S.A.,BJ,EPDIS
662889,SN,55,,U.B. PHAR S.A.,BJ,EPDIS
305928,SN,240,,U.B. PHAR S.A.,BJ,EPDIS
298689,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
298691,SN,72,,U.B. PHAR S.A.,BJ,EPDIS
368552,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
639164,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
571696,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
323470,SN,384,,U.B. PHAR S.A.,BJ,EPDIS
355560,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
408003,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
624775,SN,200,,U.B. PHAR S.A.,BJ,EPDIS
298711,SN,80,,U.B. PHAR S.A.,BJ,EPDIS
664047,SN,40,,UBIPHARM,BJ,EPDIS
323470,SN,72,,UBIPHARM,BJ,EPDIS
625767,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
625681,SN,80,,U.B. PHAR S.A.,BJ,EPDIS
311122,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
342280,SN,320,,UBIPHARM,BJ,EPDIS
627331,SN,20,,UBIPHARM,BJ,EPDIS
289137,SN,40,,UBIPHARM,BJ,EPDIS
592684,SN,120,,UBIPHARM,BJ,EPDIS
287553,SN,160,,UBIPHARM,BJ,EPDIS
298801,SN,120,,UBIPHARM,BJ,EPDIS
281500,SN,120,,UBIPHARM,BJ,EPDIS
281498,SN,504,,UBIPHARM,BJ,EPDIS
298682,SN,130,,UBIPHARM,BJ,EPDIS
311166,SN,100,,UBIPHARM,BJ,EPDIS
476963,SN,420,,PROMO PHARMA,BJ,EPDIS
626630,SN,138,,PROMO PHARMA,BJ,EPDIS
374872,SN,30,,UBIPHARM,BJ,EPDIS
626630,SN,800,,GAPOB,BJ,EPDIS
476963,SN,252,,UBIPHARM,BJ,EPDIS
476933,SN,8400,,PROMO PHARMA,BJ,EPDIS
663984,SN,375,,PROMO PHARMA,BJ,EPDIS
545747,SN,120,,UBIPHARM,BJ,EPDIS
209742,SN,60,,UBIPHARM,BJ,EPDIS
268014,SN,20,,UBIPHARM,BJ,EPDIS
592989,SN,30,,UBIPHARM,BJ,EPDIS
320344,SN,20,,UBIPHARM,BJ,EPDIS
249438,SN,200,,UBIPHARM,BJ,EPDIS
639608,SN,30,,UBIPHARM,BJ,EPDIS
298698,SN,50,,UBIPHARM,BJ,EPDIS
626997,SN,400,,PROMO PHARMA,BJ,EPDIS
592979,SN,15,,U.B. PHAR S.A.,BJ,EPDIS
306218,SN,270,,U.B. PHAR S.A.,BJ,EPDIS
277954,SN,1200,,U.B. PHAR S.A.,BJ,EPDIS
298698,SN,22,,U.B. PHAR S.A.,BJ,EPDIS
213866,SN,10,,U.B. PHAR S.A.,BJ,EPDIS
