Distributor_Product_Name,Quantity,Expiry,country,distributor_name
Tavanic Tablets 500mg 5's,2817,,KE,Harleys
Taxotere 20mg/Vial,156,,KE,Harleys
Tritace 2.5mg tabs 28's,15,,KE,Harleys
Tritace 5mg tablets 28's,30,,KE,Harleys
Tritazide 5mg/25mg Tablets 28's,4,,KE,Harleys
Xatral 5mg Tablets 56's,16,,KE,Harleys
Zoxon 1gm Injection 1's,3266,,KE,Harleys
AMARYL M 2MG CP B/30          ,990,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,522,,KE,Laborex
AMARYL TABS 1MG 30'S          ,711,,KE,Laborex
AMARYL TABS 2MG 30'S          ,4091,,KE,Laborex
AMARYL TABS 4MG 30'S          ,1663,,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,158,,KE,Laborex
APROVASC 150-5MG CP B/28      ,199,,KE,Laborex
APROVASC 300-5MG CP B/28      ,86,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,4545,,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,535,,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,2797,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,21148,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,255,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,16009,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,5942,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",1215,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",694,,KE,Laborex
CORDARONE 200MG CP B/30       ,312,,KE,Laborex
DAONIL TABS 5MG 100'S         ,496,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,21596,,KE,Laborex
EPILIM CHRONO TABS 500MG 100S ,1415,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,1128,,KE,Laborex
EPILIM IV 400MG PER VIAL      ,127,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,9742,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,14,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,33,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,3476,,KE,Laborex
FLAGYL INFUSION 100ML         ,45,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,3065,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,13976,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,150,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,789,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,513,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,12003,,KE,Laborex
LASIX TABS 40MG 20'S          ,1433,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",3293,,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,433,,KE,Laborex
MAALOX SUSP 350ML             ,3307,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,6,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",35716,,KE,Laborex
NO SPA 40MG CP B/100          ,103,,KE,Laborex
NO SPA 40MG CP B/20           ,190,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,42,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,43,,KE,Laborex
NO SPA 80MG CP B/20           ,46,,KE,Laborex
ORELOX 100MG CP B/10          ,4960,,KE,Laborex
ORELOX 200MG CP B/10          ,5054,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,5935,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,4942,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,1061,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,11431,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",13384,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,47215,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,32,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,15,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,1370,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,2777,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,56,,KE,Laborex
TAVANIC 500MG CP B/5          ,2401,,KE,Laborex
TELFAST 120MG TABS 10'S       ,10,,KE,Laborex
"TRITACE 2,5MG TABS 28'S       ",212,,KE,Laborex
TRITACE 5MG TABS 28'S         ,861,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,8,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",56,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,216,,KE,Laborex
XATRAL LP 5MG CP B/56         ,191,,KE,Laborex
ALLSTAR PEN,103,,KE,Surgipharm
AMARYL M SR TABS 2MG-500mg * 30's,819,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1824,,KE,Surgipharm
AMARYL TABS 1mg * 30's,2350,,KE,Surgipharm
AMARYL TABS 2mg * 30's,863,,KE,Surgipharm
AMARYL TABS 4mg * 30's,284,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,140,,KE,Surgipharm
APROVASC TAB 150-5MG *28,380,,KE,Surgipharm
APROVASC TAB 300-10MG *28,201,,KE,Surgipharm
APROVASC TAB 300-5MG *28,429,,KE,Surgipharm
APROVEL TABS 150mg * 28's,478,,KE,Surgipharm
APROVEL TABS 300mg * 28's,532,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,30,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,30,,KE,Surgipharm
BIOFERON CAPS *30,521,,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,85,,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,11133,,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,541,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,291,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,15439,,KE,Surgipharm
CLEXANE INJ. 60mg * 2,104,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,92,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,632,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,577,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,616,,KE,Surgipharm
DAONIL TABS 5mg * 100's,1286,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,9,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,20,,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,2255,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,418,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,339,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,765,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,233,,KE,Surgipharm
EPILIM SYRUP 300ml,4714,,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,546,,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,26,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3615,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,520,,KE,Surgipharm
FLAGYL TABS 400mg * 100's,932,,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,1195,,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML,2281,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML,1486,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,673,,KE,Surgipharm
FLEMING TABS 625MG * 14'S,2807,,KE,Surgipharm
IBEX CAPSULES 2*12,8467,,KE,Surgipharm
LANTUS 10ml VIAL,289,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,553,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1789,,KE,Surgipharm
LASIX AMPS 2ml * 5,3419,,KE,Surgipharm
LASIX TABS 40mg * 20,2069,,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2272,,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2710,,KE,Surgipharm
MAALOX SUSPENSION 350ml,1465,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,326,,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,47078,,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,106,,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,14,,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,10,,KE,Surgipharm
NO SPA TABLETS 40mg * 20,55,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,4735,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2040,,KE,Surgipharm
ORELOX TABS 100MG *10'S,3420,,KE,Surgipharm
ORELOX TABS 200MG *10'S,3910,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1891,,KE,Surgipharm
RESONIUM ADULT POWDER 454G,9,,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),29,,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,8519,,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,8881,,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,14522,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,1526,,KE,Surgipharm
STILNOX TABS 10MG * 14,5031,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,895,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,508,,KE,Surgipharm
TAVANIC TABS 500mg * 5,1993,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,236,,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,408,,KE,Surgipharm
TRITACE TABS 5mg * 28's,870,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,514,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,102,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,34,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1646,,KE,Surgipharm
AMARYL M 2mg/500mg 30'S,44,,KE,Highchem
AMARYL TABS 1.0mg 30'S,582,,KE,Highchem
AMARYL TABS 4.0mg 30'S,105,,KE,Highchem
APROVASC 150/5mg TABS 28'S,34,,KE,Highchem
APROVASC 150-10 MG 28'S,10,,KE,Highchem
APROVASC 300-10 MG 28'S,81,,KE,Highchem
APROVASC 300-5MG TABS,16,,KE,Highchem
APROVEL 150mg TABS 28'S,14,,KE,Highchem
APROVEL 300mg TABS 28'S,143,,KE,Highchem
BIOFERON CAPS 30'S,63,,KE,Highchem
BRONCHICUM ELIXIR 100ml,409,,KE,Highchem
CLEXANE 20mg 2'S,4,,KE,Highchem
CLEXANE 40mg 2'S,89,,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S,235,,KE,Highchem
CORDARONE TAB 200mg 30'S,505,,KE,Highchem
DAONIL 5.0mg TABS 100'S,171,,KE,Highchem
EPILIM 200mg TABS EC 100'S,1367,,KE,Highchem
EPILIM 300ml SYRUP,176,,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S,728,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S,640,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S,40,,KE,Highchem
FLAGENTYL 500mg TABS,80,,KE,Highchem
FLAGYL 100ml SUSPENSION,30,,KE,Highchem
FLAGYL 100ml VIAFLEX,2,,KE,Highchem
FLAGYL 400mg TABS 100'S,70,,KE,Highchem
FLEMING 1000mg+200mg 5's INJ,157,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE..,497,,KE,Highchem
FLEMING 500mg+125mg TABS 14'S,63,,KE,Highchem
FLEMING 875mg+125mg TABS 14'S,17,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S,216,,KE,Highchem
LASIX 20mg AMPS 5'S,495,,KE,Highchem
LASIX 40mg TABS 20'S,100,,KE,Highchem
MAALOX 150ml SUSPENSION,1348,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10,235,,KE,Highchem
NO SPA 40mg TABS 100'S,106,,KE,Highchem
NO SPA 40mg TABS 20'S,306,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S,22,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,120,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S,1,,KE,Highchem
ORELOX 100mg TABS 10'S,211,,KE,Highchem
ORELOX 100ml SUSPENSION,12,,KE,Highchem
ORELOX 200mg TABS 10'S,258,,KE,Highchem
ORELOX 50ml SUSPENSION,72,,KE,Highchem
PLAVIX 75mg TABS 28'S,356,,KE,Highchem
RESONIUM 454g ADULT POWDER,562,,KE,Highchem
RHINATHIOL AD 125ml SP,3444,,KE,Highchem
RHINATHIOL ENFT 125ml SP,5501,,KE,Highchem
RHINATHIOL PROM 125ml SP,541,,KE,Highchem
STILNOX 10mg TABS 14'S,7781,,KE,Highchem
TAVANIC 500mg TABS 5'S,1754,,KE,Highchem
TAVANIC INJECTION 500mg,342,,KE,Highchem
TRITACE 2.5 MG TABS 28s,155,,KE,Highchem
TRITACE 5.0mg TABS 30'S,136,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S,9,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S,242,,KE,Highchem
XATRAL LP TABLETS 5MG*56s,236,,KE,Highchem
ZOXON 1000mg,950,,KE,Highchem
