country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,RHINATHIOL 6.25G/+ SYR BTX1 S3 M36 XE,479530
KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,RHINATHIOL 6.25G/+ SYR BTX1 S3 M36 XE,479530
KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,RHINATIOL PROM SRP 125ML VTE EX LUSO SAF,323473
KE,Laborex,RIFAFOUR TABLETS 84'S         ,RIFAFOUR E-275 TABS 84,275807
KE,Laborex,RIFINAH 150/75MG TABS 56'S,RIFINAH 300-150MG TABSC BL2X20 ZA,99114
KE,Laborex,RIFOCIN INJ 250MG 1'S         ,RIFOCIN 250MG/3ML 1INJ S3 XE,312451
KE,Laborex,STILNOX TABLETS 10MG 14'S     ,STILNOX 10MG CP B/14,636825
KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,TARGOCID 200MG/3ML INJPO VL+S1 S3 XE,263980
KE,Laborex,TARGOCID 400MG INJ 1'S        ,TARGOCID IV 400,306632
KE,Laborex,TARGOCID INJ 200MG 2'S        ,TARGOCID 200MG/3ML INJPO VL+S1 S3 XE,263980
KE,Laborex,TAVANIC 500MG CP B/5          ,TAVANIC 500MG TABCO BL1X5 SWI XE,310637
KE,Laborex,TAVANIC 500MG/+INFLS VLS3M36XE,TAVANIC 500MG 1INFU ICRA XD,694156
KE,Laborex,TAVANIC 500MG INJ IV          ,TAVANIC 500MG 1INFU ICRA XD,694156
KE,Laborex,TAXOTERE 20MG FL/1            ,TAXOTERE 80mg NSL 1+1 EXP,414074
KE,Laborex,TELFAST 120MG TABS 10'S       ,TELFAST 120MG 10 SOUTH AFRICA,340973
KE,Laborex,TELFAST 120MG TABS 10'S       ,TELFAST 120MG 10 SOUTH AFRICA,340973
KE,Laborex,TILDIEM TABS 60MG 30'S        ,TILDIEM 60MG TAB BL2X15 M36 XD,481300
KE,Laborex,TRANXENE 10MG CAPS 30'S       ,TRANXENE 10MG CAP BTX30 S2 XE,90099
KE,Laborex,TRANXENE 5MG CAPS 30'S        ,TRANXENE 5MG CAP BTX30 S2 M36 XE,54430
KE,Laborex,TRITACE CAPS 10MG 30'S        ,TRITACE 10MG 30 CAPS,90099
KE,Laborex,"TRITACE 2,5MG TABS 28'S       ",TRITACE 2.5MG TAB BL2X14 S3 M60 XE,627595
KE,Laborex,"TRITACE TABS 2,5MG 30'S       ",TRITACE 2.5MG TAB BL2X14 S3 M60 XE,627595
KE,Laborex,"TRITACE TABS 2,5MG 30'S       ",TRITACE 2.5MG TAB BL2X14 S3 M60 XE,627595
KE,Laborex,TRITACE 5MG TABS 28'S         ,TRITACE 5MG TAB BL2X14 S3 M60 XE,627597
KE,Laborex,TRITACE TABS 5MG 30'S         ,TRITACE 5MG TAB BL2X14 S3 M60 XE,627597
KE,Laborex,TRITACE 5MG TABS 28'S         ,TRITACE 5MG TAB BL2X14 S3 M60 XE,627597
KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,TRITAZIDE 5-25MG 28TAB S3 XD,627062
KE,Laborex,XATRAL LP 10MG COMP B/30      ,XATRAL LP 10MG CP B/30 (MVI),545747
KE,Laborex,XATRAL LP 10MG COMP B/30      ,XATRAL LP 10MG CP B/30 (MVI),545747
KE,Laborex,"XATRAL 2,5MG CP B/30          ","XATRAL 2,5MG B/30 CP PEL (MVI)",639628
KE,Laborex,XATRAL LP 5MG CP B/56         ,XATRAL 5 MG CPS,612011
KE,Laborex,AXACEF 250MG TAB 1X10         ,AXACEF 250MG TABCO BL1X10 M36 MG,475987
KE,Laborex,AXACEF 500MG TAB 1X10         ,AXACEF 500MG TABCO BL1X10 M36 MG,475988
KE,Laborex,AXACEF 500MG TAB 1X10         ,AXACEF 500MG TABCO BL1X10 M36 MG,475988
KE,Laborex,BIOFERON SYR 200ML            ,BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090
KE,Laborex,FLEMING 1G 200MG INJ VL/5     ,FLEMING 1G-200MG INJPO VL5 M24 EX,476963
KE,Laborex,"FLEMING 156,25MG/5ML SYR      ",FLEMING 2.5G/+ INJPO BTX1 M24 EX,476006
KE,Laborex,"FLEMING 228,5MG/5ML 70ML      ",FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009
KE,Laborex,FLEMING 457MG/5ML DS 70ML NS  ,FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034
KE,Laborex,FLEMING 500/125 TAB2X7MS/KENYA,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015
KE,Laborex,FLEMING 1000MG TAB 2X7 NS     ,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043
KE,Laborex,FLEMING 1000MG TAB 2X7 NS     ,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043
KE,Laborex,HISTACET 10MG TABS 2X10       ,HISTACET 10MG TABCO BL2X10 M36 KE,390470
KE,Laborex,HISTACET 5MG/5ML SOL 60ML     ,HISTACET 60MG/60ML SYR BTX1 M36 KE,264456
KE,Laborex,IBEX CAP 2X12 MD              ,IBEX 200MG+ CAPEM BL2X12 M36 EX,476933
KE,Laborex,LOTIN 10MG TABCO BL10X10 M36KE,LOTIN 10MG TABCO BL10X10 M36 KE,506704
KE,Laborex,MUCODIL 50MG SYR B/1          ,MUCODIL 50MG/+ SYR BTX1 M36 EX,289137
KE,Laborex,OMIZEC 20MG CAP 4X7 MD        ,OMIZEC 20MG CAPEM BL4X7 M36 NG,476518
KE,Laborex,PARAFLAM 400/325 TAB 1X10 ND  ,PARAFLAM 400-325MG TABCO BL1X10 M36 EX,476714
KE,Laborex,PROMOX 250MG CAP 10X10'S      ,PROMOX 250MG CAPEM BL10X10 M36 UG,476996
KE,Laborex,PROMOX 250MG CAP 1000'S       ,PROMOX 250MG CAPEM BTX1000 M36 EX,476997
KE,Laborex,PROMOX 500 50X10'S            ,PROMOX 500MG CAPEM BL50X10 M36 EX,258746
KE,Laborex,PROXACIN TABLET 500MG 1X10    ,PROXACIN 500MG TABCO BL1X10 M36 EX,323469
KE,Laborex,REICHLOX 250MG/5ML SUSP B/1   ,REICHLOX 250MG/5ML SUSP BTX1 M36 KE,323473
KE,Laborex,TRIMOPRIM 800/160 TABS 10X10  ,TRIMOPRIM 800-160MG TAB BL10X10 M36 UG,54431
KE,Laborex,ZOXON DRY POWDER INJ 1000MG   ,ZOXON 1G INJPO VL1+AM1 M36 KE,477044
KE,Laborex,ZEBEN 400MG/20ML V/20ML       ,ZEBEN 400MG/20ML SUSP BTX1,654229
KE,Laborex,ZEBEN 200MG TAB BL1X2 M60 KE  ,ZEBEN 200MG TAB BL1X2 M60 KE,292174
KE,Laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",MAALOX 460MG/+ SUSP SC20 S3 M36 XE,292174
KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,RIFINAH 150/75MG TABS 56'S    ,213847
KE,Laborex,BUSCOPAN AMPOULES 20MG 5'S    ,Buscopan 20MG/ML 1ML X 5 AMP,652574
KE,Laborex,BUSCOPAN TABS 10MG 50'S      .,Buscopan Sucta /50/10 MG Nemea,651969
KE,Laborex,BUSCOPAN TABS 10MG 50'S      .,Buscopan Sucta /50/10 MG Nemea,651969
KE,Laborex,BUSCOPAN PLUS TABS 50'S      .,Buscopan Plus Ficta /50/10+500 Bli WA ,653030
KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",Mucosolvan Syrup-UP/100ml 1/15 MG/5ML SSA,651777
KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",Mucosolvan Syrup-UP/100ml 1/15 MG/5ML SSA,651777
KE,Surgipharm,AMARYL TABS 1mg * 30's,AMARYL 1MG TAB BL3X10 M36 ZA,645820
KE,Surgipharm,AMARYL TABS 2mg * 30's,AMARYL 2MG TAB BL3X10 M36 ZA,645818
KE,Surgipharm,ALLSTAR PEN,ALLSTAR MEDSU PEN1 XE,516219
KE,Surgipharm,AMARYL TABS 4mg * 30's,AMARYL 4MG TAB BL3X10 M36 ZA,645819
KE,Surgipharm,AMARYL M SR TABS 2MG-500mg * 30's,AMARYL MSR 2-500MG TABCO BL3X10 M24 XE,321233
KE,Surgipharm,AMARYL M TABS 2mg * 30's,AMARYL M 2MG 30CP  XE,307013
KE,Surgipharm,AMARYL TABS 1mg * 10's,Amaryl 1mg 10' Exp Ghana,494156
KE,Surgipharm,AMARYL M TABS 2MG * 20,Amaryl M 2/500 20`Exp Ghana,475649
KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,APIDRA SOLOSTAR 300IU 5INJ XE,380567
KE,Surgipharm,APROVASC TAB 150-10MG *28,APROVASC 150-10MG TAB BL4X7 M36 XD,539185
KE,Surgipharm,APROVASC TAB 150-5MG *28,APROVASC 150-5MG TAB BL4X7 M36 XE,539183
KE,Surgipharm,APROVASC TAB 300-10MG *28,APROVASC 300-10MG TAB BL4X7 M36 XE,539181
KE,Surgipharm,APROVASC TAB 300-5MG *28,APROVASC 300-5MG TAB BL4X7 M36 XE,539182
KE,Surgipharm,APROVEL TABS 150mg * 28's,APROVEL RM 150 MG 28 COMP  (MVI),196680
KE,Surgipharm,APROVEL TABS 300mg * 28's,APROVEL RM 300 MG 28 COMP (MVI),196681
KE,Surgipharm,BRONCHICUM SYRUP * 100ml,BRONCHICUM 6.64G 1ELIX S3 XE,352016
KE,Surgipharm,CLEXANE INJ. 20mg * 2,"CLEXANE,2KIU/0.2ML,LJ,PS2,XE,SWI,M24",306220
KE,Surgipharm,CLEXANE INJ. 40mg * 2,"CLEXANE,4KIU/0.4ML,LJ,PS2,XE,SWI,M24",306222
KE,Surgipharm,CLEXANE INJ. 60mg * 2,"CLEXANE,6KIU/0.6ML,LJ,PS2,XE,SWI,M24",306225
KE,Surgipharm,CLEXANE INJ. 80mg * 2,"CLEXANE,8KIU/0.8ML,LJ,PS2,XE,SWI,M24",306226
KE,Surgipharm,CO APROVEL TABS 300mg * 28's,"CO-APROVEL RM 300/12,5MG 28 comp (MVI)",247832
KE,Surgipharm,CO APROVEL TABS 150mg * 28's,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
KE,Surgipharm,CORDARONE INJECTION 6AMPS 150mg/3ml,CORDARONE 150 MG / 3ML INJ 06 AMP,245298
KE,Surgipharm,CORDARONE TABLETS 200mg * 30,CORDARONE 200MG CP B/30,554510
KE,Surgipharm,CORDARONE TABLETS 200mg * 30,CORDARONE 200MG CP B/30,554510
KE,Surgipharm,DAONIL TABS 5mg * 100's,DAONIL 5MG 100CP SWI XE,141662
KE,Surgipharm,DAONIL TABS 5mg * 30's,Daonil 5 mg tablets 30'Export Ghana,371243
KE,Surgipharm,ELOXATIN INJ 100mg * 1,"ELOXATINE,100MG/20ML,LJ,VL1,XE,S3,M24",407096
KE,Surgipharm,ELOXATIN INJ 50mg * 1,ELOXATIN 50MG/10ML INJ VL1 M24 XE,370351
KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XE,528888
KE,Surgipharm,EPILIM INJECTION 400MG * 1 (SODIUM VALPROATE),EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE,642931
KE,Surgipharm,EPILIM SYRUP 300ml,EPILIM 12G/300ML 1SYR M36 XE,641849
KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,EPILIM 200MG TABEC BL10X10 S3 M36 XE,502299
KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,EPILIM 200MG TABEC BL10X10 S3 M36 XE,502299
KE,Surgipharm,EPILIM INJECTION 400MG * 1,EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE,642931
KE,Surgipharm,EPILIM INJECTION 400MG * 1,EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE,642931
KE,Surgipharm,EPILIM INJECTION 400MG * 1,EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE,642931
KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,EPILIM CHRON 199.8-87MG TABCR BL10X10 XE,643215
KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,EPILIM CHRON 199.8-87MG TABCR BL10X10 XE,643215
KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,EPILIM CHRON 199.8-87MG TABCR BL10X10 XE,643215
KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,ERCEFURYL 200MG CAP BL2X14 S3 EX,592593
KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,ERCEFURYL 200MG CAP BL2X14 S3 EX,592593
KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,ERCEFURYL 4PCT 1FL 90ML  (EXPTOM),671538
KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,ERCEFURYL 4PCT 1FL 90ML  (EXPTOM),671538
KE,Surgipharm,FLAGENTYL TABS 500mg * 4,FLAGENTYL 500MG TABCO BL4 S3 M49 XD,664051
KE,Surgipharm,FLAGENTYL TABS 500mg * 4,FLAGENTYL 500MG TABCO BL4 S3 M49 XD,664051
KE,Surgipharm,FLAGYL INFUSION (VIAFLEX)100ml*1,FLAGYL 500MG/+ LIQ BT1 ZA,67294
KE,Surgipharm,FLAGYL TABS 400mg * 100's,FLAGYL 400MG TAB BT100 M24 ZA,645817
KE,Surgipharm,FLAGYL SUSPENSION 100ml,FLAGYL 200MG/5ML SUSP BT1 M24 ZA,645815
KE,Surgipharm,IMOVANE TABS 7.5mg * 30,IMOVANE 30 x 7.5MG,296593
KE,Surgipharm,LACTACYD 120ML,LACTACYD 1.212G/+ LIQSO B,305478
KE,Surgipharm,LACTACYD 200ML,LACTACYD 2.032G/+ LIQSO B,481580
KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE (INSULIN GLARGINE),LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE,615902
KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE,615902
KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE,615902
KE,Surgipharm,LANTUS 10ml VIAL,LANTUS 10ML VIAL,615926
KE,Surgipharm,LANTUS 10ml VIAL,LANTUS 10ML VIAL,615926
KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,LANTUS.300IU/3ML.INJ.CRT5.S3.M36.XE,241634
KE,Surgipharm,LASIX AMPS 2ml * 5,LASIX 20MG 5INJ S3 XE,518946
KE,Surgipharm,LASIX TABS 40mg * 20,LASIX 40MG 20CP SWI XE,505579
KE,Surgipharm,MAALOX PLUS SUSPENSION 150ml,MAALOX 84G/+ SUSP BT1 XE,506739
KE,Surgipharm,MAALOX PLUS SUSPENSION 150ml,MAALOX 84G/+ SUSP BT1 XE,506739
KE,Surgipharm,MAALOX PLUS SUSPENSION 350ml,MAALOX PLUS SUSPENSION 350ML (EXPORT),507364
KE,Surgipharm,MAALOX PLUS SUSPENSION 350ml,MAALOX PLUS SUSPENSION 350ML (EXPORT),507364
KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,MAALOX PLUS 200MG+ TABCW BL4X10 S3 XE,436418
KE,Surgipharm,MAALOX SUSPENSION 150ml,MAALOX SUSPENSION 150ML (EXPORT),506704
KE,Surgipharm,MAALOX SUSPENSION 350ml,MAALOX 84G/+ SUSP BT1 XE,506739
KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,MONO-TILDIEM SR 200MG 28GEL VTE EX S3,213714
KE,Surgipharm,MONO-TILDIEM S.R CAPS 300mg * 28's,MONO-TILDIEM 300MG CAP BL2X14 S3 M36 XE,213711
KE,Surgipharm,NO SPA TABLETS 40mg * 100's,NO - SPA 40MG TAB BL10X10 S3 XE,287552
KE,Surgipharm,NO SPA TABLETS 40mg * 20,NO - SPA 40MG TAB BL2X10 S3 XE,287550
KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,NO - SPA 40MG/2ML INJ AM25 EX,289137
KE,Surgipharm,NO SPA INJ. 40mg/2ml * 5'S AMPS,NO-SPA 40MG/2ML INJ AM5 EX,289138
KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,NO - SPA 80MG TAB BL2X10 S3 XE,287553
KE,Surgipharm,NO-SPALGIN TABS 500MG * 12,NO - SPA 40-500-8MG TAB BL1X12 S3 XE,287553
KE,Surgipharm,ORELOX TABS 100MG *10'S,ORELOX 100MG 10CP  XD,298689
KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML ,ORELOX 40 mg / 5 ml GRANULES,298691
