MONTH,COUNTRY,CUSTOMER,PRODUCT,UNITS,VALUE
1,KE,A TO Z PHARMACY LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,1,0.01
1,KE,A TO Z PHARMACY LTD,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,0,0
1,KE,A TO Z PHARMACY LTD,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,0,0
1,KE,A TO Z PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,1,0.01
1,KE,A TO Z PHARMACY LTD,EPILIM 200MG TAB BL10X10,1,0.01
1,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 333-145MG T,1,0.04
1,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0,0.01
1,KE,A TO Z PHARMACY LTD,LANTUS VIAL 10MG 1,0,0
1,KE,A TO Z PHARMACY LTD,ORELOX 200MG 10CP,2,0.01
1,KE,A TO Z PHARMACY LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,1,0.01
1,KE,A TO Z PHARMACY LTD,ORELOX 800MG/+ GRAN BTX1,1,0.01
1,KE,A TO Z PHARMACY LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1,0.01
1,KE,A TO Z PHARMACY LTD,XATRAL 2.5MG TABCO BL2X15 S3 M36 XE,0,0
1,KE,A TO Z PHARMACY LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,1,0.01
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,436,1.74
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,52,0.29
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,78,0.67
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM 12G/300ML SYR BTX1,22,0.1
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM 200MG TAB BL10X10,7,0.02
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 333-145MG T,6,0.09
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,6,0.07
1,KE,A.I.C. KIJABE HOSPITAL,FLEMING 500-125MG TABCO BL2X7 M24 EX,225,0.44
1,KE,A.I.C. KIJABE HOSPITAL,FLEMING 875-125MG TABCO BL2X7 M24 EX,7,0.02
1,KE,AAKASH PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,1,0.01
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM 12G/300ML SYR BTX1,0,0
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM CHRONO 333-145MG T,0,0
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,LANTUS SOLOSTAR 100IU/ML 3ML 5,1,0.02
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 200MG 10CP,3,0.03
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 800MG/+ GRAN BTX1,11,0.11
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0,0
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 1MG 30 TABS,0,0
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 2MG 30 TABS,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 4MG 30 TABS,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL M SR 2MG 30'S,0,0
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,5,0.03
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 150/5,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/10,0,0.01
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/5,1,0.02
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 150MG TABCO BL2X14 RM M36 XE,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 300MG TABCO BL2X14 RM M36 XE,3,0.04
1,KE,AAR HEALTHCARE KENYA LTD,AXACEF 250MG TABCO BL1X10 M36 GH,1,0
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,3,0.02
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,5,0.04
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,4,0.07
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,6,0.08
1,KE,AAR HEALTHCARE KENYA LTD,CORDARONE 200MG TAB BL3X10 S3 M36 XD,0,0
1,KE,AAR HEALTHCARE KENYA LTD,DAONIL 5 MG 100 TABS (EXPORT),0,0
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 12G/300ML SYR BTX1,2,0.02
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 200MG TAB BL10X10,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 333-145MG T,3,0.07
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,FLAGENTYL 500MG TABCO BL1X4 S3 XE,28,0.05
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL 400MG 100 TABS,15,0.08
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL SUSPENSION 100ML,50,0.13
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 1G-200MG INJPO VL5 M24 EX,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 2.8MG/70ML PO BTX1 M24 EX,25,0.03
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 5.6G/70ML PO BTX1 M24 GH,56,0.14
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 500-125MG TABCO BL2X7 M24 EX,78,0.15
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 875-125MG TABCO BL2X7 M24 EX,47,0.13
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,8,0.28
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS VIAL 10MG 1,0,0
1,KE,AAR HEALTHCARE KENYA LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 100MG TABCO BL1X10,42,0.3
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 200MG 10CP,175,1.43
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,16,0.1
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 800MG/+ GRAN BTX1,284,2.82
1,KE,AAR HEALTHCARE KENYA LTD,PLAVIX 75MG TABCO BL2X14 M36 XE,2,0.04
1,KE,AAR HEALTHCARE KENYA LTD,STILNOX 10MG TABCO BL1X14 S3 M48 XD,7,0.02
1,KE,AAR HEALTHCARE KENYA LTD,TAVANIC 500MG TABLETS 5's,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,"TRITACE 2,5MG  28 TABS",0,0
1,KE,AAR HEALTHCARE KENYA LTD,TRITACE 5MG 28 TABS,4,0.05
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,0,0
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,1,0.01
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,2,0.05
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,0,0.01
1,KE,ACCRA PHARMACY LTD,AMARYL 1MG 30 TABS,0,0
1,KE,ACCRA PHARMACY LTD,AMARYL 2MG 30 TABS,0,0
1,KE,ACCRA PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,1,0.01
1,KE,ACCRA PHARMACY LTD,EPILIM CHRONO 333-145MG T,0,0.01
1,KE,ACCRA PHARMACY LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,0,0
1,KE,ACHIMS CHEMIST,FLEMING 2.8MG/70ML PO BTX1 M24 EX,0,0
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 2MG 30 TABS,3,0.02
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 4MG 30 TABS,1,0.01
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL MIR 2-500MG TABCO BL3X10 XE,0,0
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,3,0.05
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,0,0
1,KE,ACHIRAL PHARMACEUTICALS,CORDARONE 200MG TAB BL3X10 S3 M36 XD,0,0
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 12G/300ML SYR BTX1,2,0.02
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 200MG TAB BL10X10,1,0.01
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 333-145MG T,1,0.02
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1,0.01
1,KE,ACHIRAL PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,4,0.01
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL 400MG 100 TABS,1,0
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,2,0.01
1,KE,ACHIRAL PHARMACEUTICALS,FLEMING 875-125MG TABCO BL2X7 M24 EX,2,0.01
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS SOLOSTAR 100IU/ML 3ML 5,1,0.04
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS VIAL 10MG 1,3,0.02
1,KE,ACHIRAL PHARMACEUTICALS,LASIX 40MG TAB BL2X10 SWI M60 XE,6,0.03
1,KE,ACHIRAL PHARMACEUTICALS,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,2,0.03
1,KE,ACHIRAL PHARMACEUTICALS,STILNOX 10MG TABCO BL1X14 S3 M48 XD,10,0.03
1,KE,ACHIRAL PHARMACEUTICALS,TRITACE 5MG 28 TABS,1,0.01
1,KE,ADAKIM CHEMIST,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,102,0.41
1,KE,ADAKIM CHEMIST,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,10,0.06
1,KE,ADAKIM CHEMIST,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1,0.01
1,KE,ADAKIM CHEMIST,EPILIM 12G/300ML SYR BTX1,8,0.06
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 333-145MG T,1,0.04
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1,0.02
1,KE,ADAKIM CHEMIST,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,0,0.01
1,KE,ADAKIM CHEMIST,LANTUS SOLOSTAR 100IU/ML 3ML 5,1,0.02
1,KE,ADAKIM CHEMIST,LASIX 40MG TAB BL2X10 SWI M60 XE,70,0.29
1,KE,ADAKIM CHEMIST,ORELOX 100MG TABCO BL1X10,0,0
1,KE,ADAKIM CHEMIST,ORELOX 200MG 10CP,0,0
1,KE,ADAKIM CHEMIST,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,1,0.01
1,KE,ADAKIM CHEMIST,ORELOX 800MG/+ GRAN BTX1,2,0.02
1,KE,ADAKIM CHEMIST,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1,0.02
1,KE,ADAKIM CHEMIST,STILNOX 10MG TABCO BL1X14 S3 M48 XD,7,0.02
1,KE,ADORA CHILDREN CLINIC,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,1,0
1,KE,ADORA CHILDREN CLINIC,ORELOX 800MG/+ GRAN BTX1,1,0.01
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 1MG 30 TABS,0,0
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 2MG 30 TABS,1,0.01
1,KE,ADVENT MED & DENT CARE CENTER ,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,0,0.01
1,KE,ADVENT MED & DENT CARE CENTER ,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,0,0
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 1MG 30 TABS,1,0
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 2MG 30 TABS,2,0.01
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 4MG 30 TABS,1,0.01
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,1,0.01
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 12G/300ML SYR BTX1,1,0.01
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 200MG TAB BL10X10,0,0
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0,0.01
1,KE,AFRICAN PHARMACEUTICALS LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,0,0
1,KE,AFRICARE DISTRIBUTORS LTD.,AMARYL 4MG 30 TABS,0,0
1,KE,AFRICARE DISTRIBUTORS LTD.,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,1,0.01
1,KE,AFRICARE DISTRIBUTORS LTD.,EPILIM CHRONO 333-145MG T,0,0
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 100MG TABCO BL1X10,2,0.02
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 200MG 10CP,10,0.09
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 800MG/+ GRAN BTX1,3,0.03
1,KE,AFRILIFE CHEMIST,EPILIM CHRONO 333-145MG T,0,0
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,20,0.12
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,92,0.83
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,16,0.2
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,30,0.54
1,KE,AGA KHAN HOSPITAL KISUMU,CORDARONE 200MG TAB BL3X10 S3 M36 XD,4,0.04
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 12G/300ML SYR BTX1,19,0.13
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 200MG TAB BL10X10,4,0.05
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 333-145MG T,17,0.48
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1,0.01
1,KE,AGA KHAN HOSPITAL KISUMU,LANTUS SOLOSTAR 100IU/ML 3ML 5,16,0.57
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 20MG/2ML INJ AM5 S3 M60 XE,25,0.07
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 40MG TAB BL2X10 SWI M60 XE,12,0.05
1,KE,AGA KHAN HOSPITAL KISUMU,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,3,0.04
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 100MG TABCO BL1X10,30,0.21
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 200MG 10CP,66,0.54
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,13,0.09
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 800MG/+ GRAN BTX1,56,0.55
1,KE,AGA KHAN HOSPITAL KISUMU,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1,0.02
1,KE,AGA KHAN HOSPITAL KISUMU,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,23,0.02
1,KE,AGA KHAN HOSPITAL KISUMU,STILNOX 10MG TABCO BL1X14 S3 M48 XD,1,0
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG TABLETS 5's,2,0.03
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG/+ INFLS VL1,2,0.04
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 10MG TABCR BL3X10 S3 M36 XD,13,0.29
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 5MG TAB BL4X14 S3 M36 XD,0,0.01
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,7,0.04
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,49,0.45
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,11,0.14
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,12,0.22
1,KE,AGA KHAN HOSPITAL MOMBASA,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1,0.01
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 12G/300ML SYR BTX1,10,0.07
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 200MG TAB BL10X10,1,0.01
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,4,0.03
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 333-145MG T,3,0.08
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1,0.02
1,KE,AGA KHAN HOSPITAL MOMBASA,LANTUS SOLOSTAR 100IU/ML 3ML 5,13,0.48
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 20MG/2ML INJ AM5 S3 M60 XE,17,0.05
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 40MG TAB BL2X10 SWI M60 XE,10,0.04
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 100MG TABCO BL1X10,23,0.17
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 200MG 10CP,81,0.67
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 800MG/+ GRAN BTX1,24,0.24
1,KE,AGA KHAN HOSPITAL MOMBASA,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1,0.03
1,KE,AGA KHAN HOSPITAL MOMBASA,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,35,0.04
1,KE,AGA KHAN HOSPITAL MOMBASA,STILNOX 10MG TABCO BL1X14 S3 M48 XD,14,0.04
1,KE,AGA KHAN HOSPITAL MOMBASA,TAVANIC 500MG TABLETS 5's,1,0.01
1,KE,AGA KHAN HOSPITAL MOMBASA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,2,0.05
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 1MG 30 TABS,21,0.08
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 2MG 30 TABS,49,0.33
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 4MG 30 TABS,19,0.23
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL M SR 2MG 30'S,3,0.02
1,KE,AGA KHAN HOSPITAL NAIROBI,APIDRA SOLOSTAR 300IU INJ/5,6,0.2
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 150/5,9,0.11
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/10,0,0.01
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/5,4,0.06
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 150MG TABCO BL2X14 RM M36 XE,9,0.1
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 300MG TABCO BL2X14 RM M36 XE,9,0.13
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,96,0.54
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,609,5.52
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,154,1.91
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,116,2.1
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,47,0.74
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,17,0.22
1,KE,AGA KHAN HOSPITAL NAIROBI,CORDARONE 200MG TAB BL3X10 S3 M36 XD,12,0.11
1,KE,AGA KHAN HOSPITAL NAIROBI,DAONIL 5 MG 100 TABS (EXPORT),3,0.03
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 12G/300ML SYR BTX1,26,0.19
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 200MG TAB BL10X10,24,0.24
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,56,0.44
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 333-145MG T,37,1.05
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,41,0.67
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGENTYL 500MG TABCO BL1X4 S3 XE,36,0.06
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL 400MG 100 TABS,26,0.14
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL SUSPENSION 100ML,81,0.21
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 2.8MG/70ML PO BTX1 M24 EX,3,0.01
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 500-125MG TABCO BL2X7 M24 EX,8,0.02
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 875-125MG TABCO BL2X7 M24 EX,9,0.03
1,KE,AGA KHAN HOSPITAL NAIROBI,LANTUS SOLOSTAR 100IU/ML 3ML 5,83,3.03
1,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 20MG/2ML INJ AM5 S3 M60 XE,122,0.35
1,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 40MG TAB BL2X10 SWI M60 XE,27,0.11
1,KE,AGA KHAN HOSPITAL NAIROBI,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,7,0.09
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 100MG TABCO BL1X10,449,3.22
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 200MG 10CP,1,0.01
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 800MG/+ GRAN BTX1,238,2.36
1,KE,AGA KHAN HOSPITAL NAIROBI,PLAVIX 75MG TABCO BL2X14 M36 XE,32,0.63
1,KE,AGA KHAN HOSPITAL NAIROBI,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,6,0.21
1,KE,AGA KHAN HOSPITAL NAIROBI,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,26,0.03
1,KE,AGA KHAN HOSPITAL NAIROBI,STILNOX 10MG TABCO BL1X14 S3 M48 XD,30,0.08
1,KE,AGA KHAN HOSPITAL NAIROBI,TAVANIC 500MG TABLETS 5's,46,0.5
1,KE,AGA KHAN HOSPITAL NAIROBI,TAVANIC 500MG/+ INFLS VL1,11,0.19
1,KE,AGA KHAN HOSPITAL NAIROBI,TAXOTERE 80mg NSL 1+1 EXP,7,0.42
1,KE,AGA KHAN HOSPITAL NAIROBI,"TRITACE 2,5MG  28 TABS",42,0.32
1,KE,AGA KHAN HOSPITAL NAIROBI,TRITACE 5MG 28 TABS,43,0.57
1,KE,AGA KHAN HOSPITAL NAIROBI,XATRAL 10MG TABCR BL3X10 S3 M36 XD,19,0.4
1,KE,AGA KHAN HOSPITAL NAIROBI,XATRAL 5MG TAB BL4X14 S3 M36 XD,3,0.06
1,KE,AGMART PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,3,0.01
1,KE,AGMART PHARMACEUTICALS,FLAGYL 400MG 100 TABS,1,0
1,KE,AGMART PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,3,0.01
