MONTH,COUNTRY,DISTRIBUTOR,CUSTOMER,PRODUCT,QUANTITY_UNITS
8,KE,Highchem,DIADEMS PHARMACY LTD,RHINATHIOL PROM 125ml SP,72
8,KE,Highchem,DISCHEM PHARMACIE,APIDRA SOLOSTAR 3ML*5,2
8,KE,Highchem,DISCHEM PHARMACIE,BUSCOPAN PLUS 10-500MG TAB4x10,5
8,KE,Highchem,DISCHEM PHARMACIE,CO-APROVEL TABS 300/12.5mg 28'S,1
8,KE,Highchem,DISCHEM PHARMACIE,ENTEROGERMINA 5.0ml 10'S,7
8,KE,Highchem,DISCHEM PHARMACIE,EPILIM 300ml SYRUP,8
8,KE,Highchem,DISCHEM PHARMACIE,EPILIM CHRONO 500mg TABS 100'S,3
8,KE,Highchem,DISCHEM PHARMACIE,ERCEFURYL 4% 90ML SUSPENSION,2
8,KE,Highchem,DISCHEM PHARMACIE,LANTUS SOLOSTAR 3ml 5'S,5
8,KE,Highchem,DISCHEM PHARMACIE,LASIX 40mg TABS 20'S,10
8,KE,Highchem,DISCHEM PHARMACIE,NO SPA 40mg TABS 100'S,2
8,KE,Highchem,DISCHEM PHARMACIE,ORELOX 200mg TABS 10'S,5
8,KE,Highchem,DISCHEM PHARMACIE,STILNOX 10mg TABS 14'S,25
8,KE,Highchem,DOD- FORCES MEMORIAL HOSPITAL,EPILIM 200mg TABS EC 100'S,10
8,KE,Highchem,DOD- FORCES MEMORIAL HOSPITAL,EPILIM CHRONO 300mg TABS 100'S,30
8,KE,Highchem,DOD- FORCES MEMORIAL HOSPITAL,EPILIM CHRONO 500mg TABS 100'S,50
8,KE,Highchem,DOD- FORCES MEMORIAL HOSPITAL,LASIX 40mg TABS 20'S,50
8,KE,Highchem,DOD- FORCES MEMORIAL HOSPITAL,TRITACE 2.5 MG TABS 28s,20
8,KE,Highchem,DR. IGNATIUS MUTURI,LANTUS SOLOSTAR 3ml 5'S,5
8,KE,Highchem,ELDOBASE CHEMISTS LIMITED,RESONIUM 454g ADULT POWDER,3
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],AMARYL M 2mg/500mg 30'S,20
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CO-APROVEL TABS 150/12.5mg 28'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CO-APROVEL TABS 300/12.5mg 28'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CORDARONE TAB 200mg 30'S,28
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],DULCOLAX 5MG TABS BL3X10,270
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],ENTEROGERMINA 5.0ml 10'S,576
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],EPILIM 200mg TABS EC 100'S,20
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],EPILIM CHRONO 500mg TABS 100'S,20
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],ERCEFURYL 4% 90ML SUSPENSION,-59
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],FLAGENTYL 500mg TABS,100
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],FLEMING 875mg+125mg TABS 14'S,39
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],LANTUS SOLOSTAR 3ml 5'S,20
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],LASIX 40mg TABS 20'S,130
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],MAALOX 460mg SATCHETS LEMON,276
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],MUCOSOLVAN  1.5G/100ML SYR BT1,576
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],NO SPA 40mg TABS 100'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],ORELOX 200mg TABS 10'S,30
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],PLAVIX 75mg TABS 28'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],RESONIUM 454g ADULT POWDER,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],STILNOX 10mg TABS 14'S,300
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],AMARYL M 2mg/500mg 30'S,30
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],EPILIM 200mg TABS EC 100'S,20
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],EPILIM CHRONO 500mg TABS 100'S,15
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],LANTUS SOLOSTAR 3ml 5'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],ORELOX 200mg TABS 10'S,10
8,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],XATRAL LP TABLETS 5MG*56s,10
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,BUSCOPAN PLUS 10-500MG TAB4x10,12
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,ENTEROGERMINA 5.0ml 10'S,5
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,FLEMING 500mg+125mg TABS 14'S,15
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,FLEMING 875mg+125mg TABS 14'S,10
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,MAALOX 460mg SATCHETS LEMON,10
8,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,MUCOSOLVAN  1.5G/100ML SYR BT1,10
8,KE,Highchem,FANSHO PHARMACY,STILNOX 10mg TABS 14'S,3
8,KE,Highchem,GATHIMAINI PHARMACY CO LTD,LANTUS SOLOSTAR 3ml 5'S,4
8,KE,Highchem,GENERICS AFRICA LIMITED,RESONIUM 454g ADULT POWDER,50
8,KE,Highchem,GIDD PHARMACY LIMITED,MUCOSOLVAN  1.5G/100ML SYR BT1,7
8,KE,Highchem,GIDD PHARMACY LIMITED,TRITACE 2.5 MG TABS 28s,1
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,AMARYL M 2mg/500mg 30'S,2
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,CO-APROVEL TABS 150/12.5mg 28'S,2
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,EPILIM 200mg TABS EC 100'S,6
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,EPILIM CHRONO 300mg TABS 100'S,6
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,ERCEFURYL 200mg CAPS 28'S,5
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,LANTUS SOLOSTAR 3ml 5'S,2
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,ORELOX 200mg TABS 10'S,1
8,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,STILNOX 10mg TABS 14'S,5
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,EPILIM CHRONO 300mg TABS 100'S,1
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,EPILIM CHRONO 500mg TABS 100'S,1
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,ERCEFURYL 200mg CAPS 28'S,10
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,FLEMING 875mg+125mg TABS 14'S,4
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,LANTUS SOLOSTAR 3ml 5'S,20
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,MAALOX PLUS 200MG TABS BL4X10,7
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,PLAVIX 75mg TABS 28'S,10
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,RHINATHIOL PROM 125ml SP,14
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,STILNOX 10mg TABS 14'S,20
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,TRITACE 2.5 MG TABS 28s,10
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,TRITACE 5 MG TABS 28s,10
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,XATRAL LP 10mg TABS 30'S,10
8,KE,Highchem,HIGHRIDGE PHARMACY LTD,XATRAL LP TABLETS 5MG*56s,2
8,KE,Highchem,HIKMAS PHARMA LTD,DULCOLAX 5MG TABS BL3X10,30
8,KE,Highchem,HIKMAS PHARMA LTD,ENTEROGERMINA 5.0ml 10'S,48
8,KE,Highchem,HIKMAS PHARMA LTD,MAALOX PLUS 200MG TABS BL4X10,14
8,KE,Highchem,HIKMAS PHARMA LTD,MUCOSOLVAN  1.5G/100ML SYR BT1,48
8,KE,Highchem,HIKMAS PHARMA LTD,RHINATHIOL PROM 125ml SP,48
8,KE,Highchem,JAMII HOSPITAL,MUCOSOLVAN  1.5G/100ML SYR BT1,24
8,KE,Highchem,JOMVU PHARMACY LTD,DULCOLAX 5MG TABS BL3X10,6
8,KE,Highchem,JOMVU PHARMACY LTD,ENTEROGERMINA 5.0ml 10'S,3
8,KE,Highchem,JOMVU PHARMACY LTD,MUCOSOLVAN  1.5G/100ML SYR BT1,7
8,KE,Highchem,JOMVU PHARMACY LTD,STILNOX 10mg TABS 14'S,30
8,KE,Highchem,KAVAKAVA PHARMACY LTD,FLEMING 500mg+125mg TABS 14'S,5
8,KE,Highchem,KAVAKAVA PHARMACY LTD,RHINAPHYTO F/100ML,7
8,KE,Highchem,KAVAKAVA PHARMACY LTD,RHINATHIOL ENFT 125ml SP,-24
8,KE,Highchem,KAVAKAVA PHARMACY LTD,RHINATHIOL PROM 125ml SP,24
8,KE,Highchem,KENTONS  LTD,DULCOLAX 5MG TABS BL3X10,600
8,KE,Highchem,KENTONS  LTD,ENTEROGERMINA 5.0ml 10'S,72
8,KE,Highchem,KENTONS  LTD,RHINATHIOL PROM 125ml SP,576
8,KE,Highchem,KENYA MEDICAL SUPPLIES AUTHORITY,EPILIM 300ml SYRUP,1919
8,KE,Highchem,KRISHNA CHEMIST LTD,RESONIUM 454g ADULT POWDER,20
8,KE,Highchem,KRISHNA CHEMIST LTD,STILNOX 10mg TABS 14'S,100
8,KE,Highchem,LAIKIPIA PHARMACY LTD,LASIX 40mg TABS 20'S,2
8,KE,Highchem,LAIKIPIA PHARMACY LTD,RHINATHIOL PROM 125ml SP,3
8,KE,Highchem,LAIKIPIA PHARMACY LTD,STILNOX 10mg TABS 14'S,10
8,KE,Highchem,MAKADARA CHEMISTS LTD,AMARYL M 2mg/500mg 30'S,40
8,KE,Highchem,MAKADARA CHEMISTS LTD,CORDARONE TAB 200mg 30'S,20
8,KE,Highchem,MAKADARA CHEMISTS LTD,EPILIM 200mg TABS EC 100'S,10
8,KE,Highchem,MAKADARA CHEMISTS LTD,EPILIM 300ml SYRUP,33
8,KE,Highchem,MAKADARA CHEMISTS LTD,EPILIM CHRONO 500mg TABS 100'S,10
8,KE,Highchem,MAKADARA CHEMISTS LTD,ERCEFURYL 200mg CAPS 28'S,20
8,KE,Highchem,MAKADARA CHEMISTS LTD,LANTUS SOLOSTAR 3ml 5'S,50
8,KE,Highchem,MAKADARA CHEMISTS LTD,RESONIUM 454g ADULT POWDER,2
8,KE,Highchem,MAKADARA CHEMISTS LTD,RHINATHIOL AD 125ml SP,30
8,KE,Highchem,MAKADARA CHEMISTS LTD,RHINATHIOL ENFT 125ml SP,60
8,KE,Highchem,MAKADARA CHEMISTS LTD,STILNOX 10mg TABS 14'S,50
8,KE,Highchem,MAKADARA CHEMISTS LTD,TRITACE 2.5 MG TABS 28s,10
8,KE,Highchem,MAKADARA CHEMISTS LTD,XATRAL LP 10mg TABS 30'S,20
8,KE,Highchem,MALIBU PHARMACY LTD,APIDRA SOLOSTAR 3ML*5,2
8,KE,Highchem,MALIBU PHARMACY LTD,MUCOSOLVAN  1.5G/100ML SYR BT1,48
8,KE,Highchem,MALIBU PHARMACY LTD,RESONIUM 454g ADULT POWDER,3
8,KE,Highchem,MEDIHEAL SOURCING LIMITED,BUSCOPAN PLUS 10-500MG TAB4x10,7
8,KE,Highchem,MEDIHEAL SOURCING LIMITED,ENTEROGERMINA 5.0ml 10'S,50
8,KE,Highchem,MEDIMART HEALTHCARE: THIKA RD,FLAGENTYL 500mg TABS,4
8,KE,Highchem,MEDINA PHARMACY LIMITED,CLEXANE 40mg 2'S,30
8,KE,Highchem,MEDINA REMEDIES LTD,BUSCOPAN PLUS 10-500MG TAB4x10,20
8,KE,Highchem,MEDINA REMEDIES LTD,DULCOLAX 5MG TABS BL3X10,30
8,KE,Highchem,MEDINA REMEDIES LTD,ENTEROGERMINA 5.0ml 10'S,24
8,KE,Highchem,MISSION FOR ESSENTIAL DRUGS AND SUPPLIES (MEDS),FLEMING 1000mg+200mg 5's INJ,94
8,KE,Highchem,NILSON PHARMACEUTICALS LTD,ERCEFURYL 200mg CAPS 28'S,6
8,KE,Highchem,NILSON PHARMACEUTICALS LTD,LASIX 40mg TABS 20'S,10
8,KE,Highchem,NILSON PHARMACEUTICALS LTD,TRITACE 2.5 MG TABS 28s,2
8,KE,Highchem,NORTHERN PHARMACY LTD,ERCEFURYL 200mg CAPS 28'S,30
8,KE,Highchem,NORTHERN PHARMACY LTD,MAALOX 460mg SATCHETS LEMON,92
8,KE,Highchem,NORTHERN PHARMACY LTD,MUCOSOLVAN  1.5G/100ML SYR BT1,360
8,KE,Highchem,NORTHERN PHARMACY LTD,RESONIUM 454g ADULT POWDER,10
8,KE,Highchem,NORTHERN PHARMACY LTD,RHINAPHYTO F/100ML,255
8,KE,Highchem,OMAERA PHARMACEUTICALS,CO-APROVEL TABS 150/12.5mg 28'S,5
8,KE,Highchem,OMAERA PHARMACEUTICALS,ENTEROGERMINA 5.0ml 10'S,72
8,KE,Highchem,OMAERA PHARMACEUTICALS,ERCEFURYL 200mg CAPS 28'S,70
8,KE,Highchem,OMAERA PHARMACEUTICALS,ERCEFURYL 4% 90ML SUSPENSION,0
8,KE,Highchem,OMAERA PHARMACEUTICALS,MAALOX 460mg SATCHETS LEMON,23
8,KE,Highchem,OMAERA PHARMACEUTICALS,NO SPA 40mg TABS 100'S,5
8,KE,Highchem,OMAERA PHARMACEUTICALS,RHINAPHYTO F/100ML,60
8,KE,Highchem,OMAERA PHARMACEUTICALS,TRITACE 2.5 MG TABS 28s,5
8,KE,Highchem,OTHAYA CHEMIST,AMARYL M 2mg/500mg 30'S,5
8,KE,Highchem,OTHAYA CHEMIST,ENTEROGERMINA 5.0ml 10'S,14
8,KE,Highchem,PHARMA & ALLIED LOGISTICS LTD,AMARYL M 2mg/500mg 30'S,5
8,KE,Highchem,PHARMA & ALLIED LOGISTICS LTD,FLAGENTYL 500mg TABS,50
8,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,ENTEROGERMINA 5.0ml 10'S,14
8,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,LASIX 40mg TABS 20'S,2
8,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,MUCOSOLVAN  1.5G/100ML SYR BT1,7
8,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,STILNOX 10mg TABS 14'S,15
8,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,TAVANIC 500mg TABS 5'S,6
8,KE,Highchem,PHARMART GALLERIA CHEMIST LTD,APROVEL 150mg TABS 28'S,1
8,KE,Highchem,PHARMART GALLERIA CHEMIST LTD,ENTEROGERMINA 5.0ml 10'S,7
8,KE,Highchem,PHARMART GALLERIA CHEMIST LTD,MUCOSOLVAN  1.5G/100ML SYR BT1,7
8,KE,Highchem,PHARMART GALLERIA CHEMIST LTD,STILNOX 10mg TABS 14'S,20
8,KE,Highchem,PILOT PHARMACEUTICAL LIMITED,AMARYL M 2mg/500mg 30'S,40
8,KE,Highchem,PILOT PHARMACEUTICAL LIMITED,BUSCOPAN PLUS 10-500MG TAB4x10,50
8,KE,Highchem,PILOT PHARMACEUTICAL LIMITED,MUCOSOLVAN  1.5G/100ML SYR BT1,264
8,KE,Highchem,PILOT PHARMACEUTICAL LIMITED,RHINATHIOL PROM 125ml SP,120
8,KE,Highchem,PRIORITY CHEMIST,APROVEL 300mg TABS 28'S,1
8,KE,Highchem,PRIORITY CHEMIST,BUSCOPAN PLUS 10-500MG TAB4x10,6
8,KE,Highchem,PRIORITY CHEMIST,FLAGENTYL 500mg TABS,4
8,KE,Highchem,PRIORITY CHEMIST,RHINATHIOL AD 125ml SP,4
8,KE,Highchem,PRIORITY CHEMIST,RHINATHIOL ENFT 125ml SP,1
8,KE,Highchem,PRIORITY CHEMIST,RHINATHIOL PROM 125ml SP,14
8,KE,Highchem,RAM PHARMACEUTICALS LTD,CO-APROVEL TABS 300/12.5mg 28'S,3
8,KE,Highchem,RAM PHARMACEUTICALS LTD,FLAGENTYL 500mg TABS,10
8,KE,Highchem,RAM PHARMACEUTICALS LTD,TRITACE 2.5 MG TABS 28s,2
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,APROVEL 300mg TABS 28'S,10
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,10
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,ERCEFURYL 200mg CAPS 28'S,10
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,ERCEFURYL 4% 90ML SUSPENSION,0
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,FLEMING 228.5mg/5ml 70ml SUSPE..,0
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,ORELOX 200mg TABS 10'S,10
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,ORELOX 50ml SUSPENSION,10
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,RHINATHIOL PROM 125ml SP,88
8,KE,Highchem,RANGECHEM PHARMACEUTICALS LTD,XATRAL LP TABLETS 5MG*56s,5
8,KE,Highchem,SEASIDE PHARMACY,BUSCOPAN PLUS 10-500MG TAB4x10,5
8,KE,Highchem,SEASIDE PHARMACY,DULCOLAX 5MG TABS BL3X10,7
8,KE,Highchem,SEASIDE PHARMACY,FLEMING 500mg+125mg TABS 14'S,5
8,KE,Highchem,SEASIDE PHARMACY,FLEMING 875mg+125mg TABS 14'S,5
8,KE,Highchem,SEASIDE PHARMACY,LASIX 40mg TABS 20'S,4
8,KE,Highchem,SEASIDE PHARMACY,MUCOSOLVAN  1.5G/100ML SYR BT1,7
8,KE,Highchem,SEASIDE PHARMACY,NO SPA 40mg TABS 100'S,1
8,KE,Highchem,SEASIDE PHARMACY,RHINATHIOL ENFT 125ml SP,10
8,KE,Highchem,SEASIDE PHARMACY,RHINATHIOL PROM 125ml SP,7
8,KE,Highchem,SURGIK PHARMACEUTICALS LTD,DULCOLAX 5MG TABS BL3X10,30
8,KE,Highchem,SURGIK PHARMACEUTICALS LTD,ENTEROGERMINA 5.0ml 10'S,24
8,KE,Highchem,SURGIK PHARMACEUTICALS LTD,RHINATHIOL PROM 125ml SP,48
8,KE,Highchem,TEMPLE STORES PHARMACY,LASIX 40mg TABS 20'S,20
8,KE,Highchem,THE NAIROBI HOSPITAL,RHINATHIOL PROM 125ml SP,72
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,CLEXANE 40mg 2'S,50
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,CORDARONE TAB 200mg 30'S,20
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,EPILIM 200mg TABS EC 100'S,30
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,EPILIM CHRONO 500mg TABS 100'S,100
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,FLAGENTYL 500mg TABS,200
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,FLAGYL 100ml SUSPENSION,20
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,FLEMING 228.5mg/5ml 70ml SUSPE..,10
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,FLEMING 875mg+125mg TABS 14'S,55
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,LANTUS 10ml VIAL,37
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,LANTUS SOLOSTAR 3ml 5'S,100
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,LASIX 40mg TABS 20'S,600
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,MAALOX 460mg SATCHETS LEMON,23
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,MUCOSOLVAN  1.5G/100ML SYR BT1,600
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,PLAVIX 75mg TABS 28'S,10
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,RESONIUM 454g ADULT POWDER,13
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,RHINATHIOL AD 125ml SP,100
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,RHINATHIOL ENFT 125ml SP,100
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,RHINATHIOL PROM 125ml SP,240
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,STILNOX 10mg TABS 14'S,800
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,TAVANIC 500mg TABS 5'S,6
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,XATRAL LP 10mg TABS 30'S,79
8,KE,Highchem,TRANSCHEM PHARMACEUTICALS,XATRAL LP TABLETS 5MG*56s,30
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,AMARYL M 2mg/500mg 30'S,100
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,BUSCOPAN PLUS 10-500MG TAB4x10,500
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,CLEXANE 40mg 2'S,50
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,CO-APROVEL TABS 150/12.5mg 28'S,10
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,CO-APROVEL TABS 300/12.5mg 28'S,10
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,CORDARONE TAB 200mg 30'S,20
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,DULCOLAX 5MG TABS BL3X10,1246
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,ENTEROGERMINA 5.0ml 10'S,1200
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,FLAGENTYL 500mg TABS,500
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,LASIX 40mg TABS 20'S,300
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,MAALOX 460mg SATCHETS LEMON,207
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,MAALOX PLUS 200MG TABS BL4X10,72
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,NO SPA 40mg TABS 100'S,20
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,ORELOX 200mg TABS 10'S,50
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,ORELOX 50ml SUSPENSION,30
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,RHINATHIOL AD 125ml SP,200
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,RHINATHIOL PROM 125ml SP,720
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,TAVANIC 500mg TABS 5'S,18
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,TRITACE 5 MG TABS 28s,10
8,KE,Highchem,TRANSWIDE PHARMACEUTICALS LTD,XATRAL LP 10mg TABS 30'S,10
8,KE,Highchem,VETERAN PHARMACEUTICALS LTD,ENTEROGERMINA 5.0ml 10'S,120
8,KE,Highchem,VETERAN PHARMACEUTICALS LTD,FLAGYL 100ml SUSPENSION,30
8,KE,Highchem,VETERAN PHARMACEUTICALS LTD,LASIX 40mg TABS 20'S,20
8,KE,Laborex,A TO Z PHARMACY LTD           ,AMARYL M 2MG CP B/30          ,2
8,KE,Laborex,A TO Z PHARMACY LTD           ,BUSCOPAN PLUS TABS 40'S       ,3
8,KE,Laborex,A TO Z PHARMACY LTD           ,BUSCOPAN TABS 10MG 50'S      .,2
