GMID,movement code,Quantity,Discount,SCENARIO,CUSTOMER,COUNTRY
638521,PA,,-0.3,SI,EPDIS,FR
311166,PA,,-5.76,SI,EPDIS,FR
346666,PA,,-44.1,SI,EPDIS,FR
245296,PA,,-91.476,SI,EPDIS,FR
298693,PA,,-17.668,SI,EPDIS,FR
639608,PA,,-1.11,SI,EPDIS,FR
67933,PA,,7.63,SI,EPDIS,FR
436433,PA,,41.472,SI,EPDIS,FR
306216,PA,,0.26,SI,EPDIS,FR
287553,PA,,2,SI,EPDIS,FR
282319,PA,,0,SI,EPDIS,FR
282345,PA,,-0.25,SI,EPDIS,FR
625765,PA,,0.355,SI,EPDIS,FR
342280,PA,,-0.32,SI,EPDIS,FR
625681,PA,,1136.24,SI,EPDIS,FR
277954,PA,,0,SI,EPDIS,FR
291024,PA,,-90.6,SI,EPDIS,FR
346666,PA,,-5.88,SI,EPDIS,FR
609071,PA,,1.728,SI,EPDIS,FR
662889,PA,,0.2,SI,EPDIS,FR
627327,PA,,1.5,SI,EPDIS,FR
627326,PA,,1.5,SI,EPDIS,FR
342280,PA,,-2.24,SI,EPDIS,FR
639164,PA,,-11.36,SI,EPDIS,FR
663982,PA,,-15.84,SI,EPDIS,FR
663998,PA,,-0.91,SI,EPDIS,FR
663981,PA,,8.1,SI,EPDIS,FR
476518,PA,,22.56,SI,EPDIS,FR
476954,PA,,0,SI,EPDIS,FR
626630,PA,,-2.1,SI,EPDIS,FR
663982,PA,,-133.056,SI,EPDIS,FR
671639,PA,,-3.6,SI,EPDIS,FR
627332,PA,,4.2,SI,EPDIS,FR
627314,PA,,4.2,SI,EPDIS,FR
239907,PA,,27.72,SI,EPDIS,FR
292174,PA,,4.16,SI,EPDIS,FR
436433,PA,,124.416,SI,EPDIS,FR
592684,PA,,10.32,SI,EPDIS,FR
287553,PA,,4.8,SI,EPDIS,FR
298801,PA,,-7.56,SI,EPDIS,FR
624625,PA,,-4.74,SI,EPDIS,FR
625767,PA,,3.36,SI,EPDIS,FR
354890,PA,,-21.6,SI,EPDIS,FR
291024,PA,,-188.448,SI,EPDIS,FR
298693,PA,,-35.336,SI,EPDIS,FR
168279,PA,,2.1,SI,EPDIS,FR
671597,PA,,2.92,SI,EPDIS,FR
626998,PA,,-50,SI,EPDIS,FR
539181,PA,,7.8,SI,EPDIS,FR
298691,PA,,-26.622,SI,EPDIS,FR
282348,PA,,-0.9,SI,EPDIS,FR
282348,PA,,-1.8,SI,EPDIS,FR
476956,PA,,7,SI,EPDIS,FR
545747,PA,,-115.08,SI,EPDIS,FR
436433,PA,,41.472,SI,EPDIS,FR
287550,PA,,-2.4,SI,EPDIS,FR
269069,PA,,9.27,SI,EPDIS,FR
268013,PA,,0.05,SI,EPDIS,FR
268014,PA,,0,SI,EPDIS,FR
306216,PA,,0.2925,SI,EPDIS,FR
306219,PA,,-39.6,SI,EPDIS,FR
282345,PA,,-0.9,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
630763,PA,,-5.325,SI,EPDIS,FR
625767,PA,,1.68,SI,EPDIS,FR
638521,PA,,-0.15,SI,EPDIS,FR
311122,PA,,3.41,SI,EPDIS,FR
305928,PA,,-40.8,SI,EPDIS,FR
368552,PA,,6.048,SI,EPDIS,FR
298711,PA,,-0.12,SI,EPDIS,FR
213866,PA,,-0.31,SI,EPDIS,FR
342280,PA,,-0.96,SI,EPDIS,FR
663981,PA,,5.175,SI,EPDIS,FR
476957,PA,,0,SI,EPDIS,FR
475875,PA,,-25.6,SI,EPDIS,FR
476955,PA,,-0.78,SI,EPDIS,FR
663983,PA,,-2.376,SI,EPDIS,FR
663985,PA,,64.416,SI,EPDIS,FR
282348,PA,,-1,SI,EPDIS,FR
476956,PA,,6.3125,SI,EPDIS,FR
627329,PA,,1.5,SI,EPDIS,FR
627328,PA,,3,SI,EPDIS,FR
627329,PA,,1.5,SI,EPDIS,FR
663992,PA,,33.921,SI,EPDIS,FR
626630,PA,,-4.2,SI,EPDIS,FR
663982,PA,,-158.4,SI,EPDIS,FR
476955,PA,,-0.36,SI,EPDIS,FR
539181,PA,,5.2,SI,EPDIS,FR
663984,PA,,-4.44,SI,EPDIS,FR
671639,PA,,-0.72,SI,EPDIS,FR
663984,PA,,-6.66,SI,EPDIS,FR
627329,PA,,0.75,SI,EPDIS,FR
627328,PA,,0.75,SI,EPDIS,FR
264980,PA,,59.19,SI,EPDIS,FR
624480,PA,,-672,SI,EPDIS,FR
475991,PA,,-6,SI,EPDIS,FR
476947,PA,,25.2,SI,EPDIS,FR
320343,PA,,4.68,SI,EPDIS,FR
320343,PA,,3.51,SI,EPDIS,FR
196681,PA,,4,SI,EPDIS,FR
545747,PA,,-191.8,SI,EPDIS,FR
209742,PA,,-3.6,SI,EPDIS,FR
268012,PA,,-0.3,SI,EPDIS,FR
268013,PA,,0.1,SI,EPDIS,FR
268014,PA,,0,SI,EPDIS,FR
268015,PA,,1.2,SI,EPDIS,FR
592980,PA,,-0.1,SI,EPDIS,FR
282319,PA,,0,SI,EPDIS,FR
282345,PA,,-0.9,SI,EPDIS,FR
551043,PA,,-0.9,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
240939,PA,,0.18,SI,EPDIS,FR
611732,PA,,-0.6,SI,EPDIS,FR
664047,PA,,58.59,SI,EPDIS,FR
264980,PA,,118.38,SI,EPDIS,FR
311122,PA,,3.41,SI,EPDIS,FR
305928,PA,,-40.8,SI,EPDIS,FR
249438,PA,,-90,SI,EPDIS,FR
624622,PA,,-7.85,SI,EPDIS,FR
408003,PA,,0.27,SI,EPDIS,FR
624774,PA,,-1.08,SI,EPDIS,FR
298698,PA,,-0.12,SI,EPDIS,FR
213866,PA,,-0.62,SI,EPDIS,FR
268013,PA,,0.01,SI,EPDIS,FR
268014,PA,,0,SI,EPDIS,FR
624775,PA,,-0.15,SI,EPDIS,FR
320343,PA,,2.145,SI,EPDIS,FR
196681,PA,,4.8,SI,EPDIS,FR
627332,PA,,2.1,SI,EPDIS,FR
291024,PA,,-184.824,SI,EPDIS,FR
626997,PA,,4.1,SI,EPDIS,FR
627328,PA,,1.5,SI,EPDIS,FR
545747,PA,,-115.08,SI,EPDIS,FR
287550,PA,,-4.8,SI,EPDIS,FR
592979,PA,,0,SI,EPDIS,FR
268014,PA,,0,SI,EPDIS,FR
268015,PA,,0.3,SI,EPDIS,FR
592989,PA,,-0.025,SI,EPDIS,FR
306219,PA,,-19.8,SI,EPDIS,FR
287553,PA,,1.6,SI,EPDIS,FR
298801,PA,,-3.78,SI,EPDIS,FR
551043,PA,,-0.45,SI,EPDIS,FR
298682,PA,,0.36,SI,EPDIS,FR
305479,PA,,-3,SI,EPDIS,FR
625767,PA,,0.84,SI,EPDIS,FR
611732,PA,,-0.1,SI,EPDIS,FR
664047,PA,,65.1,SI,EPDIS,FR
354890,PA,,-16.32,SI,EPDIS,FR
625681,PA,,811.6,SI,EPDIS,FR
346666,PA,,-10.29,SI,EPDIS,FR
264980,PA,,88.785,SI,EPDIS,FR
662889,PA,,0.4,SI,EPDIS,FR
249438,PA,,-54,SI,EPDIS,FR
624622,PA,,-6.28,SI,EPDIS,FR
187747,PA,,2.385,SI,EPDIS,FR
408003,PA,,0.18,SI,EPDIS,FR
298711,PA,,-0.09,SI,EPDIS,FR
346666,PA,,-11.76,SI,EPDIS,FR
554510,PA,,37.044,SI,EPDIS,FR
554510,PA,,37.044,SI,EPDIS,FR
320343,PA,,1.04,SI,EPDIS,FR
476518,PA,,22.56,SI,EPDIS,FR
671639,PA,,-1.44,SI,EPDIS,FR
476518,PA,,33.84,SI,EPDIS,FR
671639,PA,,-2.16,SI,EPDIS,FR
321233,PA,,-4.96,SI,EPDIS,FR
671639,PA,,-1.44,SI,EPDIS,FR
476957,PA,,0,SI,EPDIS,FR
476955,PA,,-0.72,SI,EPDIS,FR
307013,PA,,-55.84,SI,EPDIS,FR
663984,PA,,-11.1,SI,EPDIS,FR
663981,PA,,5.85,SI,EPDIS,FR
476518,PA,,45.12,SI,EPDIS,FR
671639,PA,,-4.32,SI,EPDIS,FR
476963,PA,,-165.375,SI,EPDIS,FR
268013,PA,,0.15,SI,EPDIS,FR
592989,PA,,-0.0625,SI,EPDIS,FR
592980,PA,,-0.1,SI,EPDIS,FR
282348,PA,,-1,SI,EPDIS,FR
196680,PA,,4.73,SI,EPDIS,FR
630763,PA,,-8.875,SI,EPDIS,FR
592593,PA,,-14.25,SI,EPDIS,FR
609071,PA,,4.86,SI,EPDIS,FR
264980,PA,,147.975,SI,EPDIS,FR
252040,PA,,-21.6,SI,EPDIS,FR
222428,PA,,9.54,SI,EPDIS,FR
540717,PA,,2.016,SI,EPDIS,FR
624622,PA,,-18.84,SI,EPDIS,FR
624775,PA,,-0.9,SI,EPDIS,FR
298711,PA,,-0.24,SI,EPDIS,FR
213866,PA,,-0.62,SI,EPDIS,FR
475875,PA,,-11.52,SI,EPDIS,FR
307013,PA,,-139.6,SI,EPDIS,FR
321233,PA,,-3.72,SI,EPDIS,FR
342280,PA,,-0.64,SI,EPDIS,FR
627314,PA,,2.1,SI,EPDIS,FR
626997,PA,,16.4,SI,EPDIS,FR
592684,PA,,5.16,SI,EPDIS,FR
298801,PA,,-3.78,SI,EPDIS,FR
281500,PA,,13.92,SI,EPDIS,FR
281498,PA,,548.1,SI,EPDIS,FR
551043,PA,,-2.25,SI,EPDIS,FR
628074,PA,,15.36,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
305479,PA,,-3,SI,EPDIS,FR
625767,PA,,1.68,SI,EPDIS,FR
624479,PA,,-122.4,SI,EPDIS,FR
354890,PA,,-96,SI,EPDIS,FR
277954,PA,,0,SI,EPDIS,FR
291024,PA,,-202.944,SI,EPDIS,FR
245296,PA,,-117.612,SI,EPDIS,FR
252039,PA,,18.9,SI,EPDIS,FR
98574,PA,,4.8,SI,EPDIS,FR
627327,PA,,1.5,SI,EPDIS,FR
281500,PA,,6.96,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
320343,PA,,2.08,SI,EPDIS,FR
625767,PA,,0.6,SI,EPDIS,FR
354890,PA,,-19.68,SI,EPDIS,FR
342280,PA,,-0.96,SI,EPDIS,FR
625681,PA,,973.92,SI,EPDIS,FR
249438,PA,,-21.6,SI,EPDIS,FR
298711,PA,,-0.09,SI,EPDIS,FR
168279,PA,,1.05,SI,EPDIS,FR
305481,PA,,-4.5,SI,EPDIS,FR
305481,PA,,-9,SI,EPDIS,FR
545747,PA,,-115.08,SI,EPDIS,FR
436433,PA,,62.208,SI,EPDIS,FR
592684,PA,,5.16,SI,EPDIS,FR
306218,PA,,-17.73,SI,EPDIS,FR
636858,PA,,-2,SI,EPDIS,FR
282319,PA,,0,SI,EPDIS,FR
554510,PA,,37.044,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
305481,PA,,-4.5,SI,EPDIS,FR
592593,PA,,-11.4,SI,EPDIS,FR
224938,PA,,-0.5,SI,EPDIS,FR
354890,PA,,-48,SI,EPDIS,FR
638521,PA,,-0.15,SI,EPDIS,FR
277954,PA,,0,SI,EPDIS,FR
291024,PA,,-2.416,SI,EPDIS,FR
245296,PA,,-26.136,SI,EPDIS,FR
662889,PA,,0.4,SI,EPDIS,FR
249438,PA,,-32.4,SI,EPDIS,FR
540717,PA,,6.048,SI,EPDIS,FR
639608,PA,,-0.925,SI,EPDIS,FR
320343,PA,,1.0725,SI,EPDIS,FR
320343,PA,,3.2175,SI,EPDIS,FR
551042,PA,,-48.96,SI,EPDIS,FR
305481,PA,,-4.5,SI,EPDIS,FR
305481,PA,,-9,SI,EPDIS,FR
374872,PA,,-6.72,SI,EPDIS,FR
554510,PA,,18.522,SI,EPDIS,FR
663982,PA,,-237.6,SI,EPDIS,FR
247831,PA,,7.4125,SI,EPDIS,FR
247832,PA,,-37,SI,EPDIS,FR
196680,PA,,2.365,SI,EPDIS,FR
551042,PA,,-36.72,SI,EPDIS,FR
247831,PA,,2.965,SI,EPDIS,FR
551042,PA,,-18.36,SI,EPDIS,FR
627326,PA,,0.75,SI,EPDIS,FR
539182,PA,,13.2,SI,EPDIS,FR
476963,PA,,-236.25,SI,EPDIS,FR
663985,PA,,128.832,SI,EPDIS,FR
554510,PA,,37.044,SI,EPDIS,FR
320344,PA,,-14.685,SI,EPDIS,FR
320344,PA,,-15.13,SI,EPDIS,FR
292174,PA,,14.56,SI,EPDIS,FR
247832,PA,,-5.55,SI,EPDIS,FR
627328,PA,,1.5,SI,EPDIS,FR
639164,PA,,-11.36,SI,EPDIS,FR
624480,PA,,-186.24,SI,EPDIS,FR
539183,PA,,10.8,SI,EPDIS,FR
476954,PA,,0,SI,EPDIS,FR
291024,PA,,-70.064,SI,EPDIS,FR
306217,PA,,-21.6,SI,EPDIS,FR
289137,PA,,-51.03,SI,EPDIS,FR
281498,PA,,-6.4,SI,EPDIS,FR
249438,PA,,-4.5,SI,EPDIS,FR
306217,PA,,21.6,SI,EPDIS,FR
289137,PA,,51.03,SI,EPDIS,FR
281498,PA,,6.4,SI,EPDIS,FR
249438,PA,,4.5,SI,EPDIS,FR
287550,PA,,-14.4,SI,EPDIS,FR
209742,PA,,-3.6,SI,EPDIS,FR
268013,PA,,0.02,SI,EPDIS,FR
268014,PA,,0,SI,EPDIS,FR
282319,PA,,0,SI,EPDIS,FR
282345,PA,,-0.25,SI,EPDIS,FR
551043,PA,,-0.2,SI,EPDIS,FR
323487,PA,,0,SI,EPDIS,FR
664047,PA,,32.55,SI,EPDIS,FR
285368,PA,,-0.135,SI,EPDIS,FR
245296,PA,,-13.068,SI,EPDIS,FR
311122,PA,,17.05,SI,EPDIS,FR
305928,PA,,-40.8,SI,EPDIS,FR
252040,PA,,-14.4,SI,EPDIS,FR
187747,PA,,3.18,SI,EPDIS,FR
298698,PA,,-0.06,SI,EPDIS,FR
612011,PA,,-0.915,SI,EPDIS,FR
67933,PA,,1.9075,SI,EPDIS,FR
626997,PA,,1.23,SI,EPDIS,FR
311168,PA,,-2.28,SI,EPDIS,FR
292174,PA,,41.6,SI,EPDIS,FR
436433,PA,,0.54,SI,EPDIS,FR
269069,PA,,3.09,SI,EPDIS,FR
287553,PA,,-18,SI,EPDIS,FR
298801,PA,,-3.78,SI,EPDIS,FR
281500,PA,,-5.1,SI,EPDIS,FR
281498,PA,,-32.256,SI,EPDIS,FR
298682,PA,,0.36,SI,EPDIS,FR
305479,PA,,-9,SI,EPDIS,FR
224938,PA,,-0.5,SI,EPDIS,FR
354890,PA,,-15.84,SI,EPDIS,FR
638521,PA,,-0.15,SI,EPDIS,FR
609071,PA,,1.62,SI,EPDIS,FR
252041,PA,,-431.2,SI,EPDIS,FR
98574,PA,,3.2,SI,EPDIS,FR
346666,PA,,-51.45,SI,EPDIS,FR
636858,PA,,-3,SI,EPDIS,FR
663982,PA,,-47.52,SI,EPDIS,FR
627329,PA,,1.5,SI,EPDIS,FR
239907,PA,,-19.53,SI,EPDIS,FR
346666,PA,,-11.76,SI,EPDIS,FR
479530,PA,,-9.135,SI,EPDIS,FR
287552,PA,,-22.95,SI,EPDIS,FR
287552,PA,,-7.344,SI,EPDIS,FR
627329,PA,,1.58,SI,EPDIS,FR
627328,PA,,0.75,SI,EPDIS,FR
287552,PA,,-16.524,SI,EPDIS,FR
287552,PA,,-10.71,SI,EPDIS,FR
624774,PA,,-3.24,SI,EPDIS,FR
627327,PA,,1.5,SI,EPDIS,FR
624480,PA,,15.552,SI,EPDIS,FR
268013,PA,,0.03,SI,EPDIS,FR
306218,PA,,-17.73,SI,EPDIS,FR
282345,PA,,-0.25,SI,EPDIS,FR
551043,PA,,-0.125,SI,EPDIS,FR
664047,PA,,19.53,SI,EPDIS,FR
252040,PA,,-11.52,SI,EPDIS,FR
639608,PA,,-0.555,SI,EPDIS,FR
624622,PA,,-1.57,SI,EPDIS,FR
187750,PA,,-0.03,SI,EPDIS,FR
663981,PA,,3.825,SI,EPDIS,FR
476957,PA,,0,SI,EPDIS,FR
476933,PA,,-6,SI,EPDIS,FR
476954,PA,,0,SI,EPDIS,FR
663982,PA,,-300.96,SI,EPDIS,FR
671597,PA,,5.84,SI,EPDIS,FR
479530,PA,,-7.83,SI,EPDIS,FR
67933,PA,,2.289,SI,EPDIS,FR
627331,PA,,0.21,SI,EPDIS,FR
292174,PA,,104,SI,EPDIS,FR
289137,PA,,7.74,SI,EPDIS,FR
592685,PA,,0.22,SI,EPDIS,FR
592684,PA,,5.16,SI,EPDIS,FR
298801,PA,,-3.78,SI,EPDIS,FR
281500,PA,,-1.02,SI,EPDIS,FR
281498,PA,,-16.128,SI,EPDIS,FR
592593,PA,,-3.8,SI,EPDIS,FR
354890,PA,,-0.96,SI,EPDIS,FR
609071,PA,,1.62,SI,EPDIS,FR
323470,PA,,0.072,SI,EPDIS,FR
624480,PA,,44.928,SI,EPDIS,FR
479387,PA,,7.2,SI,EPDIS,FR
213848,PA,,-175.2,SI,EPDIS,FR
489541,PA,,0.88,SI,EPDIS,FR
321233,PA,,-4.62,SI,EPDIS,FR
668290,PA,,-20,SI,EPDIS,FR
663998,PA,,1.37,SI,EPDIS,FR
671639,PA,,-0.72,SI,EPDIS,FR
663981,PA,,1.125,SI,EPDIS,FR
476957,PA,,0,SI,EPDIS,FR
475875,PA,,-5.12,SI,EPDIS,FR
476933,PA,,-8,SI,EPDIS,FR
476954,PA,,0,SI,EPDIS,FR
663982,PA,,-174.24,SI,EPDIS,FR
663982,PA,,-237.6,SI,EPDIS,FR
671597,PA,,5.11,SI,EPDIS,FR
196680,PA,,2.365,SI,EPDIS,FR
671597,PA,,3.8325,SI,EPDIS,FR
626630,PA,,-0.625,SI,EPDIS,FR
663985,PA,,7.59,SI,EPDIS,FR
671597,PA,,5.84,SI,EPDIS,FR
306218,PA,,-35.46,SI,EPDIS,FR
342280,PA,,-1.92,SI,EPDIS,FR
98574,PA,,1.6,SI,EPDIS,FR
277954,PA,,0,SI,EPDIS,FR
