MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
6,KE,Laborex,ORELOX 200MG CP B/10          ,3551
6,KE,Laborex,ORELOX ENF 40MG/5ML SUS/100ML ,8631
6,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,6290
6,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1232
6,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,3226
6,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,7128
6,KE,Laborex,RIFAFOUR TABLETS 84'S         ,171
6,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,23
6,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,2501
6,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,5296
6,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,70
6,KE,Laborex,TAVANIC 500MG CP B/5          ,1930
6,KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,42
6,KE,Laborex,"XATRAL 2,5MG CP B/30          ",36
6,KE,Laborex,XATRAL LP 10MG COMP B/30      ,367
6,KE,Laborex,XATRAL LP 5MG CP B/56         ,47
6,KE,Surgipharm,ALLSTAR PEN,813
6,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1383
6,KE,Surgipharm,AMARYL TABS 1mg * 30's,1927
6,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,202
6,KE,Surgipharm,APROVASC TAB 150-5MG *28,336
6,KE,Surgipharm,APROVASC TAB 300-10MG *28,126
6,KE,Surgipharm,APROVASC TAB 300-5MG *28,470
6,KE,Surgipharm,APROVEL TABS 300mg * 28's,683
6,KE,Surgipharm,CLEXANE INJ. 20mg * 2,12
6,KE,Surgipharm,CLEXANE INJ. 40mg * 2,25777
6,KE,Surgipharm,CLEXANE INJ. 60mg * 2,181
6,KE,Surgipharm,CLEXANE INJ. 80mg * 2,542
6,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,676
6,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,1374
6,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,874
6,KE,Surgipharm,ELOXATIN INJ 100mg * 1,14
6,KE,Surgipharm,ELOXATIN INJ 50mg * 1,22
6,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,5
6,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,159
6,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,1757
6,KE,Surgipharm,EPILIM SYRUP 300ml,3174
6,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,6642
6,KE,Surgipharm,LANTUS 10ml VIAL,572
6,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,724
6,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2266
6,KE,Surgipharm,LASIX TABS 40mg * 20,633
6,KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,300
6,KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,5275
6,KE,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,3748
6,KE,Surgipharm,ORELOX TABS 100MG *10'S,1705
6,KE,Surgipharm,ORELOX TABS 200MG *10'S,4644
6,KE,Surgipharm,PLAVIX TABS 75mg * 28's,1533
6,KE,Surgipharm,RESONIUM ADULT POWDER 454G,2
6,KE,Surgipharm,RIFOCIN INJ. 250mg * 1's,75
6,KE,Surgipharm,STILNOX TABS 10MG * 14,6457
6,KE,Surgipharm,TAVANIC INJ. 500mg VIAL,245
6,KE,Surgipharm,TAVANIC TABS 500mg * 5,849
6,KE,Surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,90
6,KE,Surgipharm,TRITACE TABS 2.5mg * 28's,880
6,KE,Surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,588
6,KE,Surgipharm,TRITAZIDE TABS 5/25MG * 28'S,133
6,KE,Surgipharm,XATRAL LP TABLETS 5mg * 56's,75
6,KE,Surgipharm,XATRAL LP TABS 10mg * 30's,1854
6,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,2273
6,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,12653
6,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,8756
6,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,3912
6,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,612
6,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,56
6,KE,Surgipharm,IBEX CAPSULES 2*12,11534
6,KE,Surgipharm,MAALOX LEMON STICK 460mg/susp *20s,803
6,KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,713
6,KE,Surgipharm,MAALOX SUSPENSION 150ml,33
6,KE,Surgipharm,MAALOX SUSPENSION 350ml,1387
6,KE,Surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,55680
6,KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,207
6,KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,182
6,KE,Surgipharm,NO SPA TABLETS 40mg * 100's,77
6,KE,Surgipharm,NO SPA TABLETS 40mg * 20,200
6,KE,Surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),30
6,KE,Surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,5388
6,KE,Surgipharm,RHINATHIOL INFANT SYRUP 125ml,10813
6,KE,Surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,13661
6,KE,Harleys,Bronchicum Elixir S 100ml,12
6,KE,Harleys,Buscopan injection 20mg/ml  - 5s,1451
6,KE,Harleys,Buscopan plus tablets 50's,23229
6,KE,Harleys,Enterogermina Oral Suspension 10 x 5ml,2273
6,KE,Harleys,Ercefuryl 4% Syrup 90ml,22
6,KE,Harleys,Ibex Capsule 2 x 12's,1679
6,KE,Harleys,Mucosolvan liquid 15mg/5ml 100ml,29286
6,KE,Harleys,NO-SPA Tablets 40mg 100's,792
6,KE,Harleys,No-Spa 40mg/2ml Injection 25's,30
6,KE,Harleys,No-Spa Tablets 40mg 20's,3
6,KE,Harleys,Amaryl M 2mg/500mgtablets 30's,1352
6,KE,Harleys,Amaryl M SR 2mg/500mg tablets 30's,82
6,KE,Harleys,Amaryl Tablets 1mg  30's,761
6,KE,Harleys,Apidra Solostar 300IU pens 5s - COLD CHAIN,32
6,KE,Harleys,Aprovasc 150mg/10mg tablets 28's,1
6,KE,Harleys,Aprovasc 150mg/5mg tablets 28's,256
6,KE,Harleys,Aprovasc 300mg/5mg tablets 28's,2
6,KE,Harleys,Aprovel 300mg tablets 28's,166
6,KE,Harleys,Axacef 250mg Tablets 10's,5
6,KE,Harleys,Axacef 500mg Tablets 10's,59
6,KE,Harleys,Clexane 40mg inj 2's,9073
6,KE,Harleys,Clexane 80mg injection 2's,2663
6,KE,Harleys,Coaprovel Tablets 150/12.5 mg 28's,762
6,KE,Harleys,Eloxatin 5mg/ml  Injection 10ml,18
6,KE,Harleys,Epilim Chrono 300mg  Tablets 100's,411
6,KE,Harleys,Epilim Chrono 500mg  Tablets 100's - DDA,501
6,KE,Harleys,Epilim EC 200mg tablets 100's - DDA,295
6,KE,Harleys,Flagentyl  500mg Tablets 4's,5910
6,KE,Harleys,Fleming 1gm Tablets 14's,1054
6,KE,Harleys,Lantus 300iu /3ml inj  Cartridges  5'S - COLD CHAIN,8
6,KE,Harleys,Lantus Solostar 100u/3ml 5's PENS - COLD CHAIN,1302
6,KE,Harleys,Lantus vial 10ml - COLD CHAIN,110
6,KE,Harleys,Maalox plus 200mg (4x10),1925
6,KE,Harleys,Orelox 100mg tablets 10's,4
6,KE,Harleys,Orelox 40mg/5ml suspension 100ml,1924
6,KE,Harleys,Orelox 40mg/5ml suspension 50ml,1012
6,KE,Harleys,Plavix 75mg Tablets 28's,444
6,KE,Harleys,Stilnox10mg Tablet's 14's - DDA,5899
6,KE,Harleys,Tavanic Tablets 500mg 5's,1707
6,KE,Harleys,Taxotere 20mg/Vial,166
6,KE,Harleys,Taxotere 80mg/4ml Injection Vial,100
6,KE,Harleys,Tritazide 5mg/25mg Tablets 28's,5
6,KE,Harleys,Xatral 5mg Tablets 56's,86
6,KE,Harleys,Zoxon 1gm Injection 1's,11002
6,KE,Highchem,AMARYL M 2mg/500mg 30'S,375
6,KE,Highchem,AMARYL TABS 1.0mg 30'S,914
6,KE,Highchem,AMARYL TABS 2.0mg 30'S,30
6,KE,Highchem,AMARYL TABS 4.0mg 30'S,12
6,KE,Highchem,APROVASC 150/5mg TABS 28'S,77
6,KE,Highchem,APROVASC 150-10 MG 28'S,81
6,KE,Highchem,APROVASC 300-10 MG 28'S,81
6,KE,Highchem,APROVASC 300-5MG TABS,15
6,KE,Highchem,APROVEL 300mg TABS 28'S,174
6,KE,Highchem,ARTESUNATE AMO 100mg/270mg 3's,28454
6,KE,Highchem,ARTESUNATE AMO.25mg/67.5mg 3's,60984
6,KE,Highchem,ARTESUNATE AMOD 100MG/270 6's,12132
6,KE,Highchem,ARTESUNATE AMOD 50mg/135mg 3's,46324
6,KE,Highchem,CLEXANE 40mg 2'S,823
6,KE,Highchem,CO-APROVEL TABS 150/12.5mg 28'S,299
6,KE,Highchem,CO-APROVEL TABS 300/12.5mg 28'S,55
6,KE,Highchem,CORDARONE TAB 200mg 30'S,587
6,KE,Highchem,ENTEROGERMINA 5.0ml 10'S,545
6,KE,Highchem,EPILIM 200mg TABS EC 100'S,1594
6,KE,Highchem,EPILIM 300ml SYRUP,659
6,KE,Highchem,EPILIM CHRONO 300mg TABS 100'S,790
6,KE,Highchem,EPILIM CHRONO 500mg TABS 100'S,462
6,KE,Highchem,ERCEFURYL 200mg CAPS 28'S,156
6,KE,Highchem,FLAGENTYL 500mg TABS,20
6,KE,Highchem,FLEMING 1000mg+200mg 5's INJ,118
6,KE,Highchem,LANTUS SOLOSTAR 3ml 5'S,409
6,KE,Highchem,MAALOX 150ml SUSPENSION,3003
6,KE,Highchem,MAALOX 460mg SATCHETS LEMON,389
6,KE,Highchem,MAALOX PLUS 200MG TABS BL4X10,554
6,KE,Highchem,NO SPA 40mg TABS 100'S,379
6,KE,Highchem,NO SPA 40mg TABS 20'S,313
6,KE,Highchem,NO SPA 40mg/2ml INJECTION 25'S,40
6,KE,Highchem,NO SPA 40mg/2ml INJECTION 5'S,120
6,KE,Highchem,NO SPA FORTE 80mg TABS 20'S,403
6,KE,Highchem,ORELOX 100mg TABS 10'S,481
6,KE,Highchem,ORELOX 100ml SUSPENSION,30
6,KE,Highchem,ORELOX 200mg TABS 10'S,49
6,KE,Highchem,ORELOX 50ml SUSPENSION,10
6,KE,Highchem,PLAVIX 75mg TABS 28'S,457
6,KE,Highchem,RESONIUM 454g ADULT POWDER,48
6,KE,Highchem,RHINATHIOL AD 125ml SP,4605
6,KE,Highchem,RHINATHIOL ENFT 125ml SP,4811
6,KE,Highchem,RHINATHIOL PROM 125ml SP,5222
6,KE,Highchem,RHINATHIOL SUGAR FREE AD 200ml SRP,26
6,KE,Highchem,STILNOX 10mg TABS 14'S,3092
6,KE,Highchem,TAVANIC 500mg TABS 5'S,847
6,KE,Highchem,TAVANIC INJECTION 500mg,150
6,KE,Highchem,TRITAZIDE 5/12.5mg TABS 28'S,6
6,KE,Highchem,TRITAZIDE 5/25mg TABS 28'S,249
6,KE,Highchem,XATRAL 2.5mg TABS 30'S,8
6,KE,Highchem,XATRAL LP 10mg TABS 30'S,238
6,KE,Highchem,XATRAL LP TABLETS 5MG*56s,286
6,KE,Highchem,ZOXON 1000mg,960
6,KE,Surgipharm,ALLSTAR PEN,648
6,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1443
6,KE,Surgipharm,AMARYL TABS 1mg * 30's,1812
6,KE,Surgipharm,AMARYL TABS 2mg * 30's,868
6,KE,Surgipharm,AMARYL TABS 4mg * 30's,652
6,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,179
6,KE,Surgipharm,APROVASC TAB 150-5MG *28,486
6,KE,Surgipharm,APROVASC TAB 300-10MG *28,84
6,KE,Surgipharm,APROVASC TAB 300-5MG *28,412
6,KE,Surgipharm,APROVEL TABS 300mg * 28's,632
6,KE,Surgipharm,AXACEF TABLETS 250MG * 10,399
6,KE,Surgipharm,AXACEF TABLETS 500MG * 10's,571
6,KE,Surgipharm,CLEXANE INJ. 20mg * 2,112
6,KE,Surgipharm,CLEXANE INJ. 40mg * 2,27016
6,KE,Surgipharm,CLEXANE INJ. 80mg * 2,40
6,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,617
6,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,1044
6,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,775
6,KE,Surgipharm,ELOXATIN INJ 100mg * 1,14
6,KE,Surgipharm,ELOXATIN INJ 50mg * 1,22
6,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,242
6,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,2
6,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,1097
6,KE,Surgipharm,EPILIM INJECTION 400MG * 1,129
6,KE,Surgipharm,EPILIM SYRUP 300ml,6651
6,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,5738
6,KE,Surgipharm,FLEMING INJ 1.2GM * 5'S,87
6,KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,662
6,KE,Surgipharm,FLEMING TABS 625MG * 14'S(SANOFI),400
6,KE,Surgipharm,LANTUS 10ml VIAL,557
6,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,674
6,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2722
6,KE,Surgipharm,LASIX AMPS 2ml * 5,4388
6,KE,Surgipharm,LASIX TABS 40mg * 20,527
6,KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,249
6,KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,3752
6,KE,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,3001
6,KE,Surgipharm,ORELOX TABS 100MG *10'S,2947
6,KE,Surgipharm,ORELOX TABS 200MG *10'S,3577
6,KE,Surgipharm,PLAVIX TABS 75mg * 28's,1439
6,KE,Surgipharm,RIFOCIN INJ. 250mg * 1's,2559
6,KE,Surgipharm,STILNOX TABS 10MG * 14,5306
6,KE,Surgipharm,TAVANIC INJ. 500mg VIAL,445
6,KE,Surgipharm,TAVANIC TABS 500mg * 5,1845
6,KE,Surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,58
6,KE,Surgipharm,TRITACE TABS 2.5mg * 28's,779
6,KE,Surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,574
6,KE,Surgipharm,TRITAZIDE TABS 5/25MG * 28'S,131
6,KE,Surgipharm,XATRAL LP TABLETS 5mg * 56's,88
6,KE,Surgipharm,XATRAL LP TABS 10mg * 30's,1539
6,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,1257
6,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,11863
6,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,1438
6,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,412
6,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,1014
6,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,44
6,KE,Surgipharm,IBEX CAPSULES 2*12,10918
6,KE,Surgipharm,MAALOX LEMON STICK 460mg/susp *20s,2057
6,KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,1468
6,KE,Surgipharm,MAALOX SUSPENSION 150ml,27
6,KE,Surgipharm,MAALOX SUSPENSION 350ml,888
6,KE,Surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,53541
6,KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,200
6,KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,176
6,KE,Surgipharm,NO SPA TABLETS 40mg * 100's,198
6,KE,Surgipharm,NO SPA TABLETS 40mg * 20,289
6,KE,Surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),29
6,KE,Surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,4064
6,KE,Surgipharm,RHINATHIOL INFANT SYRUP 125ml,10241
6,KE,Surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,12522
6,KE,Laborex,AMARYL M 2MG CP B/30          ,399
6,KE,Laborex,AMARYL M SR 2MG CP B/30       ,346
6,KE,Laborex,AMARYL TABS 1MG 30'S          ,1127
6,KE,Laborex,AMARYL TABS 2MG 30'S          ,426
6,KE,Laborex,AMARYL TABS 4MG 30'S          ,2307
6,KE,Laborex,APIDRA SOLOSTAR 100IU/ML 3ML/5,148
6,KE,Laborex,APROVASC 150-5MG CP B/28      ,28
6,KE,Laborex,APROVASC 300-5MG CP B/28      ,18
6,KE,Laborex,BRONCHICUM ELIXIR 100ML       ,6942
6,KE,Laborex,BUSCOPAN PLUS TABS 50'S      .,6464
6,KE,Laborex,CLEXANE 40MG INJ 2'S          ,14542
6,KE,Laborex,CLEXANE INJ  20MG 2'S         ,1269
6,KE,Laborex,CLEXANE INJ  60MG 2'S         ,8365
6,KE,Laborex,CLEXANE INJ 80MG 2'S          ,4225
6,KE,Laborex,"CO APROVEL 150/12,5MG RMCP/28 ",1294
6,KE,Laborex,"CO APROVEL 300/12,5MG RMCP/28 ",927
6,KE,Laborex,CORDARONE 200MG CP B/30       ,430
6,KE,Laborex,ENTEROGERMINA 2M/5ML F/10     ,33832
6,KE,Laborex,EPILIM CHRONO TABS 500MG 100S ,1881
6,KE,Laborex,EPILIM EC TABS 200MG 100'S    ,541
6,KE,Laborex,EPILIM IV 400MG PER VIAL      ,144
6,KE,Laborex,EPILIM SYRUP 200MG/5ML 300ML  ,7607
6,KE,Laborex,ERCEFURYL 200MG GELU B/28     ,86
6,KE,Laborex,ERCEFURYL SUSP BUV F/90ML     ,160
6,KE,Laborex,LANTUS 1000UI VIAL 1'S        ,197
6,KE,Laborex,LANTUS 300IU/3ML CART/5       ,826
6,KE,Laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,835
6,KE,Laborex,LASIX INJ 20MG/2ML AMP 5'S    ,13198
6,KE,Laborex,LASIX TABS 40MG 20'S          ,1466
6,KE,Laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",3855
6,KE,Laborex,MAALOX SUSP 350ML             ,14
6,KE,Laborex,MONOTILDIEM SR 200MG TAB 28'S ,17
6,KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",38847
6,KE,Laborex,NO SPA 40MG CP B/100          ,222
6,KE,Laborex,NO SPA 40MG CP B/20           ,38
6,KE,Laborex,NO SPA 40MG INJ 2ML B/25      ,78
6,KE,Laborex,NO SPA 40MG INJ 2ML B/5       ,209
6,KE,Laborex,NO SPA 80MG CP B/20           ,104
6,KE,Laborex,ORELOX 100MG CP B/10          ,2819
6,KE,Laborex,ORELOX 200MG CP B/10          ,3036
6,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,5839
6,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1188
6,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,12817
6,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,5306
6,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,15
6,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,1818
6,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,4746
6,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,53
6,KE,Laborex,TAVANIC 500MG CP B/5          ,1879
