GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
249438,SN,1200,,UBIPHARM BURKINA,BF,EPDIS
592979,SN,20,,UBIPHARM BURKINA,BF,EPDIS
282348,SN,100,,UBIPHARM BURKINA,BF,EPDIS
320344,SN,43,,UBIPHARM BURKINA,BF,EPDIS
245296,SN,864,,UBIPHARM BURKINA,BF,EPDIS
247831,SN,15,,MEX P/C DPBF,BF,EPDIS
627328,SN,300,,LABOREX BURKINA,BF,EPDIS
239907,SN,300,,LABOREX BURKINA,BF,EPDIS
636858,SN,400,,LABOREX BURKINA,BF,EPDIS
252039,SN,280,,LABOREX BURKINA,BF,EPDIS
368552,SN,336,,LABOREX BURKINA,BF,EPDIS
663985,SN,2977,,UBIPHARM BURKINA,BF,EPDIS
282345,SN,180,,LABOREX BURKINA,BF,EPDIS
247831,SN,10,,LABOREX BURKINA,BF,EPDIS
476956,SN,1000,,MEX P/C DPBF,BF,EPDIS
626998,SN,800,,UBIPHARM BURKINA,BF,EPDIS
627329,SN,300,,UBIPHARM BURKINA,BF,EPDIS
476956,SN,2600,,UBIPHARM BURKINA,BF,EPDIS
476956,SN,2097,,LABOREX BURKINA,BF,EPDIS
289137,SN,10,,UBIPHARM BURKINA,BF,EPDIS
323470,SN,1488,,UBIPHARM BURKINA,BF,EPDIS
476956,SN,4000,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,200,,MEX P/C DPBF,BF,EPDIS
663981,SN,1050,,UBIPHARM BURKINA,BF,EPDIS
627331,SN,400,,UBIPHARM BURKINA,BF,EPDIS
545747,SN,480,,UBIPHARM BURKINA,BF,EPDIS
287550,SN,640,,UBIPHARM BURKINA,BF,EPDIS
209742,SN,336,,UBIPHARM BURKINA,BF,EPDIS
268014,SN,80,,UBIPHARM BURKINA,BF,EPDIS
268015,SN,50,,UBIPHARM BURKINA,BF,EPDIS
592989,SN,30,,UBIPHARM BURKINA,BF,EPDIS
636858,SN,600,,UBIPHARM BURKINA,BF,EPDIS
282348,SN,180,,UBIPHARM BURKINA,BF,EPDIS
282345,SN,720,,UBIPHARM BURKINA,BF,EPDIS
320344,SN,100,,UBIPHARM BURKINA,BF,EPDIS
630791,SN,150,,UBIPHARM BURKINA,BF,EPDIS
630763,SN,120,,UBIPHARM BURKINA,BF,EPDIS
592593,SN,120,,UBIPHARM BURKINA,BF,EPDIS
609071,SN,720,,UBIPHARM BURKINA,BF,EPDIS
264980,SN,60,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,50,,UBIPHARM BURKINA,BF,EPDIS
298689,SN,60,,UBIPHARM BURKINA,BF,EPDIS
639164,SN,320,,UBIPHARM BURKINA,BF,EPDIS
571696,SN,40,,UBIPHARM BURKINA,BF,EPDIS
355560,SN,50,,UBIPHARM BURKINA,BF,EPDIS
213866,SN,50,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,127,,TEDIS BURKINA,BF,EPDIS
663985,SN,2440,,TEDIS BURKINA,BF,EPDIS
476518,SN,144,,LABOREX BURKINA,BF,EPDIS
539183,SN,20,,LABOREX BURKINA,BF,EPDIS
539182,SN,10,,LABOREX BURKINA,BF,EPDIS
539181,SN,20,,LABOREX BURKINA,BF,EPDIS
476957,SN,200,,TEDIS BURKINA,BF,EPDIS
307013,SN,50,,TEDIS BURKINA,BF,EPDIS
282348,SN,60,,TEDIS BURKINA,BF,EPDIS
245296,SN,432,,TEDIS BURKINA,BF,EPDIS
323470,SN,384,,TEDIS BURKINA,BF,EPDIS
476963,SN,404,,TEDIS BURKINA,BF,EPDIS
545747,SN,100,,LABOREX BURKINA,BF,EPDIS
209742,SN,180,,LABOREX BURKINA,BF,EPDIS
592979,SN,40,,LABOREX BURKINA,BF,EPDIS
268012,SN,50,,LABOREX BURKINA,BF,EPDIS
268013,SN,100,,LABOREX BURKINA,BF,EPDIS
268014,SN,40,,LABOREX BURKINA,BF,EPDIS
268015,SN,30,,LABOREX BURKINA,BF,EPDIS
516143,SN,10,,LABOREX BURKINA,BF,EPDIS
592989,SN,20,,LABOREX BURKINA,BF,EPDIS
592980,SN,10,,LABOREX BURKINA,BF,EPDIS
306219,SN,360,,LABOREX BURKINA,BF,EPDIS
282345,SN,180,,LABOREX BURKINA,BF,EPDIS
196680,SN,10,,LABOREX BURKINA,BF,EPDIS
196681,SN,10,,LABOREX BURKINA,BF,EPDIS
551043,SN,360,,LABOREX BURKINA,BF,EPDIS
323487,SN,720,,LABOREX BURKINA,BF,EPDIS
240939,SN,40,,LABOREX BURKINA,BF,EPDIS
611732,SN,160,,LABOREX BURKINA,BF,EPDIS
264980,SN,20,,LABOREX BURKINA,BF,EPDIS
311122,SN,20,,LABOREX BURKINA,BF,EPDIS
305928,SN,320,,LABOREX BURKINA,BF,EPDIS
298689,SN,40,,LABOREX BURKINA,BF,EPDIS
249438,SN,800,,LABOREX BURKINA,BF,EPDIS
624622,SN,100,,LABOREX BURKINA,BF,EPDIS
408003,SN,100,,LABOREX BURKINA,BF,EPDIS
624775,SN,200,,LABOREX BURKINA,BF,EPDIS
624774,SN,180,,LABOREX BURKINA,BF,EPDIS
213866,SN,20,,LABOREX BURKINA,BF,EPDIS
627327,SN,300,,UBIPHARM BURKINA,BF,EPDIS
342280,SN,1120,,UBIPHARM BURKINA,BF,EPDIS
320344,SN,40,,LABOREX BURKINA,BF,EPDIS
342280,SN,320,,TEDIS BURKINA,BF,EPDIS
639164,SN,160,,TEDIS BURKINA,BF,EPDIS
98574,SN,40,,TEDIS BURKINA,BF,EPDIS
209742,SN,100,,TEDIS BURKINA,BF,EPDIS
306216,SN,60,,TEDIS BURKINA,BF,EPDIS
287553,SN,160,,TEDIS BURKINA,BF,EPDIS
636858,SN,100,,TEDIS BURKINA,BF,EPDIS
624625,SN,60,,TEDIS BURKINA,BF,EPDIS
551043,SN,180,,TEDIS BURKINA,BF,EPDIS
224938,SN,100,,TEDIS BURKINA,BF,EPDIS
664047,SN,60,,TEDIS BURKINA,BF,EPDIS
625681,SN,320,,TEDIS BURKINA,BF,EPDIS
252041,SN,700,,TEDIS BURKINA,BF,EPDIS
249438,SN,400,,TEDIS BURKINA,BF,EPDIS
639608,SN,80,,TEDIS BURKINA,BF,EPDIS
624775,SN,100,,TEDIS BURKINA,BF,EPDIS
213866,SN,20,,TEDIS BURKINA,BF,EPDIS
282345,SN,180,,TEDIS BURKINA,BF,EPDIS
247831,SN,20,,TEDIS BURKINA,BF,EPDIS
627332,SN,200,,UBIPHARM BURKINA,BF,EPDIS
592684,SN,120,,UBIPHARM BURKINA,BF,EPDIS
287553,SN,480,,UBIPHARM BURKINA,BF,EPDIS
628074,SN,640,,UBIPHARM BURKINA,BF,EPDIS
277954,SN,3960,,UBIPHARM BURKINA,BF,EPDIS
311166,SN,480,,UBIPHARM BURKINA,BF,EPDIS
475982,SN,864,,LABOREX BURKINA,BF,EPDIS
476956,SN,2475,,LABOREX BURKINA,BF,EPDIS
476954,SN,96,,LABOREX BURKINA,BF,EPDIS
476957,SN,425,,LABOREX BURKINA,BF,EPDIS
663983,SN,792,,LABOREX BURKINA,BF,EPDIS
476956,SN,3275,,LABOREX BURKINA,BF,EPDIS
476518,SN,144,,LABOREX BURKINA,BF,EPDIS
663985,SN,2440,,UBIPHARM BURKINA,BF,EPDIS
476956,SN,1400,,MEX P/C DPBF,BF,EPDIS
663983,SN,588,,TEDIS BURKINA,BF,EPDIS
627329,SN,900,,UBIPHARM BURKINA,BF,EPDIS
627328,SN,600,,UBIPHARM BURKINA,BF,EPDIS
354890,SN,1032,,UBIPHARM BURKINA,BF,EPDIS
476956,SN,4400,,UBIPHARM BURKINA,BF,EPDIS
627329,SN,300,,LABOREX BURKINA,BF,EPDIS
323473,SN,528,,LABOREX BURKINA,BF,EPDIS
624774,SN,100,,LABOREX BURKINA,BF,EPDIS
671637,SN,280,,MEX P/C DPBF,BF,EPDIS
671637,SN,490,,TEDIS BURKINA,BF,EPDIS
671637,SN,1190,,UBIPHARM BURKINA,BF,EPDIS
539181,SN,20,,UBIPHARM BURKINA,BF,EPDIS
663984,SN,375,,UBIPHARM BURKINA,BF,EPDIS
627332,SN,400,,LABOREX BURKINA,BF,EPDIS
627328,SN,600,,LABOREX BURKINA,BF,EPDIS
311168,SN,2880,,LABOREX BURKINA,BF,EPDIS
627329,SN,150,,TEDIS BURKINA,BF,EPDIS
545747,SN,100,,LABOREX BURKINA,BF,EPDIS
209742,SN,180,,LABOREX BURKINA,BF,EPDIS
592979,SN,40,,LABOREX BURKINA,BF,EPDIS
268013,SN,100,,LABOREX BURKINA,BF,EPDIS
268014,SN,40,,LABOREX BURKINA,BF,EPDIS
516143,SN,10,,LABOREX BURKINA,BF,EPDIS
592989,SN,20,,LABOREX BURKINA,BF,EPDIS
592980,SN,30,,LABOREX BURKINA,BF,EPDIS
306219,SN,270,,LABOREX BURKINA,BF,EPDIS
282345,SN,180,,LABOREX BURKINA,BF,EPDIS
196680,SN,10,,LABOREX BURKINA,BF,EPDIS
247832,SN,80,,LABOREX BURKINA,BF,EPDIS
247831,SN,20,,LABOREX BURKINA,BF,EPDIS
551043,SN,360,,LABOREX BURKINA,BF,EPDIS
323487,SN,720,,LABOREX BURKINA,BF,EPDIS
664047,SN,200,,LABOREX BURKINA,BF,EPDIS
592705,SN,1920,,LABOREX BURKINA,BF,EPDIS
311122,SN,20,,LABOREX BURKINA,BF,EPDIS
305928,SN,160,,LABOREX BURKINA,BF,EPDIS
252040,SN,300,,LABOREX BURKINA,BF,EPDIS
249438,SN,800,,LABOREX BURKINA,BF,EPDIS
639164,SN,320,,LABOREX BURKINA,BF,EPDIS
624622,SN,100,,LABOREX BURKINA,BF,EPDIS
624775,SN,90,,LABOREX BURKINA,BF,EPDIS
298698,SN,40,,LABOREX BURKINA,BF,EPDIS
346666,SN,1736,,UBIPHARM BURKINA,BF,EPDIS
268013,SN,300,,UBIPHARM BURKINA,BF,EPDIS
306218,SN,360,,UBIPHARM BURKINA,BF,EPDIS
664047,SN,120,,UBIPHARM BURKINA,BF,EPDIS
264980,SN,60,,UBIPHARM BURKINA,BF,EPDIS
624622,SN,480,,UBIPHARM BURKINA,BF,EPDIS
298709,SN,30,,UBIPHARM BURKINA,BF,EPDIS
627329,SN,150,,TEDIS BURKINA,BF,EPDIS
213848,SN,300,,TEDIS BURKINA,BF,EPDIS
639164,SN,160,,TEDIS BURKINA,BF,EPDIS
592979,SN,20,,TEDIS BURKINA,BF,EPDIS
671639,SN,640,,UBIPHARM BURKINA,BF,EPDIS
592979,SN,20,,LABOREX BURKINA,BF,EPDIS
247832,SN,60,,LABOREX BURKINA,BF,EPDIS
245296,SN,216,,TEDIS BURKINA,BF,EPDIS
627332,SN,200,,UBIPHARM BURKINA,BF,EPDIS
627314,SN,200,,UBIPHARM BURKINA,BF,EPDIS
311168,SN,1920,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,792,,UBIPHARM BURKINA,BF,EPDIS
281500,SN,480,,UBIPHARM BURKINA,BF,EPDIS
281498,SN,7560,,UBIPHARM BURKINA,BF,EPDIS
224938,SN,100,,UBIPHARM BURKINA,BF,EPDIS
249438,SN,1600,,UBIPHARM BURKINA,BF,EPDIS
663996,SN,51,,UBIPHARM BURKINA,BF,EPDIS
476955,SN,960,,UBIPHARM BURKINA,BF,EPDIS
239907,SN,380,,UBIPHARM BURKINA,BF,EPDIS
663985,SN,2928,,TEDIS BURKINA,BF,EPDIS
665371,SN,320,,MEX P/C DPBF,BF,EPDIS
489540,SN,1400,,MEX P/C DPBF,BF,EPDIS
489541,SN,1200,,MEX P/C DPBF,BF,EPDIS
624479,SN,960,,CHIMIO,BI,EPDIS
252039,SN,140,,CHIMIO,BI,EPDIS
628074,SN,240,,UBIPHARM,BJ,EPDIS
624775,SN,400,,UBIPHARM,BJ,EPDIS
311168,SN,480,,UBIPHARM,BJ,EPDIS
289138,SN,560,,UBIPHARM,BJ,EPDIS
269069,SN,120,,UBIPHARM,BJ,EPDIS
298801,SN,120,,UBIPHARM,BJ,EPDIS
281498,SN,336,,UBIPHARM,BJ,EPDIS
624625,SN,40,,UBIPHARM,BJ,EPDIS
354890,SN,96,,UBIPHARM,BJ,EPDIS
311166,SN,240,,UBIPHARM,BJ,EPDIS
346666,SN,308,,UBIPHARM,BJ,EPDIS
662889,SN,55,,UBIPHARM,BJ,EPDIS
342280,SN,320,,UBIPHARM,BJ,EPDIS
639164,SN,160,,UBIPHARM,BJ,EPDIS
475982,SN,60,,UBIPHARM,BJ,EPDIS
476947,SN,240,,UBIPHARM,BJ,EPDIS
346666,SN,700,,PROMO PHARMA,BJ,EPDIS
298707,SN,120,,PROMO PHARMA,BJ,EPDIS
545747,SN,30,,UBIPHARM,BJ,EPDIS
209742,SN,30,,UBIPHARM,BJ,EPDIS
592979,SN,30,,UBIPHARM,BJ,EPDIS
268012,SN,50,,UBIPHARM,BJ,EPDIS
268013,SN,90,,UBIPHARM,BJ,EPDIS
268015,SN,20,,UBIPHARM,BJ,EPDIS
592980,SN,20,,UBIPHARM,BJ,EPDIS
306216,SN,40,,UBIPHARM,BJ,EPDIS
282319,SN,30,,UBIPHARM,BJ,EPDIS
247832,SN,30,,UBIPHARM,BJ,EPDIS
264980,SN,20,,UBIPHARM,BJ,EPDIS
311122,SN,100,,UBIPHARM,BJ,EPDIS
252040,SN,70,,UBIPHARM,BJ,EPDIS
187750,SN,216,,UBIPHARM,BJ,EPDIS
355560,SN,30,,UBIPHARM,BJ,EPDIS
368552,SN,70,,PROMO PHARMA,BJ,EPDIS
239907,SN,880,,UBIPHARM,BJ,EPDIS
268012,SN,50,,PROMO PHARMA,BJ,EPDIS
545747,SN,100,,PROMO PHARMA,BJ,EPDIS
209742,SN,100,,PROMO PHARMA,BJ,EPDIS
592979,SN,40,,PROMO PHARMA,BJ,EPDIS
268012,SN,50,,PROMO PHARMA,BJ,EPDIS
268013,SN,200,,PROMO PHARMA,BJ,EPDIS
268014,SN,140,,PROMO PHARMA,BJ,EPDIS
268015,SN,50,,PROMO PHARMA,BJ,EPDIS
516143,SN,10,,PROMO PHARMA,BJ,EPDIS
282319,SN,90,,PROMO PHARMA,BJ,EPDIS
196680,SN,20,,PROMO PHARMA,BJ,EPDIS
247832,SN,30,,PROMO PHARMA,BJ,EPDIS
247831,SN,10,,PROMO PHARMA,BJ,EPDIS
551043,SN,180,,PROMO PHARMA,BJ,EPDIS
323487,SN,210,,PROMO PHARMA,BJ,EPDIS
320344,SN,30,,PROMO PHARMA,BJ,EPDIS
541078,SN,300,,PROMO PHARMA,BJ,EPDIS
625681,SN,100,,PROMO PHARMA,BJ,EPDIS
311122,SN,100,,PROMO PHARMA,BJ,EPDIS
249438,SN,600,,PROMO PHARMA,BJ,EPDIS
187750,SN,432,,PROMO PHARMA,BJ,EPDIS
408003,SN,30,,PROMO PHARMA,BJ,EPDIS
624775,SN,100,,PROMO PHARMA,BJ,EPDIS
298698,SN,50,,PROMO PHARMA,BJ,EPDIS
298711,SN,60,,PROMO PHARMA,BJ,EPDIS
311168,SN,960,,PROMO PHARMA,BJ,EPDIS
292174,SN,192,,PROMO PHARMA,BJ,EPDIS
436433,SN,432,,PROMO PHARMA,BJ,EPDIS
287550,SN,800,,PROMO PHARMA,BJ,EPDIS
592685,SN,60,,PROMO PHARMA,BJ,EPDIS
592684,SN,80,,PROMO PHARMA,BJ,EPDIS
287553,SN,1120,,PROMO PHARMA,BJ,EPDIS
281500,SN,720,,PROMO PHARMA,BJ,EPDIS
281498,SN,3192,,PROMO PHARMA,BJ,EPDIS
636858,SN,200,,PROMO PHARMA,BJ,EPDIS
628074,SN,240,,PROMO PHARMA,BJ,EPDIS
298682,SN,180,,PROMO PHARMA,BJ,EPDIS
630791,SN,120,,PROMO PHARMA,BJ,EPDIS
592593,SN,120,,PROMO PHARMA,BJ,EPDIS
224938,SN,400,,PROMO PHARMA,BJ,EPDIS
354890,SN,984,,PROMO PHARMA,BJ,EPDIS
342280,SN,800,,PROMO PHARMA,BJ,EPDIS
277954,SN,1920,,PROMO PHARMA,BJ,EPDIS
609071,SN,720,,PROMO PHARMA,BJ,EPDIS
662889,SN,55,,PROMO PHARMA,BJ,EPDIS
639608,SN,80,,PROMO PHARMA,BJ,EPDIS
639164,SN,960,,PROMO PHARMA,BJ,EPDIS
624622,SN,60,,PROMO PHARMA,BJ,EPDIS
168279,SN,20,,PROMO PHARMA,BJ,EPDIS
293665,SN,20,,UBIPHARM,BJ,EPDIS
476933,SN,20000,,GAPOB,BJ,EPDIS
626630,SN,1542,,PROMO PHARMA,BJ,EPDIS
663983,SN,1188,,PROMO PHARMA,BJ,EPDIS
627328,SN,100,,UBIPHARM,BJ,EPDIS
239907,SN,80,,UBIPHARM,BJ,EPDIS
98574,SN,40,,PROMO PHARMA,BJ,EPDIS
476954,SN,192,,UBIPHARM,BJ,EPDIS
268012,SN,10,,UBIPHARM,BJ,EPDIS
282345,SN,90,,UBIPHARM,BJ,EPDIS
247831,SN,5,,UBIPHARM,BJ,EPDIS
368552,SN,162,,UBIPHARM,BJ,EPDIS
323470,SN,96,,UBIPHARM,BJ,EPDIS
624774,SN,3840,,UBIPHARM,BJ,EPDIS
282348,SN,55,,UBIPHARM,BJ,EPDIS
245296,SN,216,,UBIPHARM,BJ,EPDIS
239907,SN,1100,,PROMO PHARMA,BJ,EPDIS
306217,SN,450,,PROMO PHARMA,BJ,EPDIS
368552,SN,112,,PROMO PHARMA,BJ,EPDIS
663985,SN,4050,,PROMO PHARMA,BJ,EPDIS
592980,SN,20,,PROMO PHARMA,BJ,EPDIS
282348,SN,120,,PROMO PHARMA,BJ,EPDIS
282345,SN,180,,PROMO PHARMA,BJ,EPDIS
247831,SN,20,,PROMO PHARMA,BJ,EPDIS
626998,SN,640,,UBIPHARM,BJ,EPDIS
626998,SN,960,,PROMO PHARMA,BJ,EPDIS
172136,SN,20,,UBIPHARM,BJ,EPDIS
624622,SN,20,,UBIPHARM,BJ,EPDIS
245296,SN,320,,U.B. PHAR S.A.,BJ,EPDIS
245296,SN,480,,GAPOB,BJ,EPDIS
476956,SN,700,,UBIPHARM,BJ,EPDIS
476933,SN,5800,,PROMO PHARMA,BJ,EPDIS
663981,SN,1800,,GAPOB,BJ,EPDIS
307013,SN,400,,GAPOB,BJ,EPDIS
624774,SN,3389,,GAPOB,BJ,EPDIS
476956,SN,525,,PROMO PHARMA,BJ,EPDIS
476963,SN,84,,PROMO PHARMA,BJ,EPDIS
475982,SN,60,,UBIPHARM,BJ,EPDIS
663981,SN,650,,UBIPHARM,BJ,EPDIS
296505,SN,120,,UBIPHARM,BJ,EPDIS
476933,SN,10240,,U.B. PHAR S.A.,BJ,EPDIS
342280,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
475991,SN,140,,U.B. PHAR S.A.,BJ,EPDIS
342280,SN,160,,UBIPHARM,BJ,EPDIS
639164,SN,160,,UBIPHARM,BJ,EPDIS
311168,SN,240,,UBIPHARM,BJ,EPDIS
436433,SN,72,,UBIPHARM,BJ,EPDIS
592684,SN,30,,UBIPHARM,BJ,EPDIS
287553,SN,320,,UBIPHARM,BJ,EPDIS
281498,SN,672,,UBIPHARM,BJ,EPDIS
624625,SN,30,,UBIPHARM,BJ,EPDIS
224938,SN,100,,UBIPHARM,BJ,EPDIS
609071,SN,360,,UBIPHARM,BJ,EPDIS
475991,SN,360,,PROMO PHARMA,BJ,EPDIS
476956,SN,550,,PROMO PHARMA,BJ,EPDIS
476933,SN,6640,,PROMO PHARMA,BJ,EPDIS
307013,SN,200,,PROMO PHARMA,BJ,EPDIS
668290,SN,900,,PROMO PHARMA,BJ,EPDIS
626998,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
627331,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
545747,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
311168,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
292174,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
287550,SN,576,,U.B. PHAR S.A.,BJ,EPDIS
289138,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
289137,SN,40,,U.B. PHAR S.A.,BJ,EPDIS
269069,SN,300,,U.B. PHAR S.A.,BJ,EPDIS
592685,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
306217,SN,360,,U.B. PHAR S.A.,BJ,EPDIS
306219,SN,90,,U.B. PHAR S.A.,BJ,EPDIS
287553,SN,800,,U.B. PHAR S.A.,BJ,EPDIS
281498,SN,672,,U.B. PHAR S.A.,BJ,EPDIS
624625,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
323487,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
630791,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
592593,SN,126,,U.B. PHAR S.A.,BJ,EPDIS
541078,SN,150,,U.B. PHAR S.A.,BJ,EPDIS
638521,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
625681,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
277954,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
311166,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
662889,SN,55,,U.B. PHAR S.A.,BJ,EPDIS
298689,SN,35,,U.B. PHAR S.A.,BJ,EPDIS
252041,SN,525,,U.B. PHAR S.A.,BJ,EPDIS
639608,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
408003,SN,25,,U.B. PHAR S.A.,BJ,EPDIS
298711,SN,40,,U.B. PHAR S.A.,BJ,EPDIS
213866,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
626998,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
209742,SN,30,,UBIPHARM,BJ,EPDIS
268014,SN,30,,UBIPHARM,BJ,EPDIS
592980,SN,20,,UBIPHARM,BJ,EPDIS
636858,SN,100,,UBIPHARM,BJ,EPDIS
282345,SN,30,,UBIPHARM,BJ,EPDIS
628074,SN,240,,UBIPHARM,BJ,EPDIS
323487,SN,60,,UBIPHARM,BJ,EPDIS
