Distributor_Product_Name,Quantity,Expiry,country,distributor_name
FLEMING SUSP 228.5MG/5ML * 70ML,864,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML,2350,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,806,,KE,Surgipharm
FLEMING TABS 625MG * 14'S,8256,,KE,Surgipharm
LANTUS 10ml VIAL,94,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,424,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1015,,KE,Surgipharm
LASIX AMPS 2ml * 5,1949,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,222,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2538,,KE,Surgipharm
ORELOX TABS 100MG *10'S,1262,,KE,Surgipharm
ORELOX TABS 200MG *10'S,544,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1286,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,900,,KE,Surgipharm
STILNOX TABS 10MG * 14,5404,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,728,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,63,,KE,Surgipharm
TAVANIC TABS 500mg * 5,1477,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,57,,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,57,,KE,Surgipharm
TRITACE TABS 5mg * 28's,346,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,461,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,61,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,37,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,839,,KE,Surgipharm
BIOFERON CAPS *30,251,,KE,Surgipharm
BIOFERON SUSP 200ML,110,,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,3814,,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,8345,,KE,Surgipharm
BUSCOPAN TABLETS BP 10MG * 50S,1254,,KE,Surgipharm
DULCOLAX TABLETS 5mg * 30's SugarC,6013,,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,4,,KE,Surgipharm
IBEX CAPSULES 2*12,6842,,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2273,,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2145,,KE,Surgipharm
MAALOX SUSPENSION 350ml,2725,,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,35869,,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,301,,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,194,,KE,Surgipharm
NO SPA TABLETS 40mg * 20,145,,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),864,,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,6396,,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,8695,,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,22935,,KE,Surgipharm
Amaryl M SR 2mg/500mg tablets 30's,81,,KE,Harleys
Amaryl Tablets 1mg  30's,79,,KE,Harleys
Amaryl Tablets 2mg  30's,1938,,KE,Harleys
Amaryl Tablets 4mg  30's,6,,KE,Harleys
Aprovasc 150mg/10mg tablets 28's,1,,KE,Harleys
Aprovasc 150mg/5mg tablets 28's,6,,KE,Harleys
Aprovasc 300mg/5mg tablets 28's,64,,KE,Harleys
Aprovel 150mg tablets 28's,82,,KE,Harleys
Axacef 250mg Tablets 10's,1593,,KE,Harleys
Axacef 500mg Tablets 10's,1678,,KE,Harleys
Buscopan plus tablets 50's,1,,KE,Harleys
Clexane 40mg inj 2's,420,,KE,Harleys
Clexane 80mg injection 2's,1116,,KE,Harleys
Coaprovel Tablets 150/12.5 mg 28's,331,,KE,Harleys
Coaprovel Tablets 300/12.5mg 28's,2,,KE,Harleys
Eloxatin 5mg/ml  Injection 10ml,2,,KE,Harleys
Epilim Chrono 300mg  Tablets 100's - DDA,540,,KE,Harleys
Epilim Chrono 500mg  Tablets 100's - DDA,101,,KE,Harleys
Epilim IV 400mg/4ml Vial,754,,KE,Harleys
Epilim Liquid 300ml -DDA,3733,,KE,Harleys
Flagyl Suspension 200mg/5ml 100ml,10,,KE,Harleys
Flagyl Tablets 400mg 100's,502,,KE,Harleys
Fleming 1.2g Dry Powder For Injection 5's,1,,KE,Harleys
Fleming 228.5mg/5ml Dry Powder For Suspension 70ml,1371,,KE,Harleys
Fleming 625mg Tablets 14's,973,,KE,Harleys
Ibex Capsule 2 x 12's,1168,,KE,Harleys
Lantus vial 10ml - COLD CHAIN,35,,KE,Harleys
Lasix Injection 20mg 5 x 2ml AMP,3023,,KE,Harleys
Maalox plus 200mg (4x10),185,,KE,Harleys
Maalox Stick Satchets 20's (Lemon),171,,KE,Harleys
Maalox Suspension 350ml,10,,KE,Harleys
Mucosolvan liquid 15mg/5ml 100ml,2,,KE,Harleys
No-Spa 40mg Tablets 100's,126,,KE,Harleys
No-Spa Forte 80mg Tablets 20's,335,,KE,Harleys
Orelox 100mg tablets 10's,153,,KE,Harleys
Orelox 200mg Tablets 10's,1,,KE,Harleys
Paraflam Tablets 10's,188,,KE,Harleys
Resonium Adult Powder 454gms,226,,KE,Harleys
Rhinathiol Adult 5% Syrup 125ml,750,,KE,Harleys
Rhinathiol Infant 2% Syrup 125ml - Paed,6455,,KE,Harleys
Rhinathiol Promethazine Syrup  125ml,2265,,KE,Harleys
Stilnox10mg Tablet's 14's - DDA,194,,KE,Harleys
Targocid 200mg/vial inj,23,,KE,Harleys
Targocid 400mg/3ml inj I.M/I.V amp,18,,KE,Harleys
Tavanic 500mg inj 1FL 100ml,494,,KE,Harleys
Tavanic Tablets 500mg 5's,2005,,KE,Harleys
Taxotere 20mg/Vial,100,,KE,Harleys
Tritace 5mg tablets 28's,16,,KE,Harleys
Tritazide 5mg/25mg Tablets 28's,2,,KE,Harleys
Xatral LP Tablets 10mg 30's,1,,KE,Harleys
AMARYL M 2MG CP B/30          ,100,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,520,,KE,Laborex
AMARYL TABS 1MG 30'S          ,378,,KE,Laborex
AMARYL TABS 2MG 30'S          ,2585,,KE,Laborex
AMARYL TABS 4MG 30'S          ,929,,KE,Laborex
APROVASC 150-5MG CP B/28      ,5,,KE,Laborex
APROVASC 300-10MG CP B/28     ,136,,KE,Laborex
APROVASC 300-5MG CP B/28      ,8,,KE,Laborex
APROVEL 150MG RM CP B/28      ,122,,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,219,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,15054,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,10341,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,4398,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",995,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",360,,KE,Laborex
CORDARONE 200MG CP B/30       ,133,,KE,Laborex
DAONIL TABS 5MG 100'S         ,322,,KE,Laborex
DULCOLAX TABS 5MG 30'S       .,3794,,KE,Laborex
EPILIM CHRONO TABS 500MG 100S ,90,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,738,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,8248,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,87,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,12,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,6,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,70,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,12946,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,29,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,691,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,11302,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",1336,,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,30,,KE,Laborex
MAALOX SUSP 350ML             ,1383,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,1,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",27483,,KE,Laborex
NO SPA 40MG CP B/100          ,232,,KE,Laborex
NO SPA 40MG CP B/20           ,335,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,3,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,9,,KE,Laborex
NO SPA 80MG CP B/20           ,1,,KE,Laborex
ORELOX 100MG CP B/10          ,3486,,KE,Laborex
ORELOX 200MG CP B/10          ,3569,,KE,Laborex
ORELOX ENF 40MG/5ML SUS/100ML ,2683,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,3594,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,867,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,8376,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",8025,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,38163,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,32,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,25,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,822,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,721,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,52,,KE,Laborex
TAVANIC 500MG CP B/5          ,1974,,KE,Laborex
TAVANIC 500MG/+INFLS VLS3M36XE,1186,,KE,Laborex
TRITACE 5MG TABS 28'S         ,371,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,11,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",21,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,2,,KE,Laborex
XATRAL LP 5MG CP B/56         ,13,,KE,Laborex
AMARYL M 2mg/500mg 30'S,528,,KE,Highchem
AMARYL TABS 1.0mg 30'S,363,,KE,Highchem
AMARYL TABS 2.0mg 30'S,414,,KE,Highchem
AMARYL TABS 3.0mg 30'S,118,,KE,Highchem
AMARYL TABS 4.0mg 30'S,320,,KE,Highchem
APROVASC 300-10 MG 28'S,26,,KE,Highchem
BIOFERON CAPS 30'S,5,,KE,Highchem
BRONCHICUM ELIXIR 100ml,3059,,KE,Highchem
CLEXANE 20mg 2'S,20,,KE,Highchem
CLEXANE 40mg 2'S,2564,,KE,Highchem
CLEXANE 60mg 2'S,130,,KE,Highchem
CLEXANE 80mg 2'S,200,,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S,119,,KE,Highchem
CO-APROVEL TABS 300/12.5mg 28'S,77,,KE,Highchem
CORDARONE TAB 200mg 30'S,284,,KE,Highchem
DAONIL 5.0mg TABS 100'S,60,,KE,Highchem
DULCOLAX 5MG TABS BL3X10,2125,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S,2950,,KE,Highchem
EPILIM 200mg TABS EC 100'S,492,,KE,Highchem
EPILIM 300ml SYRUP,3337,,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S,495,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S,280,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S,222,,KE,Highchem
ERCEFURYL 4% 90ML SUSPENSION,396,,KE,Highchem
FLAGENTYL 500mg TABS,814,,KE,Highchem
FLAGYL 100ml SUSPENSION,2170,,KE,Highchem
FLAGYL 400mg TABS 100'S,500,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE..,240,,KE,Highchem
FLEMING 500mg+125mg TABS 14'S,592,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S,69,,KE,Highchem
LASIX 20mg AMPS 5'S,387,,KE,Highchem
LASIX 40mg TABS 20'S,1165,,KE,Highchem
MAALOX 460mg SATCHETS LEMON,594,,KE,Highchem
MUCOSOLVAN  1.5G/100ML SYR BT1,5849,,KE,Highchem
NO SPA 40mg TABS 100'S,24,,KE,Highchem
NO SPA 40mg TABS 20'S,305,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,80,,KE,Highchem
ORELOX 100mg TABS 10'S,135,,KE,Highchem
ORELOX 100ml SUSPENSION,513,,KE,Highchem
ORELOX 200mg TABS 10'S,456,,KE,Highchem
ORELOX 50ml SUSPENSION,143,,KE,Highchem
PLAVIX 75mg TABS 28'S,156,,KE,Highchem
RESONIUM 454g ADULT POWDER,454,,KE,Highchem
RHINATHIOL AD 125ml SP,1649,,KE,Highchem
RHINATHIOL ENFT 125ml SP,2611,,KE,Highchem
RHINATHIOL PROM 125ml SP,5609,,KE,Highchem
STILNOX 10mg TABS 14'S,4209,,KE,Highchem
TAVANIC 500mg TABS 5'S,1553,,KE,Highchem
TAVANIC INJECTION 500mg,317,,KE,Highchem
TRITACE 5.0mg TABS 30'S,80,,KE,Highchem
TRITACE TABS 2.5MG  1X30,100,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S,204,,KE,Highchem
XATRAL LP 10mg TABS 30'S,310,,KE,Highchem
