MONTH,COUNTRY,DISTRIBUTOR,CUSTOMER,PRODUCT,QUANTITY_UNITS
7,KE,Highchem,NILA PHARMACEUTICALS,EPILIM 200mg TABS EC 100'S,100
7,KE,Highchem,NILA PHARMACEUTICALS,EPILIM 200mg TABS EC 100'S,20
7,KE,Highchem,"AGA KHAN HOSPITAL, NAIROBI",MAALOX 150ml SUSPENSION,-115
7,KE,Highchem,"AGA KHAN HOSPITAL, NAIROBI",MAALOX 150ml SUSPENSION,-115
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,RHINATHIOL AD 125ml SP,72
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,RHINATHIOL AD 125ml SP,48
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,TAVANIC INJECTION 500mg,25
7,KE,Highchem,LABOREX (K) LTD,EPILIM 200mg TABS EC 100'S,50
7,KE,Highchem,LABOREX (K) LTD,EPILIM 200mg TABS EC 100'S,-50
7,KE,Highchem,LABOREX (K) LTD,EPILIM 200mg TABS EC 100'S,50
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 300mg TABS 100'S,20
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,10
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,-10
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,-1
7,KE,Highchem,NJIMIA PHARMACY,NO SPA 40mg TABS 100'S,30
7,KE,Highchem,NJIMIA PHARMACY,NO SPA 40mg TABS 100'S,5
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 300mg TABS 100'S,5
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 300mg TABS 100'S,10
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,15
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,1
7,KE,Highchem,NJIMIA PHARMACY,RHINATHIOL AD 125ml SP,8
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 200mg TABS EC 100'S,1
7,KE,Highchem,NJIMIA PHARMACY,RHINATHIOL AD 125ml SP,100
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 300mg TABS 100'S,1
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 300mg TABS 100'S,1
7,KE,Highchem,ALFAJIRI PHARMACEUTICALS LTD,LANTUS SOLOSTAR 3ml 5'S,10
7,KE,Highchem,ALFAJIRI PHARMACEUTICALS LTD,LANTUS SOLOSTAR 3ml 5'S,10
7,KE,Highchem,ALFAJIRI PHARMACEUTICALS LTD,LANTUS SOLOSTAR 3ml 5'S,20
7,KE,Highchem,ZEN PHARMACEUTICALS,EPILIM CHRONO 300mg TABS 100'S,6
7,KE,Highchem,ZEN PHARMACEUTICALS,LANTUS SOLOSTAR 3ml 5'S,6
7,KE,Highchem,ZEN PHARMACEUTICALS,RHINATHIOL AD 125ml SP,10
7,KE,Highchem,GENERICS AFRICA LIMITED,MAALOX 150ml SUSPENSION,-50
7,KE,Highchem,GENERICS AFRICA LIMITED,MAALOX 150ml SUSPENSION,-50
7,KE,Highchem,HARIPHARM PHARMACY LTD,RHINATHIOL AD 125ml SP,10
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL AD 125ml SP,600
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,50
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,10
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,50
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,10
7,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,AMARYL TABS 2.0mg 30'S,3
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CO-APROVEL TABS 300/12.5mg 28'S,20
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CO-APROVEL TABS 300/12.5mg 28'S,10
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],XATRAL LP 10mg TABS 30'S,30
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],ORELOX 100ml SUSPENSION,72
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],XATRAL LP 10mg TABS 30'S,20
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],DULCOLAX 5MG TABS BL3X10,300
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CLEXANE 40mg 2'S,20
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],ERCEFURYL 4% 90ML SUSPENSION,30
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CO-APROVEL TABS 300/12.5mg 28'S,19
7,KE,Highchem,BUNGOMA WEST CHEMIST,AMARYL TABS 2.0mg 30'S,2
7,KE,Highchem,BUNGOMA WEST CHEMIST,DULCOLAX 5MG TABS BL3X10,5
7,KE,Highchem,BUNGOMA WEST CHEMIST,RHINATHIOL ENFT 125ml SP,24
7,KE,Highchem,BUNGOMA WEST CHEMIST,DULCOLAX 5MG TABS BL3X10,10
7,KE,Highchem,BUNGOMA WEST CHEMIST,AMARYL TABS 2.0mg 30'S,6
7,KE,Highchem,BUNGOMA WEST CHEMIST,CLEXANE 40mg 2'S,10
7,KE,Highchem,BUNGOMA WEST CHEMIST,ORELOX 100ml SUSPENSION,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,ERCEFURYL 4% 90ML SUSPENSION,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,CLEXANE 40mg 2'S,50
7,KE,Highchem,OMAERA PHARMACEUTICALS,ERCEFURYL 4% 90ML SUSPENSION,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,ORELOX 100ml SUSPENSION,50
7,KE,Highchem,OMAERA PHARMACEUTICALS,ORELOX 100ml SUSPENSION,50
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,ERCEFURYL 4% 90ML SUSPENSION,2
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,ERCEFURYL 4% 90ML SUSPENSION,1
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,ERCEFURYL 4% 90ML SUSPENSION,1
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,XATRAL LP 10mg TABS 30'S,1
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,CO-APROVEL TABS 300/12.5mg 28'S,3
7,KE,Highchem,CRYSTAL COTTAGE HOSPITAL,ORELOX 100ml SUSPENSION,20
7,KE,Highchem,PRIORITY CHEMIST,ORELOX 100ml SUSPENSION,2
7,KE,Highchem,TRANSCHEM PHARMACEUTICALS,ORELOX 100ml SUSPENSION,50
7,KE,Highchem,TRANSCHEM PHARMACEUTICALS,XATRAL LP 10mg TABS 30'S,25
7,KE,Highchem,DISCHEM PHARMACIE,TRITAZIDE 5/25mg TABS 28'S,2
7,KE,Highchem,DISCHEM PHARMACIE,TRITAZIDE 5/25mg TABS 28'S,2
7,KE,Highchem,GATHIMAINI PHARMACY CO LTD,ORELOX 100ml SUSPENSION,20
7,KE,Highchem,GATHIMAINI PHARMACY CO LTD,ORELOX 100ml SUSPENSION,20
7,KE,Highchem,HIKMAS PHARMA LTD,ORELOX 100ml SUSPENSION,5
7,KE,Highchem,HIKMAS PHARMA LTD,ERCEFURYL 4% 90ML SUSPENSION,3
7,KE,Highchem,HIKMAS PHARMA LTD,DULCOLAX 5MG TABS BL3X10,5
7,KE,Highchem,HIKMAS PHARMA LTD,XATRAL LP 10mg TABS 30'S,5
7,KE,Highchem,MAX PHARMACEUTICALS LTD,RHINATHIOL ENFT 125ml SP,24
7,KE,Highchem,MAX PHARMACEUTICALS LTD,RHINATHIOL ENFT 125ml SP,3
7,KE,Highchem,MEDIPOINT PHARMACEUTICALS LTD,ORELOX 100ml SUSPENSION,5
7,KE,Highchem,MEDIPOINT PHARMACEUTICALS LTD,ORELOX 100ml SUSPENSION,5
7,KE,Highchem,VETERAN PHARMACEUTICALS LTD,AMARYL TABS 2.0mg 30'S,10
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],ORELOX 100ml SUSPENSION,60
7,KE,Highchem,EMBU CHILDREN HOSPITAL,ORELOX 100ml SUSPENSION,20
7,KE,Highchem,EMBU CHILDREN HOSPITAL,RHINATHIOL ENFT 125ml SP,10
7,KE,Highchem,FAMILY HEALTH OPTIONS KENYA,RHINATHIOL ENFT 125ml SP,12
7,KE,Highchem,HIGHRIDGE PHARMACY LTD,ERCEFURYL 4% 90ML SUSPENSION,3
7,KE,Highchem,JASLIM PHARMACY LTD,RHINATHIOL ENFT 125ml SP,5
7,KE,Highchem,JASLIM PHARMACY LTD,DULCOLAX 5MG TABS BL3X10,10
7,KE,Highchem,MEDIMART HEALTHCARE: THIKA RD,ORELOX 100ml SUSPENSION,1
7,KE,Highchem,MUTINDWA CHEMISTS LTD,ORELOX 100ml SUSPENSION,10
7,KE,Highchem,BIBO PHARMACEUTICALS LIMITED,RHINATHIOL ENFT 125ml SP,24
7,KE,Highchem,BELMONT PHARMACEUTICALS LTD,CO-APROVEL TABS 300/12.5mg 28'S,5
7,KE,Highchem,BELMONT PHARMACEUTICALS LTD,XATRAL LP 10mg TABS 30'S,10
7,KE,Highchem,MAKADARA CHEMISTS LTD,XATRAL LP 10mg TABS 30'S,10
7,KE,Highchem,MAKADARA CHEMISTS LTD,DULCOLAX 5MG TABS BL3X10,100
7,KE,Highchem,MODANA PHARMACEUTICAL,RHINATHIOL ENFT 125ml SP,5
7,KE,Highchem,MODANA PHARMACEUTICAL,XATRAL LP 10mg TABS 30'S,1
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,DULCOLAX 5MG TABS BL3X10,20
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,CLEXANE 40mg 2'S,40
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,RHINATHIOL ENFT 125ml SP,72
7,KE,Highchem,LABOREX (K) LTD,TRITAZIDE 5/25mg TABS 28'S,10
7,KE,Highchem,LABOREX (K) LTD,TRITAZIDE 5/25mg TABS 28'S,-10
7,KE,Highchem,LABOREX (K) LTD,TRITAZIDE 5/25mg TABS 28'S,10
7,KE,Highchem,NJIMIA PHARMACY,AMARYL TABS 3.0mg 30'S,2
7,KE,Highchem,NJIMIA PHARMACY,RHINATHIOL ENFT 125ml SP,50
7,KE,Highchem,NJIMIA PHARMACY,ORELOX 100ml SUSPENSION,20
7,KE,Highchem,NJIMIA PHARMACY,RHINATHIOL ENFT 125ml SP,24
7,KE,Highchem,NJIMIA PHARMACY,XATRAL LP 10mg TABS 30'S,20
7,KE,Highchem,NJIMIA PHARMACY,LASIX 20mg AMPS 5'S,1
7,KE,Highchem,NJIMIA PHARMACY,CO-APROVEL TABS 300/12.5mg 28'S,3
7,KE,Highchem,ZEN PHARMACEUTICALS,CLEXANE 40mg 2'S,10
7,KE,Highchem,ZEN PHARMACEUTICALS,XATRAL LP 10mg TABS 30'S,6
7,KE,Highchem,ZEN PHARMACEUTICALS,RHINATHIOL ENFT 125ml SP,30
7,KE,Highchem,ZEN PHARMACEUTICALS,RHINATHIOL ENFT 125ml SP,3
7,KE,Highchem,PILOT PHARMACEUTICAL LIMITED,CLEXANE 40mg 2'S,30
7,KE,Highchem,HARIPHARM PHARMACY LTD,RHINATHIOL ENFT 125ml SP,24
7,KE,Highchem,HARIPHARM PHARMACY LTD,DULCOLAX 5MG TABS BL3X10,250
7,KE,Highchem,KRISHNA CHEMIST LTD,CO-APROVEL TABS 300/12.5mg 28'S,30
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL ENFT 125ml SP,-500
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL ENFT 125ml SP,500
7,KE,Highchem,KRISHNA CHEMIST LTD,XATRAL LP 10mg TABS 30'S,50
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],LASIX 40mg TABS 20'S,250
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],STILNOX 10mg TABS 14'S,200
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],CORDARONE TAB 200mg 30'S,10
7,KE,Highchem,BUNGOMA WEST CHEMIST,STILNOX 10mg TABS 14'S,5
7,KE,Highchem,CANAAN PHARMACEUTICALS LTD,STILNOX 10mg TABS 14'S,3
7,KE,Highchem,OMAERA PHARMACEUTICALS,CORDARONE TAB 200mg 30'S,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,LANTUS 10ml VIAL,5
7,KE,Highchem,OMAERA PHARMACEUTICALS,CORDARONE TAB 200mg 30'S,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,STILNOX 10mg TABS 14'S,100
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,STILNOX 10mg TABS 14'S,10
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,STILNOX 10mg TABS 14'S,10
7,KE,Highchem,VETERAN PHARMACEUTICALS LTD,STILNOX 10mg TABS 14'S,175
7,KE,Highchem,DR. IGNATIUS MUTURI,LANTUS 10ml VIAL,3
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],CORDARONE TAB 200mg 30'S,10
7,KE,Highchem,HIGHRIDGE PHARMACY LTD,LANTUS 10ml VIAL,2
7,KE,Highchem,HIGHRIDGE PHARMACY LTD,STILNOX 10mg TABS 14'S,6
7,KE,Highchem,MAKADARA CHEMISTS LTD,CORDARONE TAB 200mg 30'S,28
7,KE,Highchem,MAKADARA CHEMISTS LTD,STILNOX 10mg TABS 14'S,50
7,KE,Highchem,MAKADARA CHEMISTS LTD,LASIX 40mg TABS 20'S,190
7,KE,Highchem,RAM PHARMACEUTICALS LTD,STILNOX 10mg TABS 14'S,10
7,KE,Highchem,LABOREX (K) LTD,CORDARONE TAB 200mg 30'S,70
7,KE,Highchem,LABOREX (K) LTD,CORDARONE TAB 200mg 30'S,-70
7,KE,Highchem,LABOREX (K) LTD,CORDARONE TAB 200mg 30'S,70
7,KE,Highchem,NJIMIA PHARMACY,APROVEL 300mg TABS 28'S,50
7,KE,Highchem,ZEN PHARMACEUTICALS,STILNOX 10mg TABS 14'S,6
7,KE,Highchem,KRISHNA CHEMIST LTD,LANTUS 10ml VIAL,-5
7,KE,Highchem,KRISHNA CHEMIST LTD,LANTUS 10ml VIAL,5
7,KE,Highchem,KRISHNA CHEMIST LTD,LANTUS 10ml VIAL,5
7,KE,Highchem,KRISHNA CHEMIST LTD,STILNOX 10mg TABS 14'S,100
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,-50
7,KE,Highchem,KRISHNA CHEMIST LTD,EPILIM 200mg TABS EC 100'S,-10
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL AD 125ml SP,-600
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL AD 125ml SP,600
7,KE,Highchem,KRISHNA CHEMIST LTD,LANTUS SOLOSTAR 3ml 5'S,40
7,KE,Highchem,KRISHNA CHEMIST LTD,TRITACE 2.5 MG TABS 28s,15
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL AD 125ml SP,120
7,KE,Highchem,NAIROBI WOMENS HOSPITAL LTD,EPILIM CHRONO 300mg TABS 100'S,5
7,KE,Highchem,KRISHNA CHEMIST LTD,ORELOX 100ml SUSPENSION,6
7,KE,Highchem,KRISHNA CHEMIST LTD,ORELOX 100ml SUSPENSION,10
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL ENFT 125ml SP,500
7,KE,Highchem,KRISHNA CHEMIST LTD,RHINATHIOL ENFT 125ml SP,90
7,KE,Highchem,KRISHNA CHEMIST LTD,CLEXANE 40mg 2'S,10
7,KE,Highchem,NAIROBI WOMENS HOSPITAL LTD,FLEMING 1000mg+200mg 5's INJ,113
7,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,BRONCHICUM ELIXIR 100ml,1
7,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,BRONCHICUM ELIXIR 100ml,2
7,KE,Highchem,HIGHCHEM PHARMA CASH ACCOUNT,BRONCHICUM ELIXIR 100ml,1
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],EPILIM CHRONO 500mg TABS 100'S,30
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],EPILIM 300ml SYRUP,48
7,KE,Highchem,BUNGOMA WEST CHEMIST,EPILIM 300ml SYRUP,2
7,KE,Highchem,OMAERA PHARMACEUTICALS,EPILIM CHRONO 500mg TABS 100'S,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,BRONCHICUM ELIXIR 100ml,100
7,KE,Highchem,OMAERA PHARMACEUTICALS,BRONCHICUM ELIXIR 100ml,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,MAALOX PLUS 200MG TABS BL4X10,14
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,AMYLIN CHEMIST,EPILIM 300ml SYRUP,10
7,KE,Highchem,AMYLIN CHEMIST,BRONCHICUM ELIXIR 100ml,24
7,KE,Highchem,CRYSTAL COTTAGE HOSPITAL,EPILIM 300ml SYRUP,20
7,KE,Highchem,CRYSTAL COTTAGE HOSPITAL,EPILIM CHRONO 500mg TABS 100'S,10
7,KE,Highchem,SYMBIO HEALTHCARE LIMITED,BRONCHICUM ELIXIR 100ml,1200
7,KE,Highchem,SYMBIO HEALTHCARE LIMITED,BRONCHICUM ELIXIR 100ml,150
7,KE,Highchem,GATHIMAINI PHARMACY CO LTD,EPILIM 300ml SYRUP,24
7,KE,Highchem,HIKMAS PHARMA LTD,EPILIM 300ml SYRUP,10
7,KE,Highchem,MAX PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,10
7,KE,Highchem,MAX PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,1
7,KE,Highchem,DAMCO PHARMA LTD,BRONCHICUM ELIXIR 100ml,5
7,KE,Highchem,REALE HOSPITAL,EPILIM CHRONO 500mg TABS 100'S,10
7,KE,Highchem,REALE HOSPITAL,EPILIM 300ml SYRUP,50
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS LTD [ELD],EPILIM CHRONO 500mg TABS 100'S,5
7,KE,Highchem,ELEMENTAITA PHARMACEUTICALS,EPILIM 300ml SYRUP,24
7,KE,Highchem,BELMONT PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,20
7,KE,Highchem,BELMONT PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,30
7,KE,Highchem,BELMONT PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,3
7,KE,Highchem,MAKADARA CHEMISTS LTD,BRONCHICUM ELIXIR 100ml,88
7,KE,Highchem,MAKADARA CHEMISTS LTD,EPILIM 300ml SYRUP,50
7,KE,Highchem,MAKADARA CHEMISTS LTD,EPILIM CHRONO 500mg TABS 100'S,15
7,KE,Highchem,MODANA PHARMACEUTICAL,NO SPA 40mg TABS 20'S,1
7,KE,Highchem,MODANA PHARMACEUTICAL,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,NILA PHARMACEUTICALS,EPILIM CHRONO 500mg TABS 100'S,100
7,KE,Highchem,KIREC PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,90
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 300ml SYRUP,3
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 500mg TABS 100'S,15
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 300ml SYRUP,5
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 500mg TABS 100'S,10
7,KE,Highchem,NJIMIA PHARMACY,EPILIM CHRONO 500mg TABS 100'S,15
7,KE,Highchem,NJIMIA PHARMACY,EPILIM 300ml SYRUP,3
7,KE,Highchem,NJIMIA PHARMACY,BRONCHICUM ELIXIR 100ml,40
7,KE,Highchem,NJIMIA PHARMACY,BRONCHICUM ELIXIR 100ml,4
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM 300ml SYRUP,3
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,2
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM CHRONO 500mg TABS 100'S,1
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM 300ml SYRUP,3
7,KE,Highchem,BATIAN PEAK PHARMACEUTICALS LTD,EPILIM 300ml SYRUP,2
7,KE,Highchem,ZEN PHARMACEUTICALS,BRONCHICUM ELIXIR 100ml,10
7,KE,Highchem,ZEN PHARMACEUTICALS,BRONCHICUM ELIXIR 100ml,1
7,KE,Highchem,ZEN PHARMACEUTICALS,EPILIM CHRONO 500mg TABS 100'S,3
7,KE,Highchem,ZEN PHARMACEUTICALS,EPILIM 300ml SYRUP,10
7,KE,Highchem,SURGIK PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,20
7,KE,Highchem,SURGIK PHARMACEUTICALS LTD,BRONCHICUM ELIXIR 100ml,9
7,KE,Highchem,NAIROBI WOMENS HOSPITAL LTD,EPILIM 300ml SYRUP,5
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],PLAVIX 75mg TABS 28'S,15
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],TAVANIC 500mg TABS 5'S,30
7,KE,Highchem,ELDOHOSP PHARMACEUTICALS [NAIROBI],RESONIUM 454g ADULT POWDER,5
7,KE,Highchem,OMAERA PHARMACEUTICALS,TAVANIC 500mg TABS 5'S,10
7,KE,Highchem,OMAERA PHARMACEUTICALS,FLEMING 875mg+125mg TABS 14'S,20
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,TAVANIC 500mg TABS 5'S,3
7,KE,Highchem,PHARMART ABC CHEMIST LIMITED.,TAVANIC 500mg TABS 5'S,2
7,KE,Highchem,TRANSCHEM PHARMACEUTICALS,FLEMING 875mg+125mg TABS 14'S,30
7,KE,Highchem,TRANSCHEM PHARMACEUTICALS,BIOFERON CAPS 30'S,7
7,KE,Highchem,TRANSCHEM PHARMACEUTICALS,BIOFERON CAPS 30'S,7
7,KE,Highchem,VETERAN PHARMACEUTICALS LTD,RESONIUM 454g ADULT POWDER,4
7,KE,Highchem,VETERAN PHARMACEUTICALS LTD,FLEMING 875mg+125mg TABS 14'S,10
