GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
625681,SN,160,,TEDIS BURKINA,BF,EPDIS
277954,SN,1680,,TEDIS BURKINA,BF,EPDIS
291024,SN,240,,TEDIS BURKINA,BF,EPDIS
298689,SN,20,,TEDIS BURKINA,BF,EPDIS
368552,SN,224,,TEDIS BURKINA,BF,EPDIS
168279,SN,30,,TEDIS BURKINA,BF,EPDIS
213866,SN,20,,TEDIS BURKINA,BF,EPDIS
663984,SN,100,,UBIPHARM BURKINA,BF,EPDIS
545747,SN,20,,MEX P/C DPBF,BF,EPDIS
268012,SN,8,,MEX P/C DPBF,BF,EPDIS
663985,SN,1220,,UBIPHARM BURKINA,BF,EPDIS
627329,SN,300,,MEX P/C DPBF,BF,EPDIS
627160,SN,320,,TEDIS BURKINA,BF,EPDIS
627160,SN,320,,TEDIS BURKINA,BF,EPDIS
663985,SN,1708,,UBIPHARM BURKINA,BF,EPDIS
247831,SN,30,,UBIPHARM BURKINA,BF,EPDIS
368552,SN,336,,UBIPHARM BURKINA,BF,EPDIS
663982,SN,6600,,LABOREX BURKINA,BF,EPDIS
663984,SN,270,,LABOREX BURKINA,BF,EPDIS
663985,SN,2440,,LABOREX BURKINA,BF,EPDIS
663996,SN,24,,LABOREX BURKINA,BF,EPDIS
627329,SN,600,,UBIPHARM BURKINA,BF,EPDIS
630791,SN,100,,UBIPHARM BURKINA,BF,EPDIS
293665,SN,150,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,20,,UBIPHARM BURKINA,BF,EPDIS
298709,SN,30,,UBIPHARM BURKINA,BF,EPDIS
627327,SN,300,,LABOREX BURKINA,BF,EPDIS
368552,SN,336,,LABOREX BURKINA,BF,EPDIS
479387,SN,960,,LABOREX BURKINA,BF,EPDIS
663984,SN,380,,UBIPHARM BURKINA,BF,EPDIS
663984,SN,200,,TEDIS BURKINA,BF,EPDIS
292174,SN,32,,TEDIS BURKINA,BF,EPDIS
592979,SN,10,,TEDIS BURKINA,BF,EPDIS
282345,SN,90,,TEDIS BURKINA,BF,EPDIS
247832,SN,20,,TEDIS BURKINA,BF,EPDIS
554510,SN,108,,TEDIS BURKINA,BF,EPDIS
630763,SN,20,,TEDIS BURKINA,BF,EPDIS
592593,SN,76,,TEDIS BURKINA,BF,EPDIS
354890,SN,240,,TEDIS BURKINA,BF,EPDIS
277954,SN,2400,,TEDIS BURKINA,BF,EPDIS
311166,SN,240,,TEDIS BURKINA,BF,EPDIS
245296,SN,216,,TEDIS BURKINA,BF,EPDIS
323473,SN,648,,MEX P/C DPBF,BF,EPDIS
624775,SN,90,,LABOREX BURKINA,BF,EPDIS
592705,SN,4544,,UBIPHARM BURKINA,BF,EPDIS
627332,SN,200,,UBIPHARM BURKINA,BF,EPDIS
311168,SN,1920,,UBIPHARM BURKINA,BF,EPDIS
289137,SN,20,,UBIPHARM BURKINA,BF,EPDIS
287553,SN,480,,UBIPHARM BURKINA,BF,EPDIS
624625,SN,120,,UBIPHARM BURKINA,BF,EPDIS
551043,SN,480,,UBIPHARM BURKINA,BF,EPDIS
625767,SN,168,,UBIPHARM BURKINA,BF,EPDIS
354890,SN,1128,,UBIPHARM BURKINA,BF,EPDIS
298693,SN,112,,UBIPHARM BURKINA,BF,EPDIS
298691,SN,180,,UBIPHARM BURKINA,BF,EPDIS
168279,SN,60,,UBIPHARM BURKINA,BF,EPDIS
627160,SN,480,,MEX P/C DPBF,BF,EPDIS
252039,SN,490,,UBIPHARM BURKINA,BF,EPDIS
476957,SN,450,,MEX P/C DPBF,BF,EPDIS
668290,SN,100,,MEX P/C DPBF,BF,EPDIS
663983,SN,480,,MEX P/C DPBF,BF,EPDIS
214082,SN,1560,,MEX P/C DPBF,BF,EPDIS
252039,SN,350,,LABOREX BURKINA,BF,EPDIS
671597,SN,160,,MEX P/C DPBF,BF,EPDIS
476947,SN,1200,,UBIPHARM BURKINA,BF,EPDIS
627329,SN,150,,TEDIS BURKINA,BF,EPDIS
342280,SN,480,,TEDIS BURKINA,BF,EPDIS
639164,SN,160,,TEDIS BURKINA,BF,EPDIS
354883,SN,20,,MEX P/C DPBF,BF,EPDIS
320343,SN,240,,MEX P/C DPBF,BF,EPDIS
625767,SN,20,,MEX P/C DPBF,BF,EPDIS
354890,SN,144,,MEX P/C DPBF,BF,EPDIS
342280,SN,160,,MEX P/C DPBF,BF,EPDIS
592705,SN,1350,,MEX P/C DPBF,BF,EPDIS
609071,SN,384,,MEX P/C DPBF,BF,EPDIS
298691,SN,36,,MEX P/C DPBF,BF,EPDIS
479530,SN,420,,MEX P/C DPBF,BF,EPDIS
298709,SN,15,,MEX P/C DPBF,BF,EPDIS
627327,SN,600,,UBIPHARM BURKINA,BF,EPDIS
476947,SN,3600,,LABOREX BURKINA,BF,EPDIS
592705,SN,2429,,LABOREX BURKINA,BF,EPDIS
321233,SN,30,,UBIPHARM BURKINA,BF,EPDIS
476957,SN,400,,UBIPHARM BURKINA,BF,EPDIS
671639,SN,800,,UBIPHARM BURKINA,BF,EPDIS
310637,SN,10,,TEDIS BURKINA,BF,EPDIS
287550,SN,160,,TEDIS BURKINA,BF,EPDIS
268013,SN,100,,TEDIS BURKINA,BF,EPDIS
592989,SN,10,,TEDIS BURKINA,BF,EPDIS
285368,SN,10,,TEDIS BURKINA,BF,EPDIS
625681,SN,320,,TEDIS BURKINA,BF,EPDIS
311122,SN,10,,TEDIS BURKINA,BF,EPDIS
249438,SN,400,,TEDIS BURKINA,BF,EPDIS
571696,SN,10,,TEDIS BURKINA,BF,EPDIS
298711,SN,160,,TEDIS BURKINA,BF,EPDIS
476957,SN,300,,TEDIS BURKINA,BF,EPDIS
307013,SN,50,,TEDIS BURKINA,BF,EPDIS
663984,SN,120,,TEDIS BURKINA,BF,EPDIS
436433,SN,864,,UBIPHARM BURKINA,BF,EPDIS
281499,SN,1320,,UBIPHARM BURKINA,BF,EPDIS
551043,SN,720,,UBIPHARM BURKINA,BF,EPDIS
551042,SN,720,,UBIPHARM BURKINA,BF,EPDIS
323487,SN,960,,UBIPHARM BURKINA,BF,EPDIS
638521,SN,600,,UBIPHARM BURKINA,BF,EPDIS
305928,SN,320,,UBIPHARM BURKINA,BF,EPDIS
252039,SN,490,,UBIPHARM BURKINA,BF,EPDIS
249438,SN,1400,,UBIPHARM BURKINA,BF,EPDIS
477825,SN,336,,UBIPHARM BURKINA,BF,EPDIS
98574,SN,40,,TEDIS BURKINA,BF,EPDIS
306218,SN,90,,TEDIS BURKINA,BF,EPDIS
196680,SN,10,,TEDIS BURKINA,BF,EPDIS
551042,SN,180,,TEDIS BURKINA,BF,EPDIS
298682,SN,240,,TEDIS BURKINA,BF,EPDIS
323487,SN,480,,TEDIS BURKINA,BF,EPDIS
630763,SN,40,,TEDIS BURKINA,BF,EPDIS
611732,SN,50,,TEDIS BURKINA,BF,EPDIS
285368,SN,10,,TEDIS BURKINA,BF,EPDIS
638521,SN,300,,TEDIS BURKINA,BF,EPDIS
625681,SN,800,,TEDIS BURKINA,BF,EPDIS
277954,SN,2400,,TEDIS BURKINA,BF,EPDIS
311166,SN,120,,TEDIS BURKINA,BF,EPDIS
245296,SN,648,,TEDIS BURKINA,BF,EPDIS
311122,SN,20,,TEDIS BURKINA,BF,EPDIS
252041,SN,350,,TEDIS BURKINA,BF,EPDIS
571696,SN,10,,TEDIS BURKINA,BF,EPDIS
298709,SN,20,,TEDIS BURKINA,BF,EPDIS
476955,SN,192,,TEDIS BURKINA,BF,EPDIS
323473,SN,1200,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,216,,TEDIS BURKINA,BF,EPDIS
592705,SN,630,,TEDIS BURKINA,BF,EPDIS
477825,SN,72,,TEDIS BURKINA,BF,EPDIS
476955,SN,1632,,UBIPHARM BURKINA,BF,EPDIS
342280,SN,1120,,UBIPHARM BURKINA,BF,EPDIS
627331,SN,200,,LABOREX BURKINA,BF,EPDIS
627327,SN,300,,LABOREX BURKINA,BF,EPDIS
627326,SN,200,,LABOREX BURKINA,BF,EPDIS
287550,SN,640,,LABOREX BURKINA,BF,EPDIS
289138,SN,60,,LABOREX BURKINA,BF,EPDIS
269069,SN,480,,LABOREX BURKINA,BF,EPDIS
592684,SN,240,,LABOREX BURKINA,BF,EPDIS
306218,SN,1080,,LABOREX BURKINA,BF,EPDIS
287553,SN,320,,LABOREX BURKINA,BF,EPDIS
298801,SN,240,,LABOREX BURKINA,BF,EPDIS
281500,SN,240,,LABOREX BURKINA,BF,EPDIS
281499,SN,1080,,LABOREX BURKINA,BF,EPDIS
281498,SN,5712,,LABOREX BURKINA,BF,EPDIS
624625,SN,40,,LABOREX BURKINA,BF,EPDIS
630791,SN,60,,LABOREX BURKINA,BF,EPDIS
630763,SN,120,,LABOREX BURKINA,BF,EPDIS
625767,SN,84,,LABOREX BURKINA,BF,EPDIS
592593,SN,60,,LABOREX BURKINA,BF,EPDIS
224938,SN,200,,LABOREX BURKINA,BF,EPDIS
354890,SN,1848,,LABOREX BURKINA,BF,EPDIS
342280,SN,640,,LABOREX BURKINA,BF,EPDIS
638521,SN,600,,LABOREX BURKINA,BF,EPDIS
277954,SN,6000,,LABOREX BURKINA,BF,EPDIS
293665,SN,240,,LABOREX BURKINA,BF,EPDIS
245296,SN,2160,,LABOREX BURKINA,BF,EPDIS
298691,SN,216,,LABOREX BURKINA,BF,EPDIS
639608,SN,140,,LABOREX BURKINA,BF,EPDIS
477825,SN,96,,LABOREX BURKINA,BF,EPDIS
298707,SN,120,,LABOREX BURKINA,BF,EPDIS
298709,SN,60,,LABOREX BURKINA,BF,EPDIS
168279,SN,60,,LABOREX BURKINA,BF,EPDIS
627331,SN,200,,UBIPHARM BURKINA,BF,EPDIS
287552,SN,10,,UBIPHARM BURKINA,BF,EPDIS
592979,SN,35,,UBIPHARM BURKINA,BF,EPDIS
268014,SN,80,,UBIPHARM BURKINA,BF,EPDIS
268015,SN,50,,UBIPHARM BURKINA,BF,EPDIS
592989,SN,30,,UBIPHARM BURKINA,BF,EPDIS
306218,SN,270,,UBIPHARM BURKINA,BF,EPDIS
247832,SN,50,,UBIPHARM BURKINA,BF,EPDIS
285368,SN,30,,UBIPHARM BURKINA,BF,EPDIS
609071,SN,720,,UBIPHARM BURKINA,BF,EPDIS
264980,SN,40,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,20,,UBIPHARM BURKINA,BF,EPDIS
624622,SN,240,,UBIPHARM BURKINA,BF,EPDIS
571696,SN,40,,UBIPHARM BURKINA,BF,EPDIS
298709,SN,30,,UBIPHARM BURKINA,BF,EPDIS
213866,SN,30,,UBIPHARM BURKINA,BF,EPDIS
476518,SN,144,,LABOREX BURKINA,BF,EPDIS
539182,SN,10,,LABOREX BURKINA,BF,EPDIS
627332,SN,200,,LABOREX BURKINA,BF,EPDIS
311168,SN,1440,,LABOREX BURKINA,BF,EPDIS
291024,SN,1320,,LABOREX BURKINA,BF,EPDIS
346666,SN,2548,,UBIPHARM BURKINA,BF,EPDIS
323473,SN,648,,UBIPHARM BURKINA,BF,EPDIS
307013,SN,200,,LABOREX BURKINA,BF,EPDIS
476938,SN,30,,LABOREX BURKINA,BF,EPDIS
663984,SN,502,,LABOREX BURKINA,BF,EPDIS
323473,SN,912,,LABOREX BURKINA,BF,EPDIS
663992,SN,89,,UBIPHARM BURKINA,BF,EPDIS
545747,SN,200,,LABOREX BURKINA,BF,EPDIS
310637,SN,20,,LABOREX BURKINA,BF,EPDIS
209742,SN,180,,LABOREX BURKINA,BF,EPDIS
592979,SN,20,,LABOREX BURKINA,BF,EPDIS
268012,SN,1,,LABOREX BURKINA,BF,EPDIS
268013,SN,200,,LABOREX BURKINA,BF,EPDIS
268014,SN,40,,LABOREX BURKINA,BF,EPDIS
268015,SN,30,,LABOREX BURKINA,BF,EPDIS
592989,SN,20,,LABOREX BURKINA,BF,EPDIS
592980,SN,20,,LABOREX BURKINA,BF,EPDIS
306216,SN,90,,LABOREX BURKINA,BF,EPDIS
306218,SN,540,,LABOREX BURKINA,BF,EPDIS
306219,SN,180,,LABOREX BURKINA,BF,EPDIS
282319,SN,180,,LABOREX BURKINA,BF,EPDIS
196680,SN,10,,LABOREX BURKINA,BF,EPDIS
551043,SN,360,,LABOREX BURKINA,BF,EPDIS
551042,SN,720,,LABOREX BURKINA,BF,EPDIS
323487,SN,720,,LABOREX BURKINA,BF,EPDIS
320344,SN,40,,LABOREX BURKINA,BF,EPDIS
611732,SN,160,,LABOREX BURKINA,BF,EPDIS
264980,SN,20,,LABOREX BURKINA,BF,EPDIS
311122,SN,20,,LABOREX BURKINA,BF,EPDIS
305928,SN,160,,LABOREX BURKINA,BF,EPDIS
252040,SN,200,,LABOREX BURKINA,BF,EPDIS
249438,SN,800,,LABOREX BURKINA,BF,EPDIS
639164,SN,640,,LABOREX BURKINA,BF,EPDIS
624622,SN,100,,LABOREX BURKINA,BF,EPDIS
408003,SN,100,,LABOREX BURKINA,BF,EPDIS
624775,SN,90,,LABOREX BURKINA,BF,EPDIS
298698,SN,80,,LABOREX BURKINA,BF,EPDIS
213866,SN,60,,LABOREX BURKINA,BF,EPDIS
663992,SN,18,,TEDIS BURKINA,BF,EPDIS
476954,SN,96,,TEDIS BURKINA,BF,EPDIS
476518,SU,12,,MEX P/C DPBF,BF,EPDIS
663983,SU,72,,MEX P/C DPBF,BF,EPDIS
476947,SU,475,,UBIPHARM BURKINA,BF,EPDIS
476518,SU,51,,UBIPHARM BURKINA,BF,EPDIS
476957,SU,43,,UBIPHARM BURKINA,BF,EPDIS
476954,SU,3,,UBIPHARM BURKINA,BF,EPDIS
663983,SU,98,,UBIPHARM BURKINA,BF,EPDIS
281498,SU,38,,MEX P/C DPBF,BF,EPDIS
249438,SU,8,,MEX P/C DPBF,BF,EPDIS
639164,SU,18,,MEX P/C DPBF,BF,EPDIS
281498,SU,759,,UBIPHARM BURKINA,BF,EPDIS
628074,SU,143,,UBIPHARM BURKINA,BF,EPDIS
249438,SU,65,,UBIPHARM BURKINA,BF,EPDIS
639164,SU,12,,UBIPHARM BURKINA,BF,EPDIS
298707,SN,120,,UBIPHARM BURKINA,BF,EPDIS
306216,SN,90,,UBIPHARM BURKINA,BF,EPDIS
293665,SN,120,,UBIPHARM BURKINA,BF,EPDIS
476947,SU,686,,LABOREX BURKINA,BF,EPDIS
476518,SU,22,,LABOREX BURKINA,BF,EPDIS
476957,SU,25,,LABOREX BURKINA,BF,EPDIS
663983,SU,6,,LABOREX BURKINA,BF,EPDIS
281498,SU,367,,LABOREX BURKINA,BF,EPDIS
628074,SU,121,,LABOREX BURKINA,BF,EPDIS
249438,SU,40,,LABOREX BURKINA,BF,EPDIS
311168,SN,480,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
268012,SN,100,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
268013,SN,150,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
268014,SN,150,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
268015,SN,150,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624625,SN,240,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
305479,SN,480,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
630791,SN,150,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
630763,SN,240,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
664047,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252041,SN,350,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
252040,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624479,SN,1800,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
624774,SN,400,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
239907,SN,2000,,ALCHEM INDUSTRIES,BI,EPDIS
289137,SN,80,,ALCHEM INDUSTRIES,BI,EPDIS
209742,SN,100,,ALCHEM INDUSTRIES,BI,EPDIS
269069,SN,750,,ALCHEM INDUSTRIES,BI,EPDIS
281498,SN,168,,ALCHEM INDUSTRIES,BI,EPDIS
624625,SN,720,,ALCHEM INDUSTRIES,BI,EPDIS
630791,SN,120,,ALCHEM INDUSTRIES,BI,EPDIS
630763,SN,480,,ALCHEM INDUSTRIES,BI,EPDIS
662889,SN,275,,ALCHEM INDUSTRIES,BI,EPDIS
305928,SN,160,,ALCHEM INDUSTRIES,BI,EPDIS
252041,SN,700,,ALCHEM INDUSTRIES,BI,EPDIS
252039,SN,700,,ALCHEM INDUSTRIES,BI,EPDIS
252040,SN,300,,ALCHEM INDUSTRIES,BI,EPDIS
249438,SN,200,,ALCHEM INDUSTRIES,BI,EPDIS
639164,SN,160,,ALCHEM INDUSTRIES,BI,EPDIS
624775,SN,180,,ALCHEM INDUSTRIES,BI,EPDIS
252039,SN,350,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
625765,SN,600,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
625765,SN,720,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
436433,SN,100,,CHIMIO,BI,EPDIS
287550,SN,80,,CHIMIO,BI,EPDIS
289137,SN,100,,CHIMIO,BI,EPDIS
209742,SN,300,,CHIMIO,BI,EPDIS
268013,SN,150,,CHIMIO,BI,EPDIS
268014,SN,150,,CHIMIO,BI,EPDIS
268015,SN,200,,CHIMIO,BI,EPDIS
306218,SN,100,,CHIMIO,BI,EPDIS
306219,SN,50,,CHIMIO,BI,EPDIS
281499,SN,50,,CHIMIO,BI,EPDIS
624625,SN,3000,,CHIMIO,BI,EPDIS
551043,SN,300,,CHIMIO,BI,EPDIS
305479,SN,689,,CHIMIO,BI,EPDIS
630791,SN,360,,CHIMIO,BI,EPDIS
630763,SN,2400,,CHIMIO,BI,EPDIS
664047,SN,450,,CHIMIO,BI,EPDIS
662889,SN,400,,CHIMIO,BI,EPDIS
305928,SN,300,,CHIMIO,BI,EPDIS
252041,SN,70,,CHIMIO,BI,EPDIS
252040,SN,800,,CHIMIO,BI,EPDIS
249438,SN,400,,CHIMIO,BI,EPDIS
639164,SN,240,,CHIMIO,BI,EPDIS
625765,SN,2400,,ALCHEM INDUSTRIES,BI,EPDIS
477825,SN,120,,GAPOB,BJ,EPDIS
663981,SN,3000,,GAPOB,BJ,EPDIS
307013,SN,200,,GAPOB,BJ,EPDIS
663985,SN,4880,,GAPOB,BJ,EPDIS
663985,SN,2440,,GAPOB,BJ,EPDIS
476518,SN,96,,UBIPHARM,BJ,EPDIS
476957,SN,400,,UBIPHARM,BJ,EPDIS
625765,SN,20,,UBIPHARM,BJ,EPDIS
292174,SN,608,,UBIPHARM,BJ,EPDIS
269069,SN,180,,UBIPHARM,BJ,EPDIS
298682,SN,80,,UBIPHARM,BJ,EPDIS
305479,SN,150,,UBIPHARM,BJ,EPDIS
354890,SN,96,,UBIPHARM,BJ,EPDIS
277954,SN,2400,,UBIPHARM,BJ,EPDIS
298691,SN,108,,UBIPHARM,BJ,EPDIS
663981,SN,1050,,PROMO PHARMA,BJ,EPDIS
321233,SN,70,,PROMO PHARMA,BJ,EPDIS
663983,SN,1980,,PROMO PHARMA,BJ,EPDIS
287552,SN,192,,UBIPHARM,BJ,EPDIS
624622,SN,120,,PROMO PHARMA,BJ,EPDIS
624774,SN,1600,,PROMO PHARMA,BJ,EPDIS
528888,SN,180,,UBIPHARM,BJ,EPDIS
663996,SN,10,,UBIPHARM,BJ,EPDIS
98574,SN,80,,PROMO PHARMA,BJ,EPDIS
311166,SN,480,,PROMO PHARMA,BJ,EPDIS
663984,SN,375,,UBIPHARM,BJ,EPDIS
663984,SN,575,,PROMO PHARMA,BJ,EPDIS
67933,SN,5,,UBIPHARM,BJ,EPDIS
214082,SN,360,,UBIPHARM,BJ,EPDIS
214082,SN,480,,UBIPHARM,BJ,EPDIS
663984,SN,60,,UBIPHARM,BJ,EPDIS
209742,SN,20,,UBIPHARM,BJ,EPDIS
592979,SN,10,,UBIPHARM,BJ,EPDIS
268012,SN,20,,UBIPHARM,BJ,EPDIS
268013,SN,30,,UBIPHARM,BJ,EPDIS
268014,SN,20,,UBIPHARM,BJ,EPDIS
592989,SN,20,,UBIPHARM,BJ,EPDIS
306218,SN,180,,UBIPHARM,BJ,EPDIS
282345,SN,30,,UBIPHARM,BJ,EPDIS
196680,SN,10,,UBIPHARM,BJ,EPDIS
196681,SN,20,,UBIPHARM,BJ,EPDIS
630763,SN,20,,UBIPHARM,BJ,EPDIS
664047,SN,20,,UBIPHARM,BJ,EPDIS
285368,SN,10,,UBIPHARM,BJ,EPDIS
293665,SN,20,,UBIPHARM,BJ,EPDIS
305928,SN,160,,UBIPHARM,BJ,EPDIS
298689,SN,40,,UBIPHARM,BJ,EPDIS
252040,SN,30,,UBIPHARM,BJ,EPDIS
624622,SN,20,,UBIPHARM,BJ,EPDIS
298698,SN,20,,UBIPHARM,BJ,EPDIS
298709,SN,20,,UBIPHARM,BJ,EPDIS
624775,SN,540,,GAPOB,BJ,EPDIS
311168,SN,1440,,GAPOB,BJ,EPDIS
268013,SN,300,,GAPOB,BJ,EPDIS
551043,SN,720,,GAPOB,BJ,EPDIS
551042,SN,960,,GAPOB,BJ,EPDIS
354890,SN,2400,,GAPOB,BJ,EPDIS
639164,SN,960,,GAPOB,BJ,EPDIS
624775,SN,360,,GAPOB,BJ,EPDIS
624774,SN,691,,GAPOB,BJ,EPDIS
298698,SN,100,,GAPOB,BJ,EPDIS
168279,SN,30,,GAPOB,BJ,EPDIS
627329,SN,1200,,PROMO PHARMA,BJ,EPDIS
368552,SN,70,,PROMO PHARMA,BJ,EPDIS
323473,SN,480,,UBIPHARM,BJ,EPDIS
287550,SN,5040,,GAPOB,BJ,EPDIS
287552,SN,96,,GAPOB,BJ,EPDIS
289137,SN,40,,GAPOB,BJ,EPDIS
287553,SN,3680,,GAPOB,BJ,EPDIS
281499,SN,4800,,GAPOB,BJ,EPDIS
281498,SN,9072,,GAPOB,BJ,EPDIS
346667,SN,200,,GAPOB,BJ,EPDIS
592593,SN,252,,GAPOB,BJ,EPDIS
224938,SN,1200,,GAPOB,BJ,EPDIS
541078,SN,900,,GAPOB,BJ,EPDIS
638521,SN,300,,GAPOB,BJ,EPDIS
245296,SN,1600,,GAPOB,BJ,EPDIS
187750,SN,320,,GAPOB,BJ,EPDIS
624775,SN,600,,PROMO PHARMA,BJ,EPDIS
252039,SN,1120,,GAPOB,BJ,EPDIS
663986,SN,750,,PROMO PHARMA,BJ,EPDIS
663986,SN,750,,PROMO PHARMA,BJ,EPDIS
298706,SN,240,,GAPOB,BJ,EPDIS
252039,SN,315,,UBIPHARM,BJ,EPDIS
298706,SN,120,,UBIPHARM,BJ,EPDIS
663982,SN,3300,,GAPOB,BJ,EPDIS
489540,SN,800,,PROMO PHARMA,BJ,EPDIS
489541,SN,560,,PROMO PHARMA,BJ,EPDIS
625765,SN,40,,PROMO PHARMA,BJ,EPDIS
214082,SN,103,,PROMO PHARMA,BJ,EPDIS
298706,SN,240,,PROMO PHARMA,BJ,EPDIS
475982,SN,120,,UBIPHARM,BJ,EPDIS
475875,SN,16,,UBIPHARM,BJ,EPDIS
310637,SN,10,,PROMO PHARMA,BJ,EPDIS
209742,SN,100,,PROMO PHARMA,BJ,EPDIS
592979,SN,30,,PROMO PHARMA,BJ,EPDIS
268014,SN,70,,PROMO PHARMA,BJ,EPDIS
268015,SN,50,,PROMO PHARMA,BJ,EPDIS
516143,SN,10,,PROMO PHARMA,BJ,EPDIS
592980,SN,20,,PROMO PHARMA,BJ,EPDIS
282319,SN,90,,PROMO PHARMA,BJ,EPDIS
196680,SN,20,,PROMO PHARMA,BJ,EPDIS
196681,SN,30,,PROMO PHARMA,BJ,EPDIS
374872,SN,120,,PROMO PHARMA,BJ,EPDIS
551043,SN,180,,PROMO PHARMA,BJ,EPDIS
551042,SN,240,,PROMO PHARMA,BJ,EPDIS
320343,SN,70,,PROMO PHARMA,BJ,EPDIS
