GMID,movement code,Quantity,Discount,SCENARIO,CUSTOMER,COUNTRY
638521,PA,,-0.6,SI,LABOREX BURKINA,BF
277954,PA,,0,SI,LABOREX BURKINA,BF
293665,PA,,-21,SI,LABOREX BURKINA,BF
245296,PA,,-130.68,SI,LABOREX BURKINA,BF
298691,PA,,-53.244,SI,LABOREX BURKINA,BF
639608,PA,,-2.59,SI,LABOREX BURKINA,BF
477825,PA,,-20.208,SI,LABOREX BURKINA,BF
298707,PA,,-0.24,SI,LABOREX BURKINA,BF
298709,PA,,0,SI,LABOREX BURKINA,BF
168279,PA,,2.1,SI,LABOREX BURKINA,BF
627331,PA,,2.1,SI,UBIPHARM BURKINA,BF
287552,PA,,-0.765,SI,UBIPHARM BURKINA,BF
592979,PA,,0,SI,UBIPHARM BURKINA,BF
268014,PA,,0,SI,UBIPHARM BURKINA,BF
268015,PA,,0.75,SI,UBIPHARM BURKINA,BF
592989,PA,,-0.075,SI,UBIPHARM BURKINA,BF
306218,PA,,-53.19,SI,UBIPHARM BURKINA,BF
247832,PA,,-18.5,SI,UBIPHARM BURKINA,BF
285368,PA,,-0.405,SI,UBIPHARM BURKINA,BF
609071,PA,,3.24,SI,UBIPHARM BURKINA,BF
264980,PA,,22.38,SI,UBIPHARM BURKINA,BF
311122,PA,,3.41,SI,UBIPHARM BURKINA,BF
624622,PA,,-18.84,SI,UBIPHARM BURKINA,BF
571696,PA,,-4.34,SI,UBIPHARM BURKINA,BF
298709,PA,,0,SI,UBIPHARM BURKINA,BF
213866,PA,,-0.465,SI,UBIPHARM BURKINA,BF
476518,PA,,33.84,SI,LABOREX BURKINA,BF
539182,PA,,2.2,SI,LABOREX BURKINA,BF
627332,PA,,2.1,SI,LABOREX BURKINA,BF
311168,PA,,-13.68,SI,LABOREX BURKINA,BF
291024,PA,,-1598.52,SI,LABOREX BURKINA,BF
346666,PA,,-133.77,SI,UBIPHARM BURKINA,BF
323473,PA,,-230.688,SI,UBIPHARM BURKINA,BF
307013,PA,,-139.6,SI,LABOREX BURKINA,BF
476938,PA,,-0.15,SI,LABOREX BURKINA,BF
663984,PA,,-18.574,SI,LABOREX BURKINA,BF
323473,PA,,-324.672,SI,LABOREX BURKINA,BF
663992,PA,,167.7205,SI,UBIPHARM BURKINA,BF
545747,PA,,-191.8,SI,LABOREX BURKINA,BF
310637,PA,,-28.35,SI,LABOREX BURKINA,BF
209742,PA,,-3.6,SI,LABOREX BURKINA,BF
592979,PA,,0,SI,LABOREX BURKINA,BF
268012,PA,,-0.003,SI,LABOREX BURKINA,BF
268013,PA,,0.1,SI,LABOREX BURKINA,BF
268014,PA,,0,SI,LABOREX BURKINA,BF
268015,PA,,0.45,SI,LABOREX BURKINA,BF
592989,PA,,-0.05,SI,LABOREX BURKINA,BF
592980,PA,,-0.1,SI,LABOREX BURKINA,BF
306216,PA,,0.585,SI,LABOREX BURKINA,BF
306218,PA,,-106.38,SI,LABOREX BURKINA,BF
306219,PA,,-39.6,SI,LABOREX BURKINA,BF
282319,PA,,0,SI,LABOREX BURKINA,BF
196680,PA,,2.365,SI,LABOREX BURKINA,BF
551043,PA,,-0.9,SI,LABOREX BURKINA,BF
551042,PA,,-73.44,SI,LABOREX BURKINA,BF
323487,PA,,0,SI,LABOREX BURKINA,BF
320344,PA,,-3.56,SI,LABOREX BURKINA,BF
611732,PA,,-0.32,SI,LABOREX BURKINA,BF
264980,PA,,11.19,SI,LABOREX BURKINA,BF
311122,PA,,3.41,SI,LABOREX BURKINA,BF
305928,PA,,-40.8,SI,LABOREX BURKINA,BF
252040,PA,,-28.8,SI,LABOREX BURKINA,BF
249438,PA,,-36,SI,LABOREX BURKINA,BF
639164,PA,,-22.72,SI,LABOREX BURKINA,BF
624622,PA,,-7.85,SI,LABOREX BURKINA,BF
408003,PA,,0.3,SI,LABOREX BURKINA,BF
624775,PA,,-0.45,SI,LABOREX BURKINA,BF
298698,PA,,-0.24,SI,LABOREX BURKINA,BF
213866,PA,,-0.93,SI,LABOREX BURKINA,BF
663992,PA,,33.921,SI,TEDIS BURKINA,BF
476954,PA,,0,SI,TEDIS BURKINA,BF
298707,PA,,-0.24,SI,UBIPHARM BURKINA,BF
306216,PA,,0.585,SI,UBIPHARM BURKINA,BF
293665,PA,,-10.5,SI,UBIPHARM BURKINA,BF
627160,PA,,-57.728,SI,ALCHEM INDUSTRIES,BI
311168,PA,,-4.56,SI,MULTIPHAR (PHARMACIE DE GROS),BI
268012,PA,,-0.3,SI,MULTIPHAR (PHARMACIE DE GROS),BI
268013,PA,,0.075,SI,MULTIPHAR (PHARMACIE DE GROS),BI
268014,PA,,0,SI,MULTIPHAR (PHARMACIE DE GROS),BI
268015,PA,,2.25,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624625,PA,,-9.48,SI,MULTIPHAR (PHARMACIE DE GROS),BI
305479,PA,,-6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
630791,PA,,-21.375,SI,MULTIPHAR (PHARMACIE DE GROS),BI
630763,PA,,-42.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
664047,PA,,180.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252041,PA,,-11.9,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252040,PA,,-86.4,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624479,PA,,-45.9,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624774,PA,,-1.2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
239907,PA,,439,SI,ALCHEM INDUSTRIES,BI
289137,PA,,-32.4,SI,ALCHEM INDUSTRIES,BI
209742,PA,,-2,SI,ALCHEM INDUSTRIES,BI
269069,PA,,38.625,SI,ALCHEM INDUSTRIES,BI
281498,PA,,-5.376,SI,ALCHEM INDUSTRIES,BI
624625,PA,,-28.44,SI,ALCHEM INDUSTRIES,BI
630791,PA,,-17.1,SI,ALCHEM INDUSTRIES,BI
630763,PA,,-85.2,SI,ALCHEM INDUSTRIES,BI
662889,PA,,1.1,SI,ALCHEM INDUSTRIES,BI
305928,PA,,27.6,SI,ALCHEM INDUSTRIES,BI
252041,PA,,-23.8,SI,ALCHEM INDUSTRIES,BI
252039,PA,,31.5,SI,ALCHEM INDUSTRIES,BI
252040,PA,,-43.2,SI,ALCHEM INDUSTRIES,BI
249438,PA,,-9,SI,ALCHEM INDUSTRIES,BI
639164,PA,,-5.68,SI,ALCHEM INDUSTRIES,BI
624775,PA,,-0.9,SI,ALCHEM INDUSTRIES,BI
252039,PA,,15.75,SI,MULTIPHAR (PHARMACIE DE GROS),BI
625765,PA,,21.3,SI,MULTIPHAR (PHARMACIE DE GROS),BI
625765,PA,,25.56,SI,MULTIPHAR (PHARMACIE DE GROS),BI
436433,PA,,0.15,SI,CHIMIO,BI
287550,PA,,-1.2,SI,CHIMIO,BI
289137,PA,,-40.5,SI,CHIMIO,BI
209742,PA,,-6,SI,CHIMIO,BI
268013,PA,,0.075,SI,CHIMIO,BI
268014,PA,,0,SI,CHIMIO,BI
268015,PA,,3,SI,CHIMIO,BI
306218,PA,,-19.7,SI,CHIMIO,BI
306219,PA,,-11,SI,CHIMIO,BI
281499,PA,,10.625,SI,CHIMIO,BI
624625,PA,,-118.5,SI,CHIMIO,BI
551043,PA,,-0.75,SI,CHIMIO,BI
305479,PA,,-8.6125,SI,CHIMIO,BI
630791,PA,,-51.3,SI,CHIMIO,BI
630763,PA,,-426,SI,CHIMIO,BI
664047,PA,,135.45,SI,CHIMIO,BI
662889,PA,,1.6,SI,CHIMIO,BI
305928,PA,,51.75,SI,CHIMIO,BI
252041,PA,,-2.38,SI,CHIMIO,BI
252040,PA,,-115.2,SI,CHIMIO,BI
249438,PA,,-18,SI,CHIMIO,BI
639164,PA,,-8.52,SI,CHIMIO,BI
625765,PA,,85.2,SI,ALCHEM INDUSTRIES,BI
477825,PA,,-25.26,SI,GAPOB,BJ
663981,PA,,13.5,SI,GAPOB,BJ
307013,PA,,-139.6,SI,GAPOB,BJ
663985,PA,,-263.52,SI,GAPOB,BJ
663985,PA,,-131.76,SI,GAPOB,BJ
476518,PA,,22.56,SI,UBIPHARM,BJ
476957,PA,,0,SI,UBIPHARM,BJ
625765,PA,,0.71,SI,UBIPHARM,BJ
292174,PA,,39.52,SI,UBIPHARM,BJ
269069,PA,,9.27,SI,UBIPHARM,BJ
298682,PA,,0.12,SI,UBIPHARM,BJ
305479,PA,,-1.875,SI,UBIPHARM,BJ
354890,PA,,-1.92,SI,UBIPHARM,BJ
277954,PA,,0,SI,UBIPHARM,BJ
298691,PA,,-26.622,SI,UBIPHARM,BJ
663981,PA,,4.725,SI,PROMO PHARMA,BJ
321233,PA,,-5.39,SI,PROMO PHARMA,BJ
663983,PA,,-5.94,SI,PROMO PHARMA,BJ
287552,PA,,-14.688,SI,UBIPHARM,BJ
624622,PA,,-9.42,SI,PROMO PHARMA,BJ
624774,PA,,-4.8,SI,PROMO PHARMA,BJ
528888,PA,,-1.26,SI,UBIPHARM,BJ
663996,PA,,7.045,SI,UBIPHARM,BJ
98574,PA,,3.2,SI,PROMO PHARMA,BJ
311166,PA,,-5.76,SI,PROMO PHARMA,BJ
663984,PA,,-13.875,SI,UBIPHARM,BJ
663984,PA,,-21.275,SI,PROMO PHARMA,BJ
67933,PA,,1.9075,SI,UBIPHARM,BJ
214082,PA,,-20.34,SI,UBIPHARM,BJ
214082,PA,,-27.12,SI,UBIPHARM,BJ
663984,PA,,-2.22,SI,UBIPHARM,BJ
209742,PA,,-0.4,SI,UBIPHARM,BJ
592979,PA,,0,SI,UBIPHARM,BJ
268012,PA,,-0.06,SI,UBIPHARM,BJ
268013,PA,,0.015,SI,UBIPHARM,BJ
268014,PA,,0,SI,UBIPHARM,BJ
592989,PA,,-0.05,SI,UBIPHARM,BJ
306218,PA,,-35.46,SI,UBIPHARM,BJ
282345,PA,,-0.15,SI,UBIPHARM,BJ
196680,PA,,2.365,SI,UBIPHARM,BJ
196681,PA,,3.2,SI,UBIPHARM,BJ
630763,PA,,-3.55,SI,UBIPHARM,BJ
664047,PA,,6.02,SI,UBIPHARM,BJ
285368,PA,,-0.135,SI,UBIPHARM,BJ
293665,PA,,-1.75,SI,UBIPHARM,BJ
305928,PA,,-40.8,SI,UBIPHARM,BJ
298689,PA,,-0.58,SI,UBIPHARM,BJ
252040,PA,,-4.32,SI,UBIPHARM,BJ
624622,PA,,-1.57,SI,UBIPHARM,BJ
298698,PA,,-0.06,SI,UBIPHARM,BJ
298709,PA,,0,SI,UBIPHARM,BJ
624775,PA,,-2.7,SI,GAPOB,BJ
311168,PA,,-13.68,SI,GAPOB,BJ
268013,PA,,0.15,SI,GAPOB,BJ
551043,PA,,-1.8,SI,GAPOB,BJ
551042,PA,,-97.92,SI,GAPOB,BJ
354890,PA,,-48,SI,GAPOB,BJ
639164,PA,,-34.08,SI,GAPOB,BJ
624775,PA,,-1.8,SI,GAPOB,BJ
624774,PA,,-2.073,SI,GAPOB,BJ
298698,PA,,-0.3,SI,GAPOB,BJ
168279,PA,,1.05,SI,GAPOB,BJ
627329,PA,,6,SI,PROMO PHARMA,BJ
368552,PA,,1.26,SI,PROMO PHARMA,BJ
323473,PA,,-170.88,SI,UBIPHARM,BJ
287550,PA,,-75.6,SI,GAPOB,BJ
287552,PA,,-7.344,SI,GAPOB,BJ
289137,PA,,7.74,SI,GAPOB,BJ
287553,PA,,-138,SI,GAPOB,BJ
281499,PA,,-74.4,SI,GAPOB,BJ
281498,PA,,-290.304,SI,GAPOB,BJ
636858,PA,,-4,SI,GAPOB,BJ
592593,PA,,-23.94,SI,GAPOB,BJ
224938,PA,,-6,SI,GAPOB,BJ
541078,PA,,-14.85,SI,GAPOB,BJ
638521,PA,,-0.3,SI,GAPOB,BJ
245296,PA,,-96.8,SI,GAPOB,BJ
187750,PA,,-0.16,SI,GAPOB,BJ
624775,PA,,-3,SI,PROMO PHARMA,BJ
252039,PA,,124.88,SI,GAPOB,BJ
663986,PA,,35.25,SI,PROMO PHARMA,BJ
663986,PA,,35.25,SI,PROMO PHARMA,BJ
298706,PA,,-1.2,SI,GAPOB,BJ
252039,PA,,35.1225,SI,UBIPHARM,BJ
298706,PA,,-0.6,SI,UBIPHARM,BJ
663982,PA,,-158.4,SI,GAPOB,BJ
489540,PA,,-0.8,SI,PROMO PHARMA,BJ
489541,PA,,0.56,SI,PROMO PHARMA,BJ
625765,PA,,1.42,SI,PROMO PHARMA,BJ
214082,PA,,-5.8195,SI,PROMO PHARMA,BJ
298706,PA,,-1.2,SI,PROMO PHARMA,BJ
475982,PA,,0,SI,UBIPHARM,BJ
475875,PA,,-2.56,SI,UBIPHARM,BJ
310637,PA,,-14.175,SI,PROMO PHARMA,BJ
209742,PA,,-2,SI,PROMO PHARMA,BJ
592979,PA,,0,SI,PROMO PHARMA,BJ
268014,PA,,0,SI,PROMO PHARMA,BJ
268015,PA,,0.75,SI,PROMO PHARMA,BJ
516143,PA,,0,SI,PROMO PHARMA,BJ
592980,PA,,-0.1,SI,PROMO PHARMA,BJ
282319,PA,,0,SI,PROMO PHARMA,BJ
196680,PA,,4.73,SI,PROMO PHARMA,BJ
196681,PA,,4.8,SI,PROMO PHARMA,BJ
374872,PA,,3,SI,PROMO PHARMA,BJ
551043,PA,,-0.45,SI,PROMO PHARMA,BJ
551042,PA,,-24.48,SI,PROMO PHARMA,BJ
320343,PA,,0.455,SI,PROMO PHARMA,BJ
664047,PA,,24.08,SI,PROMO PHARMA,BJ
245296,PA,,-26.136,SI,PROMO PHARMA,BJ
264980,PA,,16.785,SI,PROMO PHARMA,BJ
249438,PA,,-9,SI,PROMO PHARMA,BJ
187750,PA,,-0.54,SI,PROMO PHARMA,BJ
408003,PA,,0.18,SI,PROMO PHARMA,BJ
213866,PA,,-0.31,SI,PROMO PHARMA,BJ
247832,PA,,-3.7,SI,UBIPHARM,BJ
592705,PA,,36.288,SI,UBIPHARM,BJ
624480,PA,,131.328,SI,GAPOB,BJ
475982,PA,,0,SI,PROMO PHARMA,BJ
663982,PA,,-126.72,SI,PROMO PHARMA,BJ
592705,PA,,36.288,SI,PROMO PHARMA,BJ
475871,PA,,0,SI,PROMO PHARMA,BJ
321233,PA,,-5.39,SI,PROMO PHARMA,BJ
475875,PA,,-3.2,SI,PROMO PHARMA,BJ
307013,PA,,-139.6,SI,PROMO PHARMA,BJ
668290,PA,,-67.5,SI,PROMO PHARMA,BJ
671639,PA,,-1.782,SI,PROMO PHARMA,BJ
476947,PA,,3.6,SI,UBIPHARM,BJ
663986,PA,,70.782,SI,UBIPHARM,BJ
307013,PA,,-279.2,SI,UBIPHARM,BJ
671639,PA,,-0.72,SI,UBIPHARM,BJ
476933,PA,,-8.8,SI,UBIPHARM,BJ
627332,PA,,1.05,SI,UBIPHARM,BJ
624480,PA,,38.016,SI,UBIPHARM,BJ
311168,PA,,-2.28,SI,UBIPHARM,BJ
269069,PA,,15.45,SI,UBIPHARM,BJ
287553,PA,,-18,SI,UBIPHARM,BJ
281498,PA,,-21.504,SI,UBIPHARM,BJ
592593,PA,,-9.5,SI,UBIPHARM,BJ
224938,PA,,-2,SI,UBIPHARM,BJ
354890,PA,,-5.76,SI,UBIPHARM,BJ
311166,PA,,-1.2,SI,UBIPHARM,BJ
609071,PA,,1.62,SI,UBIPHARM,BJ
662889,PA,,0.22,SI,UBIPHARM,BJ
