Distributor_Product_Name,Quantity,Expiry,country,distributor_name
APROVEL 150mg TABS 28'S,123,,KE,Highchem
APROVEL 300mg TABS 28'S,174,,KE,Highchem
BIOFERON CAPS 30'S,133,,KE,Highchem
CLEXANE 40mg 2'S,823,,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S,299,,KE,Highchem
CO-APROVEL TABS 300/12.5mg 28'S,55,,KE,Highchem
CORDARONE TAB 200mg 30'S,587,,KE,Highchem
DAONIL 5.0mg TABS 100'S,452,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S,545,,KE,Highchem
EPILIM 200mg TABS EC 100'S,1594,,KE,Highchem
EPILIM 300ml SYRUP,659,,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S,790,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S,462,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S,156,,KE,Highchem
FLAGENTYL 500mg TABS,20,,KE,Highchem
FLAGYL 100ml SUSPENSION,265,,KE,Highchem
FLAGYL 100ml VIAFLEX,2,,KE,Highchem
FLAGYL 400mg TABS 100'S,70,,KE,Highchem
FLEMING 1000mg+200mg 5's INJ,118,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE..,730,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S,409,,KE,Highchem
MAALOX 150ml SUSPENSION,3003,,KE,Highchem
MAALOX 460mg SATCHETS LEMON,389,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10,554,,KE,Highchem
NO SPA 40mg TABS 100'S,379,,KE,Highchem
NO SPA 40mg TABS 20'S,313,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S,40,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,120,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S,403,,KE,Highchem
ORELOX 100mg TABS 10'S,481,,KE,Highchem
ORELOX 100ml SUSPENSION,30,,KE,Highchem
ORELOX 200mg TABS 10'S,49,,KE,Highchem
ORELOX 50ml SUSPENSION,10,,KE,Highchem
PLAVIX 75mg TABS 28'S,457,,KE,Highchem
RESONIUM 454g ADULT POWDER,48,,KE,Highchem
RHINATHIOL AD 125ml SP,4605,,KE,Highchem
RHINATHIOL ENFT 125ml SP,4811,,KE,Highchem
RHINATHIOL PROM 125ml SP,5222,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP,26,,KE,Highchem
STILNOX 10mg TABS 14'S,3092,,KE,Highchem
TAVANIC 500mg TABS 5'S,847,,KE,Highchem
TAVANIC INJECTION 500mg,150,,KE,Highchem
TELFAST 120mg TABS 10'S,119,,KE,Highchem
TRITACE 2.5 MG TABS 28s,217,,KE,Highchem
TRITACE 5.0mg TABS 30'S,50,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S,6,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S,249,,KE,Highchem
XATRAL 2.5mg TABS 30'S,8,,KE,Highchem
XATRAL LP 10mg TABS 30'S,238,,KE,Highchem
XATRAL LP TABLETS 5MG*56s,286,,KE,Highchem
ZOXON 1000mg,960,,KE,Highchem
ALLSTAR PEN,648,,KE,Surgipharm
AMARYL M SR TABS 2MG-500mg * 30's,703,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1443,,KE,Surgipharm
AMARYL TABS 1mg * 30's,1812,,KE,Surgipharm
AMARYL TABS 2mg * 30's,868,,KE,Surgipharm
AMARYL TABS 4mg * 30's,652,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,179,,KE,Surgipharm
APROVASC TAB 150-5MG *28,486,,KE,Surgipharm
APROVASC TAB 300-10MG *28,84,,KE,Surgipharm
APROVASC TAB 300-5MG *28,412,,KE,Surgipharm
APROVEL TABS 150mg * 28's,649,,KE,Surgipharm
APROVEL TABS 300mg * 28's,632,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,399,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,571,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,112,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,27016,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,40,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,617,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1044,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,775,,KE,Surgipharm
DAONIL TABS 5mg * 100's,1766,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,14,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,22,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,242,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,2,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1097,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,129,,KE,Surgipharm
EPILIM SYRUP 300ml,6651,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,5738,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,4976,,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1311,,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,87,,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),1672,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),410,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,662,,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),400,,KE,Surgipharm
LANTUS 10ml VIAL,557,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,674,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2722,,KE,Surgipharm
LASIX AMPS 2ml * 5,4388,,KE,Surgipharm
LASIX TABS 40mg * 20,527,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,249,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,3752,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,3001,,KE,Surgipharm
ORELOX TABS 100MG *10'S,2947,,KE,Surgipharm
ORELOX TABS 200MG *10'S,3577,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1439,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,2559,,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,1,,KE,Surgipharm
ROXICEF INJECTION 750MG * 1's,6,,KE,Surgipharm
STILNOX TABS 10MG * 14,5306,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,1056,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,445,,KE,Surgipharm
TAVANIC TABS 500mg * 5,1845,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,58,,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,779,,KE,Surgipharm
TRITACE TABS 5mg * 28's,1011,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,574,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,131,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,88,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1539,,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),652,,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,1257,,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,11863,,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1438,,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,412,,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,1014,,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,44,,KE,Surgipharm
IBEX CAPSULES 2*12,10918,,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2057,,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,1468,,KE,Surgipharm
MAALOX SUSPENSION 150ml,27,,KE,Surgipharm
MAALOX SUSPENSION 350ml,888,,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,53541,,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,200,,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,176,,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,198,,KE,Surgipharm
NO SPA TABLETS 40mg * 20,289,,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),29,,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,4064,,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,10241,,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,12522,,KE,Surgipharm
AMARYL M 2MG CP B/30          ,399,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,346,,KE,Laborex
AMARYL TABS 1MG 30'S          ,1127,,KE,Laborex
AMARYL TABS 2MG 30'S          ,426,,KE,Laborex
AMARYL TABS 4MG 30'S          ,2307,,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,148,,KE,Laborex
APROVASC 150-5MG CP B/28      ,28,,KE,Laborex
APROVASC 300-5MG CP B/28      ,18,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,6942,,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,6464,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,14542,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,1269,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,8365,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,4225,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",1294,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",927,,KE,Laborex
CORDARONE 200MG CP B/30       ,430,,KE,Laborex
DAONIL TABS 5MG 100'S         ,601,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,33832,,KE,Laborex
EPILIM CHRONO TABS 500MG 100S ,1881,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,541,,KE,Laborex
EPILIM IV 400MG PER VIAL      ,144,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,7607,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,86,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,160,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,5289,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,2488,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,8079,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,197,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,826,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,835,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,13198,,KE,Laborex
LASIX TABS 40MG 20'S          ,1466,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",3855,,KE,Laborex
MAALOX SUSP 350ML             ,14,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,17,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",38847,,KE,Laborex
NO SPA 40MG CP B/100          ,222,,KE,Laborex
NO SPA 40MG CP B/20           ,38,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,78,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,209,,KE,Laborex
NO SPA 80MG CP B/20           ,104,,KE,Laborex
ORELOX 100MG CP B/10          ,2819,,KE,Laborex
ORELOX 200MG CP B/10          ,3036,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,7787,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,5839,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,1188,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,12817,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,5306,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,15,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,1818,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,4746,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,53,,KE,Laborex
TAVANIC 500MG CP B/5          ,1879,,KE,Laborex
TELFAST 120MG TABS 10'S       ,21,,KE,Laborex
TRITACE 5MG TABS 28'S         ,1113,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,37,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",24,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,254,,KE,Laborex
XATRAL LP 5MG CP B/56         ,23,,KE,Laborex
