GMID,movement code,Quantity,Discount,SCENARIO,CUSTOMER,COUNTRY
627329,PA,,0.75,SI,TEDIS BURKINA,BF
545747,PA,,-95.9,SI,LABOREX BURKINA,BF
209742,PA,,-3.6,SI,LABOREX BURKINA,BF
592979,PA,,0,SI,LABOREX BURKINA,BF
268013,PA,,0.05,SI,LABOREX BURKINA,BF
268014,PA,,0,SI,LABOREX BURKINA,BF
516143,PA,,0,SI,LABOREX BURKINA,BF
592989,PA,,-0.05,SI,LABOREX BURKINA,BF
592980,PA,,-0.15,SI,LABOREX BURKINA,BF
306219,PA,,-59.4,SI,LABOREX BURKINA,BF
282345,PA,,-0.9,SI,LABOREX BURKINA,BF
196680,PA,,2.365,SI,LABOREX BURKINA,BF
247832,PA,,-29.6,SI,LABOREX BURKINA,BF
247831,PA,,5.93,SI,LABOREX BURKINA,BF
551043,PA,,-0.9,SI,LABOREX BURKINA,BF
323487,PA,,0,SI,LABOREX BURKINA,BF
664047,PA,,60.2,SI,LABOREX BURKINA,BF
592705,PA,,362.88,SI,LABOREX BURKINA,BF
311122,PA,,3.41,SI,LABOREX BURKINA,BF
305928,PA,,-40.8,SI,LABOREX BURKINA,BF
252040,PA,,-43.2,SI,LABOREX BURKINA,BF
249438,PA,,-36,SI,LABOREX BURKINA,BF
639164,PA,,-11.36,SI,LABOREX BURKINA,BF
624622,PA,,-7.85,SI,LABOREX BURKINA,BF
624775,PA,,-0.45,SI,LABOREX BURKINA,BF
298698,PA,,-0.12,SI,LABOREX BURKINA,BF
346666,PA,,-91.14,SI,UBIPHARM BURKINA,BF
268013,PA,,0.15,SI,UBIPHARM BURKINA,BF
306218,PA,,-70.92,SI,UBIPHARM BURKINA,BF
664047,PA,,36.12,SI,UBIPHARM BURKINA,BF
264980,PA,,33.57,SI,UBIPHARM BURKINA,BF
624622,PA,,-37.68,SI,UBIPHARM BURKINA,BF
298709,PA,,0,SI,UBIPHARM BURKINA,BF
627329,PA,,0.75,SI,TEDIS BURKINA,BF
213848,PA,,-87.6,SI,TEDIS BURKINA,BF
639164,PA,,-5.68,SI,TEDIS BURKINA,BF
592979,PA,,0,SI,TEDIS BURKINA,BF
671639,PA,,-2.88,SI,UBIPHARM BURKINA,BF
592979,PA,,0,SI,LABOREX BURKINA,BF
247832,PA,,-22.2,SI,LABOREX BURKINA,BF
245296,PA,,-13.068,SI,TEDIS BURKINA,BF
627332,PA,,2.1,SI,UBIPHARM BURKINA,BF
627314,PA,,2.1,SI,UBIPHARM BURKINA,BF
311168,PA,,-18.24,SI,UBIPHARM BURKINA,BF
436433,PA,,114.048,SI,UBIPHARM BURKINA,BF
281500,PA,,27.84,SI,UBIPHARM BURKINA,BF
281498,PA,,548.1,SI,UBIPHARM BURKINA,BF
224938,PA,,-0.5,SI,UBIPHARM BURKINA,BF
249438,PA,,-72,SI,UBIPHARM BURKINA,BF
663996,PA,,35.9295,SI,UBIPHARM BURKINA,BF
476955,PA,,-2.4,SI,UBIPHARM BURKINA,BF
239907,PA,,29.26,SI,UBIPHARM BURKINA,BF
663985,PA,,-158.112,SI,TEDIS BURKINA,BF
665371,PA,,12.48,SI,MEX P/C DPBF,BF
489540,PA,,-1.4,SI,MEX P/C DPBF,BF
489541,PA,,1.2,SI,MEX P/C DPBF,BF
624479,PA,,-24.48,SI,CHIMIO,BI
252039,PA,,6.3,SI,CHIMIO,BI
628074,PA,,5.76,SI,UBIPHARM,BJ
624775,PA,,-2,SI,UBIPHARM,BJ
311168,PA,,-4.56,SI,UBIPHARM,BJ
289138,PA,,-1.96,SI,UBIPHARM,BJ
269069,PA,,6.18,SI,UBIPHARM,BJ
298801,PA,,-3.78,SI,UBIPHARM,BJ
281498,PA,,-10.752,SI,UBIPHARM,BJ
624625,PA,,-1.58,SI,UBIPHARM,BJ
354890,PA,,-1.92,SI,UBIPHARM,BJ
311166,PA,,-2.88,SI,UBIPHARM,BJ
346666,PA,,-16.17,SI,UBIPHARM,BJ
662889,PA,,0.22,SI,UBIPHARM,BJ
342280,PA,,-0.64,SI,UBIPHARM,BJ
639164,PA,,-5.68,SI,UBIPHARM,BJ
475982,PA,,0,SI,UBIPHARM,BJ
476947,PA,,3.6,SI,UBIPHARM,BJ
346666,PA,,-36.75,SI,PROMO PHARMA,BJ
298707,PA,,-0.24,SI,PROMO PHARMA,BJ
545747,PA,,-28.77,SI,UBIPHARM,BJ
209742,PA,,-0.6,SI,UBIPHARM,BJ
592979,PA,,0,SI,UBIPHARM,BJ
268012,PA,,-0.15,SI,UBIPHARM,BJ
268013,PA,,0.045,SI,UBIPHARM,BJ
268015,PA,,0.3,SI,UBIPHARM,BJ
592980,PA,,-0.1,SI,UBIPHARM,BJ
306216,PA,,0.26,SI,UBIPHARM,BJ
282319,PA,,0,SI,UBIPHARM,BJ
247832,PA,,-11.1,SI,UBIPHARM,BJ
264980,PA,,11.19,SI,UBIPHARM,BJ
311122,PA,,17.05,SI,UBIPHARM,BJ
252040,PA,,-10.08,SI,UBIPHARM,BJ
187750,PA,,-0.108,SI,UBIPHARM,BJ
355560,PA,,-1.575,SI,UBIPHARM,BJ
368552,PA,,1.26,SI,PROMO PHARMA,BJ
239907,PA,,-40.92,SI,UBIPHARM,BJ
268012,PA,,-0.15,SI,PROMO PHARMA,BJ
545747,PA,,-95.9,SI,PROMO PHARMA,BJ
209742,PA,,-2,SI,PROMO PHARMA,BJ
592979,PA,,0,SI,PROMO PHARMA,BJ
268012,PA,,-0.15,SI,PROMO PHARMA,BJ
268013,PA,,0.1,SI,PROMO PHARMA,BJ
268014,PA,,0,SI,PROMO PHARMA,BJ
268015,PA,,0.75,SI,PROMO PHARMA,BJ
516143,PA,,0,SI,PROMO PHARMA,BJ
282319,PA,,0,SI,PROMO PHARMA,BJ
196680,PA,,4.73,SI,PROMO PHARMA,BJ
247832,PA,,-11.1,SI,PROMO PHARMA,BJ
247831,PA,,1.065,SI,PROMO PHARMA,BJ
551043,PA,,-0.45,SI,PROMO PHARMA,BJ
323487,PA,,0,SI,PROMO PHARMA,BJ
320344,PA,,-2.67,SI,PROMO PHARMA,BJ
541078,PA,,-4.95,SI,PROMO PHARMA,BJ
625681,PA,,41.45,SI,PROMO PHARMA,BJ
311122,PA,,17.05,SI,PROMO PHARMA,BJ
249438,PA,,-27,SI,PROMO PHARMA,BJ
187750,PA,,-0.216,SI,PROMO PHARMA,BJ
408003,PA,,0.09,SI,PROMO PHARMA,BJ
624775,PA,,-0.5,SI,PROMO PHARMA,BJ
298698,PA,,-0.15,SI,PROMO PHARMA,BJ
298711,PA,,-0.09,SI,PROMO PHARMA,BJ
311168,PA,,-9.12,SI,PROMO PHARMA,BJ
292174,PA,,12.48,SI,PROMO PHARMA,BJ
436433,PA,,0.648,SI,PROMO PHARMA,BJ
287550,PA,,-12,SI,PROMO PHARMA,BJ
592685,PA,,0.66,SI,PROMO PHARMA,BJ
592684,PA,,3.44,SI,PROMO PHARMA,BJ
287553,PA,,-42,SI,PROMO PHARMA,BJ
281500,PA,,-6.12,SI,PROMO PHARMA,BJ
281498,PA,,-102.144,SI,PROMO PHARMA,BJ
636858,PA,,-4,SI,PROMO PHARMA,BJ
628074,PA,,5.76,SI,PROMO PHARMA,BJ
298682,PA,,0.27,SI,PROMO PHARMA,BJ
630791,PA,,-17.1,SI,PROMO PHARMA,BJ
592593,PA,,-11.4,SI,PROMO PHARMA,BJ
224938,PA,,-2,SI,PROMO PHARMA,BJ
354890,PA,,-19.68,SI,PROMO PHARMA,BJ
342280,PA,,-1.6,SI,PROMO PHARMA,BJ
277954,PA,,0,SI,PROMO PHARMA,BJ
609071,PA,,3.24,SI,PROMO PHARMA,BJ
662889,PA,,0.22,SI,PROMO PHARMA,BJ
639608,PA,,-1.48,SI,PROMO PHARMA,BJ
639164,PA,,-34.08,SI,PROMO PHARMA,BJ
624622,PA,,-4.71,SI,PROMO PHARMA,BJ
168279,PA,,0.7,SI,PROMO PHARMA,BJ
293665,PA,,-1.75,SI,UBIPHARM,BJ
476933,PA,,-50,SI,GAPOB,BJ
626630,PA,,-3.855,SI,PROMO PHARMA,BJ
663983,PA,,-3.564,SI,PROMO PHARMA,BJ
627328,PA,,0.5,SI,UBIPHARM,BJ
239907,PA,,-3.72,SI,UBIPHARM,BJ
98574,PA,,1.6,SI,PROMO PHARMA,BJ
476954,PA,,0,SI,UBIPHARM,BJ
268012,PA,,-0.03,SI,UBIPHARM,BJ
282345,PA,,-0.45,SI,UBIPHARM,BJ
247831,PA,,0.5325,SI,UBIPHARM,BJ
368552,PA,,2.916,SI,UBIPHARM,BJ
323470,PA,,0.288,SI,UBIPHARM,BJ
624774,PA,,-11.52,SI,UBIPHARM,BJ
282348,PA,,-0.55,SI,UBIPHARM,BJ
245296,PA,,-13.068,SI,UBIPHARM,BJ
239907,PA,,-51.15,SI,PROMO PHARMA,BJ
306217,PA,,-64.8,SI,PROMO PHARMA,BJ
368552,PA,,2.016,SI,PROMO PHARMA,BJ
663985,PA,,-218.7,SI,PROMO PHARMA,BJ
592980,PA,,-0.1,SI,PROMO PHARMA,BJ
282348,PA,,-1.2,SI,PROMO PHARMA,BJ
282345,PA,,-0.9,SI,PROMO PHARMA,BJ
247831,PA,,2.13,SI,PROMO PHARMA,BJ
626998,PA,,-9.6,SI,UBIPHARM,BJ
626998,PA,,-14.4,SI,PROMO PHARMA,BJ
172136,PA,,1.03,SI,UBIPHARM,BJ
624622,PA,,-1.57,SI,UBIPHARM,BJ
245296,PA,,-19.36,SI,U.B. PHAR S.A.,BJ
245296,PA,,-29.04,SI,GAPOB,BJ
476956,PA,,1.75,SI,UBIPHARM,BJ
476933,PA,,-14.5,SI,PROMO PHARMA,BJ
663981,PA,,8.1,SI,GAPOB,BJ
307013,PA,,-279.2,SI,GAPOB,BJ
624774,PA,,-10.167,SI,GAPOB,BJ
476956,PA,,1.3125,SI,PROMO PHARMA,BJ
476963,PA,,-47.25,SI,PROMO PHARMA,BJ
475982,PA,,0,SI,UBIPHARM,BJ
663981,PA,,2.925,SI,UBIPHARM,BJ
296505,PA,,-42,SI,UBIPHARM,BJ
476933,PA,,-25.6,SI,U.B. PHAR S.A.,BJ
342280,PA,,-0.32,SI,U.B. PHAR S.A.,BJ
475991,PA,,-1.75,SI,U.B. PHAR S.A.,BJ
342280,PA,,-0.32,SI,UBIPHARM,BJ
639164,PA,,-5.68,SI,UBIPHARM,BJ
311168,PA,,-2.28,SI,UBIPHARM,BJ
436433,PA,,0.108,SI,UBIPHARM,BJ
592684,PA,,1.29,SI,UBIPHARM,BJ
287553,PA,,-12,SI,UBIPHARM,BJ
281498,PA,,-21.504,SI,UBIPHARM,BJ
624625,PA,,-1.185,SI,UBIPHARM,BJ
224938,PA,,-0.5,SI,UBIPHARM,BJ
609071,PA,,1.62,SI,UBIPHARM,BJ
475991,PA,,-4.5,SI,PROMO PHARMA,BJ
476956,PA,,1.375,SI,PROMO PHARMA,BJ
476933,PA,,-16.6,SI,PROMO PHARMA,BJ
307013,PA,,-139.6,SI,PROMO PHARMA,BJ
668290,PA,,-112.5,SI,PROMO PHARMA,BJ
626998,PA,,-2.4,SI,U.B. PHAR S.A.,BJ
627331,PA,,0.525,SI,U.B. PHAR S.A.,BJ
545747,PA,,-115.08,SI,U.B. PHAR S.A.,BJ
311168,PA,,-4.56,SI,U.B. PHAR S.A.,BJ
292174,PA,,10.4,SI,U.B. PHAR S.A.,BJ
287550,PA,,-8.64,SI,U.B. PHAR S.A.,BJ
289138,PA,,-0.21,SI,U.B. PHAR S.A.,BJ
289137,PA,,7.74,SI,U.B. PHAR S.A.,BJ
269069,PA,,15.45,SI,U.B. PHAR S.A.,BJ
592685,PA,,0.55,SI,U.B. PHAR S.A.,BJ
306217,PA,,-51.84,SI,U.B. PHAR S.A.,BJ
306219,PA,,-19.8,SI,U.B. PHAR S.A.,BJ
287553,PA,,-30,SI,U.B. PHAR S.A.,BJ
281498,PA,,-21.504,SI,U.B. PHAR S.A.,BJ
624625,PA,,-4.74,SI,U.B. PHAR S.A.,BJ
323487,PA,,0,SI,U.B. PHAR S.A.,BJ
630791,PA,,-4.275,SI,U.B. PHAR S.A.,BJ
592593,PA,,-11.97,SI,U.B. PHAR S.A.,BJ
541078,PA,,-2.475,SI,U.B. PHAR S.A.,BJ
638521,PA,,-0.1,SI,U.B. PHAR S.A.,BJ
625681,PA,,66.32,SI,U.B. PHAR S.A.,BJ
277954,PA,,0,SI,U.B. PHAR S.A.,BJ
311166,PA,,-1.92,SI,U.B. PHAR S.A.,BJ
662889,PA,,0.22,SI,U.B. PHAR S.A.,BJ
298689,PA,,-0.5075,SI,U.B. PHAR S.A.,BJ
252041,PA,,-117.6,SI,U.B. PHAR S.A.,BJ
639608,PA,,-2.22,SI,U.B. PHAR S.A.,BJ
408003,PA,,0.075,SI,U.B. PHAR S.A.,BJ
298711,PA,,-0.06,SI,U.B. PHAR S.A.,BJ
213866,PA,,-0.465,SI,U.B. PHAR S.A.,BJ
626998,PA,,-7.2,SI,U.B. PHAR S.A.,BJ
209742,PA,,-0.6,SI,UBIPHARM,BJ
268014,PA,,0,SI,UBIPHARM,BJ
592980,PA,,-0.1,SI,UBIPHARM,BJ
636858,PA,,-2,SI,UBIPHARM,BJ
282345,PA,,-0.15,SI,UBIPHARM,BJ
628074,PA,,5.76,SI,UBIPHARM,BJ
323487,PA,,0,SI,UBIPHARM,BJ
252040,PA,,-7.2,SI,UBIPHARM,BJ
249438,PA,,-10.8,SI,UBIPHARM,BJ
624622,PA,,-1.57,SI,UBIPHARM,BJ
571696,PA,,-2.17,SI,UBIPHARM,BJ
355560,PA,,-2.1,SI,UBIPHARM,BJ
663984,PA,,-13.875,SI,GAPOB,BJ
663984,PA,,-13.875,SI,U.B. PHAR S.A.,BJ
476956,PA,,2.25,SI,UBIPHARM,BJ
663985,PA,,-97.524,SI,PROMO PHARMA,BJ
627328,PA,,3,SI,PROMO PHARMA,BJ
663985,PA,,-79.056,SI,U.B. PHAR S.A.,BJ
354890,PA,,-4.32,SI,UBIPHARM,BJ
627329,PA,,1.5,SI,UBIPHARM,BJ
475871,PA,,0,SI,U.B. PHAR S.A.,BJ
476518,PA,,5.64,SI,U.B. PHAR S.A.,BJ
475875,PA,,-2.24,SI,U.B. PHAR S.A.,BJ
476933,PA,,-2,SI,U.B. PHAR S.A.,BJ
476941,PA,,0,SI,U.B. PHAR S.A.,BJ
668290,PA,,-60,SI,U.B. PHAR S.A.,BJ
663983,PA,,-3.6,SI,U.B. PHAR S.A.,BJ
321233,PA,,-3.85,SI,U.B. PHAR S.A.,BJ
663984,PA,,-13.875,SI,U.B. PHAR S.A.,BJ
268012,PA,,-0.15,SI,PROMO PHARMA,BJ
268015,PA,,0.75,SI,PROMO PHARMA,BJ
306219,PA,,-39.6,SI,PROMO PHARMA,BJ
282345,PA,,-0.5,SI,PROMO PHARMA,BJ
196680,PA,,4.73,SI,PROMO PHARMA,BJ
323487,PA,,0,SI,PROMO PHARMA,BJ
