Distributor_Product_Name,Quantity,Expiry,country,distributor_name
Tavanic Tablets 500mg 5's,3114,,KE,Harleys
Taxotere 20mg/Vial,190,,KE,Harleys
Taxotere 80mg/4ml Injection Vial,0,,KE,Harleys
Tritace 10mg Capsules 30's,0,,KE,Harleys
Tritace 2.5mg tabs 28's,0,,KE,Harleys
Tritace 5mg tablets 28's,330,,KE,Harleys
Tritace Tablets 5mg 30`s,0,,KE,Harleys
Tritazide 5mg/12.5mg Tablets 28's,0,,KE,Harleys
Tritazide 5mg/25mg Tablets 28's,52,,KE,Harleys
Xatral 5mg Tablets 56's,2,,KE,Harleys
Xatral LP Tablets 10mg 30's,316,,KE,Harleys
Zeben 200mg Tablets 2's,0,,KE,Harleys
Zeben 400mg Suspension 20ml,0,,KE,Harleys
Zoxon 1gm Injection 1's,0,,KE,Harleys
AMARYL M 2mg/500mg 30'S ,104,,KE,Highchem
AMARYL TABS 1.0mg 30'S ,236,,KE,Highchem
AMARYL TABS 2.0mg 30'S ,579,,KE,Highchem
AMARYL TABS 4.0mg 30'S ,163,,KE,Highchem
APROVASC 150/5mg TABS 28'S ,95,,KE,Highchem
APROVASC 150-10 MG 28'S ,72,,KE,Highchem
APROVASC 300-10 MG 28'S ,93,,KE,Highchem
APROVASC 300-5MG TABS ,13,,KE,Highchem
APROVEL 150mg TABS 28'S ,182,,KE,Highchem
APROVEL 300mg TABS 28'S ,102,,KE,Highchem
BIOFERON CAPS 30'S ,230,,KE,Highchem
BRONCHICUM ELIXIR 100ml ,1,,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S ,215,,KE,Highchem
CO-APROVEL TABS 300/12.5mg 28'S ,140,,KE,Highchem
CORDARONE TAB 200mg 30'S ,419,,KE,Highchem
EPILIM 200mg TABS EC 100'S ,1862,,KE,Highchem
EPILIM 300ml SYRUP ,387,,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S ,446,,KE,Highchem
FLAGENTYL 500mg TABS ,1219,,KE,Highchem
FLAGYL 100ml SUSPENSION ,1893,,KE,Highchem
FLAGYL 100ml VIAFLEX ,2,,KE,Highchem
FLAGYL 400mg TABS 100'S ,70,,KE,Highchem
FLEMING 1000mg+200mg 5's INJ ,2,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE.. ,2,,KE,Highchem
IBEX 200MG CAPSULES 24'S ,69,,KE,Highchem
LANTUS 10ml VIAL ,29,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S ,742,,KE,Highchem
LASIX 40mg TABS 20'S ,1650,,KE,Highchem
MAALOX 150ml SUSPENSION ,4406,,KE,Highchem
MAALOX 350ml SUSPENSION ,2500,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10 ,328,,KE,Highchem
NO SPA 40mg TABS 100'S ,191,,KE,Highchem
NO SPA 40mg TABS 20'S ,41,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S ,48,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S ,160,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S ,408,,KE,Highchem
ORELOX 100mg TABS 10'S ,789,,KE,Highchem
ORELOX 100ml SUSPENSION ,1,,KE,Highchem
ORELOX 200mg TABS 10'S ,40,,KE,Highchem
PLAVIX 75mg TABS 28'S ,277,,KE,Highchem
RHINATHIOL AD 125ml SP ,2400,,KE,Highchem
RHINATHIOL PROM 125ml SP ,48,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP ,61,,KE,Highchem
STILNOX 10mg TABS 14'S ,5469,,KE,Highchem
TELFAST 120mg TABS 10'S ,119,,KE,Highchem
TRANXENE CAPSULES 5MG*30s ,150,,KE,Highchem
TRITACE 10.0mg TABS 30'S ,5,,KE,Highchem
TRITACE 2.5 MG TABS 28s ,252,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S ,38,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S ,281,,KE,Highchem
XATRAL LP 10mg TABS 30'S ,446,,KE,Highchem
XATRAL LP TABLETS 5MG*56s ,579,,KE,Highchem
ALL STAR PEN                  ,0,,KE,Laborex
AMARYL M 2MG CP B/30          ,1385,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,284,,KE,Laborex
AMARYL TABS 1MG 30'S          ,686,,KE,Laborex
AMARYL TABS 2MG 30'S          ,741,,KE,Laborex
AMARYL TABS 4MG 30'S          ,0,,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,177,,KE,Laborex
APROVASC 150-5MG CP B/28      ,271,,KE,Laborex
APROVASC 300-5MG CP B/28      ,111,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,10,,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,1,,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,9587,,KE,Laborex
BUSCOPAN TABS 10MG 50'S      .,0,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,9406,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,0,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,2064,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,18,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",707,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",471,,KE,Laborex
CORDARONE 200MG CP B/30       ,0,,KE,Laborex
DULCOLAX TABS 5MG 30'S       .,0,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,49863,,KE,Laborex
ENTEROGERMINA ORAL SUSP 10X5ML,0,,KE,Laborex
EPILIM CHRONO TABS 500MG 100S ,3234,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,3578,,KE,Laborex
EPILIM IV 400MG PER VIAL      ,9,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,3795,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,13,,KE,Laborex
ERCEFURYL SUSP 90ML           ,0,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,329,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,5932,,KE,Laborex
FLAGENTYL TABS 500MG 4'S      ,0,,KE,Laborex
FLAGYL INFUSION 100ML         ,0,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,0,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,0,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,96,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,653,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,466,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,0,,KE,Laborex
LASIX TABS 40MG 20'S          ,2033,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",1171,,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,164,,KE,Laborex
MAALOX PLUS SUSP 150ML        ,0,,KE,Laborex
MAALOX PLUS SUSP 350ML        ,0,,KE,Laborex
MAALOX SUSP 350ML             ,37,,KE,Laborex
MAALOX SUSPENSION 150ML       ,4,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,0,,KE,Laborex
MONOTILDIEM SR TABS 300MG 28'S,0,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",41151,,KE,Laborex
NO SPA 40MG CP B/100          ,156,,KE,Laborex
NO SPA 40MG CP B/20           ,131,,KE,Laborex
NO SPA 40MG INJ 2ML 25 AMPS   ,0,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,10,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,319,,KE,Laborex
NO SPA 80MG CP B/20           ,52,,KE,Laborex
ORELOX 100MG CP B/10          ,1973,,KE,Laborex
ORELOX 200MG CP B/10          ,3024,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,0,,KE,Laborex
ORELOX ENF 40MG/5ML SUS/100ML ,6659,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,2478,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,1309,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,4507,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",0,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,9374,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,1,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,557,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,946,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,6938,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,75,,KE,Laborex
TAVANIC 500MG CP B/5          ,2173,,KE,Laborex
TAVANIC 500MG TABS 5'S        ,0,,KE,Laborex
TELFAST 120MG TABS 10'S       ,30,,KE,Laborex
"TRITACE TABS 2,5MG 30'S       ",22,,KE,Laborex
TRITACE TABS 5MG 30'S         ,85,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,81,,KE,Laborex
TRITAZIDE 5-25MG TABS 28'S    ,0,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",69,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,212,,KE,Laborex
XATRAL LP 5MG CP B/56         ,131,,KE,Laborex
AMARYL M SR TABS 2-500mg * 30's,293,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,565,,KE,Surgipharm
AMARYL TABS 1mg * 30's,89,,KE,Surgipharm
AMARYL TABS 2mg * 30's,156,,KE,Surgipharm
AMARYL TABS 4mg * 30's,734,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,449,,KE,Surgipharm
APROVASC TAB 150-5MG *28,567,,KE,Surgipharm
APROVASC TAB 300-10MG *28,182,,KE,Surgipharm
APROVASC TAB 300-5MG *28,306,,KE,Surgipharm
APROVEL TABS 150mg * 28's,144,,KE,Surgipharm
APROVEL TABS 300mg * 28's,201,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,1831,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,674,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,5561,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,14266,,KE,Surgipharm
CLEXANE INJ. 60mg * 2,31,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,1355,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,211,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,198,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,365,,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,24,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,56,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,100,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,66,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1637,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,170,,KE,Surgipharm
EPILIM SYRUP 300ml,72,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3262,,KE,Surgipharm
FLAGYL INFUSION (VIAFLEX)100ml*1,10699,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,5588,,KE,Surgipharm
FLAGYL TABS 400mg * 100's,126,,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,1363,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),3615,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,1082,,KE,Surgipharm
GUAMET TABS 500MG 28's,10451,,KE,Surgipharm
HISTACET 10MG TABS 2 * 10'S(SANOFI),1267,,KE,Surgipharm
LANTUS 10ml VIAL,135,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,449,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2301,,KE,Surgipharm
LASIX AMPS 2ml * 5,4636,,KE,Surgipharm
LASIX TABS 40mg * 20,948,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,135,,KE,Surgipharm
MONO-TILDIEM S.R CAPS 300mg * 28's,1,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1640,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1011,,KE,Surgipharm
ORELOX TABS 100MG *10'S,1683,,KE,Surgipharm
ORELOX TABS 200MG *10'S,49,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,15,,KE,Surgipharm
REICHLOX CAPS 500mg * 50 * 10 BP  (SANOFI),106,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,753,,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,347,,KE,Surgipharm
STILNOX TABS 10MG * 14,588,,KE,Surgipharm
TARGOCID INJ 200mg * 2's,2,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,4,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,782,,KE,Surgipharm
TAVANIC TABS 500mg * 5,478,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,266,,KE,Surgipharm
TRITACE TABS 5mg * 30's,280,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,253,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,110,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,187,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,75,,KE,Surgipharm
ZOXON 1GM INJ 1*1 WITH WATER,39,,KE,Surgipharm
