MONTH,COUNTRY,CUSTOMER,PRODUCT,UNITS,VALUE
6,KE,A TO Z PHARMACY LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,77,8.450721
6,KE,A TO Z PHARMACY LTD,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,77,6.208885
6,KE,A TO Z PHARMACY LTD,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,110,6.091716
6,KE,A TO Z PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,81,11.498419
6,KE,A TO Z PHARMACY LTD,EPILIM 200MG TAB BL10X10,142,14.314383
6,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 333-145MG T,1393,49.252908
6,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,125,7.720367
6,KE,A TO Z PHARMACY LTD,LANTUS VIAL 10MG 1,25,4.239142
6,KE,A TO Z PHARMACY LTD,ORELOX 200MG 10CP,151,18.412698
6,KE,A TO Z PHARMACY LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,83,12.543828
6,KE,A TO Z PHARMACY LTD,ORELOX 800MG/+ GRAN BTX1,116,11.715833
6,KE,A TO Z PHARMACY LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,396,18.292925
6,KE,A TO Z PHARMACY LTD,XATRAL 2.5MG TABCO BL2X15 S3 M36 XE,22,3.183318
6,KE,A TO Z PHARMACY LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,305,14.802588
6,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,19874,2193.62112
6,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,4481,361.947485
6,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,15204,839.060078
6,KE,A.I.C. KIJABE HOSPITAL,EPILIM 12G/300ML SYR BTX1,886,125.310606
6,KE,A.I.C. KIJABE HOSPITAL,EPILIM 200MG TAB BL10X10,196,19.76087
6,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 333-145MG T,3258,115.165109
6,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1345,82.770809
6,KE,A.I.C. KIJABE HOSPITAL,FLEMING 500-125MG TABCO BL2X7 M24 EX,1078,552.700605
6,KE,A.I.C. KIJABE HOSPITAL,FLEMING 875-125MG TABCO BL2X7 M24 EX,66,23.515618
6,KE,AAKASH PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,75,10.577991
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM 12G/300ML SYR BTX1,16,2.294135
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM CHRONO 333-145MG T,143,5.056722
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,LANTUS SOLOSTAR 100IU/ML 3ML 5,926,25.250166
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 200MG 10CP,273,33.321816
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 800MG/+ GRAN BTX1,1336,134.528583
6,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,91,4.193577
6,KE,AAR HEALTHCARE KENYA LTD,AMARYL 1MG 30 TABS,11,2.86566
6,KE,AAR HEALTHCARE KENYA LTD,AMARYL 2MG 30 TABS,45,6.654128
6,KE,AAR HEALTHCARE KENYA LTD,AMARYL 4MG 30 TABS,151,12.446187
6,KE,AAR HEALTHCARE KENYA LTD,AMARYL M SR 2MG 30'S,13,2.17306
6,KE,AAR HEALTHCARE KENYA LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,239,38.563181
6,KE,AAR HEALTHCARE KENYA LTD,APROVASC 150/5,211,17.269649
6,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/10,112,7.333709
6,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/5,291,20.146801
6,KE,AAR HEALTHCARE KENYA LTD,APROVEL 150MG TABCO BL2X14 RM M36 XE,129,11.543985
6,KE,AAR HEALTHCARE KENYA LTD,APROVEL 300MG TABCO BL2X14 RM M36 XE,698,48.371536
6,KE,AAR HEALTHCARE KENYA LTD,AXACEF 250MG TABCO BL1X10 M36 GH,8,3.977465
6,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,115,20.46446
6,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,504,55.630813
6,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,1373,86.296572
6,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,1216,95.69093
6,KE,AAR HEALTHCARE KENYA LTD,CORDARONE 200MG TAB BL3X10 S3 M36 XD,58,6.206281
6,KE,AAR HEALTHCARE KENYA LTD,DAONIL 5 MG 100 TABS (EXPORT),25,3.347355
6,KE,AAR HEALTHCARE KENYA LTD,EPILIM 12G/300ML SYR BTX1,166,23.463989
6,KE,AAR HEALTHCARE KENYA LTD,EPILIM 200MG TAB BL10X10,155,15.608451
6,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 333-145MG T,2644,93.449095
6,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,229,14.067026
6,KE,AAR HEALTHCARE KENYA LTD,FLAGENTYL 500MG TABCO BL1X4 S3 XE,111,63.343144
6,KE,AAR HEALTHCARE KENYA LTD,FLAGYL 400MG 100 TABS,531,99.39738
6,KE,AAR HEALTHCARE KENYA LTD,FLAGYL SUSPENSION 100ML,406,160.399998
6,KE,AAR HEALTHCARE KENYA LTD,FLEMING 1G-200MG INJPO VL5 M24 EX,183,14.527892
6,KE,AAR HEALTHCARE KENYA LTD,FLEMING 2.8MG/70ML PO BTX1 M24 EX,55,42.519591
6,KE,AAR HEALTHCARE KENYA LTD,FLEMING 5.6G/70ML PO BTX1 M24 GH,410,170.867139
6,KE,AAR HEALTHCARE KENYA LTD,FLEMING 500-125MG TABCO BL2X7 M24 EX,375,192.090222
6,KE,AAR HEALTHCARE KENYA LTD,FLEMING 875-125MG TABCO BL2X7 M24 EX,473,168.452392
6,KE,AAR HEALTHCARE KENYA LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,13111,357.445821
6,KE,AAR HEALTHCARE KENYA LTD,LANTUS VIAL 10MG 1,25,4.239142
6,KE,AAR HEALTHCARE KENYA LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,32,7.747706
6,KE,AAR HEALTHCARE KENYA LTD,ORELOX 100MG TABCO BL1X10,2712,377.753969
6,KE,AAR HEALTHCARE KENYA LTD,ORELOX 200MG 10CP,14745,1802.586068
6,KE,AAR HEALTHCARE KENYA LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,860,130.259722
6,KE,AAR HEALTHCARE KENYA LTD,ORELOX 800MG/+ GRAN BTX1,35227,3547.563994
6,KE,AAR HEALTHCARE KENYA LTD,PLAVIX 75MG TABCO BL2X14 M36 XE,937,47.538334
6,KE,AAR HEALTHCARE KENYA LTD,STILNOX 10MG TABCO BL1X14 S3 M48 XD,68,24.453417
6,KE,AAR HEALTHCARE KENYA LTD,TAVANIC 500MG TABLETS 5's,156,14.238874
6,KE,AAR HEALTHCARE KENYA LTD,"TRITACE 2,5MG  28 TABS",27,3.402034
6,KE,AAR HEALTHCARE KENYA LTD,TRITACE 5MG 28 TABS,896,68.140568
6,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,9,1.977779
6,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,54,7.725574
6,KE,AAR HEALTHCARE KENYA LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1496,69.050582
6,KE,AAR HEALTHCARE KENYA LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,195,9.431035
6,KE,ACCRA PHARMACY LTD,AMARYL 1MG 30 TABS,7,1.871024
6,KE,ACCRA PHARMACY LTD,AMARYL 2MG 30 TABS,15,2.253777
6,KE,ACCRA PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,68,9.657562
6,KE,ACCRA PHARMACY LTD,EPILIM CHRONO 333-145MG T,351,12.422753
6,KE,ACCRA PHARMACY LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,12,2.967207
6,KE,ACHIMS CHEMIST,FLEMING 2.8MG/70ML PO BTX1 M24 EX,2,1.877534
6,KE,ACHIRAL PHARMACEUTICALS,AMARYL 2MG 30 TABS,194,28.655882
6,KE,ACHIRAL PHARMACEUTICALS,AMARYL 4MG 30 TABS,190,15.609753
6,KE,ACHIRAL PHARMACEUTICALS,AMARYL MIR 2-500MG TABCO BL3X10 XE,29,4.607574
6,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,1010,63.512389
6,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,60,4.683083
6,KE,ACHIRAL PHARMACEUTICALS,CORDARONE 200MG TAB BL3X10 S3 M36 XD,24,2.58185
6,KE,ACHIRAL PHARMACEUTICALS,EPILIM 12G/300ML SYR BTX1,146,20.702703
6,KE,ACHIRAL PHARMACEUTICALS,EPILIM 200MG TAB BL10X10,155,15.608451
6,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 333-145MG T,768,27.154815
6,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,263,16.18258
6,KE,ACHIRAL PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,16,9.347715
6,KE,ACHIRAL PHARMACEUTICALS,FLAGYL 400MG 100 TABS,30,5.544927
6,KE,ACHIRAL PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,19,7.631839
6,KE,ACHIRAL PHARMACEUTICALS,FLEMING 875-125MG TABCO BL2X7 M24 EX,24,8.690266
6,KE,ACHIRAL PHARMACEUTICALS,LANTUS SOLOSTAR 100IU/ML 3ML 5,1977,53.901918
6,KE,ACHIRAL PHARMACEUTICALS,LANTUS VIAL 10MG 1,146,24.297191
6,KE,ACHIRAL PHARMACEUTICALS,LASIX 40MG TAB BL2X10 SWI M60 XE,136,33.243703
6,KE,ACHIRAL PHARMACEUTICALS,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,502,40.305095
6,KE,ACHIRAL PHARMACEUTICALS,STILNOX 10MG TABCO BL1X14 S3 M48 XD,104,37.435753
6,KE,ACHIRAL PHARMACEUTICALS,TRITACE 5MG 28 TABS,131,9.933561
6,KE,ADAKIM CHEMIST,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,4637,511.844928
6,KE,ADAKIM CHEMIST,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,896,72.389497
6,KE,ADAKIM CHEMIST,CORDARONE 200MG TAB BL3X10 S3 M36 XD,125,13.455143
6,KE,ADAKIM CHEMIST,EPILIM 12G/300ML SYR BTX1,498,70.405837
6,KE,ADAKIM CHEMIST,EPILIM CHRONO 333-145MG T,1393,49.252908
6,KE,ADAKIM CHEMIST,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,366,22.52924
6,KE,ADAKIM CHEMIST,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,345,12.30949
6,KE,ADAKIM CHEMIST,LANTUS SOLOSTAR 100IU/ML 3ML 5,1101,30.025458
6,KE,ADAKIM CHEMIST,LASIX 40MG TAB BL2X10 SWI M60 XE,1480,362.784961
6,KE,ADAKIM CHEMIST,ORELOX 100MG TABCO BL1X10,30,4.177954
6,KE,ADAKIM CHEMIST,ORELOX 200MG 10CP,29,3.503581
6,KE,ADAKIM CHEMIST,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,66,9.966108
6,KE,ADAKIM CHEMIST,ORELOX 800MG/+ GRAN BTX1,206,20.765194
6,KE,ADAKIM CHEMIST,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,948,25.543089
6,KE,ADAKIM CHEMIST,STILNOX 10MG TABCO BL1X14 S3 M48 XD,74,26.617139
6,KE,ADORA CHILDREN CLINIC,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,37,5.669907
6,KE,ADORA CHILDREN CLINIC,ORELOX 800MG/+ GRAN BTX1,78,7.837536
6,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 1MG 30 TABS,11,2.86566
6,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 2MG 30 TABS,75,11.054479
6,KE,ADVENT MED & DENT CARE CENTER ,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,121,7.587575
6,KE,ADVENT MED & DENT CARE CENTER ,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,141,5.018968
6,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 1MG 30 TABS,17,4.357613
6,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 2MG 30 TABS,110,16.3349
6,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 4MG 30 TABS,170,14.02797
6,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,49,7.841441
6,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 12G/300ML SYR BTX1,68,9.657562
6,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 200MG TAB BL10X10,27,2.667774
6,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,125,7.720367
6,KE,AFRICAN PHARMACEUTICALS LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,226,6.148999
6,KE,AFRICAN PHARMACEUTICALS LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0,0
6,KE,AFRICARE DISTRIBUTORS LTD.,AMARYL 4MG 30 TABS,74,6.119055
6,KE,AFRICARE DISTRIBUTORS LTD.,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,239,13.16873
6,KE,AFRICARE DISTRIBUTORS LTD.,EPILIM CHRONO 333-145MG T,143,5.056722
6,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 100MG TABCO BL1X10,158,21.938186
6,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 200MG 10CP,882,107.867404
6,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 800MG/+ GRAN BTX1,373,37.571149
6,KE,AFRILIFE CHEMIST,EPILIM CHRONO 333-145MG T,143,5.056722
6,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,825,146.200107
6,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,9517,1050.398666
6,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,3165,255.692974
6,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,12288,678.164003
6,KE,AGA KHAN HOSPITAL KISUMU,CORDARONE 200MG TAB BL3X10 S3 M36 XD,439,47.29983
6,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 12G/300ML SYR BTX1,1177,166.416042
6,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 200MG TAB BL10X10,567,57.063239
6,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 333-145MG T,17003,601.019433
6,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,269,16.54733
6,KE,AGA KHAN HOSPITAL KISUMU,LANTUS SOLOSTAR 100IU/ML 3ML 5,26433,720.631473
6,KE,AGA KHAN HOSPITAL KISUMU,LASIX 20MG/2ML INJ AM5 S3 M60 XE,265,91.775821
6,KE,AGA KHAN HOSPITAL KISUMU,LASIX 40MG TAB BL2X10 SWI M60 XE,254,62.329654
6,KE,AGA KHAN HOSPITAL KISUMU,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,597,47.912377
6,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 100MG TABCO BL1X10,1935,269.549994
6,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 200MG 10CP,5597,684.225982
6,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,721,109.223154
6,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 800MG/+ GRAN BTX1,6919,696.792544
6,KE,AGA KHAN HOSPITAL KISUMU,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1081,29.110157
6,KE,AGA KHAN HOSPITAL KISUMU,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,31,30.609778
6,KE,AGA KHAN HOSPITAL KISUMU,STILNOX 10MG TABCO BL1X14 S3 M48 XD,13,4.736182
6,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG TABLETS 5's,364,33.157079
6,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG/+ INFLS VL1,800,45.594781
6,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 10MG TABCR BL3X10 S3 M36 XD,7871,363.406092
6,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 5MG TAB BL4X14 S3 M36 XD,148,7.152756
6,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,299,52.984569
6,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,5102,563.109653
6,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,2135,172.461214
6,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,4961,273.781801
6,KE,AGA KHAN HOSPITAL MOMBASA,CORDARONE 200MG TAB BL3X10 S3 M36 XD,174,18.704319
6,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 12G/300ML SYR BTX1,612,86.535552
6,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 200MG TAB BL10X10,97,9.727137
6,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,316,40.602893
6,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 333-145MG T,2879,101.75493
6,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,318,19.582055
6,KE,AGA KHAN HOSPITAL MOMBASA,LANTUS SOLOSTAR 100IU/ML 3ML 5,22036,600.755179
6,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 20MG/2ML INJ AM5 S3 M60 XE,186,64.250401
6,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 40MG TAB BL2X10 SWI M60 XE,208,50.900414
6,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 100MG TABCO BL1X10,1512,210.551211
6,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 200MG 10CP,6872,840.044622
6,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 800MG/+ GRAN BTX1,2997,301.794644
6,KE,AGA KHAN HOSPITAL MOMBASA,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1210,32.577213
6,KE,AGA KHAN HOSPITAL MOMBASA,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,46,45.793672
6,KE,AGA KHAN HOSPITAL MOMBASA,STILNOX 10MG TABCO BL1X14 S3 M48 XD,134,48.448356
6,KE,AGA KHAN HOSPITAL MOMBASA,TAVANIC 500MG TABLETS 5's,128,11.626407
6,KE,AGA KHAN HOSPITAL MOMBASA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1256,58.004471
6,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 1MG 30 TABS,387,101.248831
6,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 2MG 30 TABS,2804,414.8246
6,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 4MG 30 TABS,3463,285.003746
6,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL M SR 2MG 30'S,142,23.160229
6,KE,AGA KHAN HOSPITAL NAIROBI,APIDRA SOLOSTAR 300IU INJ/5,9126,253.489297
6,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 150/5,1673,137.048311
6,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/10,151,9.923227
6,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/5,1088,75.430327
6,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 150MG TABCO BL2X14 RM M36 XE,1469,131.633428
6,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 300MG TABCO BL2X14 RM M36 XE,2415,167.220945
6,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,3839,680.741184
6,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,62962,6949.472084
6,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,29784,2405.846781
6,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,47944,2645.931789
6,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,14913,937.310817
6,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,3562,280.274244
6,KE,AGA KHAN HOSPITAL NAIROBI,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1283,138.285545
6,KE,AGA KHAN HOSPITAL NAIROBI,DAONIL 5 MG 100 TABS (EXPORT),252,33.22431
6,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 12G/300ML SYR BTX1,1653,233.753315
6,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 200MG TAB BL10X10,2966,298.384548
6,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,4295,552.035242
6,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 333-145MG T,37255,1316.89605
6,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,13658,840.475086
6,KE,AGA KHAN HOSPITAL NAIROBI,FLAGENTYL 500MG TABCO BL1X4 S3 XE,143,81.443751
6,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL 400MG 100 TABS,947,177.389607
6,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL SUSPENSION 100ML,655,258.877101
6,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 2.8MG/70ML PO BTX1 M24 EX,8,6.553281
6,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 500-125MG TABCO BL2X7 M24 EX,41,21.220806
6,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 875-125MG TABCO BL2X7 M24 EX,92,32.860143
6,KE,AGA KHAN HOSPITAL NAIROBI,LANTUS SOLOSTAR 100IU/ML 3ML 5,139877,3813.43987
6,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 20MG/2ML INJ AM5 S3 M60 XE,1287,445.288567
6,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 40MG TAB BL2X10 SWI M60 XE,565,138.524588
6,KE,AGA KHAN HOSPITAL NAIROBI,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,1467,117.720383
6,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 100MG TABCO BL1X10,29133,4057.540052
6,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 200MG 10CP,105,12.83096
6,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 800MG/+ GRAN BTX1,29532,2974.057428
6,KE,AGA KHAN HOSPITAL NAIROBI,PLAVIX 75MG TABCO BL2X14 M36 XE,15610,792.363028
6,KE,AGA KHAN HOSPITAL NAIROBI,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,9706,261.402925
6,KE,AGA KHAN HOSPITAL NAIROBI,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,35,34.193554
6,KE,AGA KHAN HOSPITAL NAIROBI,STILNOX 10MG TABCO BL1X14 S3 M48 XD,289,104.317171
6,KE,AGA KHAN HOSPITAL NAIROBI,TAVANIC 500MG TABLETS 5's,6972,634.990609
