Distributor_Product_Name,Quantity,Expiry,country,distributor_name
ERCEFURYL 200MG GELU B/28     ,100,,KE,Laborex
ERCEFURYL CAPS 200MG 28'S     ,0,,KE,Laborex
ERCEFURYL SUSP 90ML           ,0,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,91,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,291,,KE,Laborex
FLAGYL INFUSION 100ML         ,277,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,1072,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,0,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,93,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,2,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,88,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,2183,,KE,Laborex
LASIX TABS 40MG 20'S          ,2190,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",66,,KE,Laborex
MAALOX PLUS SUSP 150ML        ,304,,KE,Laborex
MAALOX PLUS SUSP 350ML        ,10,,KE,Laborex
MAALOX SUSP 350ML             ,24,,KE,Laborex
MAALOX SUSPENSION 150ML       ,102,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,76,,KE,Laborex
MONOTILDIEM SR TABS 300MG 28'S,4,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",0,,KE,Laborex
MUCOSOLVAN TABS 30MG 20'S    .,0,,KE,Laborex
NO SPA 40MG CP B/100          ,208,,KE,Laborex
NO SPA 40MG CP B/20           ,50,,KE,Laborex
NO SPA 40MG INJ 2ML 25 AMPS   ,0,,KE,Laborex
NO SPA 40MG INJ 2ML 5 AMPS    ,0,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,7,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,46,,KE,Laborex
NO SPA 40MG TABS 100'S        ,0,,KE,Laborex
NO SPA 40MG TABS 20'S         ,0,,KE,Laborex
NO SPA 80MG CP B/20           ,6,,KE,Laborex
NO SPA FORTE 80MG 20'S        ,0,,KE,Laborex
ORELOX 100MG CP B/10          ,324,,KE,Laborex
ORELOX 200MG CP B/10          ,532,,KE,Laborex
ORELOX 40MG/5ML PAED SUSP 50ML,0,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,216,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,47,,KE,Laborex
ORELOX TABS 100MG 10'S        ,0,,KE,Laborex
ORELOX TABS 200MG 10'S        ,0,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,0,,KE,Laborex
PLAVIX 75MG TABS 28'S         ,0,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,2025,,KE,Laborex
RHINATHIOL AD SYR 125ML       ,0,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",2415,,KE,Laborex
RHINATHIOL INF SYR 125ML      ,0,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,11,,KE,Laborex
RHINATHIOL PROM SYR 125ML     ,0,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,96,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,738,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,5,,KE,Laborex
TAVANIC 500MG CP B/5          ,210,,KE,Laborex
TAVANIC 500MG TABS 5'S        ,3,,KE,Laborex
TELFAST 120MG TABS 10'S       ,2,,KE,Laborex
"TRITACE TABS 2,5MG 30'S       ",0,,KE,Laborex
TRITACE TABS 5MG 30'S         ,112,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,4,,KE,Laborex
TRITAZIDE 5-25MG TABS 28'S    ,2,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",11,,KE,Laborex
XATRAL 2.5MG TABS 30'S        ,0,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,128,,KE,Laborex
XATRAL LP 10MG TABS 30'S      ,0,,KE,Laborex
XATRAL LP 5MG CP B/56         ,15,,KE,Laborex
XATRAL LP 5MG TABS 56'S       ,0,,KE,Laborex
ALLSTAR PEN,1750,,KE,Surgipharm
AMARYL M SR TABS 2-500mg * 30's,489,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,61,,KE,Surgipharm
AMARYL TABS 4mg * 30's,13,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,432,,KE,Surgipharm
APROVASC TAB 150-5MG *28,559,,KE,Surgipharm
APROVASC TAB 300-10MG *28,341,,KE,Surgipharm
APROVASC TAB 300-5MG *28,229,,KE,Surgipharm
APROVEL TABS 150mg * 28's,482,,KE,Surgipharm
APROVEL TABS 300mg * 28's,102,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,1318,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,468,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,4462,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,33472,,KE,Surgipharm
CLEXANE INJ. 60mg * 2,3939,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,227,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,3,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,292,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,328,,KE,Surgipharm
DAONIL TABS 5mg * 100's,1630,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,43,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,55,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,80,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,632,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,3167,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,249,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,2190,,KE,Surgipharm
FLAGYL INFUSION (VIAFLEX)100ml*1,7752,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2716,,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),4185,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),2781,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,1258,,KE,Surgipharm
GUAMET TABS 500MG 28's,10439,,KE,Surgipharm
HISTACET 10MG TABS 2 * 10'S(SANOFI),1257,,KE,Surgipharm
LANTUS 10ml VIAL,15,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,408,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,704,,KE,Surgipharm
LASIX AMPS 2ml * 5,3484,,KE,Surgipharm
LASIX TABS 40mg * 20,3007,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,54,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2022,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,89,,KE,Surgipharm
ORELOX TABS 100MG *10'S,1492,,KE,Surgipharm
ORELOX TABS 200MG *10'S,963,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,277,,KE,Surgipharm
RESONIUM ADULT POWDER 454G,1,,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,329,,KE,Surgipharm
ROXICEF INJECTION 750MG * 1's,6,,KE,Surgipharm
STILNOX TABS 10MG * 14,315,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,20,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,35,,KE,Surgipharm
TAVANIC TABS 500mg * 5,638,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,140,,KE,Surgipharm
TRITACE TABS 5mg * 30's,3,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,146,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,117,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,325,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,141,,KE,Surgipharm
ZOXON 1GM INJ 1*1 WITH WATER,36,,KE,Surgipharm
