Distributor_Product_Name,Quantity,Expiry,country,distributor_name
Zeben 400mg Suspension 20ml,13,,KE,Harleys
AMARYL M 2mg/500mg 30'S ,1173,,KE,Highchem
AMARYL M SR 2mg/500mg 30'S ,60,,KE,Highchem
AMARYL TABS 1.0mg 30'S ,3,,KE,Highchem
AMARYL TABS 2.0mg 30'S ,12,,KE,Highchem
AMARYL TABS 4.0mg 30'S ,3515,,KE,Highchem
AMEDIN 5.0mg TABS 28'S ,59,,KE,Highchem
APROVASC 150/5mg TABS 28'S ,83,,KE,Highchem
APROVASC 150-10 MG 28'S ,103,,KE,Highchem
APROVASC 300-10 MG 28'S ,186,,KE,Highchem
APROVASC 300-5MG TABS ,146,,KE,Highchem
APROVEL 150mg TABS 28'S ,9,,KE,Highchem
APROVEL 300mg TABS 28'S ,141,,KE,Highchem
AXACEF 250mg TABS 10'S ,264,,KE,Highchem
AXACEF 500mg TABS 10'S ,878,,KE,Highchem
BIOFERON CAPS 30'S ,13,,KE,Highchem
BRONCHICUM ELIXIR 100ml ,541,,KE,Highchem
BRUMED 100ml SUSPENSION ,661,,KE,Highchem
BRUMED 400mg TABS 100'S ,209,,KE,Highchem
CLEXANE 80mg 2'S ,822,,KE,Highchem
CO-APROVEL TABS 150/12.5mg 28'S ,57,,KE,Highchem
CO-APROVEL TABS 300/12.5mg 28'S ,118,,KE,Highchem
ELOXATINE 100mg ,36,,KE,Highchem
ELOXATINE 50mg ,41,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S ,32,,KE,Highchem
EPILIM 200mg TABS EC 100'S ,812,,KE,Highchem
EPILIM 300ml SYRUP ,103,,KE,Highchem
EPILIM CHRONO 300mg TABS 100'S ,312,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S ,1078,,KE,Highchem
FLAGENTYL 500mg TABS ,1807,,KE,Highchem
FLAGYL 100ml SUSPENSION ,1,,KE,Highchem
FLAGYL 100ml VIAFLEX ,191,,KE,Highchem
FLAGYL 400mg TABS 100'S ,70,,KE,Highchem
FLEMING 1000mg+200mg 5's INJ ,4,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE.. ,939,,KE,Highchem
FLEMING 500mg+125mg TABS 14'S ,943,,KE,Highchem
FLEMING 875mg+125mg TABS 14'S ,273,,KE,Highchem
HISTACET 10mg TABS 20'S ,1602,,KE,Highchem
HISTACET 5mg/5ml 60ml SYRUP ,90,,KE,Highchem
LACTACYD 120ml WASH ,29,,KE,Highchem
LANTUS 10ml VIAL ,9,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S ,666,,KE,Highchem
LASIX 40mg TABS 20'S ,141,,KE,Highchem
MAALOX 150ml SUSPENSION ,7596,,KE,Highchem
MAALOX 350ml SUSPENSION ,6203,,KE,Highchem
MAALOX 460mg SATCHETS LEMON ,951,,KE,Highchem
MAALOX PLUS 150ml SUSPENSION ,5084,,KE,Highchem
MAALOX PLUS 350ml SUSPENSION ,1184,,KE,Highchem
MONO-TILDIEM SR 200mg TABS 28'S ,170,,KE,Highchem
NO SPA 40mg TABS 100'S ,323,,KE,Highchem
NO SPA 40mg TABS 20'S ,17,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S ,153,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S ,313,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S ,531,,KE,Highchem
OMIZEC 20mg CAPS 28'S ,300,,KE,Highchem
ORELOX 100mg TABS 10'S ,4012,,KE,Highchem
ORELOX 100ml SUSPENSION ,1591,,KE,Highchem
ORELOX 200mg TABS 10'S ,808,,KE,Highchem
ORELOX 50ml SUSPENSION ,374,,KE,Highchem
REICHLOX 500mg CAPS 500'S ,5,,KE,Highchem
RESONIUM 454g ADULT POWDER ,33,,KE,Highchem
RHINATHIOL AD 125ml SP ,2936,,KE,Highchem
RHINATHIOL ENFT 125ml SP ,448,,KE,Highchem
RHINATHIOL PROM 125ml SP ,5375,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP ,400,,KE,Highchem
RILUTEK TABS 56 X 50MG ,8,,KE,Highchem
TAVANIC 500mg TABS 5'S ,2136,,KE,Highchem
TAVANIC INJECTION 500mg ,74,,KE,Highchem
TRANXENE CAPSULES 5MG*30s ,150,,KE,Highchem
TRIMOPRIM 960mg 100'S ,148,,KE,Highchem
TRITACE 10.0mg TABS 30'S ,373,,KE,Highchem
TRITACE 5.0mg TABS 30'S ,226,,KE,Highchem
TRITACE TABS 2.5MG 1X30 ,357,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S ,3,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S ,326,,KE,Highchem
XATRAL 2.5mg TABS 30'S ,45,,KE,Highchem
XATRAL LP 10mg TABS 30'S ,1075,,KE,Highchem
XATRAL LP TABLETS 5MG*56s ,747,,KE,Highchem
ZOXON 1000mg ,156,,KE,Highchem
AMARYL M 2MG CP B/30          ,469,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,18,,KE,Laborex
AMARYL TABS 1MG 30'S          ,36,,KE,Laborex
AMARYL TABS 2MG 30'S          ,621,,KE,Laborex
AMARYL TABS 4MG 30'S          ,115,,KE,Laborex
APROVASC 150-5MG CP B/28      ,54,,KE,Laborex
APROVASC 300-5MG CP B/28      ,21,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,506,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,2633,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,229,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,499,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,476,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",204,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",249,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,2083,,KE,Laborex
EPILIM CHRONO CAPS 500MG 100S ,1049,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,1873,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,1062,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,126,,KE,Laborex
ERCEFURYL SUSP 90ML           ,14,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,99,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,1057,,KE,Laborex
FLAGYL INFUSION 100ML         ,11247,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,124,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,51,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,6,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,1180,,KE,Laborex
LASIX TABS 40MG 20'S          ,1009,,KE,Laborex
MAALOX PLUS SUSP 150ML        ,229,,KE,Laborex
MAALOX PLUS SUSP 350ML        ,660,,KE,Laborex
MAALOX SUSP 350ML             ,105,,KE,Laborex
MAALOX SUSPENSION 150ML       ,21,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,37,,KE,Laborex
MONOTILDIEM SR TABS 300MG 28'S,17,,KE,Laborex
NO SPA 40MG CP B/100          ,177,,KE,Laborex
NO SPA 40MG CP B/20           ,14,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,56,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,2,,KE,Laborex
NO SPA 80MG CP B/20           ,19,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,868,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,1226,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,6266,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,90,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,4378,,KE,Laborex
TAVANIC 500MG CP B/5          ,477,,KE,Laborex
TELFAST 120MG TABS 10'S       ,18,,KE,Laborex
TRITACE TABS 5MG 30'S         ,108,,KE,Laborex
TRITAZIDE 5-25MG TABS 28'S    ,5,,KE,Laborex
XATRAL LP 5MG CP B/56         ,9,,KE,Laborex
AMARYL M SR TABS 2-500mg * 30's,293,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,565,,KE,Surgipharm
AMARYL TABS 1mg * 30's,89,,KE,Surgipharm
AMARYL TABS 2mg * 30's,156,,KE,Surgipharm
AMARYL TABS 4mg * 30's,734,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,449,,KE,Surgipharm
APROVASC TAB 150-5MG *28,567,,KE,Surgipharm
APROVASC TAB 300-10MG *28,182,,KE,Surgipharm
APROVASC TAB 300-5MG *28,306,,KE,Surgipharm
APROVEL TABS 150mg * 28's,144,,KE,Surgipharm
APROVEL TABS 300mg * 28's,201,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,1831,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,674,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,5561,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,14266,,KE,Surgipharm
CLEXANE INJ. 60mg * 2,31,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,1355,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,211,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,198,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,365,,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,24,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,56,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,100,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,66,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1637,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,170,,KE,Surgipharm
EPILIM SYRUP 300ml,72,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3262,,KE,Surgipharm
FLAGYL INFUSION (VIAFLEX)100ml*1,10699,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,5588,,KE,Surgipharm
FLAGYL TABS 400mg * 100's,126,,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,1363,,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),3615,,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,1082,,KE,Surgipharm
GUAMET TABS 500MG 28's,10451,,KE,Surgipharm
HISTACET 10MG TABS 2 * 10'S(SANOFI),1267,,KE,Surgipharm
LANTUS 10ml VIAL,135,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,449,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2301,,KE,Surgipharm
LASIX AMPS 2ml * 5,4636,,KE,Surgipharm
LASIX TABS 40mg * 20,948,,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,135,,KE,Surgipharm
MONO-TILDIEM S.R CAPS 300mg * 28's,1,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1640,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1011,,KE,Surgipharm
ORELOX TABS 100MG *10'S,1683,,KE,Surgipharm
ORELOX TABS 200MG *10'S,49,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,15,,KE,Surgipharm
REICHLOX CAPS 500mg * 50 * 10 BP  (SANOFI),106,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,753,,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,347,,KE,Surgipharm
STILNOX TABS 10MG * 14,588,,KE,Surgipharm
TARGOCID INJ 200mg * 2's,2,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,4,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,782,,KE,Surgipharm
TAVANIC TABS 500mg * 5,478,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,266,,KE,Surgipharm
TRITACE TABS 5mg * 30's,280,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,253,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,110,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,187,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,75,,KE,Surgipharm
ZOXON 1GM INJ 1*1 WITH WATER,39,,KE,Surgipharm
