GMID,movement code,Quantity,Discount,SCENARIO,CUSTOMER,COUNTRY
268013,PA,,0.03,SI,TEDIS BURKINA,BF
306218,PA,,-17.73,SI,TEDIS BURKINA,BF
287553,PA,,1.6,SI,TEDIS BURKINA,BF
625681,PA,,486.96,SI,TEDIS BURKINA,BF
662889,PA,,0.2,SI,TEDIS BURKINA,BF
624775,PA,,-0.5,SI,TEDIS BURKINA,BF
168279,PA,,1.05,SI,TEDIS BURKINA,BF
98574,PA,,1.6,SI,TEDIS BURKINA,BF
282319,PA,,0,SI,UBIPHARM BURKINA,BF
320343,PA,,4.68,SI,UBIPHARM BURKINA,BF
663986,PA,,47,SI,LABOREX BURKINA,BF
636858,PA,,-2,SI,TEDIS BURKINA,BF
252041,PA,,-28.56,SI,TEDIS BURKINA,BF
545747,PA,,-115.08,SI,UBIPHARM BURKINA,BF
287550,PA,,-7.2,SI,UBIPHARM BURKINA,BF
287552,PA,,-0.765,SI,UBIPHARM BURKINA,BF
209742,PA,,-6.72,SI,UBIPHARM BURKINA,BF
268013,PA,,0.05,SI,UBIPHARM BURKINA,BF
268014,PA,,0,SI,UBIPHARM BURKINA,BF
268015,PA,,2.4,SI,UBIPHARM BURKINA,BF
516143,PA,,0,SI,UBIPHARM BURKINA,BF
592980,PA,,-0.1,SI,UBIPHARM BURKINA,BF
306216,PA,,0.585,SI,UBIPHARM BURKINA,BF
306218,PA,,-70.92,SI,UBIPHARM BURKINA,BF
282319,PA,,0,SI,UBIPHARM BURKINA,BF
282345,PA,,-2.7,SI,UBIPHARM BURKINA,BF
247831,PA,,5.93,SI,UBIPHARM BURKINA,BF
298682,PA,,0.36,SI,UBIPHARM BURKINA,BF
305481,PA,,-9,SI,UBIPHARM BURKINA,BF
630791,PA,,86.625,SI,UBIPHARM BURKINA,BF
630763,PA,,-21.3,SI,UBIPHARM BURKINA,BF
664047,PA,,78.12,SI,UBIPHARM BURKINA,BF
293665,PA,,-10.5,SI,UBIPHARM BURKINA,BF
592705,PA,,556.416,SI,UBIPHARM BURKINA,BF
609071,PA,,3.24,SI,UBIPHARM BURKINA,BF
252040,PA,,-14.4,SI,UBIPHARM BURKINA,BF
368552,PA,,8.064,SI,UBIPHARM BURKINA,BF
639608,PA,,-5.55,SI,UBIPHARM BURKINA,BF
571696,PA,,-4.34,SI,UBIPHARM BURKINA,BF
187747,PA,,19.08,SI,UBIPHARM BURKINA,BF
187750,PA,,-0.025,SI,UBIPHARM BURKINA,BF
408003,PA,,0.6,SI,UBIPHARM BURKINA,BF
298711,PA,,-0.24,SI,UBIPHARM BURKINA,BF
545747,PA,,-19.18,SI,MEX P/C DPBF,BF
268012,PA,,-0.06,SI,MEX P/C DPBF,BF
268013,PA,,0.015,SI,MEX P/C DPBF,BF
298689,PA,,-0.2175,SI,MEX P/C DPBF,BF
408003,PA,,0.045,SI,MEX P/C DPBF,BF
624775,PA,,-0.15,SI,MEX P/C DPBF,BF
663981,PA,,7.2,SI,UBIPHARM BURKINA,BF
636858,PA,,-8,SI,LABOREX BURKINA,BF
346666,PA,,-22.05,SI,LABOREX BURKINA,BF
252041,PA,,-84.49,SI,LABOREX BURKINA,BF
282319,PA,,0,SI,LABOREX BURKINA,BF
320343,PA,,4.68,SI,LABOREX BURKINA,BF
624774,PA,,-0.54,SI,LABOREX BURKINA,BF
665371,PA,,12.48,SI,TEDIS BURKINA,BF
213848,PA,,-87.6,SI,TEDIS BURKINA,BF
663981,PA,,5.4,SI,LABOREX BURKINA,BF
475875,PA,,-33.28,SI,LABOREX BURKINA,BF
307013,PA,,-139.6,SI,LABOREX BURKINA,BF
663983,PA,,-1.188,SI,LABOREX BURKINA,BF
476518,PA,,22.56,SI,LABOREX BURKINA,BF
671639,PA,,-2.16,SI,LABOREX BURKINA,BF
627314,PA,,2.1,SI,TEDIS BURKINA,BF
247831,PA,,2.965,SI,TEDIS BURKINA,BF
264980,PA,,59.19,SI,TEDIS BURKINA,BF
489541,PA,,0.8,SI,TEDIS BURKINA,BF
626997,PA,,16.4,SI,UBIPHARM BURKINA,BF
627327,PA,,4.5,SI,UBIPHARM BURKINA,BF
639164,PA,,-22.72,SI,UBIPHARM BURKINA,BF
624480,PA,,-230.4,SI,TEDIS BURKINA,BF
476963,PA,,-354.375,SI,TEDIS BURKINA,BF
539181,PA,,10.4,SI,TEDIS BURKINA,BF
321233,PA,,-4.96,SI,UBIPHARM BURKINA,BF
663984,PA,,-13.875,SI,UBIPHARM BURKINA,BF
663982,PA,,-19.68,SI,MEX P/C DPBF,BF
476518,PA,,45.12,SI,UBIPHARM BURKINA,BF
476957,PA,,0,SI,UBIPHARM BURKINA,BF
476963,PA,,-354.375,SI,UBIPHARM BURKINA,BF
320343,PA,,2.34,SI,LABOREX BURKINA,BF
476963,PA,,-160.875,SI,LABOREX BURKINA,BF
311168,PA,,-13.68,SI,LABOREX BURKINA,BF
291024,PA,,-184.824,SI,LABOREX BURKINA,BF
282348,PA,,-0.4,SI,MEX P/C DPBF,BF
489540,PA,,-1.2,SI,UBIPHARM BURKINA,BF
239907,PA,,4.62,SI,MEX P/C DPBF,BF
298801,PA,,-3.78,SI,MEX P/C DPBF,BF
282345,PA,,-0.5,SI,MEX P/C DPBF,BF
323487,PA,,0,SI,MEX P/C DPBF,BF
342280,PA,,-0.32,SI,MEX P/C DPBF,BF
625681,PA,,162.32,SI,MEX P/C DPBF,BF
277954,PA,,0,SI,MEX P/C DPBF,BF
245296,PA,,-29.04,SI,MEX P/C DPBF,BF
662889,PA,,0.08,SI,MEX P/C DPBF,BF
306217,PA,,-90.72,SI,UBIPHARM BURKINA,BF
436433,PA,,41.472,SI,TEDIS BURKINA,BF
287550,PA,,-2.4,SI,TEDIS BURKINA,BF
281500,PA,,6.96,SI,TEDIS BURKINA,BF
247831,PA,,4.4475,SI,TEDIS BURKINA,BF
323487,PA,,0,SI,TEDIS BURKINA,BF
611732,PA,,-0.1,SI,TEDIS BURKINA,BF
625681,PA,,324.64,SI,TEDIS BURKINA,BF
662889,PA,,0.4,SI,TEDIS BURKINA,BF
252040,PA,,-14.4,SI,TEDIS BURKINA,BF
249438,PA,,-18,SI,TEDIS BURKINA,BF
368552,PA,,2.016,SI,TEDIS BURKINA,BF
624622,PA,,-4.71,SI,TEDIS BURKINA,BF
571696,PA,,-2.17,SI,TEDIS BURKINA,BF
187747,PA,,2.385,SI,TEDIS BURKINA,BF
408003,PA,,0.09,SI,TEDIS BURKINA,BF
627331,PA,,4.2,SI,UBIPHARM BURKINA,BF
545747,PA,,-230.16,SI,UBIPHARM BURKINA,BF
287550,PA,,-7.2,SI,UBIPHARM BURKINA,BF
209742,PA,,-4.8,SI,UBIPHARM BURKINA,BF
592979,PA,,0,SI,UBIPHARM BURKINA,BF
268012,PA,,-0.48,SI,UBIPHARM BURKINA,BF
268013,PA,,0.15,SI,UBIPHARM BURKINA,BF
516143,PA,,0,SI,UBIPHARM BURKINA,BF
592989,PA,,-0.1,SI,UBIPHARM BURKINA,BF
592980,PA,,-0.2,SI,UBIPHARM BURKINA,BF
306216,PA,,0.585,SI,UBIPHARM BURKINA,BF
306218,PA,,-70.92,SI,UBIPHARM BURKINA,BF
282319,PA,,0,SI,UBIPHARM BURKINA,BF
282345,PA,,-1.8,SI,UBIPHARM BURKINA,BF
247831,PA,,7.4125,SI,UBIPHARM BURKINA,BF
298682,PA,,0.36,SI,UBIPHARM BURKINA,BF
305481,PA,,-9,SI,UBIPHARM BURKINA,BF
630791,PA,,86.625,SI,UBIPHARM BURKINA,BF
630763,PA,,-8.875,SI,UBIPHARM BURKINA,BF
592593,PA,,-14.25,SI,UBIPHARM BURKINA,BF
664047,PA,,130.2,SI,UBIPHARM BURKINA,BF
293665,PA,,-21,SI,UBIPHARM BURKINA,BF
609071,PA,,3.24,SI,UBIPHARM BURKINA,BF
264980,PA,,147.975,SI,UBIPHARM BURKINA,BF
311122,PA,,8.525,SI,UBIPHARM BURKINA,BF
298689,PA,,-0.58,SI,UBIPHARM BURKINA,BF
252040,PA,,-28.8,SI,UBIPHARM BURKINA,BF
222428,PA,,19.08,SI,UBIPHARM BURKINA,BF
368552,PA,,14.112,SI,UBIPHARM BURKINA,BF
624622,PA,,-18.84,SI,UBIPHARM BURKINA,BF
571696,PA,,-4.34,SI,UBIPHARM BURKINA,BF
187747,PA,,19.08,SI,UBIPHARM BURKINA,BF
187750,PA,,-0.108,SI,UBIPHARM BURKINA,BF
298709,PA,,0,SI,UBIPHARM BURKINA,BF
298711,PA,,-0.48,SI,UBIPHARM BURKINA,BF
213866,PA,,-0.93,SI,UBIPHARM BURKINA,BF
479530,PA,,-43.065,SI,LABOREX BURKINA,BF
306217,PA,,-155.52,SI,LABOREX BURKINA,BF
627332,PA,,2.1,SI,UBIPHARM BURKINA,BF
627314,PA,,4.2,SI,UBIPHARM BURKINA,BF
626997,PA,,12.3,SI,UBIPHARM BURKINA,BF
311168,PA,,-18.24,SI,UBIPHARM BURKINA,BF
436433,PA,,207.36,SI,UBIPHARM BURKINA,BF
592684,PA,,10.32,SI,UBIPHARM BURKINA,BF
287553,PA,,8,SI,UBIPHARM BURKINA,BF
298801,PA,,-7.56,SI,UBIPHARM BURKINA,BF
281499,PA,,74.7,SI,UBIPHARM BURKINA,BF
281498,PA,,852.6,SI,UBIPHARM BURKINA,BF
624625,PA,,-4.74,SI,UBIPHARM BURKINA,BF
551043,PA,,-2.25,SI,UBIPHARM BURKINA,BF
628074,PA,,15.36,SI,UBIPHARM BURKINA,BF
323487,PA,,0,SI,UBIPHARM BURKINA,BF
305479,PA,,-9,SI,UBIPHARM BURKINA,BF
625767,PA,,5.04,SI,UBIPHARM BURKINA,BF
624479,PA,,-153,SI,UBIPHARM BURKINA,BF
224938,PA,,-1,SI,UBIPHARM BURKINA,BF
277954,PA,,0,SI,UBIPHARM BURKINA,BF
291024,PA,,-311.664,SI,UBIPHARM BURKINA,BF
305928,PA,,-122.4,SI,UBIPHARM BURKINA,BF
298693,PA,,-35.336,SI,UBIPHARM BURKINA,BF
298691,PA,,-35.496,SI,UBIPHARM BURKINA,BF
252039,PA,,23.625,SI,UBIPHARM BURKINA,BF
249438,PA,,-108,SI,UBIPHARM BURKINA,BF
168279,PA,,2.1,SI,UBIPHARM BURKINA,BF
374872,PA,,-30.24,SI,UBIPHARM BURKINA,BF
209742,PA,,-1.2,SI,TEDIS BURKINA,BF
592979,PA,,0,SI,TEDIS BURKINA,BF
268015,PA,,0.15,SI,TEDIS BURKINA,BF
592989,PA,,-0.05,SI,TEDIS BURKINA,BF
306218,PA,,-17.73,SI,TEDIS BURKINA,BF
281499,PA,,9.96,SI,TEDIS BURKINA,BF
282345,PA,,-0.45,SI,TEDIS BURKINA,BF
624625,PA,,-1.185,SI,TEDIS BURKINA,BF
298682,PA,,0.135,SI,TEDIS BURKINA,BF
305479,PA,,-3,SI,TEDIS BURKINA,BF
664047,PA,,26.04,SI,TEDIS BURKINA,BF
625681,PA,,486.96,SI,TEDIS BURKINA,BF
277954,PA,,0,SI,TEDIS BURKINA,BF
291024,PA,,-86.976,SI,TEDIS BURKINA,BF
368552,PA,,4.032,SI,TEDIS BURKINA,BF
571696,PA,,-1.085,SI,TEDIS BURKINA,BF
476954,PA,,0,SI,LABOREX BURKINA,BF
663982,PA,,-396,SI,LABOREX BURKINA,BF
282348,PA,,-0.9,SI,TEDIS BURKINA,BF
545747,PA,,-191.8,SI,LABOREX BURKINA,BF
268012,PA,,-0.15,SI,LABOREX BURKINA,BF
268013,PA,,0.05,SI,LABOREX BURKINA,BF
592989,PA,,-0.05,SI,LABOREX BURKINA,BF
306216,PA,,0.585,SI,LABOREX BURKINA,BF
282319,PA,,0,SI,LABOREX BURKINA,BF
282345,PA,,-1.8,SI,LABOREX BURKINA,BF
551043,PA,,-0.9,SI,LABOREX BURKINA,BF
240939,PA,,0.18,SI,LABOREX BURKINA,BF
249438,PA,,-36,SI,LABOREX BURKINA,BF
639164,PA,,-11.36,SI,LABOREX BURKINA,BF
624622,PA,,-18.84,SI,LABOREX BURKINA,BF
551042,PA,,-73.44,SI,UBIPHARM BURKINA,BF
627327,PA,,0.75,SI,TEDIS BURKINA,BF
627326,PA,,0.35,SI,TEDIS BURKINA,BF
342280,PA,,-0.64,SI,TEDIS BURKINA,BF
627328,PA,,3,SI,LABOREX BURKINA,BF
346666,PA,,-22.05,SI,LABOREX BURKINA,BF
310637,PA,,-14.175,SI,LABOREX BURKINA,BF
306219,PA,,-79.2,SI,LABOREX BURKINA,BF
551042,PA,,-73.44,SI,LABOREX BURKINA,BF
479387,PA,,3.84,SI,MEX P/C DPBF,BF
346666,PA,,-5.88,SI,MEX P/C DPBF,BF
624480,PA,,-1.92,SI,ALCHEM INDUSTRIES,BI
239907,PA,,109.75,SI,MULTIPHAR (PHARMACIE DE GROS),BI
269069,PA,,77.25,SI,MULTIPHAR (PHARMACIE DE GROS),BI
625765,PA,,35.5,SI,MULTIPHAR (PHARMACIE DE GROS),BI
625767,PA,,8.4,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624479,PA,,-24.48,SI,MULTIPHAR (PHARMACIE DE GROS),BI
354890,PA,,-12,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252041,PA,,-23.8,SI,MULTIPHAR (PHARMACIE DE GROS),BI
323473,PA,,1512,SI,MULTIPHAR (PHARMACIE DE GROS),BI
663983,PA,,-2.88,SI,MULTIPHAR (PHARMACIE DE GROS),BI
664047,PA,,390.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
662889,PA,,2.4,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252041,PA,,-23.8,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252039,PA,,31.5,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252040,PA,,-115.2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
311168,PA,,-2.28,SI,MULTIPHAR (PHARMACIE DE GROS),BI
287550,PA,,-9.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624625,PA,,-9.48,SI,MULTIPHAR (PHARMACIE DE GROS),BI
630763,PA,,-85.2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
664047,PA,,520.8,SI,MULTIPHAR (PHARMACIE DE GROS),BI
342280,PA,,-0.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
662889,PA,,2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252040,PA,,-115.2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
269069,PA,,41.2,SI,MULTIPHAR (PHARMACIE DE GROS),BI
625765,PA,,25.56,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624479,PA,,-24.48,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252041,PA,,-47.6,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252039,PA,,31.5,SI,MULTIPHAR (PHARMACIE DE GROS),BI
323473,PA,,2100,SI,MULTIPHAR (PHARMACIE DE GROS),BI
663985,PA,,32.208,SI,MULTIPHAR (PHARMACIE DE GROS),BI
252039,PA,,31.5,SI,MULTIPHAR (PHARMACIE DE GROS),BI
479530,PA,,-26.1,SI,MULTIPHAR (PHARMACIE DE GROS),BI
624480,PA,,1.92,SI,ALCHEM INDUSTRIES,BI
626998,PA,,-5.4,SI,GAPOB,BJ
663981,PA,,5.85,SI,PROMO PHARMA,BJ
67933,PA,,2.289,SI,U.B. PHAR S.A.,BJ
627331,PA,,0.525,SI,U.B. PHAR S.A.,BJ
545747,PA,,-28.77,SI,U.B. PHAR S.A.,BJ
436433,PA,,0.216,SI,U.B. PHAR S.A.,BJ
628074,PA,,11.52,SI,U.B. PHAR S.A.,BJ
664047,PA,,60.2,SI,U.B. PHAR S.A.,BJ
592705,PA,,289.17,SI,U.B. PHAR S.A.,BJ
252039,PA,,44.377,SI,U.B. PHAR S.A.,BJ
368552,PA,,0.9,SI,U.B. PHAR S.A.,BJ
624775,PA,,-2.5,SI,U.B. PHAR S.A.,BJ
323487,PA,,0,SI,GAPOB,BJ
489540,PA,,-3.6,SI,GAPOB,BJ
67933,PA,,1.1445,SI,U.B. PHAR S.A.,BJ
311168,PA,,-4.56,SI,U.B. PHAR S.A.,BJ
292174,PA,,6.24,SI,U.B. PHAR S.A.,BJ
436433,PA,,0.324,SI,U.B. PHAR S.A.,BJ
287550,PA,,-17.28,SI,U.B. PHAR S.A.,BJ
289137,PA,,23.22,SI,U.B. PHAR S.A.,BJ
209742,PA,,-3.6,SI,U.B. PHAR S.A.,BJ
269069,PA,,3.09,SI,U.B. PHAR S.A.,BJ
592684,PA,,5.16,SI,U.B. PHAR S.A.,BJ
268015,PA,,0.3,SI,U.B. PHAR S.A.,BJ
592980,PA,,-0.15,SI,U.B. PHAR S.A.,BJ
287553,PA,,-18,SI,U.B. PHAR S.A.,BJ
281498,PA,,-16.128,SI,U.B. PHAR S.A.,BJ
247832,PA,,-5.55,SI,U.B. PHAR S.A.,BJ
323487,PA,,0,SI,U.B. PHAR S.A.,BJ
592593,PA,,-5.7,SI,U.B. PHAR S.A.,BJ
224938,PA,,-1.5,SI,U.B. PHAR S.A.,BJ
541078,PA,,-2.475,SI,U.B. PHAR S.A.,BJ
664047,PA,,30.1,SI,U.B. PHAR S.A.,BJ
342280,PA,,-0.64,SI,U.B. PHAR S.A.,BJ
638521,PA,,-0.01,SI,U.B. PHAR S.A.,BJ
662889,PA,,0.22,SI,U.B. PHAR S.A.,BJ
305928,PA,,-61.2,SI,U.B. PHAR S.A.,BJ
298689,PA,,-0.435,SI,U.B. PHAR S.A.,BJ
298691,PA,,-17.748,SI,U.B. PHAR S.A.,BJ
368552,PA,,0.9,SI,U.B. PHAR S.A.,BJ
639164,PA,,-5.68,SI,U.B. PHAR S.A.,BJ
571696,PA,,-5.425,SI,U.B. PHAR S.A.,BJ
323470,PA,,1.152,SI,U.B. PHAR S.A.,BJ
355560,PA,,-5.25,SI,U.B. PHAR S.A.,BJ
408003,PA,,0.15,SI,U.B. PHAR S.A.,BJ
624775,PA,,-1,SI,U.B. PHAR S.A.,BJ
298711,PA,,-0.12,SI,U.B. PHAR S.A.,BJ
664047,PA,,12.04,SI,UBIPHARM,BJ
323470,PA,,0.216,SI,UBIPHARM,BJ
625767,PA,,1,SI,U.B. PHAR S.A.,BJ
625681,PA,,33.16,SI,U.B. PHAR S.A.,BJ
311122,PA,,20.46,SI,U.B. PHAR S.A.,BJ
342280,PA,,-0.64,SI,UBIPHARM,BJ
627331,PA,,0.21,SI,UBIPHARM,BJ
289137,PA,,7.74,SI,UBIPHARM,BJ
592684,PA,,5.16,SI,UBIPHARM,BJ
287553,PA,,-6,SI,UBIPHARM,BJ
298801,PA,,-3.78,SI,UBIPHARM,BJ
281500,PA,,-1.02,SI,UBIPHARM,BJ
281498,PA,,-16.128,SI,UBIPHARM,BJ
298682,PA,,0.195,SI,UBIPHARM,BJ
311166,PA,,-1.2,SI,UBIPHARM,BJ
476963,PA,,-236.25,SI,PROMO PHARMA,BJ
626630,PA,,-0.345,SI,PROMO PHARMA,BJ
374872,PA,,0.75,SI,UBIPHARM,BJ
626630,PA,,-2,SI,GAPOB,BJ
476963,PA,,-141.75,SI,UBIPHARM,BJ
476933,PA,,-21,SI,PROMO PHARMA,BJ
663984,PA,,-13.875,SI,PROMO PHARMA,BJ
545747,PA,,-115.08,SI,UBIPHARM,BJ
209742,PA,,-1.2,SI,UBIPHARM,BJ
268014,PA,,0,SI,UBIPHARM,BJ
592989,PA,,-0.075,SI,UBIPHARM,BJ
320344,PA,,-1.78,SI,UBIPHARM,BJ
249438,PA,,-9,SI,UBIPHARM,BJ
639608,PA,,-0.555,SI,UBIPHARM,BJ
298698,PA,,-0.15,SI,UBIPHARM,BJ
626997,PA,,8.2,SI,PROMO PHARMA,BJ
592979,PA,,0,SI,U.B. PHAR S.A.,BJ
306218,PA,,-53.19,SI,U.B. PHAR S.A.,BJ
277954,PA,,0,SI,U.B. PHAR S.A.,BJ
298698,PA,,-0.066,SI,U.B. PHAR S.A.,BJ
213866,PA,,-0.155,SI,U.B. PHAR S.A.,BJ
374872,PA,,1.75,SI,PROMO PHARMA,BJ
187747,PA,,23.055,SI,PROMO PHARMA,BJ
612011,PA,,-2.745,SI,PROMO PHARMA,BJ
663996,PA,,33.816,SI,U.B. PHAR S.A.,BJ
187750,PA,,-0.05,SI,UBIPHARM,BJ
305481,PA,,-4.5,SI,UBIPHARM,BJ
187747,PA,,4.77,SI,UBIPHARM,BJ
305479,PA,,-0.625,SI,UBIPHARM,BJ
305479,PA,,-6,SI,PROMO PHARMA,BJ
305481,PA,,-9,SI,PROMO PHARMA,BJ
663984,PA,,-13.875,SI,GAPOB,BJ
475982,PA,,0,SI,U.B. PHAR S.A.,BJ
476956,PA,,0.25,SI,U.B. PHAR S.A.,BJ
475875,PA,,-3.2,SI,U.B. PHAR S.A.,BJ
476963,PA,,-47.25,SI,U.B. PHAR S.A.,BJ
663992,PA,,-15.8,SI,U.B. PHAR S.A.,BJ
