MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
1,KE,laborex,RIFOCIN INJ 250MG 1'S         ,592
1,KE,laborex,STILNOX 10MG COMP B/14        ,0
1,KE,laborex,STILNOX TABLETS 10MG 14'S     ,0
1,KE,laborex,TARGOCID 200MG/3ML INJ /1     ,29
1,KE,laborex,TARGOCID 400MG INJ 1'S        ,1
1,KE,laborex,TAVANIC 500MG CP B/5          ,1319
1,KE,laborex,TAVANIC 500MG/+INFLS VLS3M36XE,829
1,KE,laborex,TELFAST 120MG TABS 10'S       ,0
1,KE,laborex,"TRITACE 2,5MG TABS 28'S       ",121
1,KE,laborex,TRITACE 5MG TABS 28'S         ,1185
1,KE,laborex,TRITACE TABS 5MG 30'S         ,0
1,KE,laborex,TRITAZIDE 5-25MG CP B/28      ,0
1,KE,laborex,"XATRAL 2,5MG CP B/30          ",45
1,KE,laborex,XATRAL LP 10MG COMP B/30      ,53
1,KE,laborex,XATRAL LP 5MG CP B/56         ,221
1,KE,surgipharm,ALLSTAR PEN,1138
1,KE,surgipharm,AMARYL M SR TABS 2MG-500mg * 30's,516
1,KE,surgipharm,AMARYL M TABS 2mg * 30's,778
1,KE,surgipharm,AMARYL TABS 1mg * 30's,789
1,KE,surgipharm,AMARYL TABS 2mg * 30's,1629
1,KE,surgipharm,AMARYL TABS 4mg * 30's,1340
1,KE,surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,93
1,KE,surgipharm,APROVASC TAB 150-5MG *28,376
1,KE,surgipharm,APROVASC TAB 300-10MG *28,387
1,KE,surgipharm,APROVASC TAB 300-5MG *28,365
1,KE,surgipharm,APROVEL TABS 150mg * 28's,569
1,KE,surgipharm,APROVEL TABS 300mg * 28's,233
1,KE,surgipharm,AXACEF TABLETS 250MG * 10,690
1,KE,surgipharm,AXACEF TABLETS 500MG * 10's,1178
1,KE,surgipharm,BIOFERON CAPS *30,1617
1,KE,surgipharm,BIOFERON SUSP 200ML,2757
1,KE,surgipharm,BISOLVON LINCTUS 200ML,13856
1,KE,surgipharm,BRONCHICUM SYRUP * 100ml,10121
1,KE,surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,2659
1,KE,surgipharm,BUSCOPAN PLUS TABLETS * 50's,2
1,KE,surgipharm,BUSCOPAN TABLETS BP 10MG * 50S,7796
1,KE,surgipharm,CLEXANE INJ. 20mg * 2,1483
1,KE,surgipharm,CLEXANE INJ. 40mg * 2,18276
1,KE,surgipharm,CLEXANE INJ. 60mg * 2,2246
1,KE,surgipharm,CLEXANE INJ. 80mg * 2,2211
1,KE,surgipharm,CO APROVEL TABS 150mg * 28's,518
1,KE,surgipharm,CO APROVEL TABS 300mg * 28's,1492
1,KE,surgipharm,CORDARONE TABLETS 200mg * 30,641
1,KE,surgipharm,DULCOLAX TABLETS 5mg * 30's SugarC,22383
1,KE,surgipharm,ELOXATIN INJ 100mg * 1,20
1,KE,surgipharm,ELOXATIN INJ 50mg * 1,20
1,KE,surgipharm,ENTEROGERMINA VIALS 5ML * 10's,17820
1,KE,surgipharm,EPILIM CHRONO TABS 300mg * 100,369
1,KE,surgipharm,EPILIM CHRONO TABS 500mg * 100,437
1,KE,surgipharm,EPILIM EC TABLETS 200mg * 100,21749
1,KE,surgipharm,EPILIM INJECTION 400MG * 1 (SODIUM VALPROATE),507
1,KE,surgipharm,EPILIM SYRUP 300ml,3984
1,KE,surgipharm,ERCEFURYL CAPSULES 200mg * 28,155
1,KE,surgipharm,ERCEFURYL SUSPENSION 90ml,515
1,KE,surgipharm,FLAGENTYL TABS 500mg * 4,11747
1,KE,surgipharm,FLAGYL SUSPENSION 100ml,11385
1,KE,surgipharm,FLAGYL TABS 400mg * 100's,1660
1,KE,surgipharm,FLEMING INJ 1.2GM * 5'S,539
1,KE,surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,6195
1,KE,surgipharm,FLEMING SUSP 457MG/5ML * 70ML,5937
1,KE,surgipharm,FLEMING TABS 1 G * 2*7'S,1883
1,KE,surgipharm,FLEMING TABS 625MG * 14'S,2840
1,KE,surgipharm,IBEX CAPSULES 2*12,42
1,KE,surgipharm,LANTUS 10ml VIAL,132
1,KE,surgipharm,LANTUS 3ml CARTRIDGE * 5's,72
1,KE,surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1959
1,KE,surgipharm,LASIX AMPS 2ml * 5,1258
1,KE,surgipharm,LASIX TABS 40mg * 20,8505
1,KE,surgipharm,MAALOX LEMON STICK 460mg/susp *20s,779
1,KE,surgipharm,MAALOX PLUS TABLETS 200MG * 40's,977
1,KE,surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,285
1,KE,surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,14936
1,KE,surgipharm,NO SPA FORTE TABLETS 80MG * 20,340
1,KE,surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,221
1,KE,surgipharm,NO SPA TABLETS 40mg * 100's,391
1,KE,surgipharm,NO SPA TABLETS 40mg * 20,237
1,KE,surgipharm,ORELOX SUSP 40MG/5ML 100ML,5027
1,KE,surgipharm,ORELOX SUSP 40MG/5ML 50ML,4640
1,KE,surgipharm,ORELOX TABS 100MG *10'S,1820
1,KE,surgipharm,ORELOX TABS 200MG *10'S,4073
1,KE,surgipharm,PLAVIX TABS 75mg * 28's,351
1,KE,surgipharm,RESONIUM ADULT POWDER 454G,253
1,KE,surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),650
1,KE,surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,3921
1,KE,surgipharm,RHINATHIOL INFANT SYRUP 125ml,9784
1,KE,surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,34788
1,KE,surgipharm,RIFOCIN INJ. 250mg * 1's,35
1,KE,surgipharm,STILNOX TABS 10MG * 14,3681
1,KE,surgipharm,TARGOCID INJ 400mg * 1s,812
1,KE,surgipharm,TAVANIC INJ. 500mg VIAL,475
1,KE,surgipharm,TAVANIC TABS 500mg * 5,724
1,KE,surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,150
1,KE,surgipharm,TRITACE TABS 2.5mg * 28's,446
1,KE,surgipharm,TRITACE TABS 5mg * 28's,511
1,KE,surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,175
1,KE,surgipharm,XATRAL LP TABLETS 5mg * 56's,609
1,KE,surgipharm,XATRAL LP TABS 10mg * 30's,1829
1,KE,surgipharm,ZOXON 1GM INJ 1*1 WITH WATER,20026
2,KE,highchem,AMARYL M 2mg/500mg 30'S,193
2,KE,highchem,AMARYL TABS 1.0mg 30'S,28
2,KE,highchem,AMARYL TABS 2.0mg 30'S,90
2,KE,highchem,AMARYL TABS 3.0mg 30'S,36
2,KE,highchem,AMARYL TABS 4.0mg 30'S,5
2,KE,highchem,APIDRA SOLOSTAR 3ML*5,6
2,KE,highchem,APROVEL 300mg TABS 28'S,14
2,KE,highchem,ARTESUNATE AMO.25mg/67.5mg 3's,48609
2,KE,highchem,ARTESUNATE AMOD 50mg/135mg 3's,14973
2,KE,highchem,BRONCHICUM ELIXIR 100ml,2
2,KE,highchem,CLEXANE 20mg 2'S,355
2,KE,highchem,CLEXANE 40mg 2'S,5
2,KE,highchem,CLEXANE 60mg 2'S,325
2,KE,highchem,CLEXANE 80mg 2'S,135
2,KE,highchem,DULCOLAX 5MG TABS BL3X10,5018
2,KE,highchem,EPILIM 200mg TABS EC 100'S,910
2,KE,highchem,EPILIM 300ml SYRUP,1575
2,KE,highchem,EPILIM CHRONO 300mg TABS 100'S,300
2,KE,highchem,EPILIM CHRONO 500mg TABS 100'S,414
2,KE,highchem,ERCEFURYL 200mg CAPS 28'S,795
2,KE,highchem,ERCEFURYL 4% 90ML SUSPENSION,436
2,KE,highchem,FLAGENTYL 500mg TABS,789
2,KE,highchem,FLAGYL 400mg TABS 100'S,518
2,KE,highchem,FLEMING 1000mg+200mg 5's INJ,94
2,KE,highchem,FLEMING 875mg+125mg TABS 14'S,1166
2,KE,highchem,LANTUS 10ml VIAL,53
2,KE,highchem,LANTUS SOLOSTAR 3ml 5'S,108
2,KE,highchem,LASIX 40mg TABS 20'S,2626
2,KE,highchem,MAALOX PLUS 200MG TABS BL4X10,1
2,KE,highchem,NO SPA 40mg TABS 100'S,13
2,KE,highchem,NO SPA 40mg/2ml INJECTION 25'S,10
2,KE,highchem,NO SPA 40mg/2ml INJECTION 5'S,1
2,KE,highchem,ORELOX 100mg TABS 10'S,79
2,KE,highchem,ORELOX 200mg TABS 10'S,125
2,KE,highchem,ORELOX 50ml SUSPENSION,2
2,KE,highchem,PLAVIX 75mg TABS 28'S,245
2,KE,highchem,RESONIUM 454g ADULT POWDER,226
2,KE,highchem,RHINATHIOL AD 125ml SP,2
2,KE,highchem,RHINATHIOL ENFT 125ml SP,889
2,KE,highchem,RHINATHIOL PROM 125ml SP,1
2,KE,highchem,STILNOX 10mg TABS 14'S,3
2,KE,highchem,TAVANIC 500mg TABS 5'S,1069
2,KE,highchem,TAVANIC INJECTION 500mg,280
2,KE,highchem,TRITACE 2.5 MG TABS 28s,140
2,KE,highchem,XATRAL LP 10mg TABS 30'S,200
2,KE,highchem,XATRAL LP TABLETS 5MG*56s,27
2,KE,highchem,MUCOSOLVAN  1.5G/100ML SYR BT1,3
2,KE,laborex,ALL STAR PEN                  ,559
2,KE,laborex,AMARYL M 2MG CP B/30          ,1232
2,KE,laborex,AMARYL M SR 2MG CP B/30       ,267
2,KE,laborex,AMARYL TABS 1MG 30'S          ,24
2,KE,laborex,AMARYL TABS 2MG 30'S          ,3018
2,KE,laborex,AMARYL TABS 4MG 30'S          ,1109
2,KE,laborex,APROVASC 150-5MG CP B/28      ,111
2,KE,laborex,APROVASC 300-10MG CP B/28     ,228
2,KE,laborex,APROVASC 300-5MG CP B/28      ,34
2,KE,laborex,APROVEL 150MG RM CP B/28      ,101
2,KE,laborex,APROVEL 300MG RM CP B/28      ,10
2,KE,laborex,BRONCHICUM ELIXIR 100ML       ,1235
2,KE,laborex,BUSCOPAN AMPOULES 20MG 5'S    ,4
2,KE,laborex,BUSCOPAN PLUS TABS 50'S      .,0
2,KE,laborex,BUSCOPAN TABS 10MG 50'S      .,5493
2,KE,laborex,CLEXANE 40MG INJ 2'S          ,2666
2,KE,laborex,CLEXANE INJ  20MG 2'S         ,1324
2,KE,laborex,CLEXANE INJ  60MG 2'S         ,8241
2,KE,laborex,CLEXANE INJ 80MG 2'S          ,5013
2,KE,laborex,"CO APROVEL 150/12,5MG RMCP/28 ",387
2,KE,laborex,"CO APROVEL 300/12,5MG RMCP/28 ",212
2,KE,laborex,CORDARONE 200MG CP B/30       ,160
2,KE,laborex,DAONIL TABS 5MG 100'S         ,0
2,KE,laborex,DULCOLAX TABS 5MG 30'S       .,10216
2,KE,laborex,ENTEROGERMINA 2M/5ML F/10     ,40165
2,KE,laborex,EPILIM CHRONO 300MG TABS      ,381
2,KE,laborex,EPILIM CHRONO TABS 500MG 100S ,0
2,KE,laborex,EPILIM EC TABS 200MG 100'S    ,404
2,KE,laborex,EPILIM IV 400MG PER VIAL      ,430
2,KE,laborex,EPILIM SYRUP 200MG/5ML 300ML  ,1776
2,KE,laborex,ERCEFURYL 200MG GELU B/28     ,163
2,KE,laborex,ERCEFURYL SUSP BUV F/90ML     ,333
2,KE,laborex,FLAGENTYL 500MG CP B/4        ,2126
2,KE,laborex,FLAGYL INFUSION 100ML         ,0
2,KE,laborex,FLAGYL SUSP 200MG 100ML       ,6
2,KE,laborex,FLAGYL TABS 400MG 100'S       ,7946
2,KE,laborex,LANTUS 100UI VIAL 10ML        ,182
2,KE,laborex,LANTUS 300IU/3ML CART/5       ,109
2,KE,laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,140
2,KE,laborex,LASIX INJ 20MG/2ML AMP 5'S    ,7471
2,KE,laborex,LASIX TABS 40MG 20'S          ,8032
2,KE,laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",2281
2,KE,laborex,MAALOX PLUS 200MG TABS 40'S  .,832
2,KE,laborex,MAALOX PLUS SUSP 150ML        ,0
2,KE,laborex,MAALOX SUSP 350ML             ,27
2,KE,laborex,MONOTILDIEM SR 200MG TAB 28'S ,107
2,KE,laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",487
2,KE,laborex,NO SPA 40MG CP B/100          ,294
2,KE,laborex,NO SPA 40MG CP B/20           ,110
2,KE,laborex,NO SPA 40MG INJ 2ML B/25      ,299
2,KE,laborex,NO SPA 40MG INJ 2ML B/5       ,134
2,KE,laborex,NO SPA 80MG CP B/20           ,11
2,KE,laborex,ORELOX 100MG CP B/10          ,1999
2,KE,laborex,ORELOX 200MG CP B/10          ,427
2,KE,laborex,ORELOX ENF 40MG/5ML SUS/100ML ,4765
2,KE,laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,1862
2,KE,laborex,PLAVIX 75MG CP B/28 AFR       ,410
2,KE,laborex,RHINATHIOL AD 5% SP F/125ML   ,204
2,KE,laborex,"RHINATHIOL ENF 2% 2,5G /125ML ",6545
2,KE,laborex,RHINATHIOL PROMETH SP 125ML   ,16687
2,KE,laborex,RIFAFOUR TABLETS 84'S         ,0
2,KE,laborex,RIFINAH 150/75MG TABS 56'S    ,0
2,KE,laborex,RIFOCIN INJ 250MG 1'S         ,215
2,KE,laborex,STILNOX 10MG COMP B/14        ,0
2,KE,laborex,STILNOX TABLETS 10MG 14'S     ,0
2,KE,laborex,TARGOCID 200MG/3ML INJ /1     ,29
2,KE,laborex,TARGOCID 400MG INJ 1'S        ,0
2,KE,laborex,TAVANIC 500MG CP B/5          ,1200
2,KE,laborex,TAVANIC 500MG/+INFLS VLS3M36XE,829
2,KE,laborex,TELFAST 120MG TABS 10'S       ,0
2,KE,laborex,"TRITACE 2,5MG TABS 28'S       ",32
2,KE,laborex,TRITACE 5MG TABS 28'S         ,1016
2,KE,laborex,TRITAZIDE 5-25MG CP B/28      ,0
2,KE,laborex,"XATRAL 2,5MG CP B/30          ",37
2,KE,laborex,XATRAL LP 10MG COMP B/30      ,4
2,KE,laborex,XATRAL LP 5MG CP B/56         ,193
2,KE,surgipharm,ALLSTAR PEN,1028
2,KE,surgipharm,AMARYL M SR TABS 2MG-500mg * 30's,510
2,KE,surgipharm,AMARYL M TABS 2mg * 30's,151
2,KE,surgipharm,AMARYL TABS 1mg * 30's,529
2,KE,surgipharm,AMARYL TABS 2mg * 30's,656
2,KE,surgipharm,AMARYL TABS 4mg * 30's,1004
2,KE,surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,83
2,KE,surgipharm,APROVASC TAB 150-5MG *28,238
2,KE,surgipharm,APROVASC TAB 300-10MG *28,301
2,KE,surgipharm,APROVASC TAB 300-5MG *28,256
2,KE,surgipharm,APROVEL TABS 150mg * 28's,453
2,KE,surgipharm,APROVEL TABS 300mg * 28's,128
2,KE,surgipharm,AXACEF TABLETS 250MG * 10,558
2,KE,surgipharm,AXACEF TABLETS 500MG * 10's,1095
2,KE,surgipharm,BIOFERON CAPS *30,1478
2,KE,surgipharm,BIOFERON SUSP 200ML,2315
2,KE,surgipharm,BISOLVON LINCTUS 200ML,13687
2,KE,surgipharm,BRONCHICUM SYRUP * 100ml,5288
2,KE,surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,2222
2,KE,surgipharm,BUSCOPAN TABLETS BP 10MG * 50S,5363
2,KE,surgipharm,CLEXANE INJ. 20mg * 2,1200
2,KE,surgipharm,CLEXANE INJ. 40mg * 2,13439
2,KE,surgipharm,CLEXANE INJ. 60mg * 2,1294
2,KE,surgipharm,CLEXANE INJ. 80mg * 2,1649
2,KE,surgipharm,CO APROVEL TABS 150mg * 28's,400
2,KE,surgipharm,CO APROVEL TABS 300mg * 28's,1338
2,KE,surgipharm,CORDARONE TABLETS 200mg * 30,493
2,KE,surgipharm,DULCOLAX TABLETS 5mg * 30's SugarC,17296
2,KE,surgipharm,ELOXATIN INJ 100mg * 1,9
2,KE,surgipharm,ENTEROGERMINA VIALS 5ML * 10's,9097
2,KE,surgipharm,EPILIM CHRONO TABS 300mg * 100,161
2,KE,surgipharm,EPILIM CHRONO TABS 500mg * 100,30
2,KE,surgipharm,EPILIM EC TABLETS 200mg * 100,18362
2,KE,surgipharm,EPILIM INJECTION 400MG * 1 (SODIUM VALPROATE),41
2,KE,surgipharm,EPILIM SYRUP 300ml,2856
2,KE,surgipharm,ERCEFURYL CAPSULES 200mg * 28,31
2,KE,surgipharm,ERCEFURYL SUSPENSION 90ml,449
2,KE,surgipharm,FLAGENTYL TABS 500mg * 4,4991
2,KE,surgipharm,FLAGYL SUSPENSION 100ml,8657
2,KE,surgipharm,FLAGYL TABS 400mg * 100's,557
2,KE,surgipharm,FLEMING INJ 1.2GM * 5'S,357
2,KE,surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,5238
2,KE,surgipharm,FLEMING SUSP 457MG/5ML * 70ML,5088
2,KE,surgipharm,FLEMING TABS 1 G * 2*7'S,1331
2,KE,surgipharm,FLEMING TABS 625MG * 14'S,1497
2,KE,surgipharm,IBEX CAPSULES 2*12,5
2,KE,surgipharm,LANTUS 10ml VIAL,37
2,KE,surgipharm,LANTUS 3ml CARTRIDGE * 5's,10
2,KE,surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1309
2,KE,surgipharm,LASIX AMPS 2ml * 5,882
2,KE,surgipharm,LASIX TABS 40mg * 20,6231
2,KE,surgipharm,MAALOX LEMON STICK 460mg/susp *20s,6
2,KE,surgipharm,MAALOX PLUS TABLETS 200MG * 40's,572
2,KE,surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,215
2,KE,surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1516
2,KE,surgipharm,NO SPA FORTE TABLETS 80MG * 20,308
2,KE,surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,190
2,KE,surgipharm,NO SPA TABLETS 40mg * 100's,283
2,KE,surgipharm,NO SPA TABLETS 40mg * 20,109
2,KE,surgipharm,ORELOX SUSP 40MG/5ML 100ML,3739
2,KE,surgipharm,ORELOX SUSP 40MG/5ML 50ML,3978
2,KE,surgipharm,ORELOX TABS 100MG *10'S,1029
2,KE,surgipharm,ORELOX TABS 200MG *10'S,3147
2,KE,surgipharm,PLAVIX TABS 75mg * 28's,72
2,KE,surgipharm,RESONIUM ADULT POWDER 454G,241
2,KE,surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),280
2,KE,surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,2799
2,KE,surgipharm,RHINATHIOL INFANT SYRUP 125ml,7499
2,KE,surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,13501
2,KE,surgipharm,STILNOX TABS 10MG * 14,826
2,KE,surgipharm,TARGOCID INJ 400mg * 1s,800
2,KE,surgipharm,TAVANIC INJ. 500mg VIAL,400
2,KE,surgipharm,TAVANIC TABS 500mg * 5,526
2,KE,surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,118
2,KE,surgipharm,TRITACE TABS 2.5mg * 28's,340
2,KE,surgipharm,TRITACE TABS 5mg * 28's,382
2,KE,surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,182
2,KE,surgipharm,XATRAL LP TABLETS 5mg * 56's,498
2,KE,surgipharm,XATRAL LP TABS 10mg * 30's,1301
2,KE,surgipharm,ZOXON 1GM INJ 1*1 WITH WATER,19510
3,KE,highchem,AMARYL M 2mg/500mg 30'S,5
3,KE,highchem,AMARYL TABS 1.0mg 30'S,28
3,KE,highchem,AMARYL TABS 2.0mg 30'S,
3,KE,highchem,AMARYL TABS 3.0mg 30'S,33
3,KE,highchem,AMARYL TABS 4.0mg 30'S,220
3,KE,highchem,APIDRA SOLOSTAR 3ML*5,6
3,KE,highchem,APROVEL 300mg TABS 28'S,76
3,KE,highchem,ARTESUNATE AMO.25mg/67.5mg 3's,48609
3,KE,highchem,ARTESUNATE AMOD 50mg/135mg 3's,14973
3,KE,highchem,BRONCHICUM ELIXIR 100ml,2
3,KE,highchem,CLEXANE 20mg 2'S,334
3,KE,highchem,CLEXANE 40mg 2'S,5
3,KE,highchem,CLEXANE 60mg 2'S,322
3,KE,highchem,CLEXANE 80mg 2'S,95
3,KE,highchem,DAONIL 5.0mg TABS 100'S,1
3,KE,highchem,DULCOLAX 5MG TABS BL3X10,4301
3,KE,highchem,EPILIM 200mg TABS EC 100'S,827
