GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
321233,SN,70,,DUOPHARM,SN,EPDIS
539183,SN,49,,DUOPHARM,SN,EPDIS
539185,SN,40,,DUOPHARM,SN,EPDIS
539181,SN,50,,DUOPHARM,SN,EPDIS
663983,SN,4752,,DUOPHARM,SN,EPDIS
475871,SN,960,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
671637,SN,210,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
476518,SN,2592,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
671538,SN,80,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
307013,SN,800,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
321233,SN,80,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
539183,SN,30,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
539185,SN,30,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
539181,SN,100,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
671639,SN,198,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
287552,SN,90,,LABOREX SENEGAL,SN,EPDIS
346666,SN,3164,,LABOREX SENEGAL,SN,EPDIS
477825,SN,600,,LABOREX SENEGAL,SN,EPDIS
477825,SN,360,,DUOPHARM,SN,EPDIS
67933,SN,50,,DUOPHARM,SN,EPDIS
627331,SN,80,,DUOPHARM,SN,EPDIS
627314,SN,400,,DUOPHARM,SN,EPDIS
627328,SN,300,,DUOPHARM,SN,EPDIS
627327,SN,600,,DUOPHARM,SN,EPDIS
627326,SN,300,,DUOPHARM,SN,EPDIS
545747,SN,120,,DUOPHARM,SN,EPDIS
311168,SN,720,,DUOPHARM,SN,EPDIS
436433,SN,1440,,DUOPHARM,SN,EPDIS
287550,SN,800,,DUOPHARM,SN,EPDIS
287552,SN,80,,DUOPHARM,SN,EPDIS
289138,SN,140,,DUOPHARM,SN,EPDIS
209742,SN,336,,DUOPHARM,SN,EPDIS
592685,SN,120,,DUOPHARM,SN,EPDIS
592684,SN,360,,DUOPHARM,SN,EPDIS
268012,SN,150,,DUOPHARM,SN,EPDIS
268013,SN,300,,DUOPHARM,SN,EPDIS
268014,SN,160,,DUOPHARM,SN,EPDIS
268015,SN,100,,DUOPHARM,SN,EPDIS
306217,SN,450,,DUOPHARM,SN,EPDIS
306218,SN,180,,DUOPHARM,SN,EPDIS
306219,SN,90,,DUOPHARM,SN,EPDIS
287553,SN,320,,DUOPHARM,SN,EPDIS
665401,SN,3000,,DUOPHARM,SN,EPDIS
281499,SN,240,,DUOPHARM,SN,EPDIS
346667,SN,600,,DUOPHARM,SN,EPDIS
282319,SN,180,,DUOPHARM,SN,EPDIS
282345,SN,180,,DUOPHARM,SN,EPDIS
354883,SN,288,,DUOPHARM,SN,EPDIS
196681,SN,20,,DUOPHARM,SN,EPDIS
247831,SN,40,,DUOPHARM,SN,EPDIS
624625,SN,720,,DUOPHARM,SN,EPDIS
551043,SN,360,,DUOPHARM,SN,EPDIS
551042,SN,360,,DUOPHARM,SN,EPDIS
628074,SN,1600,,DUOPHARM,SN,EPDIS
554510,SN,432,,DUOPHARM,SN,EPDIS
298682,SN,720,,DUOPHARM,SN,EPDIS
323487,SN,720,,DUOPHARM,SN,EPDIS
305479,SN,100,,DUOPHARM,SN,EPDIS
630791,SN,360,,DUOPHARM,SN,EPDIS
630763,SN,120,,DUOPHARM,SN,EPDIS
625767,SN,84,,DUOPHARM,SN,EPDIS
240939,SN,350,,DUOPHARM,SN,EPDIS
611732,SN,200,,DUOPHARM,SN,EPDIS
624479,SN,1200,,DUOPHARM,SN,EPDIS
627330,SN,200,,DUOPHARM,SN,EPDIS
592593,SN,252,,DUOPHARM,SN,EPDIS
664047,SN,200,,DUOPHARM,SN,EPDIS
354890,SN,1200,,DUOPHARM,SN,EPDIS
342280,SN,480,,DUOPHARM,SN,EPDIS
285368,SN,40,,DUOPHARM,SN,EPDIS
638521,SN,3000,,DUOPHARM,SN,EPDIS
625681,SN,4000,,DUOPHARM,SN,EPDIS
277954,SN,360,,DUOPHARM,SN,EPDIS
293665,SN,50,,DUOPHARM,SN,EPDIS
224948,SN,39,,DUOPHARM,SN,EPDIS
346666,SN,2800,,DUOPHARM,SN,EPDIS
245296,SN,1080,,DUOPHARM,SN,EPDIS
609071,SN,720,,DUOPHARM,SN,EPDIS
264980,SN,400,,DUOPHARM,SN,EPDIS
311122,SN,320,,DUOPHARM,SN,EPDIS
662889,SN,550,,DUOPHARM,SN,EPDIS
305928,SN,320,,DUOPHARM,SN,EPDIS
252041,SN,3500,,DUOPHARM,SN,EPDIS
252039,SN,350,,DUOPHARM,SN,EPDIS
252040,SN,300,,DUOPHARM,SN,EPDIS
222428,SN,100,,DUOPHARM,SN,EPDIS
249438,SN,600,,DUOPHARM,SN,EPDIS
639608,SN,160,,DUOPHARM,SN,EPDIS
571696,SN,60,,DUOPHARM,SN,EPDIS
479530,SN,600,,DUOPHARM,SN,EPDIS
477825,SN,240,,DUOPHARM,SN,EPDIS
479387,SN,480,,DUOPHARM,SN,EPDIS
355560,SN,100,,DUOPHARM,SN,EPDIS
408003,SN,100,,DUOPHARM,SN,EPDIS
298698,SN,240,,DUOPHARM,SN,EPDIS
298706,SN,120,,DUOPHARM,SN,EPDIS
298709,SN,50,,DUOPHARM,SN,EPDIS
298711,SN,160,,DUOPHARM,SN,EPDIS
168279,SN,60,,DUOPHARM,SN,EPDIS
213866,SN,100,,DUOPHARM,SN,EPDIS
477825,SN,600,,DUOPHARM,SN,EPDIS
539185,SN,200,,LABOREX SENEGAL,SN,EPDIS
477825,SN,1848,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
663986,SN,7500,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
479387,SN,2902,,MEX P/C SODIPHARM,SN,EPDIS
663987,SN,3240,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
287552,SN,60,,DUOPHARM,SN,EPDIS
545747,SN,320,,DUOPHARM,SN,EPDIS
663983,SN,6762,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
287552,SN,30,,MEX P/C SODIPHARM,SN,EPDIS
545747,SN,360,,MEX P/C SODIPHARM,SN,EPDIS
592979,SN,30,,MEX P/C SODIPHARM,SN,EPDIS
268013,SN,900,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
268014,SN,156,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
268015,SN,70,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
592980,SN,50,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
306218,SN,180,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
306219,SN,180,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
282319,SN,360,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
282345,SN,360,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
196681,SN,20,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
374872,SN,180,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
551042,SN,480,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
320343,SN,450,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
305479,SN,240,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
611732,SN,200,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
592593,SN,504,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
664047,SN,400,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
298689,SN,135,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
252039,SN,700,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
252040,SN,600,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
408003,SN,400,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
298698,SN,240,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
298709,SN,20,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
213866,SN,80,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
479387,SN,1500,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
475871,SN,1344,,LABOREX SENEGAL,SN,EPDIS
476518,SN,1440,,LABOREX SENEGAL,SN,EPDIS
476957,SN,300,,LABOREX SENEGAL,SN,EPDIS
307013,SN,650,,LABOREX SENEGAL,SN,EPDIS
624480,SN,30080,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
545747,SN,240,,LABOREX SENEGAL,SN,EPDIS
592979,SN,70,,LABOREX SENEGAL,SN,EPDIS
268014,SN,300,,LABOREX SENEGAL,SN,EPDIS
268015,SN,300,,LABOREX SENEGAL,SN,EPDIS
306216,SN,40,,LABOREX SENEGAL,SN,EPDIS
306219,SN,90,,LABOREX SENEGAL,SN,EPDIS
320343,SN,660,,LABOREX SENEGAL,SN,EPDIS
240939,SN,315,,LABOREX SENEGAL,SN,EPDIS
249438,SN,960,,LABOREX SENEGAL,SN,EPDIS
571696,SN,70,,LABOREX SENEGAL,SN,EPDIS
408003,SN,400,,LABOREX SENEGAL,SN,EPDIS
298711,SN,220,,LABOREX SENEGAL,SN,EPDIS
213866,SN,140,,LABOREX SENEGAL,SN,EPDIS
663987,SN,714,,DUOPHARM,SN,EPDIS
663987,SN,357,,DUOPHARM,SN,EPDIS
663987,SN,810,,MEX P/C SODIPHARM,SN,EPDIS
663987,SN,270,,MEX P/C SODIPHARM,SN,EPDIS
663987,SN,540,,MEX P/C SODIPHARM,SN,EPDIS
663987,SN,1890,,MEX P/C SODIPHARM,SN,EPDIS
545747,SN,240,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
287552,SN,50,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
305481,SN,120,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
663985,SN,11224,,LABOREX SENEGAL,SN,EPDIS
346667,SN,400,,MEX P/C SODIPHARM,SN,EPDIS
638521,SN,5700,,MEX P/C SODIPHARM,SN,EPDIS
245296,SN,3840,,MEX P/C SODIPHARM,SN,EPDIS
239907,SU,251,,DUOPHARM,SN,EPDIS
342280,SN,960,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
539181,SN,50,,LABOREX SENEGAL,SN,EPDIS
311168,SN,2880,,LABOREX SENEGAL,SN,EPDIS
239907,SN,2000,,LABOREX SENEGAL,SN,EPDIS
436433,SN,3600,,LABOREX SENEGAL,SN,EPDIS
287550,SN,1440,,LABOREX SENEGAL,SN,EPDIS
289138,SN,980,,LABOREX SENEGAL,SN,EPDIS
592684,SN,480,,LABOREX SENEGAL,SN,EPDIS
287553,SN,1728,,LABOREX SENEGAL,SN,EPDIS
281498,SN,27384,,LABOREX SENEGAL,SN,EPDIS
624625,SN,1080,,LABOREX SENEGAL,SN,EPDIS
628074,SN,3520,,LABOREX SENEGAL,SN,EPDIS
323487,SN,720,,LABOREX SENEGAL,SN,EPDIS
305479,SN,240,,LABOREX SENEGAL,SN,EPDIS
625767,SN,252,,LABOREX SENEGAL,SN,EPDIS
611732,SN,200,,LABOREX SENEGAL,SN,EPDIS
592593,SN,252,,LABOREX SENEGAL,SN,EPDIS
354890,SN,4992,,LABOREX SENEGAL,SN,EPDIS
342280,SN,800,,LABOREX SENEGAL,SN,EPDIS
625681,SN,4960,,LABOREX SENEGAL,SN,EPDIS
264980,SN,1600,,LABOREX SENEGAL,SN,EPDIS
187750,SN,800,,LABOREX SENEGAL,SN,EPDIS
624480,SN,32768,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
624480,SN,17792,,MEX P/C SODIPHARM,SN,EPDIS
287552,SN,60,,MEX P/C SODIPHARM,SN,EPDIS
476957,SN,150,,MEX P/C SODIPHARM,SN,EPDIS
476714,SN,720,,MEX P/C SODIPHARM,SN,EPDIS
321233,SN,60,,MEX P/C SODIPHARM,SN,EPDIS
671639,SN,198,,MEX P/C SODIPHARM,SN,EPDIS
252039,SN,1050,,DUOPHARM,SN,EPDIS
663985,SN,5612,,COPHASE-UBIPHARM SENEGAL,SN,EPDIS
252039,SN,600,,DUOPHARM,SN,EPDIS
306216,SN,180,,LABOREX SENEGAL,SN,EPDIS
664047,SN,800,,LABOREX SENEGAL,SN,EPDIS
609071,SN,7200,,LABOREX SENEGAL,SN,EPDIS
663985,SN,2928,,DUOPHARM,SN,EPDIS
475982,SN,840,,LABOREX SENEGAL,SN,EPDIS
663982,SN,1499,,LABOREX SENEGAL,SN,EPDIS
663985,SN,6832,,LABOREX SENEGAL,SN,EPDIS
245296,SN,3520,,LABOREX SENEGAL,SN,EPDIS
252039,SN,790,,LABOREX SENEGAL,SN,EPDIS
624774,SN,1170,,LABOREX SENEGAL,SN,EPDIS
224948,SN,500,,LABOREX SENEGAL,SN,EPDIS
475991,SN,200,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
476933,SN,1600,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
476933,SN,1000,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
571696,SN,50,,LABOREX TCHAD,TD,EPDIS
305479,SN,240,,LABOREX TCHAD,TD,EPDIS
592705,SN,180,,LABOREX TCHAD,TD,EPDIS
298707,SN,110,,LABOREX TCHAD,TD,EPDIS
476956,SN,300,,LABOREX TCHAD,TD,EPDIS
628074,SN,480,,LABOREX TCHAD,TD,EPDIS
476712,SN,90,,LABOREX TCHAD,TD,EPDIS
321233,SN,10,,LABOREX TCHAD,TD,EPDIS
624774,SN,180,,LABOREX TCHAD,TD,EPDIS
663986,SN,2510,,LABOREX TCHAD,TD,EPDIS
626997,SN,800,,LABOREX TCHAD,TD,EPDIS
287550,SN,960,,LABOREX TCHAD,TD,EPDIS
626499,SN,640,,LABOREX TCHAD,TD,EPDIS
268012,SN,20,,LABOREX TCHAD,TD,EPDIS
268015,SN,50,,LABOREX TCHAD,TD,EPDIS
592989,SN,60,,LABOREX TCHAD,TD,EPDIS
287553,SN,320,,LABOREX TCHAD,TD,EPDIS
281499,SN,840,,LABOREX TCHAD,TD,EPDIS
281498,SN,1344,,LABOREX TCHAD,TD,EPDIS
346667,SN,400,,LABOREX TCHAD,TD,EPDIS
282319,SN,10,,LABOREX TCHAD,TD,EPDIS
551042,SN,240,,LABOREX TCHAD,TD,EPDIS
298682,SN,240,,LABOREX TCHAD,TD,EPDIS
323487,SN,480,,LABOREX TCHAD,TD,EPDIS
305479,SN,480,,LABOREX TCHAD,TD,EPDIS
630791,SN,20,,LABOREX TCHAD,TD,EPDIS
630763,SN,40,,LABOREX TCHAD,TD,EPDIS
624479,SN,1800,,LABOREX TCHAD,TD,EPDIS
609071,SN,1080,,LABOREX TCHAD,TD,EPDIS
298693,SN,112,,LABOREX TCHAD,TD,EPDIS
298691,SN,108,,LABOREX TCHAD,TD,EPDIS
249438,SN,480,,LABOREX TCHAD,TD,EPDIS
624622,SN,70,,LABOREX TCHAD,TD,EPDIS
408003,SN,50,,LABOREX TCHAD,TD,EPDIS
223652,SN,56,,LABOREX TCHAD,TD,EPDIS
592705,SN,150,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
592705,SN,895,,MED PHARMAT,TD,EPDIS
663981,SN,600,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
663981,SN,6000,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
476933,SN,1977,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
346666,SN,112,,LABOREX TCHAD,TD,EPDIS
545747,SN,25,,LABOREX TCHAD,TD,EPDIS
592705,SN,180,,LABOREX TCHAD,TD,EPDIS
405069,SN,50,,LABOREX TCHAD,TD,EPDIS
405018,SN,30,,LABOREX TCHAD,TD,EPDIS
671637,SN,280,,LABOREX TCHAD,TD,EPDIS
624480,SN,21030,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
239907,SN,150,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
239907,SN,1364,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
287550,SN,400,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
289138,SN,300,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
269069,SN,200,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
281499,SN,1200,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
346667,SN,300,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
305479,SN,240,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
624479,SN,1440,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
624479,SN,18000,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
609071,SN,400,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
187750,SN,300,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
479530,SN,400,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
479387,SN,10022,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
624774,SN,200,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
298706,SN,100,,GROUPE AL RAHAMA MEDICAL (GAM PHARMA),TD,EPDIS
663985,SN,636,,LABOREX TCHAD,TD,EPDIS
627331,SN,200,,LABOREX TCHAD,TD,EPDIS
638521,SN,40,,LABOREX TCHAD,TD,EPDIS
592705,SN,90,,LABOREX TCHAD,TD,EPDIS
298706,SN,120,,LABOREX TCHAD,TD,EPDIS
311168,SN,480,,LABOREX TCHAD,TD,EPDIS
306218,SN,60,,LABOREX TCHAD,TD,EPDIS
281500,SN,120,,LABOREX TCHAD,TD,EPDIS
67933,SN,6,,UBIPHARM TOGO SA,TG,EPDIS
305479,SN,480,,UBIPHARM TOGO SA,TG,EPDIS
626997,SN,1000,,UBIPHARM TOGO SA,TG,EPDIS
305479,SN,480,,UBIPHARM TOGO SA,TG,EPDIS
196681,SN,30,,UBIPHARM TOGO SA,TG,EPDIS
311166,SN,240,,UBIPHARM TOGO SA,TG,EPDIS
625767,SN,49,,UBIPHARM TOGO SA,TG,EPDIS
323470,SN,1248,,UBIPHARM TOGO SA,TG,EPDIS
539183,SN,15,,UBIPHARM TOGO SA,TG,EPDIS
539182,SN,10,,UBIPHARM TOGO SA,TG,EPDIS
539181,SN,10,,UBIPHARM TOGO SA,TG,EPDIS
321233,SN,80,,UBIPHARM TOGO SA,TG,EPDIS
671639,SN,198,,UBIPHARM TOGO SA,TG,EPDIS
239907,SN,2020,,UNIPHART,TG,EPDIS
311168,SN,1440,,UBIPHARM TOGO SA,TG,EPDIS
239907,SN,1460,,UBIPHARM TOGO SA,TG,EPDIS
436433,SN,504,,UBIPHARM TOGO SA,TG,EPDIS
287550,SN,800,,UBIPHARM TOGO SA,TG,EPDIS
289137,SN,160,,UBIPHARM TOGO SA,TG,EPDIS
281500,SN,600,,UBIPHARM TOGO SA,TG,EPDIS
354890,SN,1248,,UBIPHARM TOGO SA,TG,EPDIS
277954,SN,2400,,UBIPHARM TOGO SA,TG,EPDIS
662889,SN,150,,UBIPHARM TOGO SA,TG,EPDIS
305928,SN,480,,UBIPHARM TOGO SA,TG,EPDIS
298691,SN,144,,UBIPHARM TOGO SA,TG,EPDIS
665371,SN,80,,UNIPHART,TG,EPDIS
213848,SN,700,,UNIPHART,TG,EPDIS
489541,SN,560,,UNIPHART,TG,EPDIS
239907,SN,1500,,UBIPHARM TOGO SA,TG,EPDIS
