MONTH,COUNTRY,CUSTOMER,PRODUCT,UNITS,VALUE
1,KE,AAKASH PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,1.03460578,7.314662861
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM 12G/300ML SYR BTX1,0.103460578,0.731466286
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM CHRONO 333-145MG T,0.103460578,2.92689975
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,LANTUS SOLOSTAR 100IU/ML 3ML 5,0.51730289,18.97467
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 200MG 10CP,3.103817339,25.38922583
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 800MG/+ GRAN BTX1,10.65643953,105.8184445
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0.103460578,2.240956118
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 1MG 30 TABS,0.310381734,1.185658223
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 2MG 30 TABS,0.620763468,4.196361042
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 4MG 30 TABS,0.724224046,8.799322155
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL M SR 2MG 30'S,0.103460578,0.635247949
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,4.759186586,29.5545487
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 150/5,1.03460578,12.63253657
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/10,0.310381734,4.736425259
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/5,1.03460578,14.91901534
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 150MG TABCO BL2X14 RM M36 XE,0.724224046,8.08234035
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 300MG TABCO BL2X14 RM M36 XE,2.586514449,37.34926864
1,KE,AAR HEALTHCARE KENYA LTD,AXACEF 250MG TABCO BL1X10 M36 GH,1.03460578,2.069211559
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,2.689975027,15.17145915
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,4.759186586,43.11823047
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,4.241883696,67.4883696
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,5.897252943,74.95408491
1,KE,AAR HEALTHCARE KENYA LTD,CORDARONE 200MG TAB BL3X10 S3 M36 XD,0.413842312,3.840456654
1,KE,AAR HEALTHCARE KENYA LTD,DAONIL 5 MG 100 TABS (EXPORT),0.206921156,1.568462362
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 12G/300ML SYR BTX1,2.483053871,17.55519087
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 200MG TAB BL10X10,1.138066357,11.31237959
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 333-145MG T,2.586514449,73.17249376
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0.620763468,10.08740635
1,KE,AAR HEALTHCARE KENYA LTD,FLAGENTYL 500MG TABCO BL1X4 S3 XE,28.1412772,49.24723511
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL 400MG 100 TABS,14.58794149,77.89960756
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL SUSPENSION 100ML,49.95198002,126.3785095
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 1G-200MG INJPO VL5 M24 EX,0.827684624,10.4536568
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 2.8MG/70ML PO BTX1 M24 EX,25.3478416,32.69871566
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 5.6G/70ML PO BTX1 M24 GH,56.12365323,134.6967677
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 500-125MG TABCO BL2X7 M24 EX,77.72450945,151.5627934
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 875-125MG TABCO BL2X7 M24 EX,47.25187299,132.7777631
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,7.714591509,282.9712166
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS VIAL 10MG 1,0.379527887,2.277167321
1,KE,AAR HEALTHCARE KENYA LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,1.241526935,5.065429897
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 100MG TABCO BL1X10,41.65879415,299.110142
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 200MG 10CP,174.991081,1431.427042
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,15.51908669,102.4259722
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 800MG/+ GRAN BTX1,283.8030681,2818.164467
1,KE,AAR HEALTHCARE KENYA LTD,PLAVIX 75MG TABCO BL2X14 M36 XE,1.862290403,36.68712094
1,KE,AAR HEALTHCARE KENYA LTD,STILNOX 10MG TABCO BL1X14 S3 M48 XD,6.621476989,18.34149126
1,KE,AAR HEALTHCARE KENYA LTD,TAVANIC 500MG TABLETS 5's,0.931145202,10.22397431
1,KE,AAR HEALTHCARE KENYA LTD,"TRITACE 2,5MG  28 TABS",0.206921156,1.611915804
1,KE,AAR HEALTHCARE KENYA LTD,TRITACE 5MG 28 TABS,4.03496254,53.0597574
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,0.103460578,0.480057082
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,0.724224046,5.047841598
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,2.483053871,53.78294684
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,0.310381734,6.403175169
1,KE,ACCRA PHARMACY LTD,AMARYL 1MG 30 TABS,0.103460578,0.395219408
1,KE,ACCRA PHARMACY LTD,AMARYL 2MG 30 TABS,0.103460578,0.699393507
1,KE,ACCRA PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,0.931145202,6.583196575
1,KE,ACCRA PHARMACY LTD,EPILIM CHRONO 333-145MG T,0.310381734,8.780699251
1,KE,ACCRA PHARMACY LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,0.310381734,1.266357474
1,KE,ACHIMS CHEMIST,FLEMING 2.8MG/70ML PO BTX1 M24 EX,0.310381734,0.400392437
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 2MG 30 TABS,3.207277917,21.68119872
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 4MG 30 TABS,0.931145202,11.3134142
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL MIR 2-500MG TABCO BL3X10 XE,0.413842312,2.569960756
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,3.103817339,49.38173386
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,0.206921156,2.629967892
1,KE,ACHIRAL PHARMACEUTICALS,CORDARONE 200MG TAB BL3X10 S3 M36 XD,0.103460578,0.960114163
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 12G/300ML SYR BTX1,2.172672137,15.36079201
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 200MG TAB BL10X10,1.138066357,11.31237959
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 333-145MG T,0.724224046,20.48829825
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0.724224046,11.76864074
1,KE,ACHIRAL PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,3.621120228,6.3369604
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL 400MG 100 TABS,0.620763468,3.314876918
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,1.965750981,4.973349982
1,KE,ACHIRAL PHARMACEUTICALS,FLEMING 875-125MG TABCO BL2X7 M24 EX,2.069211559,5.814484481
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS SOLOSTAR 100IU/ML 3ML 5,1.138066357,41.74427399
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS VIAL 10MG 1,3.036223094,18.21733857
1,KE,ACHIRAL PHARMACEUTICALS,LASIX 40MG TAB BL2X10 SWI M60 XE,6.207634677,25.32714948
1,KE,ACHIRAL PHARMACEUTICALS,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,2.483053871,30.93885123
1,KE,ACHIRAL PHARMACEUTICALS,STILNOX 10MG TABCO BL1X14 S3 M48 XD,10.3460578,28.65858009
1,KE,ACHIRAL PHARMACEUTICALS,TRITACE 5MG 28 TABS,0.51730289,6.802533
1,KE,ADAKIM CHEMIST,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,101.6910453,921.3208705
1,KE,ADAKIM CHEMIST,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,10.45965037,129.4904716
1,KE,ADAKIM CHEMIST,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1.03460578,9.601141634
1,KE,ADAKIM CHEMIST,EPILIM 12G/300ML SYR BTX1,7.759543346,54.85997146
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 333-145MG T,1.344987513,38.04969675
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1.03460578,16.81234392
1,KE,ADAKIM CHEMIST,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,0.310381734,8.690688548
1,KE,ADAKIM CHEMIST,LANTUS SOLOSTAR 100IU/ML 3ML 5,0.620763468,22.769604
1,KE,ADAKIM CHEMIST,LASIX 40MG TAB BL2X10 SWI M60 XE,70.39564752,287.2142419
1,KE,ADAKIM CHEMIST,ORELOX 100MG TABCO BL1X10,0.310381734,2.228540849
1,KE,ADAKIM CHEMIST,ORELOX 200MG 10CP,0.206921156,1.692615055
1,KE,ADAKIM CHEMIST,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,1.03460578,6.828398145
1,KE,ADAKIM CHEMIST,ORELOX 800MG/+ GRAN BTX1,1.551908669,15.41045309
1,KE,ADAKIM CHEMIST,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,0.51730289,19.2074563
1,KE,ADAKIM CHEMIST,STILNOX 10MG TABCO BL1X14 S3 M48 XD,7.242240457,20.06100606
1,KE,ADORA CHILDREN CLINIC,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,0.51730289,3.414199072
1,KE,ADORA CHILDREN CLINIC,ORELOX 800MG/+ GRAN BTX1,0.51730289,5.136817695
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 1MG 30 TABS,0.310381734,1.185658223
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 2MG 30 TABS,1.138066357,7.693328577
1,KE,ADVENT MED & DENT CARE CENTER ,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,0.310381734,4.938173386
1,KE,ADVENT MED & DENT CARE CENTER ,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,0.103460578,2.896896183
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 1MG 30 TABS,0.620763468,2.371316447
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 2MG 30 TABS,1.758829825,11.88968962
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 4MG 30 TABS,0.827684624,10.05636818
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,0.827684624,5.139921513
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 12G/300ML SYR BTX1,0.931145202,6.583196575
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 200MG TAB BL10X10,0.103460578,1.028398145
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0.310381734,5.043703175
1,KE,AFRICAN PHARMACEUTICALS LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,0.103460578,3.794933999
1,KE,AFRICAN PHARMACEUTICALS LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0,0
1,KE,AFRICARE DISTRIBUTORS LTD.,AMARYL 4MG 30 TABS,0.310381734,3.771138066
1,KE,AFRICARE DISTRIBUTORS LTD.,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,0.51730289,9.373528362
1,KE,AFRICARE DISTRIBUTORS LTD.,EPILIM CHRONO 333-145MG T,0.103460578,2.92689975
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 100MG TABCO BL1X10,2.276132715,16.34263289
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 200MG 10CP,10.3460578,84.63075276
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 800MG/+ GRAN BTX1,2.896896183,28.76617909
1,KE,AFRILIFE CHEMIST,EPILIM CHRONO 333-145MG T,0.103460578,2.92689975
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,20.4067071,115.093828
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,92.01569747,833.6622191
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,16.32536568,202.1080271
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,29.68248305,537.8465929
1,KE,AGA KHAN HOSPITAL KISUMU,CORDARONE 200MG TAB BL3X10 S3 M36 XD,3.932929005,36.49758116
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 12G/300ML SYR BTX1,18.55155191,131.159472
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 200MG TAB BL10X10,4.452372458,44.25658223
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 333-145MG T,16.84480913,476.5396504
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0.742062076,12.05850874
1,KE,AGA KHAN HOSPITAL KISUMU,LANTUS SOLOSTAR 100IU/ML 3ML 5,15.5833036,571.5955762
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 20MG/2ML INJ AM5 S3 M60 XE,24.85907956,71.84273992
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 40MG TAB BL2X10 SWI M60 XE,11.87299322,48.44181234
1,KE,AGA KHAN HOSPITAL KISUMU,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,2.968248305,36.98437389
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 100MG TABCO BL1X10,29.68248305,213.1202283
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 200MG 10CP,66.34034963,542.6640599
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,12.98608634,85.70816982
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 800MG/+ GRAN BTX1,55.65465573,552.6507314
1,KE,AGA KHAN HOSPITAL KISUMU,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,0.593649661,22.04221192
1,KE,AGA KHAN HOSPITAL KISUMU,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,23.00392437,23.23396361
1,KE,AGA KHAN HOSPITAL KISUMU,STILNOX 10MG TABCO BL1X14 S3 M48 XD,0.964680699,2.672165537
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG TABLETS 5's,2.300392437,25.25830895
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG/+ INFLS VL1,2.003567606,35.14257581
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 10MG TABCR BL3X10 S3 M36 XD,13.28291117,287.7078559
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 5MG TAB BL4X14 S3 M36 XD,0.222618623,4.592622191
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,7.272208348,41.01525508
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,49.27292187,446.4126721
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,10.98251873,135.9635819
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,11.94719943,216.4832537
1,KE,AGA KHAN HOSPITAL MOMBASA,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1.484124153,13.77267214
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 12G/300ML SYR BTX1,9.572600785,67.67828755
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 200MG TAB BL10X10,0.667855869,6.638487335
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,4.007135212,31.17551195
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 333-145MG T,2.81983589,79.77315733
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,0.890474492,14.47021049
1,KE,AGA KHAN HOSPITAL MOMBASA,LANTUS SOLOSTAR 100IU/ML 3ML 5,12.98608634,476.3296468
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 20MG/2ML INJ AM5 S3 M60 XE,17.29004638,49.96823403
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 40MG TAB BL2X10 SWI M60 XE,9.646806993,39.35897253
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 100MG TABCO BL1X10,23.15233678,166.2337781
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 200MG 10CP,81.47841598,666.4934427
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 800MG/+ GRAN BTX1,24.04281127,238.7451159
1,KE,AGA KHAN HOSPITAL MOMBASA,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,0.667855869,24.79748841
1,KE,AGA KHAN HOSPITAL MOMBASA,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,34.9511238,35.30063503
1,KE,AGA KHAN HOSPITAL MOMBASA,STILNOX 10MG TABCO BL1X14 S3 M48 XD,13.50552979,37.41031752
1,KE,AGA KHAN HOSPITAL MOMBASA,TAVANIC 500MG TABLETS 5's,0.742062076,8.147841598
1,KE,AGA KHAN HOSPITAL MOMBASA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,2.077773814,45.00458081
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 1MG 30 TABS,20.77773814,79.37095969
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 2MG 30 TABS,48.605066,328.5702462
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 4MG 30 TABS,18.55155191,225.4013557
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL M SR 2MG 30'S,2.81983589,17.31379237
1,KE,AGA KHAN HOSPITAL NAIROBI,APIDRA SOLOSTAR 300IU INJ/5,5.565465573,200.3567606
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 150/5,8.830538709,107.8208776
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/10,0.445237246,6.794320371
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/5,4.08134142,58.85294328
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 150MG TABCO BL2X14 RM M36 XE,9.275775954,103.5176597
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 300MG TABCO BL2X14 RM M36 XE,9.127363539,131.7991295
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,95.72600785,539.8946843
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,609.4555833,5521.667585
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,154.3489119,1910.839529
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,115.9843025,2101.635562
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,46.74991081,743.791081
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,17.43845879,221.6428113
1,KE,AGA KHAN HOSPITAL NAIROBI,CORDARONE 200MG TAB BL3X10 S3 M36 XD,11.72458081,108.8041099
1,KE,AGA KHAN HOSPITAL NAIROBI,DAONIL 5 MG 100 TABS (EXPORT),3.339279344,25.31173742
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 12G/300ML SYR BTX1,26.12058509,184.6725366
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 200MG TAB BL10X10,23.74598644,236.0351052
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,56.24830539,437.6118159
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 333-145MG T,36.9546914,1045.44822
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,41.03603282,666.8355334
