Distributor_Product_Name,Quantity,Expiry,country,distributor_name
EPILIM 200mg TABS EC 100'S ,1878,,KE,Highchem
EPILIM 300ml SYRUP ,482,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S ,5,,KE,Highchem
FLAGENTYL 500mg TABS ,1404,,KE,Highchem
IBEX 200MG CAPSULES 24'S ,101,,KE,Highchem
LANTUS 10ml VIAL ,33,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S ,858,,KE,Highchem
LASIX 40mg TABS 20'S ,1758,,KE,Highchem
MAALOX 150ml SUSPENSION ,4618,,KE,Highchem
MAALOX 350ml SUSPENSION ,2591,,KE,Highchem
MAALOX PLUS 150ml SUSPENSION ,5,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10 ,336,,KE,Highchem
NO SPA 40mg TABS 20'S ,54,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S ,48,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S ,166,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S ,408,,KE,Highchem
OMIZEC 20mg CAPS 28'S ,91,,KE,Highchem
ORELOX 100mg TABS 10'S ,931,,KE,Highchem
ORELOX 100ml SUSPENSION ,38,,KE,Highchem
ORELOX 200mg TABS 10'S ,50,,KE,Highchem
PLAVIX 75mg TABS 28'S ,297,,KE,Highchem
RHINATHIOL ENFT 125ml SP ,3,,KE,Highchem
RHINATHIOL PROM 125ml SP ,1595,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP ,42,,KE,Highchem
STILNOX 10mg TABS 14'S ,5894,,KE,Highchem
TELFAST 120mg TABS 10'S ,119,,KE,Highchem
TRANXENE CAPSULES 5MG*30s ,150,,KE,Highchem
TRITACE 10.0mg TABS 30'S ,20,,KE,Highchem
TRITACE 2.5 MG TABS 28s ,45,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S ,38,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S ,282,,KE,Highchem
XATRAL LP 10mg TABS 30'S ,475,,KE,Highchem
XATRAL LP TABLETS 5MG*56s ,592,,KE,Highchem
ALL STAR PEN                  ,0,,KE,Laborex
AMARYL M 2MG CP B/30          ,1774,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,301,,KE,Laborex
AMARYL TABS 1MG 30'S          ,844,,KE,Laborex
AMARYL TABS 2MG 30'S          ,2214,,KE,Laborex
AMARYL TABS 4MG 30'S          ,5,,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,179,,KE,Laborex
APROVASC 150-5MG CP B/28      ,127,,KE,Laborex
APROVASC 300-5MG CP B/28      ,137,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,39,,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,5,,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,11587,,KE,Laborex
BUSCOPAN TABS 10MG 50'S      .,0,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,2104,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,0,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,2388,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,119,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",788,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",651,,KE,Laborex
"COAPROVEL 150/12,5MG X 28'S   ",0,,KE,Laborex
CORDARONE 200MG CP B/30       ,0,,KE,Laborex
DULCOLAX TABS 5MG 30'S       .,0,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,9700,,KE,Laborex
ENTEROGERMINA ORAL SUSP 10X5ML,0,,KE,Laborex
EPILIM CHRONO CAPS 500MG 100S ,3426,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,3740,,KE,Laborex
EPILIM IV 400MG PER VIAL      ,35,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,169,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,75,,KE,Laborex
ERCEFURYL SUSP 90ML           ,0,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,0,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,7093,,KE,Laborex
FLAGENTYL TABS 500MG 4'S      ,0,,KE,Laborex
FLAGYL INFUSION 100ML         ,0,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,118,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,0,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,256,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,677,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,936,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,0,,KE,Laborex
LASIX TABS 40MG 20'S          ,3812,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",1866,,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,365,,KE,Laborex
MAALOX PLUS SUSP 150ML        ,0,,KE,Laborex
MAALOX PLUS SUSP 350ML        ,0,,KE,Laborex
MAALOX SUSP 350ML             ,140,,KE,Laborex
MAALOX SUSPENSION 150ML       ,48,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,0,,KE,Laborex
MONOTILDIEM SR TABS 300MG 28'S,0,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",14155,,KE,Laborex
NO SPA 40MG CP B/100          ,268,,KE,Laborex
NO SPA 40MG CP B/20           ,319,,KE,Laborex
NO SPA 40MG INJ 2ML 25 AMPS   ,0,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,16,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,327,,KE,Laborex
NO SPA 80MG CP B/20           ,66,,KE,Laborex
ORELOX 100MG CP B/10          ,1464,,KE,Laborex
ORELOX 200MG CP B/10          ,3492,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,0,,KE,Laborex
ORELOX ENF 40MG/5ML SUS/100ML ,3694,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,3189,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,1359,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,5620,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",0,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,8931,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,1,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,602,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,1029,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,8234,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,75,,KE,Laborex
TAVANIC 500MG CP B/5          ,1360,,KE,Laborex
TAVANIC 500MG TABS 5'S        ,0,,KE,Laborex
TELFAST 120MG TABS 10'S       ,30,,KE,Laborex
"TRITACE TABS 2,5MG 30'S       ",209,,KE,Laborex
TRITACE TABS 5MG 30'S         ,341,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,85,,KE,Laborex
TRITAZIDE 5-25MG TABS 28'S    ,0,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",27,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,304,,KE,Laborex
XATRAL LP 5MG CP B/56         ,203,,KE,Laborex
ALLSTAR PEN,923,,KE,Surgipharm 
AMARYL M SR TABS 2-500mg * 30's,739,,KE,Surgipharm 
AMARYL M TABS 2mg * 30's,1786,,KE,Surgipharm 
AMARYL TABS 1mg * 30's,1228,,KE,Surgipharm 
AMARYL TABS 2mg * 30's,222,,KE,Surgipharm 
APIDRA SOLOSTAR 3ML DISP PENS * 5s,272,,KE,Surgipharm 
APROVASC TAB 150-5MG *28,636,,KE,Surgipharm 
APROVASC TAB 300-10MG *28,375,,KE,Surgipharm 
APROVASC TAB 300-5MG *28,392,,KE,Surgipharm 
APROVEL TABS 150mg * 28's,750,,KE,Surgipharm 
APROVEL TABS 300mg * 28's,714,,KE,Surgipharm 
AXACEF TABLETS 250MG * 10,47,,KE,Surgipharm 
AXACEF TABLETS 500MG * 10's,19,,KE,Surgipharm 
CLEXANE INJ. 20mg * 2,109,,KE,Surgipharm 
CLEXANE INJ. 40mg * 2,44418,,KE,Surgipharm 
CLEXANE INJ. 60mg * 2,995,,KE,Surgipharm 
CLEXANE INJ. 80mg * 2,1523,,KE,Surgipharm 
CO APROVEL TABS 150mg * 28's,608,,KE,Surgipharm 
CO APROVEL TABS 300mg * 28's,1408,,KE,Surgipharm 
CORDARONE TABLETS 200mg * 30,779,,KE,Surgipharm 
DAONIL TABS 5mg * 100's,4,,KE,Surgipharm 
ELOXATIN INJ 100mg * 1,4,,KE,Surgipharm 
ELOXATIN INJ 50mg * 1,2,,KE,Surgipharm 
EPILIM CHRONO TABS 300mg * 100,663,,KE,Surgipharm 
EPILIM CHRONO TABS 500mg * 100,647,,KE,Surgipharm 
EPILIM EC TABLETS 200mg * 100,3040,,KE,Surgipharm 
EPILIM SYRUP 300ml,2829,,KE,Surgipharm 
FLAGENTYL TABS 500mg * 4,5640,,KE,Surgipharm 
FLAGYL SUSPENSION 100ml,6,,KE,Surgipharm 
LANTUS 10ml VIAL,515,,KE,Surgipharm 
LANTUS 3ml CARTRIDGE * 5's,227,,KE,Surgipharm 
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2621,,KE,Surgipharm 
LASIX TABS 40mg * 20,202,,KE,Surgipharm 
ORELOX SUSP 40MG/5ML 100ML,4372,,KE,Surgipharm 
ORELOX SUSP 40MG/5ML 50ML,2128,,KE,Surgipharm 
ORELOX TABS 100MG *10'S,3396,,KE,Surgipharm 
ORELOX TABS 200MG *10'S,2381,,KE,Surgipharm 
PLAVIX TABS 75mg * 28's,1225,,KE,Surgipharm 
RESONIUM ADULT POWDER 454G,13,,KE,Surgipharm 
RIFOCIN INJ. 250mg * 1's,1725,,KE,Surgipharm 
ROXICEF INJECTION 750MG * 10's,14,,KE,Surgipharm 
ROXICEF INJECTION 750MG * 1's,6,,KE,Surgipharm 
STILNOX TABS 10MG * 14,5144,,KE,Surgipharm 
TARGOCID INJ 400mg * 1s,1089,,KE,Surgipharm 
TAVANIC INJ. 500mg VIAL,37,,KE,Surgipharm 
TAVANIC TABS 500mg * 5,1760,,KE,Surgipharm 
TAXOTERE 80mg/4ml * 1 VIAL,174,,KE,Surgipharm 
TRITAZIDE TABS 5/12.5MG * 28'S,611,,KE,Surgipharm 
TRITAZIDE TABS 5/25MG * 28'S,126,,KE,Surgipharm 
XATRAL LP TABLETS 5mg * 56's,59,,KE,Surgipharm 
XATRAL LP TABS 10mg * 30's,1517,,KE,Surgipharm 
BIOFERON CAPS *30  (SANOFI),868,,KE,Surgipharm 
BUSCOPAN AMPOULES 20mg/1ml * 5's,14254,,KE,Surgipharm 
BUSCOPAN PLUS TABLETS * 50's,17475,,KE,Surgipharm 
ENTEROGERMINA VIALS 5ML * 10's,6900,,KE,Surgipharm 
ERCEFURYL CAPSULES 200mg * 28,822,,KE,Surgipharm 
ERCEFURYL SUSPENSION 90ml,206,,KE,Surgipharm 
IBEX CAPSULES 2*12,12305,,KE,Surgipharm 
MAALOX LEMON STICK 460mg/susp *20s,3163,,KE,Surgipharm 
MAALOX PLUS TABLETS 200MG * 40's,1445,,KE,Surgipharm 
MAALOX SUSPENSION 150ml,992,,KE,Surgipharm 
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,64230,,KE,Surgipharm 
NO SPA FORTE TABLETS 80MG * 20,167,,KE,Surgipharm 
NO SPA INJECTION 40mg/2ml * 25Amps,289,,KE,Surgipharm 
NO SPA TABLETS 40mg * 100's,443,,KE,Surgipharm 
NO SPA TABLETS 40mg * 20,55,,KE,Surgipharm 
PHARMATON ProAGE CAPSULES 30'S,1291,,KE,Surgipharm 
PHARMATON ProAGE CAPSULES 60'S,1751,,KE,Surgipharm 
RHINATHIOL ADULT EXP 200M(SUGAR FR),86,,KE,Surgipharm 
RHINATHIOL EXPEC/ADULT SYRUP 125ml,4766,,KE,Surgipharm 
RHINATHIOL PROMETHAZINE SYRUP 125ml,612,,KE,Surgipharm 
