MONTH,COUNTRY,CUSTOMER,PRODUCT,UNITS,VALUE
1,KE,A G PHARMACEUTICAL,"TRITACE 2,5MG  28 TABS",34,0.004315519
1,KE,A G PHARMACEUTICAL,TRITACE 5MG 28 TABS,1625,0.123537281
1,KE,A G PHARMACEUTICAL,XATRAL 10MG TABCR BL3X10 S3 M36 XD,2014,0.092970888
1,KE,A G PHARMACEUTICAL,XATRAL 5MG TAB BL4X14 S3 M36 XD,155,0.007494863
1,KE,A TO Z PHARMACY LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,61,0.006715804
1,KE,A TO Z PHARMACY LTD,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,61,0.004934213
1,KE,A TO Z PHARMACY LTD,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,88,0.004841099
1,KE,A TO Z PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,65,0.009137817
1,KE,A TO Z PHARMACY LTD,EPILIM 200MG TAB BL10X10,113,0.011375669
1,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 333-145MG T,1107,0.039141384
1,KE,A TO Z PHARMACY LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,100,0.006135391
1,KE,A TO Z PHARMACY LTD,LANTUS VIAL 10MG 1,20,0.003368855
1,KE,A TO Z PHARMACY LTD,ORELOX 200MG 10CP,120,0.014632608
1,KE,A TO Z PHARMACY LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,66,0.009968605
1,KE,A TO Z PHARMACY LTD,ORELOX 800MG/+ GRAN BTX1,92,0.009310596
1,KE,A TO Z PHARMACY LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,315,0.014537424
1,KE,A TO Z PHARMACY LTD,XATRAL 2.5MG TABCO BL2X15 S3 M36 XE,18,0.00252979
1,KE,A TO Z PHARMACY LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,243,0.011763646
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,15794,1.743275062
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,3561,0.287640385
1,KE,A.I.C. KIJABE HOSPITAL,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,12082,0.666802711
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM 12G/300ML SYR BTX1,704,0.099584588
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM 200MG TAB BL10X10,156,0.015704003
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 333-145MG T,2589,0.091521941
1,KE,A.I.C. KIJABE HOSPITAL,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,1069,0.065778126
1,KE,A.I.C. KIJABE HOSPITAL,FLEMING 500-125MG TABCO BL2X7 M24 EX,857,0.439232269
1,KE,A.I.C. KIJABE HOSPITAL,FLEMING 875-125MG TABCO BL2X7 M24 EX,53,0.018687909
1,KE,AAKASH PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,59,0.00840635
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM 12G/300ML SYR BTX1,13,0.001823154
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,EPILIM CHRONO 333-145MG T,114,0.004018587
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,LANTUS SOLOSTAR 100IU/ML 3ML 5,736,0.020066357
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 200MG 10CP,217,0.026480913
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,ORELOX 800MG/+ GRAN BTX1,1062,0.106910132
1,KE,AAR HEALTHCARE (KENYA) LIMITED - MSA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,72,0.003332644
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 1MG 30 TABS,9,0.002277346
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 2MG 30 TABS,36,0.005288049
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL 4MG 30 TABS,120,0.00989101
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL M SR 2MG 30'S,11,0.001726935
1,KE,AAR HEALTHCARE KENYA LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,190,0.030646236
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 150/5,168,0.013724224
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/10,89,0.005828113
1,KE,AAR HEALTHCARE KENYA LTD,APROVASC 300/5,231,0.016010703
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 150MG TABCO BL2X14 RM M36 XE,102,0.009174028
1,KE,AAR HEALTHCARE KENYA LTD,APROVEL 300MG TABCO BL2X14 RM M36 XE,555,0.038440956
1,KE,AAR HEALTHCARE KENYA LTD,AXACEF 250MG TABCO BL1X10 M36 GH,6,0.003160899
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,92,0.016263147
1,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,401,0.044209918
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,1091,0.068580057
1,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,967,0.076045772
1,KE,AAR HEALTHCARE KENYA LTD,CORDARONE 200MG TAB BL3X10 S3 M36 XD,46,0.004932144
1,KE,AAR HEALTHCARE KENYA LTD,DAONIL 5 MG 100 TABS (EXPORT),20,0.00266015
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 12G/300ML SYR BTX1,132,0.018646878
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM 200MG TAB BL10X10,123,0.012404067
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 333-145MG T,2101,0.074264181
1,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,182,0.011179094
1,KE,AAR HEALTHCARE KENYA LTD,FLAGENTYL 500MG TABCO BL1X4 S3 XE,88,0.050338923
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL 400MG 100 TABS,422,0.078991295
1,KE,AAR HEALTHCARE KENYA LTD,FLAGYL SUSPENSION 100ML,322,0.127470197
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 1G-200MG INJPO VL5 M24 EX,146,0.011545344
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 2.8MG/70ML PO BTX1 M24 EX,44,0.033790403
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 5.6G/70ML PO BTX1 M24 GH,326,0.135788455
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 500-125MG TABCO BL2X7 M24 EX,298,0.152654481
1,KE,AAR HEALTHCARE KENYA LTD,FLEMING 875-125MG TABCO BL2X7 M24 EX,376,0.133869451
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,10419,0.284062904
1,KE,AAR HEALTHCARE KENYA LTD,LANTUS VIAL 10MG 1,20,0.003368855
1,KE,AAR HEALTHCARE KENYA LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,25,0.006157117
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 100MG TABCO BL1X10,2155,0.300201829
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 200MG 10CP,11718,1.43251873
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,683,0.10351766
1,KE,AAR HEALTHCARE KENYA LTD,ORELOX 800MG/+ GRAN BTX1,27995,2.819256154
1,KE,AAR HEALTHCARE KENYA LTD,PLAVIX 75MG TABCO BL2X14 M36 XE,744,0.037778808
1,KE,AAR HEALTHCARE KENYA LTD,STILNOX 10MG TABCO BL1X14 S3 M48 XD,54,0.019433179
1,KE,AAR HEALTHCARE KENYA LTD,TAVANIC 500MG TABLETS 5's,124,0.011315662
1,KE,AAR HEALTHCARE KENYA LTD,"TRITACE 2,5MG  28 TABS",21,0.002703603
1,KE,AAR HEALTHCARE KENYA LTD,TRITACE 5MG 28 TABS,712,0.054151445
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,7,0.001571745
1,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,43,0.006139529
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1189,0.054874634
1,KE,AAR HEALTHCARE KENYA LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,155,0.007494863
1,KE,ACCRA PHARMACY LTD,AMARYL 1MG 30 TABS,6,0.001486907
1,KE,ACCRA PHARMACY LTD,AMARYL 2MG 30 TABS,12,0.001791081
1,KE,ACCRA PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,54,0.007674884
1,KE,ACCRA PHARMACY LTD,EPILIM CHRONO 333-145MG T,279,0.009872387
1,KE,ACCRA PHARMACY LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,10,0.002358045
1,KE,ACHIMS CHEMIST,FLEMING 2.8MG/70ML PO BTX1 M24 EX,2,0.00149208
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 2MG 30 TABS,154,0.022772886
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL 4MG 30 TABS,151,0.012405102
1,KE,ACHIRAL PHARMACEUTICALS,AMARYL MIR 2-500MG TABCO BL3X10 XE,23,0.003661648
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,803,0.050473421
1,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,47,0.003721655
1,KE,ACHIRAL PHARMACEUTICALS,CORDARONE 200MG TAB BL3X10 S3 M36 XD,19,0.002051802
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 12G/300ML SYR BTX1,116,0.016452479
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM 200MG TAB BL10X10,123,0.012404067
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 333-145MG T,610,0.021579986
1,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,209,0.012860328
1,KE,ACHIRAL PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,13,0.007428648
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL 400MG 100 TABS,24,0.004406564
1,KE,ACHIRAL PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,15,0.006065037
1,KE,ACHIRAL PHARMACEUTICALS,FLEMING 875-125MG TABCO BL2X7 M24 EX,19,0.006906172
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS SOLOSTAR 100IU/ML 3ML 5,1571,0.042835961
1,KE,ACHIRAL PHARMACEUTICALS,LANTUS VIAL 10MG 1,116,0.019309026
1,KE,ACHIRAL PHARMACEUTICALS,LASIX 40MG TAB BL2X10 SWI M60 XE,108,0.026418837
1,KE,ACHIRAL PHARMACEUTICALS,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,399,0.032030539
1,KE,ACHIRAL PHARMACEUTICALS,STILNOX 10MG TABCO BL1X14 S3 M48 XD,82,0.029750268
1,KE,ACHIRAL PHARMACEUTICALS,TRITACE 5MG 28 TABS,104,0.00789422
1,KE,ADAKIM CHEMIST,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,3685,0.406764181
1,KE,ADAKIM CHEMIST,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,712,0.057528077
1,KE,ADAKIM CHEMIST,CORDARONE 200MG TAB BL3X10 S3 M36 XD,99,0.010692829
1,KE,ADAKIM CHEMIST,EPILIM 12G/300ML SYR BTX1,396,0.055951659
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 333-145MG T,1107,0.039141384
1,KE,ADAKIM CHEMIST,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,291,0.017904031
1,KE,ADAKIM CHEMIST,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,274,0.009782376
1,KE,ADAKIM CHEMIST,LANTUS SOLOSTAR 100IU/ML 3ML 5,875,0.023861291
1,KE,ADAKIM CHEMIST,LASIX 40MG TAB BL2X10 SWI M60 XE,1176,0.288305929
1,KE,ADAKIM CHEMIST,ORELOX 100MG TABCO BL1X10,24,0.003320228
1,KE,ADAKIM CHEMIST,ORELOX 200MG 10CP,23,0.002784303
1,KE,ADAKIM CHEMIST,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,52,0.007920086
1,KE,ADAKIM CHEMIST,ORELOX 800MG/+ GRAN BTX1,164,0.016502141
1,KE,ADAKIM CHEMIST,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,754,0.020299144
1,KE,ADAKIM CHEMIST,STILNOX 10MG TABCO BL1X14 S3 M48 XD,59,0.021152694
1,KE,ADORA CHILDREN CLINIC,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,30,0.004505887
1,KE,ADORA CHILDREN CLINIC,ORELOX 800MG/+ GRAN BTX1,62,0.006228505
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 1MG 30 TABS,9,0.002277346
1,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 2MG 30 TABS,59,0.008785016
1,KE,ADVENT MED & DENT CARE CENTER ,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,96,0.006029861
1,KE,ADVENT MED & DENT CARE CENTER ,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,112,0.003988584
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 1MG 30 TABS,13,0.003463004
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 2MG 30 TABS,88,0.012981377
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 4MG 30 TABS,135,0.011148056
1,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,39,0.006231609
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 12G/300ML SYR BTX1,54,0.007674884
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 200MG TAB BL10X10,21,0.002120086
1,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,100,0.006135391
1,KE,AFRICAN PHARMACEUTICALS LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,179,0.004886621
1,KE,AFRICAN PHARMACEUTICALS LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0,0
1,KE,AFRICARE DISTRIBUTORS LTD.,AMARYL 4MG 30 TABS,59,0.004862826
1,KE,AFRICARE DISTRIBUTORS LTD.,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,190,0.010465216
1,KE,AFRICARE DISTRIBUTORS LTD.,EPILIM CHRONO 333-145MG T,114,0.004018587
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 100MG TABCO BL1X10,125,0.01743432
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 200MG 10CP,701,0.08572244
1,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 800MG/+ GRAN BTX1,296,0.029857867
1,KE,AFRILIFE CHEMIST,EPILIM CHRONO 333-145MG T,114,0.004018587
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,655,0.116185516
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,7563,0.834753907
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,2516,0.203199715
1,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,9766,0.53893828
1,KE,AGA KHAN HOSPITAL KISUMU,CORDARONE 200MG TAB BL3X10 S3 M36 XD,349,0.037589269
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 12G/300ML SYR BTX1,935,0.132251159
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 200MG TAB BL10X10,451,0.04534827
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 333-145MG T,13512,0.477631338
1,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,214,0.013150196
1,KE,AGA KHAN HOSPITAL KISUMU,LANTUS SOLOSTAR 100IU/ML 3ML 5,21006,0.572687264
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 20MG/2ML INJ AM5 S3 M60 XE,211,0.072934427
1,KE,AGA KHAN HOSPITAL KISUMU,LASIX 40MG TAB BL2X10 SWI M60 XE,202,0.0495335
1,KE,AGA KHAN HOSPITAL KISUMU,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,474,0.038076061
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 100MG TABCO BL1X10,1538,0.214211916
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 200MG 10CP,4448,0.543755747
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,573,0.086799857
1,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 800MG/+ GRAN BTX1,5499,0.553742419
1,KE,AGA KHAN HOSPITAL KISUMU,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,859,0.023133899
1,KE,AGA KHAN HOSPITAL KISUMU,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,25,0.024325651
1,KE,AGA KHAN HOSPITAL KISUMU,STILNOX 10MG TABCO BL1X14 S3 M48 XD,10,0.003763853
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG TABLETS 5's,289,0.026349996
1,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG/+ INFLS VL1,636,0.036234263
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 10MG TABCR BL3X10 S3 M36 XD,6255,0.288799543
1,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 5MG TAB BL4X14 S3 M36 XD,117,0.00568431
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,237,0.042106943
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,4054,0.44750436
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,1697,0.137055269
1,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,3942,0.217574941
1,KE,AGA KHAN HOSPITAL MOMBASA,CORDARONE 200MG TAB BL3X10 S3 M36 XD,138,0.01486436
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 12G/300ML SYR BTX1,486,0.068769975
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 200MG TAB BL10X10,77,0.007730175
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,251,0.032267199
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 333-145MG T,2288,0.080864845
1,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,253,0.015561898
1,KE,AGA KHAN HOSPITAL MOMBASA,LANTUS SOLOSTAR 100IU/ML 3ML 5,17512,0.477421334
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 20MG/2ML INJ AM5 S3 M60 XE,148,0.051059922
1,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 40MG TAB BL2X10 SWI M60 XE,165,0.04045066
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 100MG TABCO BL1X10,1201,0.167325466
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 200MG 10CP,5461,0.66758513
1,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 800MG/+ GRAN BTX1,2382,0.239836803
1,KE,AGA KHAN HOSPITAL MOMBASA,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,961,0.025889176
1,KE,AGA KHAN HOSPITAL MOMBASA,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,37,0.036392323
1,KE,AGA KHAN HOSPITAL MOMBASA,STILNOX 10MG TABCO BL1X14 S3 M48 XD,107,0.038502005
1,KE,AGA KHAN HOSPITAL MOMBASA,TAVANIC 500MG TABLETS 5's,101,0.009239529
1,KE,AGA KHAN HOSPITAL MOMBASA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,998,0.046096268
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 1MG 30 TABS,307,0.080462647
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 2MG 30 TABS,2229,0.329661934
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 4MG 30 TABS,2752,0.226493043
1,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL M SR 2MG 30'S,113,0.01840548
1,KE,AGA KHAN HOSPITAL NAIROBI,APIDRA SOLOSTAR 300IU INJ/5,7252,0.201448448
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 150/5,1330,0.108912565
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/10,120,0.007886008
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/5,864,0.059944631
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 150MG TABCO BL2X14 RM M36 XE,1167,0.104609347
1,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 300MG TABCO BL2X14 RM M36 XE,1919,0.132890817
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,3051,0.540986372
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,50036,5.522759272
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,23670,1.911931217
1,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,38101,2.102727249
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,11851,0.744882768
1,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,2831,0.222734499
1,KE,AGA KHAN HOSPITAL NAIROBI,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1020,0.109895797
1,KE,AGA KHAN HOSPITAL NAIROBI,DAONIL 5 MG 100 TABS (EXPORT),200,0.026403425
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 12G/300ML SYR BTX1,1313,0.185764224
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 200MG TAB BL10X10,2357,0.237126793
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,3413,0.438703503
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 333-145MG T,29607,1.046539907
1,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,10854,0.667927221
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGENTYL 500MG TABCO BL1X4 S3 XE,113,0.064723511
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL 400MG 100 TABS,753,0.140971873
1,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL SUSPENSION 100ML,520,0.205730146
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 2.8MG/70ML PO BTX1 M24 EX,7,0.005207906
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 500-125MG TABCO BL2X7 M24 EX,33,0.016864217
1,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 875-125MG TABCO BL2X7 M24 EX,73,0.026114021
1,KE,AGA KHAN HOSPITAL NAIROBI,LANTUS SOLOSTAR 100IU/ML 3ML 5,111161,3.030548241
1,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 20MG/2ML INJ AM5 S3 M60 XE,1023,0.353871709
1,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 40MG TAB BL2X10 SWI M60 XE,449,0.110085765
1,KE,AGA KHAN HOSPITAL NAIROBI,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,1166,0.093552622
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 100MG TABCO BL1X10,23152,3.224535141
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 200MG 10CP,83,0.010196789
1,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 800MG/+ GRAN BTX1,23469,2.363489347
1,KE,AGA KHAN HOSPITAL NAIROBI,PLAVIX 75MG TABCO BL2X14 M36 XE,12405,0.629692472
