MONTH,COUNTRY,CUSTOMER,PRODUCT,UNITS,VALUE
7,KE,AAR HEALTHCARE KENYA LTD,APROVEL 300MG TABCO BL2X14 RM M36 XE,698,0.048371536
7,KE,AAR HEALTHCARE KENYA LTD,AXACEF 250MG TABCO BL1X10 M36 GH,8,0.003977465
7,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,115,0.02046446
7,KE,AAR HEALTHCARE KENYA LTD,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,504,0.055630813
7,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,1373,0.086296572
7,KE,AAR HEALTHCARE KENYA LTD,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,1216,0.09569093
7,KE,AAR HEALTHCARE KENYA LTD,CORDARONE 200MG TAB BL3X10 S3 M36 XD,58,0.006206281
7,KE,AAR HEALTHCARE KENYA LTD,DAONIL 5 MG 100 TABS (EXPORT),25,0.003347355
7,KE,AAR HEALTHCARE KENYA LTD,EPILIM 12G/300ML SYR BTX1,166,0.023463989
7,KE,AAR HEALTHCARE KENYA LTD,EPILIM 200MG TAB BL10X10,155,0.015608451
7,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 333-145MG T,2644,0.093449095
7,KE,AAR HEALTHCARE KENYA LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,229,0.014067026
7,KE,AAR HEALTHCARE KENYA LTD,FLAGENTYL 500MG TABCO BL1X4 S3 XE,111,0.063343144
7,KE,AAR HEALTHCARE KENYA LTD,FLAGYL 400MG 100 TABS,531,0.09939738
7,KE,AAR HEALTHCARE KENYA LTD,FLAGYL SUSPENSION 100ML,406,0.160399998
7,KE,AAR HEALTHCARE KENYA LTD,FLEMING 1G-200MG INJPO VL5 M24 EX,183,0.014527892
7,KE,AAR HEALTHCARE KENYA LTD,FLEMING 2.8MG/70ML PO BTX1 M24 EX,55,0.042519591
7,KE,AAR HEALTHCARE KENYA LTD,FLEMING 5.6G/70ML PO BTX1 M24 GH,410,0.170867139
7,KE,AAR HEALTHCARE KENYA LTD,FLEMING 500-125MG TABCO BL2X7 M24 EX,375,0.192090222
7,KE,AAR HEALTHCARE KENYA LTD,FLEMING 875-125MG TABCO BL2X7 M24 EX,473,0.168452392
7,KE,AAR HEALTHCARE KENYA LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,13111,0.357445821
7,KE,AAR HEALTHCARE KENYA LTD,LANTUS VIAL 10MG 1,25,0.004239142
7,KE,AAR HEALTHCARE KENYA LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,32,0.007747706
7,KE,AAR HEALTHCARE KENYA LTD,ORELOX 100MG TABCO BL1X10,2712,0.377753969
7,KE,AAR HEALTHCARE KENYA LTD,ORELOX 200MG 10CP,14745,1.802586068
7,KE,AAR HEALTHCARE KENYA LTD,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,860,0.130259722
7,KE,AAR HEALTHCARE KENYA LTD,ORELOX 800MG/+ GRAN BTX1,35227,3.547563994
7,KE,AAR HEALTHCARE KENYA LTD,PLAVIX 75MG TABCO BL2X14 M36 XE,937,0.047538334
7,KE,AAR HEALTHCARE KENYA LTD,STILNOX 10MG TABCO BL1X14 S3 M48 XD,68,0.024453417
7,KE,AAR HEALTHCARE KENYA LTD,TAVANIC 500MG TABLETS 5's,156,0.014238874
7,KE,AAR HEALTHCARE KENYA LTD,"TRITACE 2,5MG  28 TABS",27,0.003402034
7,KE,AAR HEALTHCARE KENYA LTD,TRITACE 5MG 28 TABS,896,0.068140568
7,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,9,0.001977779
7,KE,AAR HEALTHCARE KENYA LTD,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,54,0.007725574
7,KE,AAR HEALTHCARE KENYA LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1496,0.069050582
7,KE,AAR HEALTHCARE KENYA LTD,XATRAL 5MG TAB BL4X14 S3 M36 XD,195,0.009431035
7,KE,ACCRA PHARMACY LTD,AMARYL 1MG 30 TABS,7,0.001871024
7,KE,ACCRA PHARMACY LTD,AMARYL 2MG 30 TABS,15,0.002253777
7,KE,ACCRA PHARMACY LTD,EPILIM 12G/300ML SYR BTX1,68,0.009657562
7,KE,ACCRA PHARMACY LTD,EPILIM CHRONO 333-145MG T,351,0.012422753
7,KE,ACCRA PHARMACY LTD,LASIX 40MG TAB BL2X10 SWI M60 XE,12,0.002967207
7,KE,ACHIMS CHEMIST,FLEMING 2.8MG/70ML PO BTX1 M24 EX,2,0.001877534
7,KE,ACHIRAL PHARMACEUTICALS,AMARYL 2MG 30 TABS,194,0.028655882
7,KE,ACHIRAL PHARMACEUTICALS,AMARYL 4MG 30 TABS,190,0.015609753
7,KE,ACHIRAL PHARMACEUTICALS,AMARYL MIR 2-500MG TABCO BL3X10 XE,29,0.004607574
7,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,1010,0.063512389
7,KE,ACHIRAL PHARMACEUTICALS,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,60,0.004683083
7,KE,ACHIRAL PHARMACEUTICALS,CORDARONE 200MG TAB BL3X10 S3 M36 XD,24,0.00258185
7,KE,ACHIRAL PHARMACEUTICALS,EPILIM 12G/300ML SYR BTX1,146,0.020702703
7,KE,ACHIRAL PHARMACEUTICALS,EPILIM 200MG TAB BL10X10,155,0.015608451
7,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 333-145MG T,768,0.027154815
7,KE,ACHIRAL PHARMACEUTICALS,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,263,0.01618258
7,KE,ACHIRAL PHARMACEUTICALS,FLAGENTYL 500MG TABCO BL1X4 S3 XE,16,0.009347715
7,KE,ACHIRAL PHARMACEUTICALS,FLAGYL 400MG 100 TABS,30,0.005544927
7,KE,ACHIRAL PHARMACEUTICALS,FLAGYL SUSPENSION 100ML,19,0.007631839
7,KE,ACHIRAL PHARMACEUTICALS,FLEMING 875-125MG TABCO BL2X7 M24 EX,24,0.008690266
7,KE,ACHIRAL PHARMACEUTICALS,LANTUS SOLOSTAR 100IU/ML 3ML 5,1977,0.053901918
7,KE,ACHIRAL PHARMACEUTICALS,LANTUS VIAL 10MG 1,146,0.024297191
7,KE,ACHIRAL PHARMACEUTICALS,LASIX 40MG TAB BL2X10 SWI M60 XE,136,0.033243703
7,KE,ACHIRAL PHARMACEUTICALS,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,502,0.040305095
7,KE,ACHIRAL PHARMACEUTICALS,STILNOX 10MG TABCO BL1X14 S3 M48 XD,104,0.037435753
7,KE,ACHIRAL PHARMACEUTICALS,TRITACE 5MG 28 TABS,131,0.009933561
7,KE,ADAKIM CHEMIST,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,4637,0.511844928
7,KE,ADAKIM CHEMIST,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,896,0.072389497
7,KE,ADAKIM CHEMIST,CORDARONE 200MG TAB BL3X10 S3 M36 XD,125,0.013455143
7,KE,ADAKIM CHEMIST,EPILIM 12G/300ML SYR BTX1,498,0.070405837
7,KE,ADAKIM CHEMIST,EPILIM CHRONO 333-145MG T,1393,0.049252908
7,KE,ADAKIM CHEMIST,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,366,0.02252924
7,KE,ADAKIM CHEMIST,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,345,0.01230949
7,KE,ADAKIM CHEMIST,LANTUS SOLOSTAR 100IU/ML 3ML 5,1101,0.030025458
7,KE,ADAKIM CHEMIST,LASIX 40MG TAB BL2X10 SWI M60 XE,1480,0.362784961
7,KE,ADAKIM CHEMIST,ORELOX 100MG TABCO BL1X10,30,0.004177954
7,KE,ADAKIM CHEMIST,ORELOX 200MG 10CP,29,0.003503581
7,KE,ADAKIM CHEMIST,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,66,0.009966108
7,KE,ADAKIM CHEMIST,ORELOX 800MG/+ GRAN BTX1,206,0.020765194
7,KE,ADAKIM CHEMIST,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,948,0.025543089
7,KE,ADAKIM CHEMIST,STILNOX 10MG TABCO BL1X14 S3 M48 XD,74,0.026617139
7,KE,ADORA CHILDREN CLINIC,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,37,0.005669907
7,KE,ADORA CHILDREN CLINIC,ORELOX 800MG/+ GRAN BTX1,78,0.007837536
7,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 1MG 30 TABS,11,0.00286566
7,KE,ADVENT MED & DENT CARE CENTER ,AMARYL 2MG 30 TABS,75,0.011054479
7,KE,ADVENT MED & DENT CARE CENTER ,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,121,0.007587575
7,KE,ADVENT MED & DENT CARE CENTER ,LANTUS 300IU/3ML.INJ.CRT5.S3.M36.XE,141,0.005018968
7,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 1MG 30 TABS,17,0.004357613
7,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 2MG 30 TABS,110,0.0163349
7,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL 4MG 30 TABS,170,0.01402797
7,KE,AFRICAN PHARMACEUTICALS LTD,AMARYL MIR 2-500MG TABCO BL3X10 XE,49,0.007841441
7,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 12G/300ML SYR BTX1,68,0.009657562
7,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM 200MG TAB BL10X10,27,0.002667774
7,KE,AFRICAN PHARMACEUTICALS LTD,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,125,0.007720367
7,KE,AFRICAN PHARMACEUTICALS LTD,LANTUS SOLOSTAR 100IU/ML 3ML 5,226,0.006148999
7,KE,AFRICAN PHARMACEUTICALS LTD,XATRAL 10MG TABCR BL3X10 S3 M36 XD,0,0
7,KE,AFRICARE DISTRIBUTORS LTD.,AMARYL 4MG 30 TABS,74,0.006119055
7,KE,AFRICARE DISTRIBUTORS LTD.,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,239,0.01316873
7,KE,AFRICARE DISTRIBUTORS LTD.,EPILIM CHRONO 333-145MG T,143,0.005056722
7,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 100MG TABCO BL1X10,158,0.021938186
7,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 200MG 10CP,882,0.107867404
7,KE,AFRICARE DISTRIBUTORS LTD.,ORELOX 800MG/+ GRAN BTX1,373,0.037571149
7,KE,AFRILIFE CHEMIST,EPILIM CHRONO 333-145MG T,143,0.005056722
7,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,825,0.146200107
7,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,9517,1.050398666
7,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,3165,0.255692974
7,KE,AGA KHAN HOSPITAL KISUMU,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,12288,0.678164003
7,KE,AGA KHAN HOSPITAL KISUMU,CORDARONE 200MG TAB BL3X10 S3 M36 XD,439,0.04729983
7,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 12G/300ML SYR BTX1,1177,0.166416042
7,KE,AGA KHAN HOSPITAL KISUMU,EPILIM 200MG TAB BL10X10,567,0.057063239
7,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 333-145MG T,17003,0.601019433
7,KE,AGA KHAN HOSPITAL KISUMU,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,269,0.01654733
7,KE,AGA KHAN HOSPITAL KISUMU,LANTUS SOLOSTAR 100IU/ML 3ML 5,26433,0.720631473
7,KE,AGA KHAN HOSPITAL KISUMU,LASIX 20MG/2ML INJ AM5 S3 M60 XE,265,0.091775821
7,KE,AGA KHAN HOSPITAL KISUMU,LASIX 40MG TAB BL2X10 SWI M60 XE,254,0.062329654
7,KE,AGA KHAN HOSPITAL KISUMU,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,597,0.047912377
7,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 100MG TABCO BL1X10,1935,0.269549994
7,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 200MG 10CP,5597,0.684225982
7,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 400MG/50ML GRAN BTX1 SWI M24 XE,721,0.109223154
7,KE,AGA KHAN HOSPITAL KISUMU,ORELOX 800MG/+ GRAN BTX1,6919,0.696792544
7,KE,AGA KHAN HOSPITAL KISUMU,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1081,0.029110157
7,KE,AGA KHAN HOSPITAL KISUMU,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,31,0.030609778
7,KE,AGA KHAN HOSPITAL KISUMU,STILNOX 10MG TABCO BL1X14 S3 M48 XD,13,0.004736182
7,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG TABLETS 5's,364,0.033157079
7,KE,AGA KHAN HOSPITAL KISUMU,TAVANIC 500MG/+ INFLS VL1,800,0.045594781
7,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 10MG TABCR BL3X10 S3 M36 XD,7871,0.363406092
7,KE,AGA KHAN HOSPITAL KISUMU,XATRAL 5MG TAB BL4X14 S3 M36 XD,148,0.007152756
7,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,299,0.052984569
7,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,5102,0.563109653
7,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,2135,0.172461214
7,KE,AGA KHAN HOSPITAL MOMBASA,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,4961,0.273781801
7,KE,AGA KHAN HOSPITAL MOMBASA,CORDARONE 200MG TAB BL3X10 S3 M36 XD,174,0.018704319
7,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 12G/300ML SYR BTX1,612,0.086535552
7,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 200MG TAB BL10X10,97,0.009727137
7,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,316,0.040602893
7,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 333-145MG T,2879,0.10175493
7,KE,AGA KHAN HOSPITAL MOMBASA,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,318,0.019582055
7,KE,AGA KHAN HOSPITAL MOMBASA,LANTUS SOLOSTAR 100IU/ML 3ML 5,22036,0.600755179
7,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 20MG/2ML INJ AM5 S3 M60 XE,186,0.064250401
7,KE,AGA KHAN HOSPITAL MOMBASA,LASIX 40MG TAB BL2X10 SWI M60 XE,208,0.050900414
7,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 100MG TABCO BL1X10,1512,0.210551211
7,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 200MG 10CP,6872,0.840044622
7,KE,AGA KHAN HOSPITAL MOMBASA,ORELOX 800MG/+ GRAN BTX1,2997,0.301794644
7,KE,AGA KHAN HOSPITAL MOMBASA,RESONIUM A 453.7G/+ POWD BTX1 M60 XE,1210,0.032577213
7,KE,AGA KHAN HOSPITAL MOMBASA,RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE,46,0.045793672
7,KE,AGA KHAN HOSPITAL MOMBASA,STILNOX 10MG TABCO BL1X14 S3 M48 XD,134,0.048448356
7,KE,AGA KHAN HOSPITAL MOMBASA,TAVANIC 500MG TABLETS 5's,128,0.011626407
7,KE,AGA KHAN HOSPITAL MOMBASA,XATRAL 10MG TABCR BL3X10 S3 M36 XD,1256,0.058004471
7,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 1MG 30 TABS,387,0.101248831
7,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 2MG 30 TABS,2804,0.4148246
7,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL 4MG 30 TABS,3463,0.285003746
7,KE,AGA KHAN HOSPITAL NAIROBI,AMARYL M SR 2MG 30'S,142,0.023160229
7,KE,AGA KHAN HOSPITAL NAIROBI,APIDRA SOLOSTAR 300IU INJ/5,9126,0.253489297
7,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 150/5,1673,0.137048311
7,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/10,151,0.009923227
7,KE,AGA KHAN HOSPITAL NAIROBI,APROVASC 300/5,1088,0.075430327
7,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 150MG TABCO BL2X14 RM M36 XE,1469,0.131633428
7,KE,AGA KHAN HOSPITAL NAIROBI,APROVEL 300MG TABCO BL2X14 RM M36 XE,2415,0.167220945
7,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE,3839,0.680741184
7,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE,62962,6.949472084
7,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,29784,2.405846781
7,KE,AGA KHAN HOSPITAL NAIROBI,CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE,47944,2.645931789
7,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL 300-12.5MG TABCO BL2X14 RM XD,14913,0.937310817
7,KE,AGA KHAN HOSPITAL NAIROBI,COAPROVEL RM 150-12.5MG TABCO BL2X14 XD,3562,0.280274244
7,KE,AGA KHAN HOSPITAL NAIROBI,CORDARONE 200MG TAB BL3X10 S3 M36 XD,1283,0.138285545
7,KE,AGA KHAN HOSPITAL NAIROBI,DAONIL 5 MG 100 TABS (EXPORT),252,0.03322431
7,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 12G/300ML SYR BTX1,1653,0.233753315
7,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 200MG TAB BL10X10,2966,0.298384548
7,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM 400MG/4ML INJPO VL+S1 M60 XE,4295,0.552035242
7,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 333-145MG T,37255,1.31689605
7,KE,AGA KHAN HOSPITAL NAIROBI,EPILIM CHRONO 8.65G/+ TABCR BL10X10 XE,13658,0.840475086
7,KE,AGA KHAN HOSPITAL NAIROBI,FLAGENTYL 500MG TABCO BL1X4 S3 XE,143,0.081443751
7,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL 400MG 100 TABS,947,0.177389607
7,KE,AGA KHAN HOSPITAL NAIROBI,FLAGYL SUSPENSION 100ML,655,0.258877101
7,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 2.8MG/70ML PO BTX1 M24 EX,8,0.006553281
7,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 500-125MG TABCO BL2X7 M24 EX,41,0.021220806
7,KE,AGA KHAN HOSPITAL NAIROBI,FLEMING 875-125MG TABCO BL2X7 M24 EX,92,0.032860143
7,KE,AGA KHAN HOSPITAL NAIROBI,LANTUS SOLOSTAR 100IU/ML 3ML 5,139877,3.81343987
7,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 20MG/2ML INJ AM5 S3 M60 XE,1287,0.445288567
7,KE,AGA KHAN HOSPITAL NAIROBI,LASIX 40MG TAB BL2X10 SWI M60 XE,565,0.138524588
7,KE,AGA KHAN HOSPITAL NAIROBI,MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XD,1467,0.117720383
7,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 100MG TABCO BL1X10,29133,4.057540052
7,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 200MG 10CP,105,0.01283096
7,KE,AGA KHAN HOSPITAL NAIROBI,ORELOX 800MG/+ GRAN BTX1,29532,2.974057428
7,KE,AGA KHAN HOSPITAL NAIROBI,PLAVIX 75MG TABCO BL2X14 M36 XE,15610,0.792363028
