GMID,movement_code,Quantity,discount,Customer Name,Country,Distributor
671637,SN,297,,UBIPHARM BURKINA,BF,EPDIS
476957,SN,300,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,168,,UBIPHARM BURKINA,BF,EPDIS
476518,SN,480,,UBIPHARM BURKINA,BF,EPDIS
627328,SN,300,,UBIPHARM BURKINA,BF,EPDIS
627327,SN,300,,UBIPHARM BURKINA,BF,EPDIS
342280,SN,800,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,462,,TEDIS BURKINA,BF,EPDIS
311168,SN,1680,,UBIPHARM BURKINA,BF,EPDIS
239907,SN,340,,UBIPHARM BURKINA,BF,EPDIS
292174,SN,64,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,720,,UBIPHARM BURKINA,BF,EPDIS
592684,SN,240,,UBIPHARM BURKINA,BF,EPDIS
306217,SN,540,,UBIPHARM BURKINA,BF,EPDIS
287553,SN,480,,UBIPHARM BURKINA,BF,EPDIS
281500,SN,480,,UBIPHARM BURKINA,BF,EPDIS
354883,SN,144,,UBIPHARM BURKINA,BF,EPDIS
551043,SN,480,,UBIPHARM BURKINA,BF,EPDIS
551042,SN,240,,UBIPHARM BURKINA,BF,EPDIS
323487,SN,960,,UBIPHARM BURKINA,BF,EPDIS
625767,SN,84,,UBIPHARM BURKINA,BF,EPDIS
624479,SN,4800,,UBIPHARM BURKINA,BF,EPDIS
354890,SN,720,,UBIPHARM BURKINA,BF,EPDIS
311166,SN,240,,UBIPHARM BURKINA,BF,EPDIS
291024,SN,1200,,UBIPHARM BURKINA,BF,EPDIS
249438,SN,960,,UBIPHARM BURKINA,BF,EPDIS
479530,SN,270,,UBIPHARM BURKINA,BF,EPDIS
287550,SN,480,,UBIPHARM BURKINA,BF,EPDIS
209742,SN,220,,UBIPHARM BURKINA,BF,EPDIS
268012,SN,60,,UBIPHARM BURKINA,BF,EPDIS
268015,SN,20,,UBIPHARM BURKINA,BF,EPDIS
196680,SN,10,,UBIPHARM BURKINA,BF,EPDIS
374872,SN,90,,UBIPHARM BURKINA,BF,EPDIS
592593,SN,80,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,10,,UBIPHARM BURKINA,BF,EPDIS
252040,SN,120,,UBIPHARM BURKINA,BF,EPDIS
354950,SN,160,,UBIPHARM BURKINA,BF,EPDIS
408003,SN,80,,UBIPHARM BURKINA,BF,EPDIS
298711,SN,160,,UBIPHARM BURKINA,BF,EPDIS
213866,SN,20,,UBIPHARM BURKINA,BF,EPDIS
268013,SN,40,,MEX P/C DPBF,BF,EPDIS
282348,SN,30,,MEX P/C DPBF,BF,EPDIS
551043,SN,240,,MEX P/C DPBF,BF,EPDIS
249438,SN,480,,MEX P/C DPBF,BF,EPDIS
305928,SN,320,,UBIPHARM BURKINA,BF,EPDIS
98574,SN,40,,TEDIS BURKINA,BF,EPDIS
342280,SN,320,,TEDIS BURKINA,BF,EPDIS
664047,SN,200,,UBIPHARM BURKINA,BF,EPDIS
627332,SN,200,,TEDIS BURKINA,BF,EPDIS
627314,SN,600,,TEDIS BURKINA,BF,EPDIS
626997,SN,200,,TEDIS BURKINA,BF,EPDIS
545747,SN,120,,TEDIS BURKINA,BF,EPDIS
436433,SN,720,,TEDIS BURKINA,BF,EPDIS
289138,SN,140,,TEDIS BURKINA,BF,EPDIS
209742,SN,100,,TEDIS BURKINA,BF,EPDIS
268013,SN,150,,TEDIS BURKINA,BF,EPDIS
268014,SN,60,,TEDIS BURKINA,BF,EPDIS
592980,SN,10,,TEDIS BURKINA,BF,EPDIS
306216,SN,30,,TEDIS BURKINA,BF,EPDIS
306217,SN,360,,TEDIS BURKINA,BF,EPDIS
298801,SN,240,,TEDIS BURKINA,BF,EPDIS
281498,SN,2520,,TEDIS BURKINA,BF,EPDIS
247832,SN,20,,TEDIS BURKINA,BF,EPDIS
554510,SN,216,,TEDIS BURKINA,BF,EPDIS
630763,SN,60,,TEDIS BURKINA,BF,EPDIS
625767,SN,84,,TEDIS BURKINA,BF,EPDIS
611732,SN,100,,TEDIS BURKINA,BF,EPDIS
214082,SN,1080,,TEDIS BURKINA,BF,EPDIS
298693,SN,56,,TEDIS BURKINA,BF,EPDIS
368552,SN,112,,TEDIS BURKINA,BF,EPDIS
624622,SN,120,,TEDIS BURKINA,BF,EPDIS
571696,SN,20,,TEDIS BURKINA,BF,EPDIS
323473,SN,360,,TEDIS BURKINA,BF,EPDIS
355560,SN,20,,TEDIS BURKINA,BF,EPDIS
408003,SN,50,,TEDIS BURKINA,BF,EPDIS
298711,SN,160,,TEDIS BURKINA,BF,EPDIS
168279,SN,30,,TEDIS BURKINA,BF,EPDIS
476963,SN,672,,UBIPHARM BURKINA,BF,EPDIS
214082,SN,840,,UBIPHARM BURKINA,BF,EPDIS
663983,SN,160,,MEX P/C DPBF,BF,EPDIS
539181,SN,20,,LABOREX BURKINA,BF,EPDIS
489541,SN,640,,TEDIS BURKINA,BF,EPDIS
489540,SN,540,,TEDIS BURKINA,BF,EPDIS
489541,SN,640,,TEDIS BURKINA,BF,EPDIS
489540,SN,960,,TEDIS BURKINA,BF,EPDIS
489541,SN,800,,TEDIS BURKINA,BF,EPDIS
252041,SN,2205,,UBIPHARM BURKINA,BF,EPDIS
307013,SN,120,,UBIPHARM BURKINA,BF,EPDIS
321233,SN,15,,UBIPHARM BURKINA,BF,EPDIS
539182,SN,20,,UBIPHARM BURKINA,BF,EPDIS
476957,SN,1000,,LABOREX BURKINA,BF,EPDIS
475875,SN,288,,LABOREX BURKINA,BF,EPDIS
671538,SN,40,,LABOREX BURKINA,BF,EPDIS
664047,SN,100,,LABOREX BURKINA,BF,EPDIS
252041,SN,1330,,LABOREX BURKINA,BF,EPDIS
245296,SN,1512,,LABOREX BURKINA,BF,EPDIS
663981,SN,2200,,LABOREX BURKINA,BF,EPDIS
310637,SN,25,,UBIPHARM BURKINA,BF,EPDIS
268012,SN,160,,UBIPHARM BURKINA,BF,EPDIS
268014,SN,50,,UBIPHARM BURKINA,BF,EPDIS
516143,SN,10,,UBIPHARM BURKINA,BF,EPDIS
592980,SN,40,,UBIPHARM BURKINA,BF,EPDIS
306218,SN,180,,UBIPHARM BURKINA,BF,EPDIS
346667,SN,400,,UBIPHARM BURKINA,BF,EPDIS
282319,SN,360,,UBIPHARM BURKINA,BF,EPDIS
282348,SN,100,,UBIPHARM BURKINA,BF,EPDIS
247832,SN,20,,UBIPHARM BURKINA,BF,EPDIS
374872,SN,90,,UBIPHARM BURKINA,BF,EPDIS
298682,SN,240,,UBIPHARM BURKINA,BF,EPDIS
320343,SN,540,,UBIPHARM BURKINA,BF,EPDIS
285368,SN,20,,UBIPHARM BURKINA,BF,EPDIS
264980,SN,45,,UBIPHARM BURKINA,BF,EPDIS
311122,SN,30,,UBIPHARM BURKINA,BF,EPDIS
298689,SN,50,,UBIPHARM BURKINA,BF,EPDIS
368552,SN,336,,UBIPHARM BURKINA,BF,EPDIS
639608,SN,300,,UBIPHARM BURKINA,BF,EPDIS
354950,SN,320,,UBIPHARM BURKINA,BF,EPDIS
624622,SN,240,,UBIPHARM BURKINA,BF,EPDIS
408003,SN,140,,UBIPHARM BURKINA,BF,EPDIS
213866,SN,40,,UBIPHARM BURKINA,BF,EPDIS
624480,SN,11648,,TEDIS BURKINA,BF,EPDIS
245296,SN,4752,,UBIPHARM BURKINA,BF,EPDIS
663982,SN,330,,MEX P/C DPBF,BF,EPDIS
663982,SN,3960,,TEDIS BURKINA,BF,EPDIS
298706,SN,270,,MEX P/C DPBF,BF,EPDIS
539181,SN,10,,LABOREX BURKINA,BF,EPDIS
671639,SN,960,,LABOREX BURKINA,BF,EPDIS
310637,SN,10,,LABOREX BURKINA,BF,EPDIS
592989,SN,20,,LABOREX BURKINA,BF,EPDIS
592980,SN,30,,LABOREX BURKINA,BF,EPDIS
306219,SN,180,,LABOREX BURKINA,BF,EPDIS
282345,SN,360,,LABOREX BURKINA,BF,EPDIS
247832,SN,60,,LABOREX BURKINA,BF,EPDIS
551043,SN,360,,LABOREX BURKINA,BF,EPDIS
551042,SN,360,,LABOREX BURKINA,BF,EPDIS
320344,SN,165,,LABOREX BURKINA,BF,EPDIS
305928,SN,320,,LABOREX BURKINA,BF,EPDIS
249438,SN,800,,LABOREX BURKINA,BF,EPDIS
354950,SN,160,,LABOREX BURKINA,BF,EPDIS
187747,SN,100,,LABOREX BURKINA,BF,EPDIS
408003,SN,180,,LABOREX BURKINA,BF,EPDIS
298698,SN,40,,LABOREX BURKINA,BF,EPDIS
213866,SN,20,,LABOREX BURKINA,BF,EPDIS
268014,SN,6,,MEX P/C DPBF,BF,EPDIS
551042,SN,240,,MEX P/C DPBF,BF,EPDIS
408003,SN,25,,MEX P/C DPBF,BF,EPDIS
627314,SN,1000,,LABOREX BURKINA,BF,EPDIS
627329,SN,300,,LABOREX BURKINA,BF,EPDIS
436433,SN,792,,LABOREX BURKINA,BF,EPDIS
287550,SN,320,,LABOREX BURKINA,BF,EPDIS
289138,SN,60,,LABOREX BURKINA,BF,EPDIS
289137,SN,10,,LABOREX BURKINA,BF,EPDIS
287553,SN,640,,LABOREX BURKINA,BF,EPDIS
298801,SN,240,,LABOREX BURKINA,BF,EPDIS
281499,SN,1200,,LABOREX BURKINA,BF,EPDIS
346667,SN,200,,LABOREX BURKINA,BF,EPDIS
354883,SN,80,,LABOREX BURKINA,BF,EPDIS
624625,SN,100,,LABOREX BURKINA,BF,EPDIS
630791,SN,240,,LABOREX BURKINA,BF,EPDIS
630763,SN,80,,LABOREX BURKINA,BF,EPDIS
624479,SN,2400,,LABOREX BURKINA,BF,EPDIS
224938,SN,100,,LABOREX BURKINA,BF,EPDIS
354890,SN,912,,LABOREX BURKINA,BF,EPDIS
277954,SN,6360,,LABOREX BURKINA,BF,EPDIS
293665,SN,240,,LABOREX BURKINA,BF,EPDIS
639608,SN,160,,LABOREX BURKINA,BF,EPDIS
298709,SN,60,,LABOREX BURKINA,BF,EPDIS
168279,SN,30,,LABOREX BURKINA,BF,EPDIS
476518,SN,96,,MEX P/C DPBF,BF,EPDIS
671639,SN,160,,MEX P/C DPBF,BF,EPDIS
342280,SN,320,,TEDIS BURKINA,BF,EPDIS
311168,SN,1096,,UBIPHARM BURKINA,BF,EPDIS
292174,SN,96,,UBIPHARM BURKINA,BF,EPDIS
436433,SN,936,,UBIPHARM BURKINA,BF,EPDIS
592684,SN,360,,UBIPHARM BURKINA,BF,EPDIS
306217,SN,810,,UBIPHARM BURKINA,BF,EPDIS
287553,SN,480,,UBIPHARM BURKINA,BF,EPDIS
298801,SN,240,,UBIPHARM BURKINA,BF,EPDIS
354883,SN,144,,UBIPHARM BURKINA,BF,EPDIS
624625,SN,120,,UBIPHARM BURKINA,BF,EPDIS
551043,SN,480,,UBIPHARM BURKINA,BF,EPDIS
551042,SN,720,,UBIPHARM BURKINA,BF,EPDIS
323487,SN,930,,UBIPHARM BURKINA,BF,EPDIS
625767,SN,168,,UBIPHARM BURKINA,BF,EPDIS
354890,SN,984,,UBIPHARM BURKINA,BF,EPDIS
277954,SN,3960,,UBIPHARM BURKINA,BF,EPDIS
291024,SN,1440,,UBIPHARM BURKINA,BF,EPDIS
305928,SN,320,,UBIPHARM BURKINA,BF,EPDIS
298691,SN,144,,UBIPHARM BURKINA,BF,EPDIS
479530,SN,600,,UBIPHARM BURKINA,BF,EPDIS
323470,SN,528,,UBIPHARM BURKINA,BF,EPDIS
168279,SN,60,,UBIPHARM BURKINA,BF,EPDIS
671637,SN,543,,UBIPHARM BURKINA,BF,EPDIS
323470,SN,984,,UBIPHARM BURKINA,BF,EPDIS
489540,SN,2000,,MEX P/C DPBF,BF,EPDIS
489541,SN,1800,,MEX P/C DPBF,BF,EPDIS
346666,SN,606,,TEDIS BURKINA,BF,EPDIS
476955,SN,192,,TEDIS BURKINA,BF,EPDIS
476955,SN,96,,TEDIS BURKINA,BF,EPDIS
252041,SN,980,,UBIPHARM BURKINA,BF,EPDIS
539181,SN,20,,TEDIS BURKINA,BF,EPDIS
323470,SN,840,,TEDIS BURKINA,BF,EPDIS
671637,SN,1120,,UBIPHARM BURKINA,BF,EPDIS
476518,SN,288,,UBIPHARM BURKINA,BF,EPDIS
671538,SN,40,,UBIPHARM BURKINA,BF,EPDIS
663985,SN,1415,,UBIPHARM BURKINA,BF,EPDIS
305481,SN,40,,TEDIS BURKINA,BF,EPDIS
476955,SN,576,,UBIPHARM BURKINA,BF,EPDIS
476963,SN,672,,LABOREX BURKINA,BF,EPDIS
476955,SN,576,,LABOREX BURKINA,BF,EPDIS
476955,SN,456,,LABOREX BURKINA,BF,EPDIS
305479,SN,480,,TEDIS BURKINA,BF,EPDIS
196681,SN,10,,LABOREX BURKINA,BF,EPDIS
305481,SN,160,,LABOREX BURKINA,BF,EPDIS
305479,SN,480,,LABOREX BURKINA,BF,EPDIS
638521,SN,300,,LABOREX BURKINA,BF,EPDIS
298693,SN,56,,LABOREX BURKINA,BF,EPDIS
638521,SN,300,,UBIPHARM BURKINA,BF,EPDIS
307013,SN,200,,UBIPHARM BURKINA,BF,EPDIS
323470,SN,456,,LABOREX BURKINA,BF,EPDIS
323470,SN,80,,MEX P/C DPBF,BF,EPDIS
67933,SN,20,,LABOREX BURKINA,BF,EPDIS
252041,SN,1085,,LABOREX BURKINA,BF,EPDIS
663983,SN,294,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
663985,SN,488,,MULTIPHAR (PHARMACIE DE GROS),BI,EPDIS
665371,SN,320,,GAPOB,BJ,EPDIS
489540,SN,3200,,GAPOB,BJ,EPDIS
489541,SN,800,,GAPOB,BJ,EPDIS
663998,SN,40,,UBIPHARM,BJ,EPDIS
663982,SN,1386,,UBIPHARM,BJ,EPDIS
663985,SN,1708,,UBIPHARM,BJ,EPDIS
98574,SN,20,,PROMO PHARMA,BJ,EPDIS
627327,SN,900,,PROMO PHARMA,BJ,EPDIS
311168,SN,720,,PROMO PHARMA,BJ,EPDIS
239907,SN,340,,PROMO PHARMA,BJ,EPDIS
292174,SN,192,,PROMO PHARMA,BJ,EPDIS
287550,SN,640,,PROMO PHARMA,BJ,EPDIS
289138,SN,140,,PROMO PHARMA,BJ,EPDIS
289137,SN,40,,PROMO PHARMA,BJ,EPDIS
592685,SN,60,,PROMO PHARMA,BJ,EPDIS
592684,SN,120,,PROMO PHARMA,BJ,EPDIS
306216,SN,40,,PROMO PHARMA,BJ,EPDIS
306218,SN,180,,PROMO PHARMA,BJ,EPDIS
287553,SN,640,,PROMO PHARMA,BJ,EPDIS
281500,SN,840,,PROMO PHARMA,BJ,EPDIS
281499,SN,2400,,PROMO PHARMA,BJ,EPDIS
346667,SN,200,,PROMO PHARMA,BJ,EPDIS
354883,SN,288,,PROMO PHARMA,BJ,EPDIS
624625,SN,30,,PROMO PHARMA,BJ,EPDIS
625765,SN,20,,PROMO PHARMA,BJ,EPDIS
628074,SN,240,,PROMO PHARMA,BJ,EPDIS
298682,SN,80,,PROMO PHARMA,BJ,EPDIS
625767,SN,60,,PROMO PHARMA,BJ,EPDIS
627330,SN,120,,PROMO PHARMA,BJ,EPDIS
592593,SN,50,,PROMO PHARMA,BJ,EPDIS
224938,SN,200,,PROMO PHARMA,BJ,EPDIS
354890,SN,672,,PROMO PHARMA,BJ,EPDIS
342280,SN,320,,PROMO PHARMA,BJ,EPDIS
293665,SN,30,,PROMO PHARMA,BJ,EPDIS
214082,SN,360,,PROMO PHARMA,BJ,EPDIS
662889,SN,55,,PROMO PHARMA,BJ,EPDIS
298693,SN,224,,PROMO PHARMA,BJ,EPDIS
298691,SN,324,,PROMO PHARMA,BJ,EPDIS
354950,SN,320,,PROMO PHARMA,BJ,EPDIS
479530,SN,300,,PROMO PHARMA,BJ,EPDIS
671637,SN,718,,U.B. PHAR S.A.,BJ,EPDIS
668290,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
663998,SN,40,,U.B. PHAR S.A.,BJ,EPDIS
671639,SN,594,,U.B. PHAR S.A.,BJ,EPDIS
475871,SN,48,,GAPOB,BJ,EPDIS
665371,SN,320,,GAPOB,BJ,EPDIS
665371,SN,400,,PROMO PHARMA,BJ,EPDIS
476956,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
624622,SN,3,,PROMO PHARMA,BJ,EPDIS
307013,SN,120,,UBIPHARM,BJ,EPDIS
321233,SN,30,,UBIPHARM,BJ,EPDIS
663998,SN,40,,U.B. PHAR S.A.,BJ,EPDIS
307013,SN,400,,GAPOB,BJ,EPDIS
321233,SN,200,,GAPOB,BJ,EPDIS
545747,SN,30,,UBIPHARM,BJ,EPDIS
209742,SN,80,,UBIPHARM,BJ,EPDIS
282348,SN,20,,UBIPHARM,BJ,EPDIS
551043,SN,60,,UBIPHARM,BJ,EPDIS
592593,SN,30,,UBIPHARM,BJ,EPDIS
223652,SN,10,,UBIPHARM,BJ,EPDIS
213866,SN,10,,UBIPHARM,BJ,EPDIS
476518,SN,24,,U.B. PHAR S.A.,BJ,EPDIS
476963,SN,168,,U.B. PHAR S.A.,BJ,EPDIS
305928,SN,160,,UBIPHARM,BJ,EPDIS
306217,SN,540,,GAPOB,BJ,EPDIS
306219,SN,180,,GAPOB,BJ,EPDIS
172136,SN,10,,UBIPHARM,BJ,EPDIS
476933,SN,5600,,PROMO PHARMA,BJ,EPDIS
664047,SN,49,,UBIPHARM,BJ,EPDIS
247832,SN,30,,UBIPHARM,BJ,EPDIS
214082,SN,360,,UBIPHARM,BJ,EPDIS
626997,SN,400,,GAPOB,BJ,EPDIS
627328,SN,600,,GAPOB,BJ,EPDIS
311168,SN,2400,,GAPOB,BJ,EPDIS
292174,SN,192,,GAPOB,BJ,EPDIS
209742,SN,336,,GAPOB,BJ,EPDIS
268012,SN,300,,GAPOB,BJ,EPDIS
268013,SN,300,,GAPOB,BJ,EPDIS
268015,SN,160,,GAPOB,BJ,EPDIS
282345,SN,180,,GAPOB,BJ,EPDIS
374872,SN,180,,GAPOB,BJ,EPDIS
323487,SN,720,,GAPOB,BJ,EPDIS
320343,SN,180,,GAPOB,BJ,EPDIS
342280,SN,480,,GAPOB,BJ,EPDIS
311166,SN,480,,GAPOB,BJ,EPDIS
311122,SN,320,,GAPOB,BJ,EPDIS
298689,SN,135,,GAPOB,BJ,EPDIS
298693,SN,280,,GAPOB,BJ,EPDIS
249438,SN,920,,GAPOB,BJ,EPDIS
354950,SN,720,,GAPOB,BJ,EPDIS
311168,SN,240,,UBIPHARM,BJ,EPDIS
289138,SN,60,,UBIPHARM,BJ,EPDIS
289137,SN,40,,UBIPHARM,BJ,EPDIS
592685,SN,30,,UBIPHARM,BJ,EPDIS
354883,SN,144,,UBIPHARM,BJ,EPDIS
298682,SN,120,,UBIPHARM,BJ,EPDIS
625767,SN,30,,UBIPHARM,BJ,EPDIS
354890,SN,192,,UBIPHARM,BJ,EPDIS
311166,SN,60,,UBIPHARM,BJ,EPDIS
639608,SN,80,,UBIPHARM,BJ,EPDIS
627332,SN,25,,U.B. PHAR S.A.,BJ,EPDIS
627314,SN,300,,U.B. PHAR S.A.,BJ,EPDIS
626997,SN,400,,U.B. PHAR S.A.,BJ,EPDIS
627329,SN,300,,U.B. PHAR S.A.,BJ,EPDIS
627327,SN,300,,U.B. PHAR S.A.,BJ,EPDIS
624480,SN,2048,,U.B. PHAR S.A.,BJ,EPDIS
545747,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
311168,SN,480,,U.B. PHAR S.A.,BJ,EPDIS
239907,SN,140,,U.B. PHAR S.A.,BJ,EPDIS
292174,SN,32,,U.B. PHAR S.A.,BJ,EPDIS
436433,SN,72,,U.B. PHAR S.A.,BJ,EPDIS
287550,SN,576,,U.B. PHAR S.A.,BJ,EPDIS
289138,SN,200,,U.B. PHAR S.A.,BJ,EPDIS
209742,SN,180,,U.B. PHAR S.A.,BJ,EPDIS
269069,SN,1290,,U.B. PHAR S.A.,BJ,EPDIS
268012,SN,50,,U.B. PHAR S.A.,BJ,EPDIS
268013,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
268014,SN,65,,U.B. PHAR S.A.,BJ,EPDIS
516143,SN,30,,U.B. PHAR S.A.,BJ,EPDIS
592989,SN,20,,U.B. PHAR S.A.,BJ,EPDIS
592980,SN,20,,U.B. PHAR S.A.,BJ,EPDIS
306217,SN,180,,U.B. PHAR S.A.,BJ,EPDIS
306218,SN,90,,U.B. PHAR S.A.,BJ,EPDIS
298801,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
281499,SN,960,,U.B. PHAR S.A.,BJ,EPDIS
281498,SN,1848,,U.B. PHAR S.A.,BJ,EPDIS
346667,SN,200,,U.B. PHAR S.A.,BJ,EPDIS
282319,SN,180,,U.B. PHAR S.A.,BJ,EPDIS
354883,SN,288,,U.B. PHAR S.A.,BJ,EPDIS
247832,SN,20,,U.B. PHAR S.A.,BJ,EPDIS
551043,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
628074,SN,240,,U.B. PHAR S.A.,BJ,EPDIS
298682,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
320343,SN,85,,U.B. PHAR S.A.,BJ,EPDIS
630791,SN,240,,U.B. PHAR S.A.,BJ,EPDIS
630763,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
625767,SN,100,,U.B. PHAR S.A.,BJ,EPDIS
240939,SN,63,,U.B. PHAR S.A.,BJ,EPDIS
592593,SN,65,,U.B. PHAR S.A.,BJ,EPDIS
354890,SN,384,,U.B. PHAR S.A.,BJ,EPDIS
277954,SN,4320,,U.B. PHAR S.A.,BJ,EPDIS
311166,SN,160,,U.B. PHAR S.A.,BJ,EPDIS
214082,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
311122,SN,80,,U.B. PHAR S.A.,BJ,EPDIS
662889,SN,55,,U.B. PHAR S.A.,BJ,EPDIS
249438,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
624622,SN,240,,U.B. PHAR S.A.,BJ,EPDIS
187750,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
479530,SN,140,,U.B. PHAR S.A.,BJ,EPDIS
323473,SN,1440,,U.B. PHAR S.A.,BJ,EPDIS
408003,SN,20,,U.B. PHAR S.A.,BJ,EPDIS
298698,SN,60,,U.B. PHAR S.A.,BJ,EPDIS
223652,SN,45,,U.B. PHAR S.A.,BJ,EPDIS
213866,SN,24,,U.B. PHAR S.A.,BJ,EPDIS
247831,SN,10,,PROMO PHARMA,BJ,EPDIS
630791,SN,240,,PROMO PHARMA,BJ,EPDIS
592685,SN,60,,GAPOB,BJ,EPDIS
287553,SN,1600,,GAPOB,BJ,EPDIS
281499,SN,2400,,GAPOB,BJ,EPDIS
281498,SN,3360,,GAPOB,BJ,EPDIS
346667,SN,400,,GAPOB,BJ,EPDIS
630791,SN,120,,GAPOB,BJ,EPDIS
224938,SN,1100,,GAPOB,BJ,EPDIS
541078,SN,300,,GAPOB,BJ,EPDIS
323473,SN,2400,,GAPOB,BJ,EPDIS
98574,SN,20,,PROMO PHARMA,BJ,EPDIS
293665,SN,110,,U.B. PHAR S.A.,BJ,EPDIS
282348,SN,80,,U.B. PHAR S.A.,BJ,EPDIS
214082,SN,120,,U.B. PHAR S.A.,BJ,EPDIS
627314,SN,200,,PROMO PHARMA,BJ,EPDIS
626997,SN,600,,PROMO PHARMA,BJ,EPDIS
627329,SN,450,,PROMO PHARMA,BJ,EPDIS
627328,SN,600,,PROMO PHARMA,BJ,EPDIS
627327,SN,600,,PROMO PHARMA,BJ,EPDIS
311168,SN,480,,PROMO PHARMA,BJ,EPDIS
