Distributor_Product_Name,Quantity,Expiry,country,distributor_name
Maalox plus 200mg (4x10),0,,KE,Harleys
Monotildiem SR 200mg Capsules 28's,0,,KE,Harleys
Orelox 100mg tablets 10's,169,,KE,Harleys
Orelox 200mg Tablets 10's,1890,,KE,Harleys
Orelox 40mg/5ml suspension 100ml,1941,,KE,Harleys
Orelox 40mg/5ml suspension 50ml,105,,KE,Harleys
Plavix 75mg Tablets 28's,557,,KE,Harleys
Plavix 75mg Tablets 28's,651,,KE,Harleys
Proxacin 500mg Tablets 10's,0,,KE,Harleys
Resonium Adult Powder 454gms,0,,KE,Harleys
Rifocin injection 250mg/3ml - COLD CHAIN,0,,KE,Harleys
Stilnox10mg Tablet's 14's - DDA,6963,,KE,Harleys
Targocid 200mg/vial inj,76,,KE,Harleys
Targocid 400mg/3ml inj I.M/I.V amp,0,,KE,Harleys
Tavanic 500mg inj 1FL 100ml,1,,KE,Harleys
Tavanic Tablets 500mg 5's,151,,KE,Harleys
Taxotere 20mg/Vial,0,,KE,Harleys
Taxotere 80mg/4ml Injection Vial,120,,KE,Harleys
Tritace 10mg Capsules 30's,0,,KE,Harleys
Tritace 2.5mg tabs 28's,0,,KE,Harleys
Tritace 5mg tablets 28's,0,,KE,Harleys
Tritace Tablets 5mg 30`s,0,,KE,Harleys
Tritazide 5mg/12.5mg Tablets 28's,0,,KE,Harleys
Tritazide 5mg/25mg Tablets 28's,78,,KE,Harleys
Xatral 5mg Tablets 56's,0,,KE,Harleys
Xatral LP Tablets 10mg 30's,514,,KE,Harleys
Zeben 200mg Tablets 2's,0,,KE,Harleys
Zeben 400mg Suspension 20ml,0,,KE,Harleys
Zoxon 1gm Injection 1's,51,,KE,Harleys
AMARYL M 2mg/500mg 30'S ,226,,KE,Highchem
AMARYL TABS 3.0mg 30'S,11,,KE,Highchem
AMARYL TABS 3.0mg 30'S ,11,,KE,Highchem
AMARYL TABS 4.0mg 30'S,300,,KE,Highchem
AMARYL TABS 4.0mg 30'S ,300,,KE,Highchem
AMEDIN 5.0mg TABS 28'S,9,,KE,Highchem
AMEDIN 5.0mg TABS 28'S ,9,,KE,Highchem
APROVASC 150-10 MG 28'S,72,,KE,Highchem
APROVASC 150-10 MG 28'S ,72,,KE,Highchem
APROVASC 300-10 MG 28'S,93,,KE,Highchem
APROVASC 300-10 MG 28'S ,93,,KE,Highchem
APROVASC 300-5MG TABS,4,,KE,Highchem
APROVASC 300-5MG TABS,16,,KE,Highchem
APROVASC 300-5MG TABS ,20,,KE,Highchem
APROVEL 150mg TABS 28'S,224,,KE,Highchem
APROVEL 150mg TABS 28'S ,224,,KE,Highchem
APROVEL 300mg TABS 28'S,123,,KE,Highchem
APROVEL 300mg TABS 28'S ,123,,KE,Highchem
AXACEF 500mg TABS 10'S,362,,KE,Highchem
AXACEF 500mg TABS 10'S ,362,,KE,Highchem
BRONCHICUM ELIXIR 100ml,1,,KE,Highchem
BRONCHICUM ELIXIR 100ml ,1,,KE,Highchem
BRUMED 100ml SUSPENSION,100,,KE,Highchem
BRUMED 100ml SUSPENSION ,100,,KE,Highchem
BRUMED 400mg TABS 100'S,100,,KE,Highchem
BRUMED 400mg TABS 100'S ,100,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S,40,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S,423,,KE,Highchem
ENTEROGERMINA 5.0ml 10'S ,463,,KE,Highchem
EPILIM 200mg TABS EC 100'S,30,,KE,Highchem
EPILIM 200mg TABS EC 100'S,1887,,KE,Highchem
EPILIM 200mg TABS EC 100'S ,1917,,KE,Highchem
EPILIM 300ml SYRUP,585,,KE,Highchem
EPILIM 300ml SYRUP ,585,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S,5,,KE,Highchem
EPILIM CHRONO 500mg TABS 100'S ,5,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S,20,,KE,Highchem
ERCEFURYL 200mg CAPS 28'S ,20,,KE,Highchem
FLAGENTYL 500mg TABS,20,,KE,Highchem
FLAGENTYL 500mg TABS,1547,,KE,Highchem
FLAGENTYL 500mg TABS,498,,KE,Highchem
FLAGENTYL 500mg TABS ,2065,,KE,Highchem
FLAGYL 100ml VIAFLEX,191,,KE,Highchem
FLAGYL 100ml VIAFLEX,2,,KE,Highchem
FLAGYL 100ml VIAFLEX ,193,,KE,Highchem
FLAGYL 400mg TABS 100'S,70,,KE,Highchem
FLAGYL 400mg TABS 100'S ,70,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE..,2,,KE,Highchem
FLEMING 228.5mg/5ml 70ml SUSPE.. ,2,,KE,Highchem
FLEMING 500mg+125mg TABS 14'S,2,,KE,Highchem
FLEMING 500mg+125mg TABS 14'S ,2,,KE,Highchem
HISTACET 10mg TABS 20'S,200,,KE,Highchem
HISTACET 10mg TABS 20'S ,200,,KE,Highchem
IBEX 200MG CAPSULES 24'S,158,,KE,Highchem
IBEX 200MG CAPSULES 24'S ,158,,KE,Highchem
LACTACYD 120ml WASH,21,,KE,Highchem
LACTACYD 120ml WASH ,21,,KE,Highchem
LANTUS 10ml VIAL,37,,KE,Highchem
LANTUS 10ml VIAL ,37,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S,890,,KE,Highchem
LANTUS SOLOSTAR 3ml 5'S ,890,,KE,Highchem
LASIX 40mg TABS 20'S,894,,KE,Highchem
LASIX 40mg TABS 20'S,1396,,KE,Highchem
LASIX 40mg TABS 20'S ,2290,,KE,Highchem
MAALOX 150ml SUSPENSION,1859,,KE,Highchem
MAALOX 150ml SUSPENSION,3700,,KE,Highchem
MAALOX 150ml SUSPENSION ,5559,,KE,Highchem
MAALOX 350ml SUSPENSION,719,,KE,Highchem
MAALOX 350ml SUSPENSION,2420,,KE,Highchem
MAALOX 350ml SUSPENSION ,3139,,KE,Highchem
MAALOX PLUS 150ml SUSPENSION,5,,KE,Highchem
MAALOX PLUS 150ml SUSPENSION ,5,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10,358,,KE,Highchem
MAALOX PLUS 200MG TABS BL4X10 ,358,,KE,Highchem
NO SPA 40mg TABS 20'S,158,,KE,Highchem
NO SPA 40mg TABS 20'S ,158,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S,51,,KE,Highchem
NO SPA 40mg/2ml INJECTION 25'S ,51,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,30,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,28,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S,120,,KE,Highchem
NO SPA 40mg/2ml INJECTION 5'S ,178,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S,404,,KE,Highchem
NO SPA FORTE 80mg TABS 20'S ,404,,KE,Highchem
OMIZEC 20mg CAPS 28'S,2,,KE,Highchem
OMIZEC 20mg CAPS 28'S,191,,KE,Highchem
OMIZEC 20mg CAPS 28'S ,193,,KE,Highchem
ORELOX 100mg TABS 10'S,321,,KE,Highchem
ORELOX 100mg TABS 10'S,1215,,KE,Highchem
ORELOX 100mg TABS 10'S ,1536,,KE,Highchem
ORELOX 100ml SUSPENSION,100,,KE,Highchem
ORELOX 100ml SUSPENSION,264,,KE,Highchem
ORELOX 100ml SUSPENSION ,364,,KE,Highchem
ORELOX 200mg TABS 10'S,219,,KE,Highchem
ORELOX 200mg TABS 10'S ,219,,KE,Highchem
PLAVIX 75mg TABS 28'S,312,,KE,Highchem
PLAVIX 75mg TABS 28'S ,312,,KE,Highchem
RHINATHIOL AD 125ml SP,3,,KE,Highchem
RHINATHIOL AD 125ml SP ,3,,KE,Highchem
RHINATHIOL ENFT 125ml SP,3,,KE,Highchem
RHINATHIOL ENFT 125ml SP ,3,,KE,Highchem
RHINATHIOL PROM 125ml SP,4,,KE,Highchem
RHINATHIOL PROM 125ml SP,4466,,KE,Highchem
RHINATHIOL PROM 125ml SP ,4470,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP,48,,KE,Highchem
RHINATHIOL SUGAR FREE AD 200ml SRP ,48,,KE,Highchem
TELFAST 120mg TABS 10'S,124,,KE,Highchem
TELFAST 120mg TABS 10'S ,124,,KE,Highchem
TRANXENE CAPSULES 5MG*30s,70,,KE,Highchem
TRANXENE CAPSULES 5MG*30s,80,,KE,Highchem
TRANXENE CAPSULES 5MG*30s ,150,,KE,Highchem
TRITACE 10.0mg TABS 30'S,33,,KE,Highchem
TRITACE 10.0mg TABS 30'S ,33,,KE,Highchem
TRITACE 2.5 MG TABS 28s,45,,KE,Highchem
TRITACE 2.5 MG TABS 28s ,45,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S,38,,KE,Highchem
TRITAZIDE 5/12.5mg TABS 28'S ,38,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S,284,,KE,Highchem
TRITAZIDE 5/25mg TABS 28'S ,284,,KE,Highchem
XATRAL LP 10mg TABS 30'S,199,,KE,Highchem
XATRAL LP 10mg TABS 30'S,358,,KE,Highchem
XATRAL LP 10mg TABS 30'S ,557,,KE,Highchem
XATRAL LP TABLETS 5MG*56s,365,,KE,Highchem
XATRAL LP TABLETS 5MG*56s,236,,KE,Highchem
XATRAL LP TABLETS 5MG*56s ,601,,KE,Highchem
ALL STAR PEN                  ,0,,KE,Laborex
AMARYL M 2MG CP B/30          ,1807,,KE,Laborex
AMARYL M SR 2MG CP B/30       ,226,,KE,Laborex
AMARYL TABS 1MG 30'S          ,937,,KE,Laborex
AMARYL TABS 2MG 30'S          ,3886,,KE,Laborex
AMARYL TABS 4MG 30'S          ,11,,KE,Laborex
APIDRA SOLOSTAR 100IU/ML 3ML/5,182,,KE,Laborex
APROVASC 150-5MG CP B/28      ,27,,KE,Laborex
APROVASC 300-5MG CP B/28      ,183,,KE,Laborex
BRONCHICUM ELIXIR 100ML       ,99,,KE,Laborex
BUSCOPAN AMPOULES 20MG 5'S    ,21,,KE,Laborex
BUSCOPAN PLUS TABS 50'S      .,12634,,KE,Laborex
BUSCOPAN TABS 10MG 50'S      .,0,,KE,Laborex
CLEXANE 40MG INJ 2'S          ,389,,KE,Laborex
CLEXANE INJ  20MG 2'S         ,0,,KE,Laborex
CLEXANE INJ  60MG 2'S         ,60,,KE,Laborex
CLEXANE INJ 80MG 2'S          ,1038,,KE,Laborex
"CO APROVEL 150/12,5MG RMCP/28 ",930,,KE,Laborex
"CO APROVEL 300/12,5MG RMCP/28 ",858,,KE,Laborex
"COAPROVEL 150/12,5MG X 28'S   ",0,,KE,Laborex
CORDARONE 200MG CP B/30       ,10,,KE,Laborex
DULCOLAX TABS 5MG 30'S       .,0,,KE,Laborex
ENTEROGERMINA 2M/5ML F/10     ,14985,,KE,Laborex
ENTEROGERMINA ORAL SUSP 10X5ML,0,,KE,Laborex
EPILIM CHRONO CAPS 500MG 100S ,3712,,KE,Laborex
EPILIM EC TABS 200MG 100'S    ,3887,,KE,Laborex
EPILIM IV 400MG PER VIAL      ,115,,KE,Laborex
EPILIM SYRUP 200MG/5ML 300ML  ,740,,KE,Laborex
ERCEFURYL 200MG GELU B/28     ,188,,KE,Laborex
ERCEFURYL SUSP 90ML           ,0,,KE,Laborex
ERCEFURYL SUSP BUV F/90ML     ,0,,KE,Laborex
FLAGENTYL 500MG CP B/4        ,8129,,KE,Laborex
FLAGYL INFUSION 100ML         ,0,,KE,Laborex
FLAGYL SUSP 200MG 100ML       ,3728,,KE,Laborex
FLAGYL TABS 400MG 100'S       ,0,,KE,Laborex
LANTUS 1000UI VIAL 1'S        ,269,,KE,Laborex
LANTUS 300IU/3ML CART/5       ,685,,KE,Laborex
LANTUS SOLOSTAR 100IU 3ML 5'S ,572,,KE,Laborex
LASIX INJ 20MG/2ML AMP 5'S    ,7,,KE,Laborex
LASIX TABS 40MG 20'S          ,5504,,KE,Laborex
"MAALOX ME CIT SUSP4,3MLSAC/20 ",2218,,KE,Laborex
MAALOX PLUS 200MG TABS 40'S  .,610,,KE,Laborex
MAALOX PLUS SUSP 150ML        ,20,,KE,Laborex
MAALOX PLUS SUSP 350ML        ,0,,KE,Laborex
MAALOX SUSP 350ML             ,11,,KE,Laborex
MAALOX SUSPENSION 150ML       ,73,,KE,Laborex
MONOTILDIEM SR 200MG TAB 28'S ,3,,KE,Laborex
MONOTILDIEM SR TABS 300MG 28'S,0,,KE,Laborex
"MUCOSOLVAN 1,5G/100ML SIR    .",15716,,KE,Laborex
NO SPA 40MG CP B/100          ,365,,KE,Laborex
NO SPA 40MG CP B/20           ,428,,KE,Laborex
NO SPA 40MG INJ 2ML 25 AMPS   ,0,,KE,Laborex
NO SPA 40MG INJ 2ML B/25      ,36,,KE,Laborex
NO SPA 40MG INJ 2ML B/5       ,350,,KE,Laborex
NO SPA 80MG CP B/20           ,98,,KE,Laborex
ORELOX 100MG CP B/10          ,1037,,KE,Laborex
ORELOX 200MG CP B/10          ,2616,,KE,Laborex
ORELOX 80MG/PED 100ML40MG/5ML ,0,,KE,Laborex
ORELOX ENF 40MG/5ML SUS/100ML ,4874,,KE,Laborex
ORELOX ENF 40MG/5ML SUSP/50ML ,4100,,KE,Laborex
PLAVIX 75MG CP B/28 AFR       ,1384,,KE,Laborex
RHINATHIOL AD 5% SP F/125ML   ,9095,,KE,Laborex
"RHINATHIOL ENF 2% 2,5G /125ML ",0,,KE,Laborex
RHINATHIOL PROMETH SP 125ML   ,20238,,KE,Laborex
RIFAFOUR TABLETS 84'S         ,14,,KE,Laborex
RIFINAH 150/75MG TABS 56'S    ,921,,KE,Laborex
RIFOCIN INJ 250MG 1'S         ,81,,KE,Laborex
STILNOX TABLETS 10MG 14'S     ,9828,,KE,Laborex
TARGOCID 200MG/3ML INJ /1     ,75,,KE,Laborex
TAVANIC 500MG CP B/5          ,1645,,KE,Laborex
TAVANIC 500MG TABS 5'S        ,0,,KE,Laborex
TELFAST 120MG TABS 10'S       ,35,,KE,Laborex
"TRITACE TABS 2,5MG 30'S       ",571,,KE,Laborex
TRITACE TABS 5MG 30'S         ,1038,,KE,Laborex
TRITAZIDE 5-25MG CP B/28      ,102,,KE,Laborex
TRITAZIDE 5-25MG TABS 28'S    ,0,,KE,Laborex
"XATRAL 2,5MG CP B/30          ",38,,KE,Laborex
XATRAL LP 10MG COMP B/30      ,564,,KE,Laborex
XATRAL LP 5MG CP B/56         ,271,,KE,Laborex
ALLSTAR PEN,939,,KE,Surgipharm
AMARYL M SR TABS 2-500mg * 30's,551,,KE,Surgipharm
AMARYL M TABS 2mg * 30's,953,,KE,Surgipharm
AMARYL TABS 1mg * 30's,765,,KE,Surgipharm
AMARYL TABS 2mg * 30's,98,,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,286,,KE,Surgipharm
APROVASC TAB 150-5MG *28,576,,KE,Surgipharm
APROVASC TAB 300-10MG *28,218,,KE,Surgipharm
APROVASC TAB 300-5MG *28,211,,KE,Surgipharm
APROVEL TABS 150mg * 28's,429,,KE,Surgipharm
APROVEL TABS 300mg * 28's,514,,KE,Surgipharm
AXACEF TABLETS 250MG * 10,72,,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,80,,KE,Surgipharm
CLEXANE INJ. 20mg * 2,104,,KE,Surgipharm
CLEXANE INJ. 40mg * 2,16638,,KE,Surgipharm
CLEXANE INJ. 60mg * 2,1809,,KE,Surgipharm
CLEXANE INJ. 80mg * 2,249,,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,503,,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,629,,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,416,,KE,Surgipharm
DAONIL TABS 5mg * 100's,10,,KE,Surgipharm
ELOXATIN INJ 100mg * 1,4,,KE,Surgipharm
ELOXATIN INJ 50mg * 1,2,,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,499,,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1186,,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,6627,,KE,Surgipharm
EPILIM INJECTION 400MG * 1,118,,KE,Surgipharm
EPILIM SYRUP 300ml,4562,,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,6132,,KE,Surgipharm
FLAGYL SUSPENSION 100ml,134,,KE,Surgipharm
FLAGYL TABS 400mg * 100's,29,,KE,Surgipharm
GUAMET TABS 500MG 28's,10083,,KE,Surgipharm
LANTUS 10ml VIAL,22,,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,235,,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,907,,KE,Surgipharm
LASIX TABS 40mg * 20,2968,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,3056,,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2186,,KE,Surgipharm
ORELOX TABS 100MG *10'S,41,,KE,Surgipharm
ORELOX TABS 200MG *10'S,1980,,KE,Surgipharm
PLAVIX TABS 75mg * 28's,594,,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,205,,KE,Surgipharm
ROXICEF INJECTION 750MG * 10's,14,,KE,Surgipharm
ROXICEF INJECTION 750MG * 1's,6,,KE,Surgipharm
STILNOX TABS 10MG * 14,6603,,KE,Surgipharm
TARGOCID INJ 400mg * 1s,549,,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,402,,KE,Surgipharm
TAVANIC TABS 500mg * 5,1397,,KE,Surgipharm
TAXOTERE 80mg/4ml * 1 VIAL,57,,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,618,,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,90,,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,41,,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1899,,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),939,,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,14932,,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,22903,,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,14735,,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,1173,,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,99,,KE,Surgipharm
IBEX CAPSULES 2*12,6544,,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,4509,,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2521,,KE,Surgipharm
MAALOX SUSPENSION 150ml,1394,,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,71724,,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,101,,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,361,,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,427,,KE,Surgipharm
NO SPA TABLETS 40mg * 20,32,,KE,Surgipharm
PHARMATON ProAGE CAPSULES 30'S,1829,,KE,Surgipharm
PHARMATON ProAGE CAPSULES 60'S,2773,,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),272,,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,6969,,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1859,,KE,Surgipharm
